iShares STOXX Europe 600 Personal & Household Goods UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:46,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Personal & Household Goods UCITS (DE) ETF iNAV,SXQPNAV.DE,Last,87.372,EUR,-1.4358,-0.0162,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXQPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,109.6466,2022-01-05 00:00:00,Max,--,--,Advancing,0,Up days,1933.0,Up,0.107613662012213,2020-02-12 00:00:00,0.16802795884709,2008-08-14
Low,21.3315,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1714.0,Down,-0.0896781232202774,2020-03-12 00:00:00,-0.37870911677786,2008-04-29
Average,63.5677676260963,,Average,--,,,,Unchanged,0.0,Period,1.16107873688967,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXQPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,88.0077,88.0028,--,88.353,87.5573,-0.00999868199192824,-0.00880000000000791,-0.0055676946449076,-0.00490000000000634,,,,,
2022-10-28 00:00:00,88.2339,88.0116,--,88.2339,87.0879,-0.29217340077829,-0.257899999999992,-0.2519439807149,-0.222300000000004,,,,,
2022-10-27 00:00:00,88.8889,88.2695,--,88.8889,87.6916,-0.605468925942943,-0.537700000000001,-0.696824912896901,-0.619400000000013,,,,,
2022-10-26 00:00:00,88.8895,88.8072,--,88.9232,87.7498,-0.100004387144104,-0.0889000000000095,-0.0925868634653177,-0.0823000000000036,,,,,
2022-10-25 00:00:00,87.0006,88.8961,--,88.9125,86.6575,2.2361839964026,1.9444,2.17872060652455,1.8955,,,,,
2022-10-24 00:00:00,86.3597,86.9517,--,87.7114,86.2373,0.523474864998279,0.452799999999996,0.685504928803596,0.591999999999999,,,,,
2022-10-21 00:00:00,87.8147,86.4989,--,87.8147,85.4274,-1.48155403720058,-1.3008,-1.49838238928106,-1.3158,,,,,
2022-10-20 00:00:00,87.083,87.7997,--,88.0461,86.668,0.859375358982498,0.748100000000008,0.823007934958606,0.716700000000003,,,,,
2022-10-19 00:00:00,87.7586,87.0516,--,88.0101,87.0363,-0.815564776898942,-0.715800000000002,-0.80561905044065,-0.707000000000008,,,,,
2022-10-18 00:00:00,87.8856,87.7674,--,88.4741,87.2326,-0.0324616525373146,-0.0285000000000082,-0.134493022747756,-0.118200000000002,,,,,
2022-10-17 00:00:00,86.5061,87.7959,--,88.2244,85.6976,1.12335090980712,0.975300000000004,1.49099312071634,1.2898,,,,,
2022-10-14 00:00:00,87.505,86.8206,--,88.4282,86.5199,0.710139615165113,0.612200000000001,-0.782126735615104,-0.684399999999997,,,,,
2022-10-13 00:00:00,86.7128,86.2084,--,86.7128,84.0385,-0.649060291616161,-0.563200000000009,-0.581690361745906,-0.504400000000004,,,,,
2022-10-12 00:00:00,86.2408,86.7716,--,87.3563,85.9899,0.550077696881363,0.474700000000013,0.615485941688868,0.530800000000013,,,,,
2022-10-11 00:00:00,86.0008,86.2969,--,86.5843,85.2025,0.307092535745116,0.264199999999988,0.344299122798853,0.296099999999996,,,,,
2022-10-10 00:00:00,86.6079,86.0327,--,86.639,85.237,-0.631673050002534,-0.546899999999994,-0.6641426474952,-0.575199999999995,,,,,
2022-10-07 00:00:00,87.7444,86.5796,--,87.9225,86.5323,-1.38481059372131,-1.2158,-1.32749212485355,-1.1648,,,,,
2022-10-06 00:00:00,88.1215,87.7954,--,89.1626,87.34,-0.453877003073848,-0.400300000000001,-0.370057250500725,-0.326099999999997,,,,,
2022-10-05 00:00:00,89.0435,88.1957,--,89.1988,87.7644,-0.98025346698282,-0.873099999999994,-0.952118908174086,-0.847799999999992,,,,,
2022-10-04 00:00:00,85.9756,89.0688,--,89.0758,85.9756,3.60523628174676,3.0994,3.5977649472641,3.0932,,,,,
2022-10-03 00:00:00,85.9831,85.9694,--,86.1053,84.5782,0.0427078399724391,0.0366999999999962,-0.0159333636493684,-0.0137,,,,,
2022-09-30 00:00:00,85.8592,85.9327,--,86.3117,85.0288,0.106125701291678,0.0910999999999973,0.0856052700234753,0.0734999999999957,,,,,
2022-09-29 00:00:00,86.8404,85.8416,--,86.8404,84.9958,-0.941522661050687,-0.815899999999999,-1.15015591821319,-0.998800000000003,,,,,
2022-09-28 00:00:00,86.192,86.6575,--,86.6661,84.8437,0.526077676209927,0.453500000000005,0.54007332467051,0.465500000000006,,,,,
2022-09-27 00:00:00,86.716,86.204,--,88.0223,86.1585,-0.280751029246939,-0.242700000000013,-0.590433138059874,-0.512,,,,,
2022-09-26 00:00:00,86.3474,86.4467,--,87.4751,85.9636,0.0908899340266502,0.0785000000000053,0.115000567475122,0.0993000000000137,,,,,
2022-09-23 00:00:00,88.7931,86.3682,--,88.7931,86.3039,-2.70531498923619,-2.4015,-2.73095544586234,-2.42489999999999,,,,,
2022-09-22 00:00:00,90.5057,88.7697,--,90.5057,88.7232,-1.90066040738383,-1.7199,-1.91811123498299,-1.736,,,,,
2022-09-21 00:00:00,89.6037,90.4896,--,90.5618,88.8121,1.17974607114704,1.0551,0.988686851101006,0.885899999999992,,,,,
2022-09-20 00:00:00,89.5429,89.4345,--,90.9952,89.2355,-0.142582473409546,-0.127700000000004,-0.121059291133081,-0.108400000000003,,,,,
2022-09-19 00:00:00,89.5018,89.5622,--,89.844,88.7649,0.0226709506945977,0.020300000000006,0.0674846762858416,0.0604000000000013,,,,,
2022-09-16 00:00:00,90.6425,89.5419,--,90.6425,89.2432,-1.20310308797195,-1.0904,-1.21422070220923,-1.1006,,,,,
2022-09-15 00:00:00,91.9321,90.6323,--,92.3771,90.4457,-1.39381200129687,-1.2811,-1.41386958418224,-1.2998,,,,,
2022-09-14 00:00:00,92.5178,91.9134,--,92.5178,91.5145,-0.674214613998902,-0.623900000000006,-0.653279693204981,-0.604399999999998,,,,,
2022-09-13 00:00:00,93.7098,92.5373,--,94.6583,92.5161,-1.20470994184637,-1.1284,-1.25120318259136,-1.1725,,,,,
2022-09-12 00:00:00,92.426,93.6657,--,94.021,92.182,1.31498107084911,1.2157,1.34128924761431,1.2397,,,,,
2022-09-09 00:00:00,91.1673,92.45,--,92.7746,91.1673,1.40308081096141,1.2792,1.40697377239427,1.28270000000001,,,,,
2022-09-08 00:00:00,91.1841,91.1708,--,91.5283,89.8501,-0.0726678072845348,-0.0662999999999982,-0.0145858762657097,-0.013300000000001,,,,,
2022-09-07 00:00:00,91.5113,91.2371,--,91.5113,90.482,-0.280674449334872,-0.256799999999998,-0.299635127028036,-0.274200000000008,,,,,
2022-09-06 00:00:00,90.832,91.4939,--,91.8645,90.7198,0.721500244940196,0.6554,0.728707944336801,0.661900000000003,,,,,
2022-09-05 00:00:00,89.96,90.8385,--,90.853,89.7205,-0.561458280880208,-0.512900000000002,0.976545131169411,0.878500000000003,,,,,
2022-09-02 00:00:00,90.3325,91.3514,--,91.481,90.0013,1.10869211519241,1.0017,1.12794398472311,1.0189,,,,,
2022-09-01 00:00:00,92.2304,90.3497,--,92.2304,89.981,-2.00863975393079,-1.852,-2.0391324335577,-1.8807,,,,,
2022-08-31 00:00:00,93.4363,92.2017,--,93.8507,92.1869,-1.279911260628,-1.19539999999999,-1.32132800635299,-1.2346,,,,,
2022-08-30 00:00:00,93.7104,93.3971,--,95.1307,93.0304,-0.530590988047337,-0.498200000000011,-0.33432788676605,-0.313300000000012,,,,,
2022-08-29 00:00:00,94.5981,93.8953,--,94.5981,93.3073,-0.808257729737028,-0.76509999999999,-0.742932469045357,-0.702799999999996,,,,,
2022-08-26 00:00:00,96.6199,94.6604,--,97.0887,94.3505,-2.02855711630257,-1.96000000000001,-2.02805012217981,-1.95950000000001,,,,,
2022-08-25 00:00:00,96.7203,96.6204,--,97.2673,96.1072,-0.134056708985313,-0.1297,-0.103287520820336,-0.099899999999991,,,,,
2022-08-24 00:00:00,95.7229,96.7501,--,96.9054,95.4709,1.04945099132804,1.0048,1.07309745108016,1.02720000000001,,,,,
2022-08-23 00:00:00,96.6782,95.7453,--,96.7762,95.4396,-0.977654497955337,-0.945300000000003,-0.964953836542264,-0.932900000000004,,,,,
2022-08-22 00:00:00,97.5426,96.6906,--,97.5426,96.2469,-0.914503550823397,-0.892399999999995,-0.873464517041774,-0.85199999999999,,,,,
2022-08-19 00:00:00,97.971,97.583,--,98.1149,97.3408,-0.386376280477537,-0.378500000000003,-0.396035561543727,-0.388000000000005,,,,,
2022-08-18 00:00:00,97.7867,97.9615,--,98.2469,97.3735,0.208884656184244,0.2042,0.178756415749795,0.174800000000005,,,,,
2022-08-17 00:00:00,97.8407,97.7573,--,98.4767,97.5629,-0.101985446125015,-0.0998000000000019,-0.0852406002818842,-0.0833999999999975,,,,,
2022-08-16 00:00:00,97.915,97.8571,--,98.0613,97.3246,-0.106674452030185,-0.104500000000002,-0.059132921411432,-0.0579000000000036,,,,,
2022-08-15 00:00:00,97.2593,97.9616,--,97.9665,97.2168,0.72343663246212,0.703600000000009,0.722090329665141,0.702300000000008,,,,,
2022-08-12 00:00:00,97.3465,97.258,--,97.5712,96.8083,-0.125077274753088,-0.121800000000007,-0.0909123594582347,-0.0885000000000105,,,,,
2022-08-11 00:00:00,97.1773,97.3798,--,97.6714,96.8967,0.208278879657201,0.202399999999997,0.208381998676646,0.202500000000001,,,,,
2022-08-10 00:00:00,96.3538,97.1774,--,97.2904,95.5722,0.832581063553832,0.802400000000006,0.854766495976286,0.823599999999999,,,,,
2022-08-09 00:00:00,97.3993,96.375,--,97.5222,96.204,-1.00754037505688,-0.980900000000005,-1.05165026853375,-1.0243,,,,,
2022-08-08 00:00:00,96.5069,97.3559,--,97.9847,96.5069,0.850887506539125,0.821400000000011,0.879729843151115,0.849000000000004,,,,,
2022-08-05 00:00:00,97.8087,96.5345,--,98.2399,96.3848,-1.3505545387564,-1.3216,-1.30274709713963,-1.27420000000001,,,,,
2022-08-04 00:00:00,97.4865,97.8561,--,98.1308,97.3014,0.610824371285803,0.594099999999997,0.379129417919395,0.369599999999991,,,,,
2022-08-03 00:00:00,96.4985,97.262,--,97.2667,96.0356,0.758313477675333,0.731999999999999,0.791204008352455,0.763499999999993,,,,,
2022-08-02 00:00:00,97.4211,96.53,--,97.4211,96.2212,-0.864826783031281,-0.842100000000002,-0.914688912360869,-0.891099999999994,,,,,
2022-08-01 00:00:00,96.7496,97.3721,--,97.6509,96.1577,0.647054506589935,0.626000000000005,0.643413512820727,0.622500000000002,,,,,
2022-07-29 00:00:00,95.5136,96.7461,--,97.0864,95.5136,1.3653175193571,1.3031,1.29039215357813,1.2325,,,,,
2022-07-28 00:00:00,94.0003,95.443,--,95.457,93.8874,1.54569306161706,1.4528,1.53478233580106,1.4427,,,,,
2022-07-27 00:00:00,93.6417,93.9902,--,94.3991,93.1681,0.378166113283234,0.354100000000003,0.372163256327044,0.348500000000001,,,,,
2022-07-26 00:00:00,93.8367,93.6361,--,94.1052,93.2516,-0.201332267519322,-0.188900000000004,-0.213775633627349,-0.200599999999994,,,,,
2022-07-25 00:00:00,93.3598,93.825,--,94.0919,92.9346,0.543411285509006,0.507100000000008,0.498287271395178,0.465199999999996,,,,,
2022-07-22 00:00:00,92.8845,93.3179,--,93.8367,92.5336,0.472983012233161,0.439299999999989,0.46660099370723,0.433399999999992,,,,,
2022-07-21 00:00:00,92.4052,92.8786,--,92.9208,91.7229,0.530042028858444,0.489699999999999,0.512308831104756,0.473400000000012,,,,,
2022-07-20 00:00:00,93.1275,92.3889,--,93.5416,92.1958,-0.75857913037313,-0.706199999999996,-0.793106225336223,-0.738599999999991,,,,,
2022-07-19 00:00:00,91.1935,93.0951,--,93.2912,90.1805,2.06128603989041,1.8802,2.08523633811621,1.9016,,,,,
2022-07-18 00:00:00,90.3698,91.2149,--,91.8437,90.3698,0.961970561996245,0.869100000000003,0.935157541568093,0.845100000000002,,,,,
2022-07-15 00:00:00,89.6666,90.3458,--,90.4049,88.5864,-0.0934421316748983,-0.0845000000000056,0.757472682135817,0.679199999999994,,,,,
2022-07-14 00:00:00,91.0495,90.4303,--,91.3393,89.9042,-0.692285475512482,-0.630399999999995,-0.680069632452668,-0.619199999999992,,,,,
2022-07-13 00:00:00,91.6291,91.0607,--,91.8204,90.0478,-0.575730445036464,-0.527299999999997,-0.620326948534905,-0.568399999999997,,,,,
2022-07-12 00:00:00,90.3353,91.588,--,91.6723,89.6466,1.32099621766512,1.19409999999999,1.38672257688854,1.25269999999999,,,,,
2022-07-11 00:00:00,90.5912,90.3939,--,90.5912,88.9009,-0.181099605887506,-0.164000000000001,-0.217791573574474,-0.197299999999998,,,,,
2022-07-08 00:00:00,90.7678,90.5579,--,91.2184,89.7095,-0.278381292072403,-0.252799999999993,-0.231249407829638,-0.20989999999999,,,,,
2022-07-07 00:00:00,90.5646,90.8107,--,91.4513,90.5646,0.395343000958498,0.357599999999991,0.271739730534887,0.246099999999998,,,,,
2022-07-06 00:00:00,87.7654,90.4531,--,90.7539,87.7654,3.04276156528496,2.67100000000001,3.06236854158929,2.68770000000001,,,,,
2022-07-05 00:00:00,89.096,87.7821,--,89.6188,87.441,-1.44915007819438,-1.2908,-1.47470144563168,-1.3139,,,,,
2022-07-04 00:00:00,88.516,89.0729,--,89.5333,88.516,0.563598449652664,0.499200000000002,0.629151791766459,0.556899999999999,,,,,
2022-07-01 00:00:00,88.4365,88.5737,--,89.019,87.3833,0.136683067127333,0.120900000000006,0.155139563415566,0.137200000000007,,,,,
2022-06-30 00:00:00,88.23,88.4528,--,88.6738,87.1861,-1.27363581672414,-1.14110000000001,0.252521817975737,0.222799999999992,,,,,
2022-06-29 00:00:00,89.6638,89.5939,--,89.7494,88.4922,-0.00915157122432175,-0.00819999999998799,-0.0779578826683565,-0.0698999999999899,,,,,
2022-06-28 00:00:00,89.0435,89.6021,--,90.3648,89.0435,0.647114326151907,0.576099999999997,0.627333831217325,0.558599999999998,,,,,
2022-06-27 00:00:00,89.3276,89.026,--,90.7041,88.689,-0.287513706462741,-0.256700000000009,-0.337633609321204,-0.301600000000008,,,,,
2022-06-24 00:00:00,86.841,89.2827,--,89.5028,86.841,2.83738753940657,2.46340000000001,2.81169033060422,2.44170000000001,,,,,
2022-06-23 00:00:00,85.8556,86.8193,--,86.9721,85.0193,1.13236075259298,0.972099999999998,1.12246609423265,0.963700000000003,,,,,
2022-06-22 00:00:00,86.0187,85.8472,--,86.146,84.8893,-0.195430347856713,-0.168099999999995,-0.199375252125404,-0.171499999999995,,,,,
2022-06-21 00:00:00,85.2455,86.0153,--,86.8064,85.2455,0.879844156636176,0.750199999999992,0.903038870086971,0.769799999999989,,,,,
2022-06-20 00:00:00,84.8712,85.2651,--,85.5061,84.737,0.417852722225687,0.354799999999997,0.464115035489073,0.393900000000002,,,,,
2022-06-17 00:00:00,84.6239,84.9103,--,85.9097,84.5842,0.181697407744334,0.154000000000011,0.338438668035863,0.2864,,,,,
2022-06-16 00:00:00,86.3843,84.7563,--,86.3843,84.4356,-1.85438009581079,-1.6014,-1.88460171582105,-1.628,,,,,
2022-06-15 00:00:00,85.0606,86.3577,--,86.8502,85.0606,1.52574832559172,1.2978,1.52491282685521,1.2971,,,,,
2022-06-14 00:00:00,86.2826,85.0599,--,86.709,85.0492,-1.55799185474173,-1.3462,-1.4170875703792,-1.2227,,,,,
2022-06-13 00:00:00,88.376,86.4061,--,88.376,86.0238,-2.28439340873341,-2.02000000000001,-2.22899882320993,-1.96990000000001,,,,,
2022-06-10 00:00:00,89.9976,88.4261,--,89.9976,88.1111,-1.70847825386185,-1.53699999999999,-1.74615767531579,-1.5715,,,,,
2022-06-09 00:00:00,91.3569,89.9631,--,91.3676,89.8216,-1.50464103423133,-1.37430000000001,-1.52566472811577,-1.3938,,,,,
2022-06-08 00:00:00,92.0162,91.3374,--,92.3407,91.0017,-0.797961597487191,-0.734700000000004,-0.737696188279885,-0.678799999999995,,,,,
2022-06-07 00:00:00,92.4396,92.0721,--,92.4396,91.2474,-0.403913657235874,-0.37339999999999,-0.397556891202464,-0.367499999999993,,,,,
2022-06-06 00:00:00,91.7552,92.4455,--,93.0757,91.7552,0.670260263530434,0.615499999999997,0.752327933457715,0.690299999999993,,,,,
2022-06-03 00:00:00,91.9163,91.83,--,92.5025,91.6562,-0.133329563274998,-0.122600000000006,-0.0938897671033413,-0.0863000000000085,,,,,
2022-06-02 00:00:00,90.8401,91.9526,--,92.1362,90.8401,1.20005899042727,1.0904,1.22467940920364,1.1125,,,,,
2022-06-01 00:00:00,91.5376,90.8622,--,92.2298,90.7617,-0.723956785483276,-0.662599999999998,-0.737838877139008,-0.675399999999996,,,,,
2022-05-31 00:00:00,90.7114,91.5248,--,91.8745,90.4379,0.889571837059543,0.807000000000002,0.896689941947761,0.813400000000001,,,,,
2022-05-30 00:00:00,89.5583,90.7178,--,91.5396,89.5583,1.34685551243293,1.20559999999999,1.29468737124308,1.15949999999999,,,,,
2022-05-27 00:00:00,87.4179,89.5122,--,89.7059,87.4179,2.45726569099439,2.14680000000001,2.39573359689492,2.0943,,,,,
2022-05-26 00:00:00,86.3492,87.3654,--,87.5612,86.3492,1.17556047865496,1.01509999999999,1.17684935123892,1.0162,,,,,
2022-05-25 00:00:00,85.9022,86.3503,--,86.5352,85.2077,0.527608033332918,0.45320000000001,0.521639725175852,0.448100000000011,,,,,
2022-05-24 00:00:00,87.1268,85.8971,--,87.1268,85.5561,-1.36033173445167,-1.1846,-1.41139121372529,-1.22970000000001,,,,,
2022-05-23 00:00:00,86.3258,87.0817,--,87.3745,85.8342,0.847832531939931,0.732100000000003,0.875636252429745,0.755899999999997,,,,,
2022-05-20 00:00:00,87.2289,86.3496,--,87.4,86.0106,-1.10372646549839,-0.963700000000003,-1.00803747381888,-0.879300000000001,,,,,
2022-05-19 00:00:00,89.0848,87.3133,--,89.0848,86.244,-1.87940309510404,-1.6724,-1.98855472538525,-1.7715,,,,,
2022-05-18 00:00:00,90.5426,88.9857,--,91.033,88.9791,-1.71474581999643,-1.55250000000001,-1.71952208131863,-1.5569,,,,,
2022-05-17 00:00:00,89.3989,90.5382,--,91.2436,89.3989,1.28006497087609,1.1443,1.27440046801471,1.13930000000001,,,,,
2022-05-16 00:00:00,89.7874,89.3939,--,89.7874,88.6216,-0.394660165507673,-0.354199999999992,-0.438257483789488,-0.393500000000003,,,,,
2022-05-13 00:00:00,87.8842,89.7481,--,89.7501,87.8842,2.15910293871576,1.8968,2.12085903950879,1.86389999999999,,,,,
2022-05-12 00:00:00,86.435,87.8513,--,88.2891,85.8095,-0.578075894529446,-0.510800000000003,1.63857233759472,1.41629999999999,,,,,
2022-05-11 00:00:00,85.7923,88.3621,--,88.3694,85.7923,2.99813498076698,2.57209999999999,2.99537371069432,2.5698,,,,,
2022-05-10 00:00:00,85.98,85.79,--,86.9579,84.8587,1.28557952612187,1.08890000000001,-0.2209816236334,-0.189999999999998,,,,,
2022-05-09 00:00:00,86.4523,84.7011,--,86.6612,84.6648,-2.11597777009919,-1.831,-2.02562569185551,-1.7512,,,,,
2022-05-06 00:00:00,88.3678,86.5321,--,88.3678,85.6207,-2.19631919869162,-1.9432,-2.07734038869362,-1.8357,,,,,
2022-05-05 00:00:00,91.59,88.4753,--,91.6256,88.2911,-1.64416820541097,-1.479,-3.40069876624085,-3.1147,,,,,
2022-05-04 00:00:00,91.0325,89.9543,--,91.0889,89.9468,-1.17952717845059,-1.0737,-1.18441216049213,-1.0782,,,,,
2022-05-03 00:00:00,91.8048,91.028,--,92.2485,90.5106,-0.828211033662276,-0.760199999999998,-0.846143121056845,-0.776799999999994,,,,,
2022-05-02 00:00:00,92.9601,91.7882,--,92.9601,90.8407,-1.31988186965884,-1.2277,-1.26064838570526,-1.17189999999999,,,,,
2022-04-29 00:00:00,91.9905,93.0159,--,93.9761,91.9905,1.08940535899624,1.00240000000001,1.11468032025047,1.0254,,,,,
2022-04-28 00:00:00,91.2281,92.0135,--,92.5607,91.1326,0.989109044552699,0.901199999999989,0.860918949314954,0.785399999999996,,,,,
2022-04-27 00:00:00,90.7346,91.1123,--,91.5922,89.8053,0.602095686066682,0.545300000000012,0.416268986693063,0.377700000000004,,,,,
2022-04-26 00:00:00,91.2962,90.567,--,92.4924,90.562,-0.59860128807934,-0.545400000000001,-0.798718895200464,-0.729200000000006,,,,,
2022-04-25 00:00:00,91.77,91.1124,--,92.4434,90.4047,-2.35149748409811,-2.19410000000001,-0.716574043805168,-0.657600000000002,,,,,
2022-04-22 00:00:00,94.7628,93.3065,--,94.7628,93.2375,-1.54592726090939,-1.46510000000001,-1.53678447660896,-1.4563,,,,,
2022-04-21 00:00:00,93.8234,94.7716,--,95.0709,93.6269,0.964456892409748,0.905300000000011,1.01062208361667,0.9482,,,,,
2022-04-20 00:00:00,92.6562,93.8663,--,93.8897,92.5528,1.28983177045677,1.19529999999999,1.30601082280516,1.2101,,,,,
2022-04-19 00:00:00,93.5761,92.671,--,93.5761,91.6307,-1.32376147590033,-1.24319999999999,-0.967234154875006,-0.90509999999999,,,,,
2022-04-14 00:00:00,92.8323,93.9142,--,94.0127,92.8323,1.15410258426349,1.0715,1.1654348755767,1.08189999999999,,,,,
2022-04-13 00:00:00,92.9626,92.8427,--,93.1936,91.4898,-0.188028932159084,-0.174900000000008,-0.128976599191504,-0.119900000000001,,,,,
2022-04-12 00:00:00,92.7086,93.0176,--,93.4463,91.2869,0.278786964068178,0.258600000000001,0.333302412073958,0.308999999999998,,,,,
2022-04-11 00:00:00,94.1655,92.759,--,94.1655,92.4676,-1.51717840913917,-1.429,-1.49364682394295,-1.40649999999999,,,,,
2022-04-08 00:00:00,93.0808,94.188,--,94.2725,93.0808,1.17591706384885,1.0947,1.18950417271876,1.10720000000001,,,,,
2022-04-07 00:00:00,93.9109,93.0933,--,94.6412,93.0372,-0.854776406637562,-0.802599999999998,-0.870612463515948,-0.817599999999999,,,,,
2022-04-06 00:00:00,95.9042,93.8959,--,95.9042,93.1116,-2.07885551359746,-1.99340000000001,-2.09406887289608,-2.00830000000001,,,,,
2022-04-05 00:00:00,95.6205,95.8893,--,96.006,95.0529,0.335360494219881,0.32050000000001,0.281111267981237,0.268799999999999,,,,,
2022-04-04 00:00:00,94.1536,95.5688,--,95.6914,93.9714,1.51720035478885,1.42829999999999,1.50307582503484,1.4152,,,,,
2022-04-01 00:00:00,93.5867,94.1405,--,94.5222,93.4761,0.48051932804144,0.450200000000009,0.591750750907992,0.55380000000001,,,,,
2022-03-31 00:00:00,95.026,93.6903,--,95.5061,93.634,-1.34581608198096,-1.27810000000001,-1.40561530528487,-1.3357,,,,,
2022-03-30 00:00:00,95.7418,94.9684,--,95.7418,94.2532,-0.730552654877889,-0.698899999999995,-0.807797639066735,-0.773399999999995,,,,,
2022-03-29 00:00:00,92.7878,95.6673,--,96.2539,92.7878,3.07132560339422,2.8507,3.10331746199392,2.87949999999999,,,,,
2022-03-28 00:00:00,92.0823,92.8166,--,93.7524,92.0823,0.791856432041725,0.729199999999992,0.797438812888026,0.73429999999999,,,,,
2022-03-25 00:00:00,91.9809,92.0874,--,93.0923,91.6925,0.105772251579251,0.0973000000000042,0.11578490751884,0.106499999999997,,,,,
2022-03-24 00:00:00,92.3795,91.9901,--,93.2928,91.7156,-0.290705551695628,-0.268200000000007,-0.421522090940084,-0.389399999999995,,,,,
2022-03-23 00:00:00,94.1703,92.2583,--,94.3826,92.169,-2.01538087363617,-1.8976,-2.03036413816245,-1.91199999999999,,,,,
2022-03-22 00:00:00,92.704,94.1559,--,94.3632,92.704,1.51371562199804,1.404,1.56616758715914,1.45190000000001,,,,,
2022-03-21 00:00:00,93.5553,92.7519,--,93.9211,92.6296,-0.8987842052459,-0.841200000000001,-0.858743438372809,-0.803399999999996,,,,,
2022-03-18 00:00:00,92.3953,93.5931,--,93.6156,91.5024,1.2800535005876,1.1829,1.29638628804712,1.1978,,,,,
2022-03-17 00:00:00,92.1383,92.4102,--,92.796,91.5065,0.366449157623101,0.337400000000002,0.295099866179431,0.271900000000002,,,,,
2022-03-16 00:00:00,90.235,92.0728,--,92.9003,89.137,4.06293089807637,3.59480000000001,2.03668199700781,1.8378,,,,,
2022-03-15 00:00:00,89.3506,88.478,--,89.3506,86.7501,-0.951105817239027,-0.849600000000009,-0.976602283588477,-0.872600000000006,,,,,
2022-03-14 00:00:00,88.7264,89.3276,--,89.962,87.5478,0.673390427825519,0.597500000000011,0.677588632019338,0.601200000000006,,,,,
2022-03-11 00:00:00,88.16,88.7301,--,90.9781,87.5672,0.654657243655902,0.577099999999987,0.646665154264969,0.570099999999997,,,,,
2022-03-10 00:00:00,90.5605,88.153,--,90.5605,87.5609,-2.51236386478046,-2.2718,-2.65844380276169,-2.4075,,,,,
2022-03-09 00:00:00,87.11,90.4248,--,90.4368,86.3737,6.37611052552327,5.42,3.80530363907704,3.31480000000001,,,,,
2022-03-08 00:00:00,85.185,85.0048,--,87.3636,84.4649,-1.71935175432613,-1.4871,-0.211539590303456,-0.180199999999999,,,,,
2022-03-07 00:00:00,86.235,86.4919,--,88.0048,84.3937,-2.19632223732448,-1.9423,0.297906882356354,0.256900000000002,,,,,
2022-03-04 00:00:00,92.595,88.4342,--,92.595,88.4228,-4.55796886382645,-4.22329999999999,-4.49354716777363,-4.16079999999999,,,,,
2022-03-03 00:00:00,94.9695,92.6575,--,95.0563,92.4167,-2.4139147652173,-2.292,-2.43446580217859,-2.312,,,,,
2022-03-02 00:00:00,94.1913,94.9495,--,95.6279,93.4325,0.72272516076472,0.681300000000007,0.804957570391323,0.758200000000002,,,,,
2022-03-01 00:00:00,97.2373,94.2682,--,97.566,94.2579,-3.04388564164328,-2.95950000000001,-3.05345788087494,-2.96910000000001,,,,,
2022-02-28 00:00:00,96.025,97.2277,--,97.3961,95.2047,-0.178334192321668,-0.173699999999997,1.25248633168445,1.20269999999999,,,,,
2022-02-25 00:00:00,94.2329,97.4014,--,97.4124,94.2329,3.19256685171843,3.01339999999999,3.36241376419488,3.16849999999999,,,,,
2022-02-24 00:00:00,94.83,94.388,--,96.0665,93.8942,-4.06963153583312,-4.0042,-0.466097226616042,-0.441999999999993,,,,,
2022-02-23 00:00:00,98.5018,98.3922,--,99.7706,98.2646,-0.074239351324778,-0.0730999999999966,-0.111267002227371,-0.1096,,,,,
2022-02-22 00:00:00,96.65,98.4653,--,98.9429,96.65,-0.46902181659023,-0.463999999999999,1.87822038282462,1.81529999999999,,,,,
2022-02-21 00:00:00,100.1988,98.9293,--,100.8663,98.3917,-1.313567310848,-1.3168,-1.26698124129232,-1.26950000000001,,,,,
2022-02-18 00:00:00,100.1468,100.2461,--,101.0838,99.891,0.0518992635294818,0.0519999999999925,0.0991544412802002,0.0992999999999995,,,,,
2022-02-17 00:00:00,99.9207,100.1941,--,100.9844,99.6949,0.363513610975337,0.36290000000001,0.273616978263773,0.273400000000009,,,,,
2022-02-16 00:00:00,100.2767,99.8312,--,100.9293,99.2251,-0.449730859514458,-0.451000000000008,-0.444270702964906,-0.44550000000001,,,,,
