iShares STOXX Europe 600 Construction & Materials UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:47,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Construction & Materials UCITS (DE) ETF iNAV,SXOPNAV.DE,Last,51.0358,EUR,-0.2408,-0.0047,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXOPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,66.9062,2022-01-04 00:00:00,Max,--,--,Advancing,0,Up days,1882.0,Up,0.16960138870178,2020-02-12 00:00:00,0.120419644214687,2008-10-13
Low,15.4463,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1764.0,Down,-0.132862161360466,2020-03-12 00:00:00,-0.398788773251228,2008-04-29
Average,37.0366180921053,,Average,--,,,,Unchanged,1.0,Period,0.337906724795754,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXOPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,51.1649,51.1265,--,51.2179,50.7641,-0.0842296988837172,-0.0431000000000026,-0.0750514512879003,-0.0384000000000029,,,,,
2022-10-28 00:00:00,50.89,51.1696,--,51.1712,50.0476,0.523148793889593,0.266300000000001,0.549420318333665,0.279600000000002,,,,,
2022-10-27 00:00:00,51.0087,50.9033,--,51.05,50.1562,-0.16768388351951,-0.0854999999999961,-0.206631417777744,-0.105399999999996,,,,,
2022-10-26 00:00:00,50.0887,50.9888,--,51.0616,50.0887,1.80432903198756,0.903700000000001,1.79701210053364,0.900099999999995,,,,,
2022-10-25 00:00:00,48.9142,50.0851,--,50.0985,48.9142,2.35046970567018,1.1502,2.39378340032137,1.1709,,,,,
2022-10-24 00:00:00,47.7195,48.9349,--,49.1758,47.7195,2.52977842962653,1.2074,2.54696717274909,1.2154,,,,,
2022-10-21 00:00:00,48.5859,47.7275,--,48.5859,47.0372,-1.82173117945575,-0.885600000000004,-1.76676772479259,-0.858400000000003,,,,,
2022-10-20 00:00:00,48.6104,48.6131,--,48.8385,48.1523,-0.0109012225823933,-0.00529999999999831,0.00555436696674861,0.00270000000000437,,,,,
2022-10-19 00:00:00,49.4584,48.6184,--,49.4724,48.6137,-1.6435097145909,-0.812399999999997,-1.69839703670154,-0.839999999999996,,,,,
2022-10-18 00:00:00,48.5366,49.4308,--,49.7817,48.5366,1.84672758553193,0.896299999999997,1.84232105256651,0.894199999999998,,,,,
2022-10-17 00:00:00,47.5309,48.5345,--,48.8509,47.1997,1.73667882446652,0.828499999999998,2.11146853941331,1.0036,,,,,
2022-10-14 00:00:00,47.3424,47.706,--,48.4725,47.3424,0.726746027389163,0.344200000000001,0.768021900030428,0.363600000000005,,,,,
2022-10-13 00:00:00,46.9512,47.3618,--,47.4126,45.8502,0.866791041597459,0.407000000000004,0.874525038763657,0.410600000000002,,,,,
2022-10-12 00:00:00,47.3036,46.9548,--,47.3792,46.5949,-0.718055414594549,-0.339600000000004,-0.737364598043287,-0.348800000000004,,,,,
2022-10-11 00:00:00,47.4902,47.2944,--,47.6838,46.95,-0.467626050685432,-0.222199999999994,-0.412295589405811,-0.195799999999998,,,,,
2022-10-10 00:00:00,47.0749,47.5166,--,47.9819,46.7223,0.929287093423621,0.4375,0.938291956010522,0.441699999999997,,,,,
2022-10-07 00:00:00,48.1279,47.0791,--,48.19,46.9178,-2.24885906374709,-1.0831,-2.17919335769896,-1.0488,,,,,
2022-10-06 00:00:00,48.7554,48.1622,--,49.2478,48.0336,-1.22681520250039,-0.598199999999999,-1.21668574147685,-0.593200000000003,,,,,
2022-10-05 00:00:00,49.6038,48.7604,--,49.6038,48.4959,-1.70066930086284,-0.843600000000002,-1.70027296295849,-0.843400000000003,,,,,
2022-10-04 00:00:00,47.8598,49.604,--,49.6419,47.8598,3.68404000710679,1.7625,3.64439466943029,1.7442,,,,,
2022-10-03 00:00:00,47.5118,47.8415,--,48.0049,46.4953,0.656857980235359,0.312200000000004,0.693932875622482,0.329700000000003,,,,,
2022-09-30 00:00:00,46.3948,47.5293,--,47.6093,46.3948,2.41728168938211,1.1218,2.44531714761138,1.1345,,,,,
2022-09-29 00:00:00,47.7586,46.4075,--,47.7586,46.0328,-2.85566559280914,-1.3642,-2.82901927610944,-1.3511,,,,,
2022-09-28 00:00:00,47.4506,47.7717,--,47.7823,46.3467,0.683705922149425,0.324400000000004,0.676703771922802,0.321100000000001,,,,,
2022-09-27 00:00:00,47.3376,47.4473,--,48.0264,47.3376,0.224329388206022,0.106200000000001,0.231739674170208,0.109699999999997,,,,,
2022-09-26 00:00:00,47.406,47.3411,--,47.8483,46.8837,-0.092434509727792,-0.0438000000000045,-0.136902501793025,-0.0649000000000015,,,,,
2022-09-23 00:00:00,48.4411,47.3849,--,48.5093,46.9362,-2.16806028698255,-1.0501,-2.1803798840241,-1.0562,,,,,
2022-09-22 00:00:00,49.295,48.435,--,49.7504,48.4219,-3.18750662106708,-1.5947,-1.74459884369611,-0.859999999999999,,,,,
2022-09-21 00:00:00,49.542,50.0297,--,50.0361,49.1704,0.945092239307676,0.468399999999995,0.984417262121022,0.487699999999997,,,,,
2022-09-20 00:00:00,50.791,49.5613,--,51.1355,49.4924,-2.42090610719636,-1.2296,-2.42109822606366,-1.22969999999999,,,,,
2022-09-19 00:00:00,50.6561,50.7909,--,50.9692,50.0229,0.296005213167201,0.149900000000002,0.266108129129559,0.134799999999998,,,,,
2022-09-16 00:00:00,51.9462,50.641,--,51.9462,50.4984,-2.5178540491636,-1.308,-2.51259957417482,-1.3052,,,,,
2022-09-15 00:00:00,52.1001,51.949,--,52.3785,51.7158,-0.241192443148865,-0.125599999999999,-0.290018637200312,-0.1511,,,,,
2022-09-14 00:00:00,52.8808,52.0746,--,52.8879,51.866,-1.58318576210069,-0.837700000000005,-1.52456089922997,-0.806200000000004,,,,,
2022-09-13 00:00:00,54.2336,52.9123,--,54.3122,52.848,-2.41346049217184,-1.3086,-2.43631254425301,-1.3213,,,,,
2022-09-12 00:00:00,52.7712,54.2209,--,54.3531,52.7712,2.70977298902831,1.4305,2.7471423806925,1.4497,,,,,
2022-09-09 00:00:00,51.9842,52.7904,--,53.0167,51.9842,1.52761457109283,0.7943,1.55085583696584,0.806199999999997,,,,,
2022-09-08 00:00:00,51.6397,51.9961,--,52.075,51.1923,0.717277020404527,0.3703,0.690166674089897,0.356400000000001,,,,,
2022-09-07 00:00:00,51.3034,51.6258,--,51.7321,50.875,0.654316029182962,0.335599999999999,0.628418389424472,0.322399999999995,,,,,
2022-09-06 00:00:00,50.9724,51.2902,--,51.6244,50.8614,0.614394727033764,0.313200000000002,0.623474664720512,0.317799999999998,,,,,
2022-09-05 00:00:00,51.17,50.977,--,52.835,50.2682,-1.82211770868843,-0.946100000000001,-0.377174125464149,-0.193000000000005,,,,,
2022-09-02 00:00:00,50.2414,51.9231,--,51.9686,50.2414,3.34230293090888,1.6793,3.34723952756093,1.6817,,,,,
2022-09-01 00:00:00,51.2462,50.2438,--,51.2462,50.208,-1.91623686686683,-0.9816,-1.95604747278823,-1.0024,,,,,
2022-08-31 00:00:00,51.7315,51.2254,--,52.0593,51.2205,-0.95496265417358,-0.493899999999996,-0.978320752346242,-0.506099999999996,,,,,
2022-08-30 00:00:00,51.6564,51.7193,--,52.71,51.5777,0.141927738837463,0.0732999999999961,0.121766131592599,0.0628999999999991,,,,,
2022-08-29 00:00:00,52.0295,51.646,--,52.0295,51.0374,-0.792949510937627,-0.412799999999997,-0.73708184779788,-0.383499999999998,,,,,
2022-08-26 00:00:00,52.9347,52.0588,--,53.398,51.914,-1.67121238449974,-0.884800000000006,-1.65468020032229,-0.875900000000001,,,,,
2022-08-25 00:00:00,52.5321,52.9436,--,53.3551,52.5321,0.729449279112335,0.383400000000002,0.783330573116254,0.411500000000004,,,,,
2022-08-24 00:00:00,52.7979,52.5602,--,52.939,52.3333,-0.46133043455206,-0.243600000000001,-0.450207299911543,-0.237699999999997,,,,,
2022-08-23 00:00:00,53.1715,52.8038,--,53.2686,52.6578,-0.732421691412834,-0.389599999999994,-0.691535879183396,-0.367699999999999,,,,,
2022-08-22 00:00:00,54.2238,53.1934,--,54.2238,52.9385,-1.90533797066385,-1.0332,-1.90027257403576,-1.0304,,,,,
2022-08-19 00:00:00,54.7557,54.2266,--,54.9993,54.2212,-1.00678920955638,-0.551500000000004,-0.966292093791148,-0.5291,,,,,
2022-08-18 00:00:00,54.5382,54.7781,--,55.2764,54.3552,0.452399901708014,0.246700000000004,0.439875170064283,0.239899999999999,,,,,
2022-08-17 00:00:00,55.491,54.5314,--,55.7894,54.4874,-1.75354519527176,-0.973300000000002,-1.72928943432269,-0.959600000000002,,,,,
2022-08-16 00:00:00,55.5641,55.5047,--,55.7221,55.196,-0.113195459224438,-0.0628999999999991,-0.10690355823275,-0.0594000000000037,,,,,
2022-08-15 00:00:00,55.0462,55.5676,--,55.589,55.0462,0.932168909296982,0.513199999999998,0.947204348347388,0.5214,,,,,
2022-08-12 00:00:00,55.229,55.0544,--,55.421,55.0081,-0.31722120022596,-0.175199999999997,-0.31613826069637,-0.174599999999998,,,,,
2022-08-11 00:00:00,54.714,55.2296,--,55.3406,54.714,0.926491065848476,0.506999999999998,0.942354790364439,0.515599999999999,,,,,
2022-08-10 00:00:00,53.6896,54.7226,--,54.7452,53.192,1.9211750178335,1.0315,1.92402252950292,1.033,,,,,
2022-08-09 00:00:00,54.5228,53.6911,--,54.6335,53.5998,-1.51927570736288,-0.828299999999999,-1.5254168898149,-0.831699999999998,,,,,
2022-08-08 00:00:00,53.9038,54.5194,--,54.9187,53.9038,1.15216778234603,0.620999999999995,1.14203451333672,0.615600000000001,,,,,
2022-08-05 00:00:00,54.6549,53.8984,--,54.9465,53.8517,-1.3635656573975,-0.745100000000001,-1.38413939097866,-0.756499999999996,,,,,
2022-08-04 00:00:00,53.9493,54.6435,--,54.8527,53.9385,1.3188781470068,0.711300000000001,1.28676368368079,0.694200000000002,,,,,
2022-08-03 00:00:00,53.3359,53.9322,--,54.0439,53.0806,1.08578915110519,0.579300000000003,1.11800869583151,0.596299999999999,,,,,
2022-08-02 00:00:00,53.8846,53.3529,--,53.8846,53.1072,-0.999599195421919,-0.538699999999999,-0.98673832597811,-0.531700000000001,,,,,
2022-08-01 00:00:00,54.3507,53.8916,--,54.3814,53.8353,-0.891927777757356,-0.485000000000007,-0.84469933229932,-0.459100000000007,,,,,
2022-07-29 00:00:00,52.928,54.3766,--,54.4732,52.928,2.77751001283382,1.4695,2.73692563482468,1.44860000000001,,,,,
2022-07-28 00:00:00,51.9366,52.9071,--,52.9126,51.9366,1.91493460212279,0.994100000000003,1.86862443825742,0.970500000000001,,,,,
2022-07-27 00:00:00,51.5729,51.913,--,52.3451,51.5729,0.6606259561819,0.340699999999998,0.659454868739202,0.3401,,,,,
2022-07-26 00:00:00,52.0533,51.5723,--,52.0533,51.4429,-0.913964033200129,-0.475700000000003,-0.924052845833024,-0.481000000000002,,,,,
2022-07-25 00:00:00,52.2808,52.048,--,52.3864,51.8964,-0.444906906194646,-0.232599999999998,-0.445287753821666,-0.232799999999997,,,,,
2022-07-22 00:00:00,52.2902,52.2806,--,52.6272,51.8043,0.035589912364623,0.0185999999999993,-0.0183590806690335,-0.00959999999999894,,,,,
2022-07-21 00:00:00,51.7559,52.262,--,52.3845,51.5958,1.00127744526409,0.518100000000004,0.97785952905853,0.506100000000004,,,,,
2022-07-20 00:00:00,51.7577,51.7439,--,52.2218,51.4568,-0.0372851755687462,-0.0193000000000012,-0.0266626994630816,-0.0138000000000034,,,,,
2022-07-19 00:00:00,50.8052,51.7632,--,51.8947,50.3351,1.85095184219588,0.9407,1.88563375402518,0.957999999999998,,,,,
2022-07-18 00:00:00,50.3402,50.8225,--,51.0629,50.3402,0.972322388249474,0.489399999999996,0.958081215410338,0.482299999999995,,,,,
2022-07-15 00:00:00,49.3147,50.3331,--,50.3775,49.3147,0.862478382933186,0.430399999999999,2.06510431980728,1.0184,,,,,
2022-07-14 00:00:00,50.5733,49.9027,--,50.5733,49.5847,-1.3790377565439,-0.697799999999994,-1.32599612839186,-0.6706,,,,,
2022-07-13 00:00:00,51.4774,50.6005,--,51.4774,50.0754,-1.63792617474453,-0.842600000000004,-1.70346598701567,-0.876900000000006,,,,,
2022-07-12 00:00:00,50.7893,51.4431,--,51.5082,50.1793,1.26235684562358,0.641300000000001,1.28727901349301,0.653800000000004,,,,,
2022-07-11 00:00:00,49.65,50.8018,--,51.2428,49.65,-1.34461745206256,-0.692399999999999,2.31983887210474,1.1518,,,,,
2022-07-08 00:00:00,50.6964,51.4942,--,51.5943,50.5093,1.53682948567283,0.779400000000003,1.57368176044059,0.797800000000002,,,,,
2022-07-07 00:00:00,49.5483,50.7148,--,50.7168,49.5483,2.3612924841911,1.1699,2.35426846127919,1.1665,,,,,
2022-07-06 00:00:00,48.5061,49.5449,--,49.7016,48.5061,2.12642718594694,1.0316,2.14158631594788,1.03879999999999,,,,,
2022-07-05 00:00:00,49.7758,48.5133,--,50.1574,48.4888,-2.51130357896428,-1.2497,-2.53637309696679,-1.2625,,,,,
2022-07-04 00:00:00,49.5646,49.763,--,50.2463,49.5646,0.415885577992165,0.206099999999999,0.400285687769092,0.198399999999999,,,,,
2022-07-01 00:00:00,49.4935,49.5569,--,49.8786,48.9188,0.224285078671684,0.110900000000001,0.128097628981586,0.0634000000000015,,,,,
2022-06-30 00:00:00,49.8856,49.446,--,49.8856,48.4842,-0.865318299196439,-0.431600000000003,-0.881216222717575,-0.439599999999999,,,,,
2022-06-29 00:00:00,50.5019,49.8776,--,50.5019,49.4473,-1.21467432745307,-0.613300000000002,-1.23619111360166,-0.624299999999998,,,,,
2022-06-28 00:00:00,50.5266,50.4909,--,51.2113,50.475,-0.0825209864523075,-0.0416999999999987,-0.0706558525608264,-0.0356999999999985,,,,,
2022-06-27 00:00:00,50.6443,50.5326,--,51.2276,50.1306,-0.195727182772848,-0.0991,-0.220557891016361,-0.111699999999999,,,,,
2022-06-24 00:00:00,49.386,50.6317,--,50.7355,49.386,2.57222154693894,1.2697,2.52237476207832,1.2457,,,,,
2022-06-23 00:00:00,49.8065,49.362,--,49.8065,48.9959,-0.856225257741272,-0.426299999999998,-0.892453796191256,-0.444499999999998,,,,,
2022-06-22 00:00:00,50.0979,49.7883,--,50.0979,48.9244,-0.589018694854376,-0.295000000000002,-0.617989975627727,-0.309600000000003,,,,,
2022-06-21 00:00:00,49.7741,50.0833,--,50.7487,49.7741,0.587255904191329,0.292400000000001,0.621206611470633,0.309200000000004,,,,,
2022-06-20 00:00:00,50.6715,49.7909,--,50.7144,49.3186,-1.75007597014866,-0.886899999999997,-1.73786053304126,-0.880600000000001,,,,,
2022-06-17 00:00:00,50.4742,50.6778,--,51.3545,50.3438,0.387065591176329,0.195399999999999,0.403374397216785,0.203599999999994,,,,,
2022-06-16 00:00:00,51.6915,50.4824,--,51.7594,50.271,-2.38193764962041,-1.2318,-2.33906928605283,-1.2091,,,,,
2022-06-15 00:00:00,50.9541,51.7142,--,52.1597,50.9541,1.52500912885228,0.776800000000001,1.49173471810905,0.760100000000001,,,,,
2022-06-14 00:00:00,52.416,50.9374,--,52.9809,50.9357,-2.82200676884805,-1.47920000000001,-2.82089438339438,-1.4786,,,,,
2022-06-13 00:00:00,53.9667,52.4166,--,53.9667,52.2172,-2.90183409252154,-1.5665,-2.87232682376354,-1.5501,,,,,
2022-06-10 00:00:00,55.9064,53.9831,--,55.9064,53.9548,-3.47232901206973,-1.9419,-3.44021435828456,-1.9233,,,,,
2022-06-09 00:00:00,56.5019,55.925,--,56.5193,55.636,-0.990887797934661,-0.559699999999999,-1.02102761146086,-0.576900000000002,,,,,
2022-06-08 00:00:00,56.805,56.4847,--,57.0458,56.2504,-0.566834545925045,-0.322000000000003,-0.563858815245142,-0.320300000000003,,,,,
2022-06-07 00:00:00,56.8696,56.8067,--,57.0348,56.3381,-0.0895218932913078,-0.0508999999999986,-0.110603907887516,-0.0628999999999991,,,,,
2022-06-06 00:00:00,56.8407,56.8576,--,57.0691,56.7633,0.308913685881887,0.1751,0.0297322165279451,0.0168999999999997,,,,,
2022-06-03 00:00:00,56.8847,56.6825,--,57.3031,56.627,-0.382599709667102,-0.217700000000001,-0.355455860714752,-0.202200000000005,,,,,
2022-06-02 00:00:00,55.7187,56.9002,--,56.9353,55.7187,2.07375834615978,1.156,2.1204730189326,1.1815,,,,,
2022-06-01 00:00:00,56.2751,55.7442,--,56.7508,55.7136,-0.949033641741137,-0.534100000000002,-0.943401255617498,-0.530900000000003,,,,,
2022-05-31 00:00:00,57.1572,56.2783,--,57.1572,56.2741,-1.53768904005095,-0.878900000000002,-1.53768904005095,-0.878900000000002,,,,,
2022-05-30 00:00:00,56.9344,57.1572,--,57.5807,56.9344,0.372816529662895,0.212300000000006,0.391327562949652,0.222800000000007,,,,,
2022-05-27 00:00:00,55.7395,56.9449,--,57.0009,55.7395,2.19702911126385,1.2242,2.16255976461934,1.2054,,,,,
2022-05-26 00:00:00,55.2081,55.7207,--,55.8169,55.1951,0.949149226042085,0.523899999999998,0.928486943039154,0.512599999999999,,,,,
2022-05-25 00:00:00,54.8586,55.1968,--,55.5399,54.7357,0.633187175817472,0.347300000000004,0.616494041043702,0.338200000000001,,,,,
2022-05-24 00:00:00,55.3855,54.8495,--,55.3855,54.6463,-0.922682861183923,-0.510800000000003,-0.96776232046294,-0.536000000000001,,,,,
2022-05-23 00:00:00,54.92,55.3603,--,55.7167,54.7135,0.802262211920319,0.440600000000003,0.8017115804807,0.440300000000001,,,,,
2022-05-20 00:00:00,54.8657,54.9197,--,55.9552,54.8125,0.0909425585659159,0.0499000000000009,0.0984221471702759,0.054000000000002,,,,,
2022-05-19 00:00:00,55.6514,54.8698,--,55.6514,54.0855,-1.3434741176259,-0.747199999999999,-1.40445703073059,-0.781600000000005,,,,,
2022-05-18 00:00:00,56.1101,55.617,--,56.4346,55.3361,-0.857958262549854,-0.481300000000005,-0.87880791515254,-0.493100000000005,,,,,
2022-05-17 00:00:00,55.2931,56.0983,--,56.5096,55.2931,1.43074113584176,0.7913,1.45623956696224,0.805199999999999,,,,,
2022-05-16 00:00:00,55.8063,55.307,--,55.8063,54.9402,-0.749043506973607,-0.417400000000001,-0.894701852658209,-0.499299999999998,,,,,
2022-05-13 00:00:00,54.4004,55.7244,--,55.7609,54.4004,2.52936078764005,1.3747,2.43380563378211,1.32400000000001,,,,,
2022-05-12 00:00:00,53.57,54.3497,--,54.5706,53.1432,-0.643671689048624,-0.3521,1.45547881276834,0.779699999999998,,,,,
2022-05-11 00:00:00,53.8684,54.7018,--,54.8642,53.8131,1.61746648312964,0.870699999999999,1.54710368230725,0.833399999999997,,,,,
2022-05-10 00:00:00,53.5959,53.8311,--,55.0559,53.5959,0.431344088328525,0.231200000000001,0.438839538098994,0.235199999999999,,,,,
2022-05-09 00:00:00,55.5036,53.5999,--,55.5036,53.5981,-3.13702883124487,-1.7359,-3.42986761219092,-1.9037,,,,,
2022-05-06 00:00:00,56.6287,55.3358,--,56.6287,54.861,-2.27138262756989,-1.2861,-2.28311792430341,-1.2929,,,,,
2022-05-05 00:00:00,58.14,56.6219,--,58.4634,56.5016,-0.71558828686657,-0.408100000000005,-2.61111111111112,-1.5181,,,,,
2022-05-04 00:00:00,57.8806,57.03,--,58.0675,57.0255,-1.50395158616115,-0.870799999999996,-1.4695770258083,-0.8506,,,,,
2022-05-03 00:00:00,57.8227,57.9008,--,58.5299,57.553,0.244461526741871,0.141199999999998,0.135068061505255,0.0780999999999992,,,,,
2022-05-02 00:00:00,59.0044,57.7596,--,59.0044,55.8353,-2.08046546006904,-1.2272,-2.10967317691562,-1.2448,,,,,
2022-04-29 00:00:00,58.5501,58.9868,--,59.4724,58.5501,0.738114511925624,0.432200000000002,0.745856966939428,0.436700000000002,,,,,
2022-04-28 00:00:00,58.3461,58.5546,--,59.272,57.9658,0.504456692075448,0.293900000000001,0.357350362749183,0.208500000000001,,,,,
2022-04-27 00:00:00,58.0781,58.2607,--,58.6146,57.2803,0.35345488368888,0.205199999999998,0.314404224656111,0.182600000000001,,,,,
2022-04-26 00:00:00,58.649,58.0555,--,59.6198,58.0555,-0.638557144959833,-0.373100000000001,-1.01195246295759,-0.593499999999999,,,,,
2022-04-25 00:00:00,58.9745,58.4286,--,58.9745,57.9023,-0.896078321621378,-0.528299999999994,-0.925654308217952,-0.545899999999996,,,,,
2022-04-22 00:00:00,59.6207,58.9569,--,59.6843,58.8305,-1.05910586024032,-0.631100000000004,-1.11337169808473,-0.663800000000002,,,,,
2022-04-21 00:00:00,58.6098,59.588,--,59.9354,58.6098,1.66778990112693,0.977499999999999,1.66900415971391,0.978200000000001,,,,,
2022-04-20 00:00:00,57.3991,58.6105,--,58.6861,57.3991,2.09145476904641,1.2007,2.11048605291721,1.2114,,,,,
2022-04-19 00:00:00,58.0405,57.4098,--,58.0405,57.0524,-1.00154162916059,-0.580800000000004,-1.08665500814087,-0.630700000000004,,,,,
2022-04-14 00:00:00,57.6694,57.9906,--,58.1129,57.4794,0.678474578036727,0.390799999999999,0.556967820022399,0.321199999999997,,,,,
2022-04-13 00:00:00,57.3714,57.5998,--,57.6077,56.8367,0.358574066975648,0.205800000000004,0.398107767981957,0.228400000000001,,,,,
2022-04-12 00:00:00,57.0108,57.394,--,57.4894,56.0952,0.628379468261921,0.358399999999996,0.672153346383484,0.383199999999995,,,,,
2022-04-11 00:00:00,57.0739,57.0356,--,57.5258,56.7227,-0.115233601978228,-0.0657999999999959,-0.067105980141535,-0.0382999999999996,,,,,
2022-04-08 00:00:00,57.245,57.1014,--,57.5425,56.5817,1.32464080319546,0.746499999999998,-0.250851602760065,-0.143599999999999,,,,,
2022-04-07 00:00:00,56.1861,56.3549,--,57.1666,56.1861,0.265453503826125,0.1492,0.300430177570604,0.168799999999997,,,,,
2022-04-06 00:00:00,57.8683,56.2057,--,57.9081,55.6356,-2.88465525821077,-1.6695,-2.8730755871522,-1.6626,,,,,
2022-04-05 00:00:00,58.8353,57.8752,--,58.8491,57.5667,-1.60240879871196,-0.942500000000003,-1.63184346812202,-0.960099999999997,,,,,
2022-04-04 00:00:00,58.4886,58.8177,--,58.9311,58.1187,0.575398589632225,0.336500000000001,0.562673751808051,0.329100000000004,,,,,
2022-04-01 00:00:00,58.3567,58.4812,--,58.7269,58.187,0.171116436256127,0.0998999999999981,0.21334311227332,0.124500000000005,,,,,
2022-03-31 00:00:00,58.6454,58.3813,--,59.234,58.2502,-0.440996659271237,-0.258599999999994,-0.450333700511889,-0.264099999999999,,,,,
2022-03-30 00:00:00,59.813,58.6399,--,59.813,58.5079,-1.82784015857576,-1.0918,-1.96127932054905,-1.17310000000001,,,,,
2022-03-29 00:00:00,58.142,59.7317,--,60.0523,58.142,2.71049635975334,1.5763,2.73416807127377,1.58969999999999,,,,,
2022-03-28 00:00:00,57.8544,58.1554,--,58.6518,57.8544,0.493695318966572,0.285699999999999,0.520271578306926,0.301000000000002,,,,,
2022-03-25 00:00:00,58.416,57.8697,--,58.6191,57.6542,-0.96756914936399,-0.565399999999997,-0.935188989317987,-0.546299999999995,,,,,
2022-03-24 00:00:00,59.0244,58.4351,--,59.3981,58.3906,-1.01450011857574,-0.5989,-0.998400661421381,-0.589300000000001,,,,,
2022-03-23 00:00:00,59.8237,59.034,--,60.0896,58.8896,-1.28951997485169,-0.7712,-1.3200454000672,-0.789700000000003,,,,,
2022-03-22 00:00:00,59.7943,59.8052,--,59.9905,59.4187,-0.00953003549519799,-0.00569999999999737,0.0182291623114569,0.0108999999999995,,,,,
2022-03-21 00:00:00,60.1817,59.8109,--,60.2414,59.6826,-0.640733862045365,-0.3857,-0.616134140444691,-0.370800000000003,,,,,
2022-03-18 00:00:00,59.9919,60.1966,--,60.2049,59.2551,0.352085674180714,0.211199999999998,0.341212730385261,0.204699999999995,,,,,
2022-03-17 00:00:00,59.3591,59.9854,--,60.0881,59.2392,1.0959786028843,0.650300000000001,1.05510359826884,0.626300000000001,,,,,
2022-03-16 00:00:00,58.585,59.3351,--,59.8155,58.2031,3.27517605572515,1.8817,1.28036186737219,0.750099999999996,,,,,
2022-03-15 00:00:00,57.8434,57.4534,--,57.8434,56.3762,-0.695007389098698,-0.402099999999997,-0.674234225512333,-0.390000000000001,,,,,
2022-03-14 00:00:00,56.4757,57.8555,--,58.4053,56.4757,2.42358793694068,1.369,2.44317467512575,1.3798,,,,,
2022-03-11 00:00:00,55.4158,56.4865,--,57.5385,55.4158,1.94591784985282,1.0782,1.93212044218436,1.0707,,,,,
2022-03-10 00:00:00,56.2326,55.4083,--,56.6374,55.1873,-1.19951498725059,-0.672700000000006,-1.46587566642837,-0.824300000000001,,,,,
2022-03-09 00:00:00,54.54,56.081,--,56.1631,54.3035,5.11823716410749,2.7306,2.82544921158783,1.541,,,,,
2022-03-08 00:00:00,53.3538,53.3504,--,54.7966,52.684,0.0148099545390624,0.00789999999999935,-0.00637255453219673,-0.00339999999999918,,,,,
2022-03-07 00:00:00,53.075,53.3425,--,54.7467,51.4803,-2.142885970802,-1.1681,0.50400376825247,0.267499999999998,,,,,
2022-03-04 00:00:00,57.173,54.5106,--,57.173,54.3812,-4.69291735073355,-2.6841,-4.65674356776801,-2.66240000000001,,,,,
2022-03-03 00:00:00,57.7853,57.1947,--,58.3316,57.0306,-1.0121236770827,-0.584800000000001,-1.02205924344081,-0.590600000000002,,,,,
2022-03-02 00:00:00,57.2312,57.7795,--,58.0839,56.4386,0.887355446794472,0.508200000000002,0.958043864185964,0.548299999999998,,,,,
2022-03-01 00:00:00,58.4129,57.2713,--,58.5494,57.088,-1.9369033859852,-1.13120000000001,-1.95436282054136,-1.1416,,,,,
2022-02-28 00:00:00,57.44,58.4025,--,58.775,56.9731,0.0546508002316239,0.0319000000000003,1.67566155988859,0.962500000000006,,,,,
2022-02-25 00:00:00,56.4662,58.3706,--,58.6548,56.4662,3.36165405279058,1.8984,3.37263708200659,1.9044,,,,,
2022-02-24 00:00:00,56.875,56.4722,--,57.6448,55.6947,-4.5434338346284,-2.6879,-0.708219780219779,-0.402799999999999,,,,,
2022-02-23 00:00:00,59.5121,59.1601,--,60.4963,59.0731,-0.582956626951448,-0.346899999999998,-0.591476355228595,-0.351999999999997,,,,,
2022-02-22 00:00:00,58.63,59.507,--,59.9918,58.2053,-0.413694769572682,-0.247199999999999,1.4958212519188,0.876999999999995,,,,,
2022-02-21 00:00:00,60.6361,59.7542,--,61.266,59.2293,-1.45473915789717,-0.882100000000001,-1.4544141196416,-0.881900000000002,,,,,
2022-02-18 00:00:00,61.4849,60.6363,--,61.8436,60.4267,-1.40294736020527,-0.8628,-1.38017627092181,-0.848600000000005,,,,,
2022-02-17 00:00:00,61.8629,61.4991,--,62.2793,61.3699,-0.600286081411984,-0.371400000000001,-0.58807459721417,-0.363800000000005,,,,,
2022-02-16 00:00:00,61.4777,61.8705,--,62.1887,61.4777,0.6138910119851,0.377499999999998,0.638930864362201,0.392800000000001,,,,,
