iShares STOXX Europe 600 Telecommunications UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:50,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Telecommunications UCITS (DE) ETF iNAV,SXKPNAV.DE,Last,18.666,EUR,0.0892,0.0048,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXKPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,44.4014,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1841.0,Up,0.100029138472496,2020-03-17 00:00:00,0.100827152127294,2008-10-13
Low,14.7415,2020-03-16 00:00:00,Min,--,--,Declining,0,Down days,1806.0,Down,-0.111702127659574,2020-03-12 00:00:00,-0.325940173057606,2008-04-29
Average,25.6177833333334,,Average,--,,,,Unchanged,0.0,Period,-0.503102723904522,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXKPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,18.3656,18.5212,--,18.5714,18.3467,0.858768753233327,0.157700000000002,0.84723613712593,0.1556,,,,,
2022-10-28 00:00:00,18.0083,18.3635,--,18.3859,17.9108,1.96279844530814,0.353499999999997,1.97242382679098,0.3552,,,,,
2022-10-27 00:00:00,17.9301,18.01,--,18.0991,17.8452,0.473637525034734,0.0849000000000011,0.445619377471414,0.0799000000000021,,,,,
2022-10-26 00:00:00,17.8158,17.9251,--,17.9365,17.7748,0.691495337602521,0.123100000000001,0.613500376070685,0.109300000000001,,,,,
2022-10-25 00:00:00,17.6154,17.802,--,17.8038,17.6038,1.05643197338768,0.1861,1.05930038489049,0.186599999999999,,,,,
2022-10-24 00:00:00,17.4506,17.6159,--,17.7639,17.4264,0.929315847069668,0.162199999999999,0.947245366921472,0.165299999999998,,,,,
2022-10-21 00:00:00,17.7532,17.4537,--,17.7532,17.3685,-1.69144981412639,-0.3003,-1.68701980488024,-0.299499999999998,,,,,
2022-10-20 00:00:00,18.2173,17.754,--,18.2173,17.5892,-2.51161360466521,-0.4574,-2.54318697062682,-0.4633,,,,,
2022-10-19 00:00:00,18.2149,18.2114,--,18.3127,18.1682,0.0115325685226901,0.00210000000000221,-0.0192150382379203,-0.00349999999999895,,,,,
2022-10-18 00:00:00,18.1679,18.2093,--,18.3422,18.1553,0.262090002587859,0.0475999999999992,0.227874437882196,0.0413999999999994,,,,,
2022-10-17 00:00:00,17.8852,18.1617,--,18.2609,17.8852,0.590414896622008,0.1066,1.54597097041128,0.276499999999999,,,,,
2022-10-14 00:00:00,17.9288,18.0551,--,18.2239,17.9288,0.583834253466521,0.104800000000001,0.70445317031815,0.126300000000001,,,,,
2022-10-13 00:00:00,17.8938,17.9503,--,18.0937,17.671,0.293892511328261,0.0525999999999982,0.315751824654348,0.0564999999999998,,,,,
2022-10-12 00:00:00,18.0537,17.8977,--,18.0656,17.7659,-0.906352774425009,-0.163699999999999,-0.864088801741465,-0.155999999999999,,,,,
2022-10-11 00:00:00,18.1024,18.0614,--,18.1086,17.8835,-0.254039784839344,-0.0459999999999994,-0.226489305285489,-0.0410000000000004,,,,,
2022-10-10 00:00:00,18.0266,18.1074,--,18.2579,17.932,0.535786662521023,0.0964999999999989,0.448226509713423,0.0808,,,,,
2022-10-07 00:00:00,18.1377,18.0109,--,18.2611,18.0074,-0.741781708963649,-0.134599999999999,-0.699096357311012,-0.126799999999999,,,,,
2022-10-06 00:00:00,18.3884,18.1455,--,18.4409,18.1368,-1.25166662131643,-0.23,-1.32094146309631,-0.242900000000002,,,,,
2022-10-05 00:00:00,18.7922,18.3755,--,18.7922,18.3208,-2.25225944071196,-0.423400000000001,-2.21740935068806,-0.416700000000002,,,,,
2022-10-04 00:00:00,18.4411,18.7989,--,18.8373,18.4411,1.94465382884226,0.358599999999999,1.94023133110281,0.357800000000001,,,,,
2022-10-03 00:00:00,17.9981,18.4403,--,18.4963,17.8634,2.47514573573623,0.445399999999999,2.45692600885649,0.4422,,,,,
2022-09-30 00:00:00,17.9704,17.9949,--,18.1703,17.9101,0.125191961006882,0.0225000000000009,0.136335306949204,0.0244999999999997,,,,,
2022-09-29 00:00:00,18.4033,17.9724,--,18.4033,17.8528,-2.22560726817724,-0.409099999999999,-2.34142789608386,-0.430900000000001,,,,,
2022-09-28 00:00:00,18.4129,18.3815,--,18.4129,18.0113,-0.152095385534655,-0.0280000000000022,-0.170532615720508,-0.0314000000000014,,,,,
2022-09-27 00:00:00,18.3917,18.4095,--,18.601,18.3917,0.258686417601585,0.047500000000003,0.0967827878880209,0.0178000000000011,,,,,
2022-09-26 00:00:00,18.6877,18.362,--,18.6877,18.3174,-1.73339255802504,-0.323900000000002,-1.742857601524,-0.325700000000001,,,,,
2022-09-23 00:00:00,19.0511,18.6859,--,19.0566,18.6543,-1.90253198448156,-0.362400000000001,-1.91694967744645,-0.365200000000002,,,,,
2022-09-22 00:00:00,19.2363,19.0483,--,19.253,19.046,-0.955178868552403,-0.183699999999998,-0.977318923077717,-0.187999999999999,,,,,
2022-09-21 00:00:00,19.1888,19.232,--,19.2503,19.1456,0.226698282825641,0.0434999999999981,0.225131326607181,0.0431999999999988,,,,,
2022-09-20 00:00:00,19.5733,19.1885,--,19.6679,19.1876,-1.97145250940003,-0.385899999999999,-1.96594340249216,-0.384799999999998,,,,,
2022-09-19 00:00:00,19.5852,19.5744,--,19.6197,19.3745,-0.0791224049127326,-0.0154999999999994,-0.0551436799215719,-0.0107999999999997,,,,,
2022-09-16 00:00:00,19.9723,19.5899,--,19.9723,19.586,-1.91268732569261,-0.382000000000001,-1.91465179273294,-0.382400000000001,,,,,
2022-09-15 00:00:00,20.0498,19.9719,--,20.2427,19.9715,-0.359211530690131,-0.0719999999999992,-0.388532553940686,-0.0778999999999996,,,,,
2022-09-14 00:00:00,20.2685,20.0439,--,20.2685,19.9698,-1.12568505482904,-0.228199999999998,-1.10812344278066,-0.224599999999999,,,,,
2022-09-13 00:00:00,20.4943,20.2721,--,20.6512,20.2696,-1.06296272797818,-0.2178,-1.08420390059676,-0.222200000000001,,,,,
2022-09-12 00:00:00,20.3385,20.4899,--,20.5588,20.2704,0.733999980334898,0.1493,0.744401012857383,0.151399999999999,,,,,
2022-09-09 00:00:00,20.0335,20.3406,--,20.3897,20.0139,1.51317037140546,0.303199999999997,1.53293233833328,0.307099999999998,,,,,
2022-09-08 00:00:00,20.2116,20.0374,--,20.2915,19.8632,-0.894733978623315,-0.180899999999998,-0.861881295889484,-0.174199999999999,,,,,
2022-09-07 00:00:00,20.3692,20.2183,--,20.3692,20.1682,-0.740824381909943,-0.1509,-0.740824381909943,-0.1509,,,,,
2022-09-06 00:00:00,20.381,20.3692,--,20.4566,20.3152,-0.0578970609881798,-0.0118000000000009,-0.0578970609881798,-0.0118000000000009,,,,,
2022-09-05 00:00:00,20.2625,20.381,--,20.4676,20.2625,-0.966476999402321,-0.198899999999998,0.584824182603336,0.118500000000001,,,,,
2022-09-02 00:00:00,20.412,20.5799,--,20.5965,20.2911,0.82700099455687,0.168799999999997,0.822555359592394,0.167899999999999,,,,,
2022-09-01 00:00:00,20.6065,20.4111,--,20.6065,20.3791,-0.914585305468569,-0.188399999999998,-0.948244485963164,-0.195399999999999,,,,,
2022-08-31 00:00:00,20.646,20.5995,--,20.77,20.5495,-0.205890902044378,-0.0425000000000004,-0.225225225225234,-0.0465000000000018,,,,,
2022-08-30 00:00:00,20.6291,20.642,--,20.8519,20.6133,-0.0247008054399832,-0.00509999999999877,0.0625330237383034,0.0128999999999984,,,,,
2022-08-29 00:00:00,20.6948,20.6471,--,20.6948,20.4836,-0.270490892668252,-0.0560000000000009,-0.230492684152553,-0.0477000000000025,,,,,
2022-08-26 00:00:00,21.0234,20.7031,--,21.113,20.6807,-1.5137027681447,-0.318200000000001,-1.52354043589524,-0.3203,,,,,
2022-08-25 00:00:00,20.9387,21.0213,--,21.0796,20.9251,0.370517148354877,0.0776000000000003,0.394484853405414,0.0825999999999993,,,,,
2022-08-24 00:00:00,21.0796,20.9437,--,21.0796,20.9025,-0.672500059282445,-0.1418,-0.644699140401144,-0.135899999999999,,,,,
2022-08-23 00:00:00,21.292,21.0855,--,21.2981,21.055,-0.980544089263324,-0.2088,-0.969847830170965,-0.206500000000002,,,,,
2022-08-22 00:00:00,21.3386,21.2943,--,21.3921,21.1745,-0.230047696243332,-0.0490999999999993,-0.207604997516237,-0.0442999999999998,,,,,
2022-08-19 00:00:00,21.3312,21.3434,--,21.4092,21.2706,0.0539098720695206,0.0114999999999981,0.0571932193219321,0.0122,,,,,
2022-08-18 00:00:00,21.2585,21.3319,--,21.363,21.1568,0.349522053289181,0.0743000000000009,0.345273655243782,0.0733999999999995,,,,,
2022-08-17 00:00:00,21.5149,21.2576,--,21.6235,21.2316,-1.19545615111459,-0.257200000000001,-1.19591538887004,-0.257300000000001,,,,,
2022-08-16 00:00:00,21.1666,21.5148,--,21.5367,21.1666,1.60136382740595,0.339100000000002,1.64504455132143,0.348200000000002,,,,,
2022-08-15 00:00:00,21.1892,21.1757,--,21.2883,21.1039,-0.0707857692289569,-0.0150000000000006,-0.0637117021879095,-0.0135000000000005,,,,,
2022-08-12 00:00:00,21.2576,21.1907,--,21.3115,21.1581,-0.319400148645732,-0.0679000000000016,-0.314710973957551,-0.0669000000000004,,,,,
2022-08-11 00:00:00,21.1868,21.2586,--,21.3617,21.1561,0.318529948893651,0.0675000000000026,0.338890252421317,0.0717999999999996,,,,,
2022-08-10 00:00:00,21.2705,21.1911,--,21.372,21.1386,-0.376565497010049,-0.0801000000000016,-0.373286946710231,-0.0793999999999997,,,,,
2022-08-09 00:00:00,21.2124,21.2712,--,21.3189,21.1102,0.304149160406847,0.0644999999999989,0.277196356847889,0.0588000000000015,,,,,
2022-08-08 00:00:00,21.2415,21.2067,--,21.396,21.1841,-0.150668355407817,-0.032,-0.16383023797753,-0.0347999999999971,,,,,
2022-08-05 00:00:00,21.0948,21.2387,--,21.321,21.0146,0.651621708718001,0.137500000000003,0.682158636251598,0.143900000000002,,,,,
2022-08-04 00:00:00,21.1956,21.1012,--,21.2335,21.0448,-0.298614654797688,-0.0632000000000019,-0.445375455283173,-0.0944000000000003,,,,,
2022-08-03 00:00:00,21.3591,21.1644,--,21.3591,21.0995,-0.911555262159927,-0.194700000000001,-0.911555262159927,-0.194700000000001,,,,,
2022-08-02 00:00:00,21.2758,21.3591,--,21.4166,21.2291,0.420788355211198,0.089500000000001,0.391524643021655,0.0833000000000013,,,,,
2022-08-01 00:00:00,21.2882,21.2696,--,21.4982,21.2642,-0.0803318504042394,-0.0170999999999992,-0.0873723471218764,-0.0185999999999993,,,,,
2022-07-29 00:00:00,21.1365,21.2867,--,21.3927,21.0876,0.795503511106267,0.167999999999999,0.7106190712748,0.150199999999998,,,,,
2022-07-28 00:00:00,21.2924,21.1187,--,21.4061,20.8822,-0.795283727921833,-0.1693,-0.815784035618343,-0.1737,,,,,
2022-07-27 00:00:00,21.2574,21.288,--,21.39,21.0778,0.152430418336811,0.0323999999999991,0.143949871574133,0.0305999999999997,,,,,
2022-07-26 00:00:00,21.3857,21.2556,--,21.3857,21.165,-0.604632240506138,-0.129299999999997,-0.608350439779847,-0.130099999999999,,,,,
2022-07-25 00:00:00,21.2847,21.3849,--,21.4768,21.2213,0.525073801778759,0.111699999999999,0.470760687254213,0.100199999999997,,,,,
2022-07-22 00:00:00,21.4638,21.2732,--,21.4798,21.1687,-0.875075718745628,-0.187799999999999,-0.888006783514568,-0.1906,,,,,
2022-07-21 00:00:00,21.4282,21.461,--,21.514,21.1973,0.147460964842681,0.0315999999999974,0.153069319868202,0.0327999999999982,,,,,
2022-07-20 00:00:00,21.5929,21.4294,--,21.6384,21.3641,-0.735587033657273,-0.158799999999999,-0.757193336698633,-0.163499999999999,,,,,
2022-07-19 00:00:00,21.5599,21.5882,--,21.6345,21.4219,0.0969059641216148,0.020900000000001,0.131262204370157,0.0283000000000015,,,,,
2022-07-18 00:00:00,21.5521,21.5673,--,21.7234,21.5249,0.0672766415500454,0.0144999999999982,0.0705267700131314,0.0152000000000001,,,,,
2022-07-15 00:00:00,21.4997,21.5528,--,21.6937,21.4997,-0.294221054384622,-0.0635999999999974,0.246980190421264,0.0531000000000006,,,,,
2022-07-14 00:00:00,22.0495,21.6164,--,22.0495,21.5055,-2.0068815137517,-0.442700000000002,-1.96421687566611,-0.4331,,,,,
2022-07-13 00:00:00,22.179,22.0591,--,22.179,21.9126,-0.502469497756026,-0.1114,-0.540601469858865,-0.119899999999998,,,,,
2022-07-12 00:00:00,21.9252,22.1705,--,22.1719,21.8639,1.05888359117887,0.232300000000002,1.11880393337347,0.2453,,,,,
2022-07-11 00:00:00,21.9418,21.9382,--,21.9673,21.7642,-0.00455805134189589,-0.00100000000000122,-0.016407040443365,-0.00360000000000227,,,,,
2022-07-08 00:00:00,21.8738,21.9392,--,21.9615,21.748,0.300363453493952,0.0656999999999996,0.298987830189543,0.0654000000000003,,,,,
2022-07-07 00:00:00,21.6227,21.8735,--,21.8848,21.6227,1.14772974247756,0.248200000000001,1.15989215037901,0.250800000000002,,,,,
2022-07-06 00:00:00,21.5981,21.6253,--,21.966,21.5981,0.0939597315436189,0.0202999999999989,0.125937003717922,0.0272000000000006,,,,,
2022-07-05 00:00:00,21.8647,21.605,--,21.9545,21.5503,-1.16244493140157,-0.254100000000001,-1.18775926493388,-0.259699999999999,,,,,
2022-07-04 00:00:00,21.7233,21.8591,--,22.0277,21.7233,0.612630028537248,0.133100000000002,0.625135223469746,0.135800000000003,,,,,
2022-07-01 00:00:00,21.5674,21.726,--,21.726,21.4007,0.714822128890493,0.154199999999999,0.735369121915483,0.1586,,,,,
2022-06-30 00:00:00,21.7389,21.5718,--,21.7389,21.485,-0.83207679011438,-0.181000000000001,-0.768668147882374,-0.167100000000001,,,,,
2022-06-29 00:00:00,21.9132,21.7528,--,21.9132,21.5752,-0.662620616588802,-0.145099999999999,-0.731978898563419,-0.160399999999999,,,,,
2022-06-28 00:00:00,21.7324,21.8979,--,22.0044,21.7324,0.781476521186844,0.169799999999999,0.761535771474856,0.165500000000002,,,,,
2022-06-27 00:00:00,21.6064,21.7281,--,21.7788,21.6064,0.586070411776959,0.1266,0.563259034360192,0.121700000000001,,,,,
2022-06-24 00:00:00,21.4183,21.6015,--,21.6192,21.3695,0.869000812499415,0.1861,0.855343327901855,0.183200000000003,,,,,
2022-06-23 00:00:00,21.4232,21.4154,--,21.5393,21.2625,-0.112875240209691,-0.0241999999999969,-0.0364091265543877,-0.00779999999999959,,,,,
2022-06-22 00:00:00,21.3183,21.4396,--,21.4668,21.1151,0.566164295531192,0.120699999999999,0.568994713462133,0.121299999999998,,,,,
2022-06-21 00:00:00,21.4288,21.3189,--,21.4933,21.2941,-0.463624394206794,-0.0992999999999995,-0.51286119614724,-0.1099,,,,,
2022-06-20 00:00:00,21.0935,21.4182,--,21.4212,21.0935,1.51142454962961,0.318899999999999,1.53933676250978,0.3247,,,,,
2022-06-17 00:00:00,20.9112,21.0993,--,21.168,20.8439,0.837793920856433,0.1753,0.899517961666469,0.188099999999999,,,,,
2022-06-16 00:00:00,21.0628,20.924,--,21.1642,20.8629,-0.686329419135588,-0.144600000000001,-0.658981711833184,-0.1388,,,,,
2022-06-15 00:00:00,20.9009,21.0686,--,21.1948,20.9009,0.806698564593308,0.168600000000001,0.802357793205077,0.1677,,,,,
2022-06-14 00:00:00,21.0754,20.9,--,21.2739,20.8988,-0.904659851688902,-0.190800000000003,-0.83224992170967,-0.1754,,,,,
2022-06-13 00:00:00,21.3578,21.0908,--,21.3578,21.0259,-1.29172360858902,-0.276,-1.25012875858,-0.266999999999999,,,,,
2022-06-10 00:00:00,21.7984,21.3668,--,21.7984,21.2587,-1.9655704008222,-0.4284,-1.97996183206107,-0.4316,,,,,
2022-06-09 00:00:00,21.8779,21.7952,--,21.8911,21.7599,-0.389844839011906,-0.0853000000000002,-0.378007029925172,-0.0826999999999991,,,,,
2022-06-08 00:00:00,22.1231,21.8805,--,22.1231,21.7488,-1.12251399753264,-0.2484,-1.09659134569748,-0.242599999999999,,,,,
2022-06-07 00:00:00,22.2802,22.1289,--,22.2802,22.0105,-0.421642832071847,-0.0936999999999983,-0.67907828475507,-0.151299999999999,,,,,
2022-06-06 00:00:00,22.1755,22.2226,--,22.2591,22.1028,0.183031286628804,0.0406000000000013,0.212396563775339,0.0471000000000004,,,,,
2022-06-03 00:00:00,22.192,22.182,--,22.2667,22.1365,-0.0927819264410552,-0.0206000000000017,-0.0450612833453567,-0.0100000000000016,,,,,
2022-06-02 00:00:00,22.1972,22.2026,--,22.3031,22.124,0.0207225876205061,0.00459999999999994,0.0243273926441246,0.00540000000000163,,,,,
2022-06-01 00:00:00,22.4471,22.198,--,22.4495,22.1635,-0.479713068818648,-0.106999999999999,-1.10972018657198,-0.249099999999999,,,,,
2022-05-31 00:00:00,22.2748,22.305,--,22.3882,22.1904,0.111758923882742,0.0248999999999988,0.135579219566509,0.0302000000000007,,,,,
2022-05-30 00:00:00,22.4007,22.2801,--,22.4392,22.1853,-0.550806793581361,-0.1234,-0.538376032891827,-0.1206,,,,,
2022-05-27 00:00:00,22.2333,22.4035,--,22.4188,22.2333,0.780930188619834,0.1736,0.765518389083048,0.170200000000001,,,,,
2022-05-26 00:00:00,22.1312,22.2299,--,22.2635,22.0996,0.461864540824396,0.1022,0.445976720647777,0.0987000000000009,,,,,
2022-05-25 00:00:00,21.9745,22.1277,--,22.1929,21.9745,0.70496249908979,0.154900000000001,0.697171721768421,0.153200000000002,,,,,
2022-05-24 00:00:00,21.8736,21.9728,--,21.9925,21.7127,0.477401181613645,0.104399999999998,0.453514739229024,0.0991999999999997,,,,,
2022-05-23 00:00:00,21.6109,21.8684,--,21.8718,21.6109,1.34487584691959,0.290200000000002,1.19152834912012,0.2575,,,,,
2022-05-20 00:00:00,21.3384,21.5782,--,21.6221,21.3371,1.05559926567008,0.2254,1.12379559854534,0.239799999999999,,,,,
2022-05-19 00:00:00,21.544,21.3528,--,21.544,21.1461,-0.863097587133858,-0.1859,-0.887486075009293,-0.191200000000002,,,,,
2022-05-18 00:00:00,21.7672,21.5387,--,21.7672,21.5246,-1.05701738267612,-0.2301,-1.04974456981146,-0.2285,,,,,
2022-05-17 00:00:00,21.6202,21.7688,--,21.8139,21.5415,0.724124688256214,0.156499999999998,0.68732019130257,0.148599999999998,,,,,
2022-05-16 00:00:00,21.6197,21.6123,--,21.8001,21.53,-0.0309912576899884,-0.0066999999999986,-0.0342280420172367,-0.00740000000000052,,,,,
2022-05-13 00:00:00,21.3916,21.619,--,21.6315,21.3453,1.06256164774188,0.2273,1.06303408814675,0.227399999999999,,,,,
2022-05-12 00:00:00,20.83,21.3917,--,21.4546,20.83,0.59439556460525,0.1264,2.69659145463275,0.561700000000002,,,,,
2022-05-11 00:00:00,21.1037,21.2653,--,21.3002,20.9812,0.758580823683263,0.1601,0.765742500130309,0.1616,,,,,
2022-05-10 00:00:00,20.9975,21.1052,--,21.2606,20.9692,0.546916685722992,0.114799999999999,0.512918204548166,0.107700000000001,,,,,
2022-05-09 00:00:00,21.3793,20.9904,--,21.3793,20.99,-1.86219826356908,-0.398299999999999,-1.8190492672819,-0.3889,,,,,
2022-05-06 00:00:00,21.8341,21.3887,--,21.8341,21.2658,-2.12465107765525,-0.464300000000001,-2.0399283689275,-0.445399999999999,,,,,
2022-05-05 00:00:00,22.32,21.853,--,22.32,21.795,-0.324300655443086,-0.0710999999999977,-2.09229390681003,-0.466999999999999,,,,,
2022-05-04 00:00:00,21.939,21.9241,--,22.0296,21.7957,-0.0820340806030447,-0.0180000000000007,-0.067915584119608,-0.0149000000000008,,,,,
2022-05-03 00:00:00,21.6125,21.9421,--,21.9444,21.5703,1.48231398231398,0.320499999999999,1.52504337767495,0.329599999999999,,,,,
2022-05-02 00:00:00,21.8183,21.6216,--,21.8183,21.1327,-0.897448825249564,-0.195799999999998,-0.901536783342423,-0.1967,,,,,
2022-04-29 00:00:00,21.9404,21.8174,--,22.0236,21.797,-0.334845390965112,-0.0732999999999997,-0.560609651601617,-0.123000000000001,,,,,
2022-04-28 00:00:00,22.0157,21.8907,--,22.1401,21.7717,-0.537507383343184,-0.118300000000001,-0.567776632130707,-0.125,,,,,
2022-04-27 00:00:00,21.913,22.009,--,22.0831,21.679,0.484869514399991,0.106200000000001,0.438096107333547,0.0960000000000001,,,,,
2022-04-26 00:00:00,21.8863,21.9028,--,22.1912,21.8863,0.081791554907726,0.0179000000000009,0.0753896273010999,0.0165000000000006,,,,,
2022-04-25 00:00:00,21.5625,21.8849,--,22.0433,21.5625,-0.31111637483374,-0.0683000000000007,1.49518840579709,0.322399999999998,,,,,
2022-04-22 00:00:00,22.1997,21.9532,--,22.1997,21.9285,-1.11438429591994,-0.247400000000003,-1.11037536543287,-0.246500000000001,,,,,
2022-04-21 00:00:00,22.21,22.2006,--,22.3799,22.1861,-0.0846107455646814,-0.0187999999999988,-0.0423232778027889,-0.00939999999999941,,,,,
2022-04-20 00:00:00,22.22,22.2194,--,22.2492,22.1213,0.000900122416646566,0.000199999999999534,-0.00270027002699641,-0.000599999999998602,,,,,
2022-04-19 00:00:00,22.4746,22.2192,--,22.4746,22.0952,-1.28660790446403,-0.2896,-1.13639397364135,-0.255399999999998,,,,,
2022-04-14 00:00:00,22.5003,22.5088,--,22.5407,22.2529,0.0297749987779014,0.00670000000000215,0.0377772740807967,0.00850000000000151,,,,,
2022-04-13 00:00:00,22.3349,22.5021,--,22.5327,22.2747,0.712981363123683,0.159299999999998,0.748604202391762,0.167199999999998,,,,,
2022-04-12 00:00:00,22.2963,22.3428,--,22.3511,22.0384,0.181146423703287,0.0404000000000018,0.208554782632104,0.0465000000000018,,,,,
2022-04-11 00:00:00,22.2843,22.3024,--,22.3694,22.1994,0.0367808667725178,0.00819999999999865,0.0812231032610264,0.0180999999999969,,,,,
2022-04-08 00:00:00,22.1743,22.2942,--,22.3416,22.1146,1.22454539263094,0.2697,0.540716054170825,0.119900000000001,,,,,
2022-04-07 00:00:00,22.0316,22.0245,--,22.2692,21.984,0.150057976945644,0.0330000000000013,-0.032226438388502,-0.00710000000000122,,,,,
2022-04-06 00:00:00,22.0114,21.9915,--,22.0697,21.7754,-0.0640745991929448,-0.0141000000000027,-0.0904076978293058,-0.0198999999999998,,,,,
2022-04-05 00:00:00,21.7537,22.0056,--,22.0063,21.7412,1.15889397108512,0.252100000000002,1.1579639325724,0.251900000000003,,,,,
2022-04-04 00:00:00,21.6636,21.7535,--,21.8083,21.6183,0.389494718285479,0.0843999999999987,0.414981812810429,0.0899000000000001,,,,,
2022-04-01 00:00:00,21.4095,21.6691,--,21.6711,21.3292,1.32944895439752,0.284300000000002,1.21254583245755,0.259599999999999,,,,,
2022-03-31 00:00:00,21.6945,21.3848,--,21.6945,21.3818,-1.40346347490918,-0.304400000000001,-1.42755076171381,-0.309700000000003,,,,,
2022-03-30 00:00:00,21.5664,21.6892,--,21.6904,21.444,0.702950162040686,0.151399999999999,0.569404258476139,0.122799999999998,,,,,
2022-03-29 00:00:00,21.4209,21.5378,--,21.7379,21.4209,0.527426160337551,0.113,0.545728704209446,0.116900000000001,,,,,
2022-03-28 00:00:00,21.3176,21.4248,--,21.6089,21.3176,0.49768513089448,0.106100000000001,0.502870867264619,0.107200000000002,,,,,
2022-03-25 00:00:00,21.1517,21.3187,--,21.3402,21.0833,0.767620046983632,0.162399999999998,0.789534647333302,0.166999999999998,,,,,
2022-03-24 00:00:00,20.9818,21.1563,--,21.2556,20.9719,0.834076058204214,0.175000000000001,0.831673164361503,0.174500000000002,,,,,
2022-03-23 00:00:00,21.1543,20.9813,--,21.2388,20.9566,-0.769016122853389,-0.162599999999998,-0.81780063627725,-0.172999999999998,,,,,
2022-03-22 00:00:00,21.0667,21.1439,--,21.1725,21.0294,0.346449368560417,0.0729999999999968,0.366455116368476,0.0771999999999977,,,,,
2022-03-21 00:00:00,21.0162,21.0709,--,21.1883,20.9667,0.230229515994772,0.0484000000000009,0.260275406591108,0.0547000000000004,,,,,
2022-03-18 00:00:00,21.0214,21.0225,--,21.0343,20.8371,0.0171274424446677,0.00360000000000227,0.00523276280362387,0.00110000000000099,,,,,
2022-03-17 00:00:00,20.8186,21.0189,--,21.0213,20.7926,0.96891032415502,0.201699999999999,0.962120411555045,0.200299999999999,,,,,
2022-03-16 00:00:00,20.9875,20.8172,--,20.9875,20.6933,1.04652065858962,0.215599999999998,-0.811435378201315,-0.170300000000001,,,,,
2022-03-15 00:00:00,20.5,20.6016,--,20.6235,20.2982,0.463755394630981,0.0951000000000022,0.495609756097567,0.101600000000001,,,,,
2022-03-14 00:00:00,20.1713,20.5065,--,20.5657,20.1713,1.6773931238286,0.3383,1.66176696593675,0.3352,,,,,
2022-03-11 00:00:00,19.9977,20.1682,--,20.4678,19.9977,0.846042302115106,0.1692,0.852598048775612,0.170500000000001,,,,,
2022-03-10 00:00:00,20.0837,19.999,--,20.2094,19.7864,-0.364683492591743,-0.0731999999999999,-0.421735038862369,-0.0847000000000016,,,,,
2022-03-09 00:00:00,19.993,20.0722,--,20.1398,19.7081,3.14170023842802,0.6114,0.396138648526985,0.0792000000000002,,,,,
2022-03-08 00:00:00,19.6702,19.4608,--,19.9117,19.4273,-1.03034063285088,-0.2026,-1.06455450376713,-0.209400000000002,,,,,
2022-03-07 00:00:00,19.354,19.6634,--,19.8881,18.9055,-1.16262120062128,-0.231300000000001,1.59863594089077,0.3094,,,,,
2022-03-04 00:00:00,20.3482,19.8947,--,20.3566,19.703,-2.27096330500564,-0.462299999999999,-2.22869836152583,-0.453499999999998,,,,,
2022-03-03 00:00:00,20.6841,20.357,--,20.7647,20.3255,-1.60709538654873,-0.3325,-1.5814079413656,-0.327100000000002,,,,,
2022-03-02 00:00:00,20.5823,20.6895,--,20.7752,20.1751,0.50618645344007,0.104199999999999,0.520835863824737,0.107199999999999,,,,,
2022-03-01 00:00:00,20.9343,20.5853,--,21.1001,20.5839,-1.64926781491125,-0.345199999999998,-1.66712046736695,-0.349,,,,,
2022-02-28 00:00:00,21.1625,20.9305,--,21.1625,20.6409,-1.05560230313231,-0.223300000000002,-1.09627879503841,-0.232000000000003,,,,,
2022-02-25 00:00:00,20.6149,21.1538,--,21.1918,20.5173,2.5350446904628,0.523,2.61412861571,0.538900000000002,,,,,
2022-02-24 00:00:00,20.775,20.6308,--,20.9194,20.5258,-3.35096340783562,-0.715299999999999,-0.69410348977135,-0.144199999999998,,,,,
2022-02-23 00:00:00,21.4716,21.3461,--,21.6747,21.3013,-0.562726802658973,-0.120799999999999,-0.584493004713197,-0.125499999999999,,,,,
2022-02-22 00:00:00,20.9675,21.4669,--,21.5028,20.9675,0.244225901954736,0.0522999999999989,2.38178132824608,0.499399999999998,,,,,
2022-02-21 00:00:00,21.682,21.4146,--,21.7535,21.3133,-1.24922183025524,-0.270900000000001,-1.23328106263259,-0.267399999999999,,,,,
