iShares STOXX Europe 600 Health Care UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:41,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Health Care UCITS (DE) ETF iNAV,SXDPNAV.DE,Last,98.8806,EUR,1.2082,0.0124,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXDPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,114.6327,2022-04-11 00:00:00,Max,--,--,Advancing,0,Up days,1908.0,Up,0.154000553876534,2020-02-12 00:00:00,0.0997609075339563,2008-10-13
Low,27.2927,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1738.0,Down,-0.0875755514144013,2020-03-12 00:00:00,-0.375085330958699,2008-04-29
Average,64.2378571154373,,Average,--,,,,Unchanged,0.0,Period,1.48348885018923,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXDPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,97.2546,97.9714,--,98.3315,96.7914,0.862523369874072,0.837800000000001,0.737034546437913,0.716800000000006,,,,,
2022-10-28 00:00:00,95.83,97.1336,--,97.1426,95.83,1.27672973680287,1.22450000000001,1.3603255765418,1.3036,,,,,
2022-10-27 00:00:00,96.7596,95.9091,--,96.813,95.7569,-0.731042877222471,-0.706299999999999,-0.878982550568637,-0.850500000000011,,,,,
2022-10-26 00:00:00,95.7231,96.6154,--,96.7882,95.5916,0.953471629386355,0.912499999999994,0.932167888419819,0.892299999999992,,,,,
2022-10-25 00:00:00,94.8555,95.7029,--,95.8583,94.8555,0.921447108535252,0.873800000000003,0.893358845823377,0.847399999999993,,,,,
2022-10-24 00:00:00,93.6067,94.8291,--,95.3217,93.6067,1.2657538459567,1.1853,1.30588942885498,1.22239999999999,,,,,
2022-10-21 00:00:00,93.9593,93.6438,--,94.1204,92.7076,-0.420462955873716,-0.395399999999995,-0.335783685063639,-0.3155,,,,,
2022-10-20 00:00:00,94.308,94.0392,--,94.308,93.3767,-0.285657935755599,-0.269400000000005,-0.285023539890585,-0.268800000000013,,,,,
2022-10-19 00:00:00,95.6361,94.3086,--,95.712,94.2366,-1.38838350251577,-1.3278,-1.38807416864552,-1.3275,,,,,
2022-10-18 00:00:00,95.5473,95.6364,--,96.2249,95.2471,0.188987596379475,0.180399999999992,0.0932522426065286,0.0890999999999877,,,,,
2022-10-17 00:00:00,94.3983,95.456,--,95.8895,94.1008,0.999669880395129,0.944800000000001,1.12046509312138,1.0577,,,,,
2022-10-14 00:00:00,93.63,94.5112,--,95.5355,93.63,0.913452144396984,0.855500000000006,0.941151340382363,0.881200000000007,,,,,
2022-10-13 00:00:00,94.0125,93.6557,--,94.0125,92.3033,-0.440734216856975,-0.414600000000007,-0.379523999468163,-0.356800000000007,,,,,
2022-10-12 00:00:00,94.123,94.0703,--,94.8943,93.6536,0.0428586621291099,0.040300000000002,-0.0559905655365867,-0.0527000000000015,,,,,
2022-10-11 00:00:00,93.5281,94.03,--,94.1128,93.1159,0.450816169558154,0.421999999999997,0.53663016783192,0.501900000000006,,,,,
2022-10-10 00:00:00,94.3223,93.608,--,94.3223,93.2318,-0.722247558039641,-0.680999999999997,-0.757297054885212,-0.714299999999994,,,,,
2022-10-07 00:00:00,94.6882,94.289,--,95.2316,94.2221,-0.524863772794651,-0.497500000000002,-0.421594242999649,-0.399199999999993,,,,,
2022-10-06 00:00:00,95.1535,94.7865,--,95.7356,94.3444,-0.444910781524222,-0.423599999999993,-0.38569259144434,-0.36699999999999,,,,,
2022-10-05 00:00:00,95.4812,95.2101,--,95.7087,94.8973,-0.239316418426534,-0.228400000000008,-0.283930239670222,-0.271100000000004,,,,,
2022-10-04 00:00:00,93.5023,95.4385,--,95.4385,93.5023,2.1702964954952,2.02730000000001,2.0707512007726,1.9362,,,,,
2022-10-03 00:00:00,93.2938,93.4112,--,93.6511,91.8061,0.096226588971015,0.0897999999999968,0.125839016097521,0.117399999999989,,,,,
2022-09-30 00:00:00,92.4413,93.3214,--,93.5017,92.4413,0.932082769122949,0.861800000000002,0.952063633895238,0.880099999999999,,,,,
2022-09-29 00:00:00,93.6011,92.4596,--,93.6011,92.1172,-1.16230468353307,-1.0873,-1.21953694988628,-1.14150000000001,,,,,
2022-09-28 00:00:00,91.8315,93.5469,--,93.5583,91.6305,1.79515806792807,1.6497,1.86798647522908,1.71539999999999,,,,,
2022-09-27 00:00:00,91.2856,91.8972,--,92.41,91.2111,0.797188561199685,0.726799999999997,0.669985189339825,0.611599999999996,,,,,
2022-09-26 00:00:00,92.0373,91.1704,--,92.373,90.7608,-0.91423255328676,-0.841200000000001,-0.941900729378199,-0.866900000000001,,,,,
2022-09-23 00:00:00,92.5046,92.0116,--,93.0861,90.8738,-0.568095243755762,-0.525700000000001,-0.53294646968907,-0.492999999999995,,,,,
2022-09-22 00:00:00,94.596,92.5373,--,94.596,92.4848,-2.11567062347812,-2.0001,-2.1763076662861,-2.0587,,,,,
2022-09-21 00:00:00,94.1306,94.5374,--,94.6418,93.7898,0.429284854562625,0.4041,0.432165523219871,0.406800000000004,,,,,
2022-09-20 00:00:00,94.9706,94.1333,--,95.5611,93.8549,-0.89875456641434,-0.853699999999989,-0.881641265823317,-0.837299999999999,,,,,
2022-09-19 00:00:00,95.6423,94.987,--,95.6423,94.705,-0.812198218969808,-0.777799999999999,-0.685157090534221,-0.655300000000011,,,,,
2022-09-16 00:00:00,97.1238,95.7648,--,97.4423,95.6265,-1.47279268861057,-1.4315,-1.399245087198,-1.35900000000001,,,,,
2022-09-15 00:00:00,97.7243,97.1963,--,98.4272,97.0783,-0.544976972011352,-0.532600000000002,-0.540295504802803,-0.528000000000006,,,,,
2022-09-14 00:00:00,98.5073,97.7289,--,98.802,97.433,-0.938926686074325,-0.926299999999998,-0.790195244413363,-0.778400000000005,,,,,
2022-09-13 00:00:00,100.0467,98.6552,--,100.5694,98.6177,-1.25513966681748,-1.254,-1.3908504728292,-1.39150000000001,,,,,
2022-09-12 00:00:00,99.179,99.9092,--,99.9646,98.4772,0.701316556029735,0.695800000000006,0.736244567902476,0.730199999999996,,,,,
2022-09-09 00:00:00,98.1693,99.2134,--,99.6766,98.1693,1.08982941357477,1.06959999999999,1.06357079046095,1.04409999999999,,,,,
2022-09-08 00:00:00,97.2094,98.1438,--,98.2398,96.8148,0.813026502712313,0.791499999999999,0.961223914559699,0.934399999999997,,,,,
2022-09-07 00:00:00,97.8637,97.3523,--,97.8637,96.7814,-0.493483422616216,-0.482799999999997,-0.522563524575501,-0.511399999999995,,,,,
2022-09-06 00:00:00,97.8427,97.8351,--,98.4138,97.2636,-0.0125705946197816,-0.0122999999999962,-0.00776756978292351,-0.0075999999999965,,,,,
2022-09-05 00:00:00,97.5726,97.8474,--,97.9604,96.3793,0.300036799867148,0.292699999999996,0.281636443017813,0.274799999999999,,,,,
2022-09-02 00:00:00,96.4701,97.5547,--,97.6696,96.2624,0.994052456402798,0.9602,1.1242861777898,1.08459999999999,,,,,
2022-09-01 00:00:00,97.7204,96.5945,--,97.7204,96.3456,-1.21807300870476,-1.19110000000001,-1.15216474758597,-1.1259,,,,,
2022-08-31 00:00:00,98.719,97.7856,--,98.9928,97.6202,-0.930258004251102,-0.918199999999999,-0.945512008833144,-0.933399999999992,,,,,
2022-08-30 00:00:00,99.6025,98.7038,--,99.9583,98.6947,-0.999296891377245,-0.996300000000005,-0.902286589192044,-0.898700000000005,,,,,
2022-08-29 00:00:00,100.9992,99.7001,--,100.9992,99.5447,-1.39637233958382,-1.41189999999999,-1.28624781186385,-1.2991,,,,,
2022-08-26 00:00:00,102.1235,101.112,--,102.8361,101.0332,-1.03330113137518,-1.0557,-0.990467424246145,-1.01150000000001,,,,,
2022-08-25 00:00:00,101.7688,102.1677,--,102.6839,101.7107,0.30828531511373,0.313999999999993,0.391966889655766,0.398899999999998,,,,,
2022-08-24 00:00:00,100.8465,101.8537,--,102.0263,100.411,0.927388428998654,0.935900000000004,0.998745618340743,1.0072,,,,,
2022-08-23 00:00:00,102.5544,100.9178,--,102.5544,100.7702,-1.55628738542939,-1.5954,-1.59583596608239,-1.6366,,,,,
2022-08-22 00:00:00,101.9932,102.5132,--,103.0463,101.5252,0.511611763344752,0.521799999999999,0.509837910762674,0.519999999999996,,,,,
2022-08-19 00:00:00,101.1981,101.9914,--,102.385,101.0652,0.707082575909424,0.716099999999997,0.783907998272697,0.793300000000002,,,,,
2022-08-18 00:00:00,101.1661,101.2753,--,101.3918,100.7447,0.0965628755772061,0.0977000000000032,0.107941296541036,0.109200000000001,,,,,
2022-08-17 00:00:00,101.6219,101.1776,--,101.8853,101.0981,-0.400259095410504,-0.406599999999997,-0.437208908709637,-0.444299999999998,,,,,
2022-08-16 00:00:00,102.2643,101.5842,--,102.4952,101.1611,-0.817600974794382,-0.837400000000002,-0.665041466083482,-0.68010000000001,,,,,
2022-08-15 00:00:00,101.4191,102.4216,--,102.8345,101.4191,1.17602199324121,1.1905,0.988472585538619,1.0025,,,,,
2022-08-12 00:00:00,101.1858,101.2311,--,101.6107,100.9846,-0.486405133795816,-0.494799999999998,0.0447691276839215,0.0452999999999975,,,,,
2022-08-11 00:00:00,102.2367,101.7259,--,102.7084,100.8294,-0.809798315853521,-0.830500000000001,-0.499624890083506,-0.510800000000003,,,,,
2022-08-10 00:00:00,103.0509,102.5564,--,103.0528,101.9515,-0.553201928885683,-0.57050000000001,-0.479859952702987,-0.494500000000002,,,,,
2022-08-09 00:00:00,102.9888,103.1269,--,103.3897,102.446,0.131467159911259,0.135400000000004,0.134092250807863,0.138100000000009,,,,,
2022-08-08 00:00:00,103.0113,102.9915,--,103.4977,102.7309,-0.0111647233575702,-0.0114999999999981,-0.0192211922381366,-0.0198000000000036,,,,,
2022-08-05 00:00:00,103.8103,103.003,--,103.8766,102.794,-0.88269568120954,-0.917299999999997,-0.777668497249308,-0.807299999999998,,,,,
2022-08-04 00:00:00,104.0131,103.9203,--,104.4363,103.4973,-0.14221429580381,-0.147999999999996,-0.0892195310013805,-0.0927999999999969,,,,,
2022-08-03 00:00:00,105.1074,104.0683,--,105.133,103.6407,-0.941768190242127,-0.989400000000003,-0.988607843025329,-1.0391,,,,,
2022-08-02 00:00:00,104.6175,105.0577,--,105.2404,104.0291,0.323916022479305,0.339199999999991,0.420770903529515,0.44019999999999,,,,,
2022-08-01 00:00:00,105.2798,104.7185,--,105.2798,104.6452,-0.653465177459247,-0.688800000000001,-0.533150708872916,-0.561299999999989,,,,,
2022-07-29 00:00:00,105.9436,105.4073,--,106.3568,105.1762,-0.473050742954037,-0.500999999999991,-0.506212739608619,-0.536299999999997,,,,,
2022-07-28 00:00:00,105.6888,105.9083,--,106.2105,104.8846,0.222478357805009,0.235100000000003,0.207685204108663,0.219499999999996,,,,,
2022-07-27 00:00:00,106.5942,105.6732,--,106.6893,105.6512,-0.766647635074225,-0.816400000000002,-0.864024496642412,-0.921000000000006,,,,,
2022-07-26 00:00:00,104.7936,106.4896,--,106.5923,104.7936,1.58991824313367,1.6666,1.61841944546232,1.696,,,,,
2022-07-25 00:00:00,105.1571,104.823,--,105.3917,104.4907,-0.276747413995682,-0.290900000000008,-0.317715113862979,-0.334100000000007,,,,,
2022-07-22 00:00:00,105.1884,105.1139,--,105.8904,104.6727,-0.073200248310451,-0.0769999999999982,-0.0708253001281514,-0.0745000000000005,,,,,
2022-07-21 00:00:00,104.6477,105.1909,--,105.2968,104.0484,0.566644550288622,0.592699999999994,0.519074953391234,0.543199999999999,,,,,
2022-07-20 00:00:00,105.5272,104.5982,--,105.998,104.5974,-0.815018723146813,-0.859499999999997,-0.880341750752401,-0.928999999999988,,,,,
2022-07-19 00:00:00,104.4984,105.4577,--,105.5009,103.5975,0.822294201779011,0.860100000000003,0.918004486193089,0.959299999999999,,,,,
2022-07-18 00:00:00,105.1804,104.5976,--,106.125,104.4979,-0.540289713956443,-0.568200000000004,-0.554095629984299,-0.582800000000006,,,,,
2022-07-15 00:00:00,102.6798,105.1658,--,105.1771,102.6798,1.49228668349104,1.5463,2.42111885687351,2.486,,,,,
2022-07-14 00:00:00,104.5327,103.6195,--,104.5327,103.3943,-0.940032197990876,-0.9833,-0.873602231646177,-0.913200000000003,,,,,
2022-07-13 00:00:00,105.607,104.6028,--,105.607,103.4965,-0.906031875952074,-0.956400000000002,-0.950883937617769,-1.0042,,,,,
2022-07-12 00:00:00,105.8869,105.5592,--,106.1763,105.0502,-0.351359464710173,-0.372199999999992,-0.309481153948216,-0.327699999999993,,,,,
2022-07-11 00:00:00,105.1418,105.9314,--,105.9418,104.5174,0.810143880715754,0.851299999999995,0.75098581154212,0.789599999999993,,,,,
2022-07-08 00:00:00,105.1531,105.0801,--,105.705,103.6031,-0.141311123950862,-0.148700000000005,-0.069422584783514,-0.0729999999999933,,,,,
2022-07-07 00:00:00,104.5588,105.2288,--,105.5744,104.47,0.607880068455827,0.635800000000003,0.640787767265885,0.670000000000002,,,,,
2022-07-06 00:00:00,102.8499,104.593,--,104.9497,102.8499,1.69064723720299,1.7389,1.69479989771502,1.7431,,,,,
2022-07-05 00:00:00,102.9681,102.8541,--,103.7501,102.0556,-0.102079270235193,-0.105099999999993,-0.110713900712943,-0.114000000000004,,,,,
2022-07-04 00:00:00,102.2229,102.9592,--,103.6787,102.2229,0.7231461553512,0.739199999999997,0.720288702433603,0.7363,,,,,
2022-07-01 00:00:00,101.8218,102.22,--,102.3128,100.5833,0.317971264819029,0.323999999999998,0.391075388571016,0.398200000000003,,,,,
2022-06-30 00:00:00,102.6907,101.896,--,102.6907,101.1372,-0.787982703911087,-0.809299999999993,-0.773877283921529,-0.794700000000006,,,,,
2022-06-29 00:00:00,101.9433,102.7053,--,102.7053,100.4476,0.788800949936945,0.803799999999995,0.747474331319469,0.762,,,,,
2022-06-28 00:00:00,102.5407,101.9015,--,102.645,101.8216,-0.619388589050162,-0.635100000000008,-0.623362235678128,-0.639200000000002,,,,,
2022-06-27 00:00:00,101.964,102.5366,--,102.7022,101.725,0.637569071618564,0.649600000000007,0.561570750460955,0.572600000000008,,,,,
2022-06-24 00:00:00,98.6383,101.887,--,101.9383,98.6383,3.32947953429881,3.283,3.29354824647221,3.2487,,,,,
2022-06-23 00:00:00,98.0768,98.604,--,98.8027,96.8802,0.598465170469737,0.586600000000004,0.537537929459356,0.527199999999993,,,,,
2022-06-22 00:00:00,97.5368,98.0174,--,98.1058,96.4937,0.503350371437503,0.490899999999996,0.492737100253438,0.480599999999995,,,,,
2022-06-21 00:00:00,97.7968,97.5265,--,98.6346,97.3394,-0.32857084457526,-0.3215,-0.276389411514493,-0.270300000000006,,,,,
2022-06-20 00:00:00,97.1253,97.848,--,97.9891,97.1253,0.73351143505722,0.712500000000006,0.744090365744047,0.722700000000003,,,,,
2022-06-17 00:00:00,96.4242,97.1355,--,97.9264,96.4242,0.694653212447148,0.670099999999991,0.73767788584193,0.711299999999994,,,,,
2022-06-16 00:00:00,97.6737,96.4654,--,97.6737,96.1515,-1.30255733411092,-1.2731,-1.23707814897971,-1.20829999999999,,,,,
2022-06-15 00:00:00,97.0473,97.7385,--,97.9815,96.4235,0.752822957234543,0.7303,0.712230015672765,0.691199999999995,,,,,
2022-06-14 00:00:00,98.8071,97.0082,--,99.4725,96.8355,-1.8662053756588,-1.84479999999999,-1.82061815395857,-1.7989,,,,,
2022-06-13 00:00:00,100.5993,98.853,--,100.5993,98.6349,-1.77075570129678,-1.78200000000001,-1.73589677065348,-1.74630000000001,,,,,
2022-06-10 00:00:00,102.2916,100.635,--,102.2916,100.213,-1.62660436563407,-1.664,-1.61948781718147,-1.6566,,,,,
2022-06-09 00:00:00,103.7602,102.299,--,103.7602,102.0673,-1.351012536162,-1.401,-1.40824709281593,-1.46119999999999,,,,,
2022-06-08 00:00:00,103.5318,103.7,--,104.1468,102.755,0.130062868547679,0.134700000000009,0.162462161384231,0.168199999999999,,,,,
2022-06-07 00:00:00,103.1053,103.5653,--,103.5836,102.6616,0.440106098737761,0.453799999999987,0.446145833434357,0.459999999999994,,,,,
2022-06-06 00:00:00,103.5422,103.1115,--,103.7083,103.1054,-0.454037292265625,-0.470299999999995,-0.415965664241234,-0.430699999999987,,,,,
2022-06-03 00:00:00,103.6138,103.5818,--,104.2177,103.5304,-0.0517197791488265,-0.053600000000003,-0.0308839170071906,-0.0319999999999965,,,,,
2022-06-02 00:00:00,103.4883,103.6354,--,104.2982,103.2956,0.0444060878815849,0.0460000000000065,0.142141672053758,0.147100000000009,,,,,
2022-06-01 00:00:00,104.5973,103.5894,--,105.0083,103.4908,-0.954509947154398,-0.9983,-0.963600398863074,-1.00790000000001,,,,,
2022-05-31 00:00:00,105.2807,104.5877,--,105.2807,104.3821,-0.665694101735615,-0.700900000000004,-0.658240304253294,-0.692999999999998,,,,,
2022-05-30 00:00:00,104.8288,105.2886,--,105.5487,104.8288,0.490097360918775,0.513500000000008,0.438619921243018,0.459800000000001,,,,,
2022-05-27 00:00:00,104.1383,104.7751,--,104.8554,103.7404,0.648801101251969,0.675399999999996,0.611494522188276,0.636799999999994,,,,,
2022-05-26 00:00:00,104.1861,104.0997,--,104.5236,104.076,-0.0822572068639203,-0.0857000000000028,-0.0829285288536548,-0.0863999999999976,,,,,
2022-05-25 00:00:00,104.0751,104.1854,--,104.6788,104.039,0.142545303550374,0.148300000000006,0.105981161680359,0.110299999999995,,,,,
2022-05-24 00:00:00,104.3435,104.0371,--,104.5966,103.4297,-0.220970100942291,-0.230400000000003,-0.293645507386671,-0.306400000000011,,,,,
2022-05-23 00:00:00,103.7997,104.2675,--,104.788,103.6829,0.43345293423556,0.450000000000003,0.450675676326615,0.467799999999997,,,,,
2022-05-20 00:00:00,101.9156,103.8175,--,104.2765,101.9156,1.87254928897489,1.9083,1.86615199243295,1.9019,,,,,
2022-05-19 00:00:00,102.5119,101.9092,--,102.5119,101.0184,-0.57095802307248,-0.5852,-0.587931742558668,-0.602699999999999,,,,,
2022-05-18 00:00:00,103.4365,102.4944,--,103.5606,102.2205,-0.939914117461716,-0.972499999999997,-0.910800346106062,-0.942099999999996,,,,,
2022-05-17 00:00:00,102.891,103.4669,--,104.0809,102.891,0.537146999293576,0.552799999999991,0.559718537092642,0.57589999999999,,,,,
2022-05-16 00:00:00,102.1748,102.9141,--,102.9141,101.4804,0.789162095539741,0.805800000000005,0.723563931615232,0.7393,,,,,
2022-05-13 00:00:00,100.4247,102.1083,--,102.1218,100.4247,1.66008070417529,1.6674,1.67647998948466,1.6836,,,,,
2022-05-12 00:00:00,99.29,100.4409,--,100.7775,98.5192,-0.460430799114027,-0.464600000000004,1.15912982173431,1.15089999999999,,,,,
2022-05-11 00:00:00,101.9612,100.9055,--,102.0796,99.2805,-1.00646120822435,-1.02589999999999,-1.03539385570197,-1.0557,,,,,
2022-05-10 00:00:00,100.9596,101.9314,--,102.862,100.437,0.867749580671808,0.876899999999992,0.962563243119032,0.971800000000002,,,,,
2022-05-09 00:00:00,103.4609,101.0545,--,103.4609,101.0493,-2.57506591918091,-2.67099999999999,-2.32590282899143,-2.40639999999999,,,,,
2022-05-06 00:00:00,105.2085,103.7255,--,105.2085,103.045,-1.43337840752838,-1.50840000000001,-1.40958192541478,-1.483,,,,,
2022-05-05 00:00:00,105.1115,105.2339,--,106.6234,105.0794,0.126259262501284,0.1327,0.116447772127692,0.122399999999999,,,,,
2022-05-04 00:00:00,106.8461,105.1012,--,107.0349,105.0607,-1.6555550876996,-1.7693,-1.63309657535465,-1.7449,,,,,
2022-05-03 00:00:00,106.9665,106.8705,--,107.3245,106.3589,-0.123548284295628,-0.132199999999997,-0.0897477247549368,-0.0959999999999894,,,,,
2022-05-02 00:00:00,108.2295,107.0027,--,108.2295,105.6996,-1.03878904129353,-1.1232,-1.13351720187195,-1.2268,,,,,
2022-04-29 00:00:00,107.281,108.1259,--,108.9613,107.281,0.756752626409652,0.812100000000001,0.787557908669751,0.844899999999996,,,,,
2022-04-28 00:00:00,107.6441,107.3138,--,108.1685,106.9646,-0.213773563676906,-0.229900000000001,-0.306844499605639,-0.330299999999994,,,,,
2022-04-27 00:00:00,106.4139,107.5437,--,107.9812,105.7452,1.1336471747688,1.2055,1.06170340528822,1.1298,,,,,
2022-04-26 00:00:00,107.2028,106.3382,--,107.8984,106.3382,-0.82815580520433,-0.888000000000005,-0.806508785218293,-0.864599999999996,,,,,
2022-04-25 00:00:00,106.08,107.2262,--,107.675,105.8423,-0.701402805611213,-0.75739999999999,1.0805052790347,1.14620000000001,,,,,
2022-04-22 00:00:00,109.528,107.9836,--,109.528,107.976,-1.40257871414915,-1.5361,-1.41005039807174,-1.54440000000001,,,,,
2022-04-21 00:00:00,110.1726,109.5197,--,110.5718,109.354,-0.607410903084693,-0.669299999999993,-0.592615586815599,-0.652900000000002,,,,,
2022-04-20 00:00:00,110.5892,110.189,--,110.5892,109.6204,-0.398986173782253,-0.441400000000002,-0.361879821899437,-0.400200000000012,,,,,
2022-04-19 00:00:00,112.2959,110.6304,--,112.2959,109.392,-1.72589770398488,-1.94290000000001,-1.48313518124883,-1.66550000000001,,,,,
2022-04-14 00:00:00,112.3818,112.5733,--,112.8904,111.6862,0.20214301863348,0.227100000000007,0.170401257143065,0.191500000000005,,,,,
2022-04-13 00:00:00,112.2247,112.3462,--,113.0962,112.0144,-0.00569635237635737,-0.0063999999999993,0.108264936328631,0.121499999999998,,,,,
2022-04-12 00:00:00,114.2405,112.3526,--,114.2405,111.5164,-1.72087274394048,-1.96730000000001,-1.65256629654107,-1.8879,,,,,
2022-04-11 00:00:00,114.2368,114.3199,--,114.6327,113.5886,0.0273868084830873,0.0313000000000017,0.0727436342754714,0.0831000000000017,,,,,
2022-04-08 00:00:00,112.7491,114.2886,--,114.2956,112.7343,1.31959102873136,1.4885,1.365421098705,1.5395,,,,,
2022-04-07 00:00:00,111.2079,112.8001,--,113.3438,111.2079,1.38195708347376,1.5376,1.43173281754264,1.59220000000001,,,,,
2022-04-06 00:00:00,110.8684,111.2625,--,111.2705,110.2041,0.34342907801739,0.380800000000008,0.355466480981063,0.394100000000009,,,,,
2022-04-05 00:00:00,109.3844,110.8817,--,110.902,109.3844,1.41306624399676,1.545,1.36884235777679,1.4973,,,,,
2022-04-04 00:00:00,107.587,109.3367,--,109.4132,107.587,1.64756959777622,1.7722,1.62631172911224,1.74969999999999,,,,,
2022-04-01 00:00:00,106.9052,107.5645,--,107.6834,106.8467,0.535556562904523,0.572999999999993,0.616714621926718,0.659300000000002,,,,,
2022-03-31 00:00:00,107.4144,106.9915,--,107.9043,106.9674,-0.322069142850749,-0.345699999999994,-0.393708850954805,-0.422899999999999,,,,,
2022-03-30 00:00:00,106.7652,107.3372,--,107.3482,106.1028,0.561939863627933,0.599800000000002,0.53575509622986,0.572000000000003,,,,,
2022-03-29 00:00:00,105.9445,106.7374,--,107.1355,105.9445,0.735384330802136,0.779199999999989,0.748410724483091,0.792899999999989,,,,,
2022-03-28 00:00:00,105.4044,105.9582,--,106.8135,105.3783,0.521399582197276,0.549599999999998,0.525405011555504,0.55380000000001,,,,,
2022-03-25 00:00:00,105.354,105.4086,--,106.0486,105.0122,0.0530598646261636,0.0559000000000083,0.0518252747878654,0.0546000000000078,,,,,
2022-03-24 00:00:00,105.2106,105.3527,--,105.6422,105.0795,0.137917793011151,0.145099999999999,0.135062436674631,0.142099999999999,,,,,
2022-03-23 00:00:00,105.4007,105.2076,--,105.9569,105.0406,-0.218422407881796,-0.2303,-0.183205614383966,-0.193100000000001,,,,,
2022-03-22 00:00:00,105.3199,105.4379,--,105.4843,104.3411,0.0671936496306774,0.0708000000000055,0.112039605050893,0.117999999999995,,,,,
2022-03-21 00:00:00,105.0271,105.3671,--,105.5329,104.5961,0.292881931554908,0.307699999999997,0.323725971677776,0.339999999999989,,,,,
2022-03-18 00:00:00,104.0575,105.0594,--,105.3016,103.501,0.945759360308076,0.98429999999999,0.962833049035381,1.00189999999999,,,,,
2022-03-17 00:00:00,102.9604,104.0751,--,104.0842,102.6063,1.54520281701685,1.58370000000001,1.08264925155691,1.1147,,,,,
2022-03-16 00:00:00,103,102.4914,--,103.0227,101.62,1.47562895416876,1.49039999999999,-0.493786407766992,-0.508600000000001,,,,,
2022-03-15 00:00:00,101.1388,101.001,--,101.1388,99.4467,-0.110075628781068,-0.1113,-0.136248403184533,-0.137799999999999,,,,,
2022-03-14 00:00:00,99.9387,101.1123,--,101.6387,99.0966,1.11644577427674,1.1164,1.17431985807301,1.17360000000001,,,,,
2022-03-11 00:00:00,99.2286,99.9959,--,101.0282,98.975,0.78027286369817,0.774200000000008,0.773264965947324,0.767300000000006,,,,,
2022-03-10 00:00:00,99.9181,99.2217,--,100.5845,98.5101,-0.574876196698447,-0.573700000000002,-0.696970819100841,-0.696399999999997,,,,,
2022-03-09 00:00:00,97.051,99.7954,--,99.8106,97.051,2.83457296954184,2.7508,2.82779157350259,2.7444,,,,,
2022-03-08 00:00:00,96.52,97.0446,--,99.4267,95.9822,-0.650898235469965,-0.635800000000003,0.543514297554918,0.524600000000007,,,,,
2022-03-07 00:00:00,95.42,97.6804,--,98.6404,95.42,-0.465267941754888,-0.456599999999995,2.36889540976735,2.2604,,,,,
2022-03-04 00:00:00,99.747,98.137,--,99.8753,97.9416,-1.6721456346769,-1.66889999999999,-1.61408363158792,-1.61,,,,,
2022-03-03 00:00:00,101.2981,99.8059,--,101.5116,99.6826,-1.37786152807848,-1.3944,-1.47307797480902,-1.49220000000001,,,,,
2022-03-02 00:00:00,101.1064,101.2003,--,101.7761,100.2422,-0.0335854547322459,-0.034000000000006,0.0928724591123856,0.093900000000005,,,,,
2022-03-01 00:00:00,100.6454,101.2343,--,101.8459,99.6138,0.591020424386058,0.594800000000006,0.585123612206827,0.58890000000001,,,,,
2022-02-28 00:00:00,97.99,100.6395,--,100.846,97.99,0.89354995879625,0.891300000000001,2.70384733136035,2.6495,,,,,
2022-02-25 00:00:00,96.9514,99.7482,--,99.919,96.9514,2.84295005299472,2.7574,2.88474431519296,2.79679999999999,,,,,
2022-02-24 00:00:00,94.83,96.9908,--,97.2568,94.83,-1.46065418044571,-1.43770000000001,2.27860381735737,2.16079999999999,,,,,
2022-02-23 00:00:00,98.1556,98.4285,--,99.1914,98.0904,0.316557936930972,0.310599999999994,0.278027947463,0.272899999999993,,,,,
2022-02-22 00:00:00,96.2,98.1179,--,98.3341,96.2,0.23096929467024,0.226100000000002,1.99365904365905,1.9179,,,,,
2022-02-21 00:00:00,98.218,97.8918,--,98.9945,97.4655,-0.388203102979143,-0.381500000000003,-0.332118348978802,-0.3262,,,,,
2022-02-18 00:00:00,99.1927,98.2733,--,99.7178,98.1407,-0.949450336792806,-0.941999999999993,-0.926882724232727,-0.919399999999996,,,,,
2022-02-17 00:00:00,99.6397,99.2153,--,100.062,98.7793,-0.390645393175401,-0.389099999999999,-0.425934642516994,-0.424400000000006,,,,,
2022-02-16 00:00:00,99.2377,99.6044,--,99.7901,98.9513,0.392582162558243,0.389499999999998,0.369516826770466,0.366699999999994,,,,,
