iShares STOXX Europe 600 Retail UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:53,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Retail UCITS (DE) ETF iNAV,SXRPNAV.DE,Last,26.0683,EUR,-0.1198,-0.0046,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXRPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,52.0588,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1877.0,Up,0.192856715445425,2020-02-12 00:00:00,0.194827972475596,2015-05-28
Low,16.6073,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1770.0,Down,-0.101085009486325,2020-03-12 00:00:00,-0.452621430260597,2008-04-29
Average,29.8131401315789,,Average,--,,,,Unchanged,0.0,Period,-0.199010096143317,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXRPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,25.8157,25.6018,--,25.8157,25.5449,-0.184022768918867,-0.0472000000000001,-0.828565562816421,-0.213899999999999,,,,,
2022-10-28 00:00:00,26.1624,25.649,--,26.1624,25.5451,-1.99345069103998,-0.521699999999999,-1.96235819343791,-0.513400000000001,,,,,
2022-10-27 00:00:00,26.2498,26.1707,--,26.2999,25.9259,-0.229119965841677,-0.0600999999999985,-0.301335629223843,-0.0791000000000004,,,,,
2022-10-26 00:00:00,25.7538,26.2308,--,26.3295,25.6507,1.84187231134786,0.474399999999999,1.85215385690656,0.477,,,,,
2022-10-25 00:00:00,24.8349,25.7564,--,25.7708,24.8349,3.74350505498045,0.929399999999998,3.71050416953561,0.921499999999998,,,,,
2022-10-24 00:00:00,24.3201,24.827,--,25.0432,24.3201,1.9283746556474,0.469700000000003,2.0842841929104,0.506900000000002,,,,,
2022-10-21 00:00:00,25.1583,24.3573,--,25.1583,24.0033,-3.14957812114802,-0.792100000000001,-3.18383992559116,-0.801000000000002,,,,,
2022-10-20 00:00:00,24.8534,25.1494,--,25.3668,24.5349,1.24149591401312,0.308399999999999,1.19098392976413,0.295999999999999,,,,,
2022-10-19 00:00:00,25.3114,24.841,--,25.3245,24.8083,-1.84138775832773,-0.465999999999998,-1.85845113269119,-0.470399999999998,,,,,
2022-10-18 00:00:00,25.119,25.307,--,25.6121,25.119,0.8343427259977,0.209399999999999,0.748437437796086,0.187999999999999,,,,,
2022-10-17 00:00:00,24.4401,25.0976,--,25.1641,24.3218,2.03437789667116,0.500399999999999,2.69025085822071,0.657499999999999,,,,,
2022-10-14 00:00:00,25.01,24.5972,--,25.1653,24.5801,-0.0779967826327078,-0.0191999999999979,-1.65053978408637,-0.412800000000001,,,,,
2022-10-13 00:00:00,23.845,24.6164,--,24.881,23.7006,3.21211892512882,0.766099999999998,3.23505976095618,0.7714,,,,,
2022-10-12 00:00:00,24.282,23.8503,--,24.3674,23.6983,-1.85304066566257,-0.450299999999999,-1.77786014331603,-0.431699999999999,,,,,
2022-10-11 00:00:00,24.0866,24.3006,--,24.4456,23.8708,0.851196281463336,0.205099999999998,0.888460803932471,0.213999999999999,,,,,
2022-10-10 00:00:00,23.7454,24.0955,--,24.3528,23.5643,1.52441465089726,0.361800000000002,1.4743908293817,0.350100000000001,,,,,
2022-10-07 00:00:00,24.3026,23.7337,--,24.42,23.7256,-2.39592372194783,-0.582599999999999,-2.34090179651561,-0.568900000000003,,,,,
2022-10-06 00:00:00,24.5822,24.3163,--,25.1256,24.2307,-1.01926591687122,-0.250400000000003,-1.08167698578647,-0.265900000000002,,,,,
2022-10-05 00:00:00,25.3568,24.5667,--,25.3614,24.3922,-3.17855059669257,-0.8065,-3.11592945482079,-0.790099999999999,,,,,
2022-10-04 00:00:00,24.3885,25.3732,--,25.4103,24.3885,4.02817467313362,0.982500000000002,4.03755868544601,0.9847,,,,,
2022-10-03 00:00:00,23.9771,24.3907,--,24.4596,23.6032,1.79163154072799,0.429299999999998,1.72497925103536,0.413599999999999,,,,,
2022-09-30 00:00:00,23.3537,23.9614,--,23.992,23.3505,2.61489970365042,0.610600000000002,2.60215725987746,0.607700000000001,,,,,
2022-09-29 00:00:00,24.0125,23.3508,--,24.1943,23.0234,-4.46053762121026,-1.0902,-2.75564809994794,-0.6617,,,,,
2022-09-28 00:00:00,24.2384,24.441,--,24.4432,23.3665,0.843352615465864,0.2044,0.835863753383063,0.2026,,,,,
2022-09-27 00:00:00,24.3762,24.2366,--,24.86,24.213,-0.194368261968885,-0.0472000000000001,-0.572689754760797,-0.139600000000002,,,,,
2022-09-26 00:00:00,24.6977,24.2838,--,24.7064,24.1311,-1.68064164800861,-0.415099999999999,-1.67586455418926,-0.413900000000002,,,,,
2022-09-23 00:00:00,25.7636,24.6989,--,25.8582,24.695,-4.10056299747622,-1.0561,-4.13257464019004,-1.0647,,,,,
2022-09-22 00:00:00,25.7275,25.755,--,26.1711,25.5629,-1.49620212497419,-0.391200000000001,0.10688951511029,0.0274999999999999,,,,,
2022-09-21 00:00:00,25.9451,26.1462,--,26.152,25.7194,0.79529990477989,0.206299999999999,0.775098188097176,0.2011,,,,,
2022-09-20 00:00:00,26.491,25.9399,--,26.675,25.903,-2.10730499692433,-0.558399999999999,-2.08032916839681,-0.551099999999998,,,,,
2022-09-19 00:00:00,26.4976,26.4983,--,26.6325,26.2761,-0.0294271884585042,-0.00779999999999959,0.00264174868668076,0.000700000000001921,,,,,
2022-09-16 00:00:00,26.7652,26.5061,--,26.7755,26.2187,-0.977667197154795,-0.261700000000001,-0.968048062409398,-0.2591,,,,,
2022-09-15 00:00:00,27.1187,26.7678,--,27.2951,26.4317,-1.23931418957559,-0.335899999999999,-1.29394108124652,-0.350899999999999,,,,,
2022-09-14 00:00:00,26.9431,27.1037,--,27.6257,26.8375,0.579645607199177,0.156199999999998,0.596070979211742,0.160599999999999,,,,,
2022-09-13 00:00:00,27.9066,26.9475,--,27.9066,26.9406,-3.38558285947841,-0.944299999999998,-3.43682139708886,-0.959099999999999,,,,,
2022-09-12 00:00:00,26.7121,27.8918,--,28.0409,26.6274,4.39133933416921,1.1733,4.41635064259268,1.1797,,,,,
2022-09-09 00:00:00,26.2299,26.7185,--,26.8552,26.2299,1.84489889267948,0.483999999999998,1.86275967502735,0.488599999999998,,,,,
2022-09-08 00:00:00,26.6584,26.2345,--,26.6771,25.6063,-1.64693444503595,-0.439299999999999,-1.59011793656033,-0.4239,,,,,
2022-09-07 00:00:00,27.2089,26.6738,--,27.2089,26.3094,-1.96231213957813,-0.533899999999999,-1.96663591692424,-0.5351,,,,,
2022-09-06 00:00:00,26.7334,27.2077,--,27.7453,26.705,1.78141892523801,0.476199999999999,1.77418510178279,0.4743,,,,,
2022-09-05 00:00:00,26.7897,26.7315,--,26.7897,26.0594,-0.14419072024385,-0.0385999999999989,-0.217247673546174,-0.0581999999999994,,,,,
2022-09-02 00:00:00,26.2206,26.7701,--,26.8281,26.1992,2.08867228018793,0.547699999999999,2.09568049548827,0.549499999999998,,,,,
2022-09-01 00:00:00,26.5521,26.2224,--,26.5521,25.9301,-1.19370591427021,-0.316800000000001,-1.24170969527834,-0.329699999999999,,,,,
2022-08-31 00:00:00,26.9498,26.5392,--,27.1913,26.5357,-1.48153372707261,-0.399100000000001,-1.52357345880117,-0.410599999999999,,,,,
2022-08-30 00:00:00,26.8517,26.9383,--,27.5602,26.7935,0.0895438095875065,0.0241000000000007,0.322512168689508,0.0866000000000007,,,,,
2022-08-29 00:00:00,26.9604,26.9142,--,27.0225,26.6226,-0.21836570509136,-0.0588999999999977,-0.171362442693725,-0.0461999999999989,,,,,
2022-08-26 00:00:00,27.9196,26.9731,--,28.0271,26.8896,-3.39493571147165,-0.947900000000001,-3.39009154858952,-0.9465,,,,,
2022-08-25 00:00:00,28.4833,27.921,--,28.6856,27.7013,-1.99856793867409,-0.569400000000002,-1.97413923246253,-0.5623,,,,,
2022-08-24 00:00:00,28.6766,28.4904,--,28.6766,28.1943,-0.683943025663541,-0.196199999999997,-0.649309890293827,-0.186199999999999,,,,,
2022-08-23 00:00:00,28.9483,28.6866,--,29.1404,28.5594,-0.931403528765762,-0.2697,-0.904025452271813,-0.261700000000001,,,,,
2022-08-22 00:00:00,29.6656,28.9563,--,29.6656,28.8732,-2.44393009834343,-0.7254,-2.39098484439891,-0.709300000000002,,,,,
2022-08-19 00:00:00,30.3341,29.6817,--,30.3341,29.6002,-2.15619828717225,-0.6541,-2.1507148720417,-0.6524,,,,,
2022-08-18 00:00:00,30.7849,30.3358,--,30.8994,30.2482,-1.45755168997386,-0.448700000000002,-1.4588320897583,-0.449100000000001,,,,,
2022-08-17 00:00:00,31.6099,30.7845,--,31.8493,30.7673,-2.61890903569485,-0.8279,-2.61120724836206,-0.825399999999998,,,,,
2022-08-16 00:00:00,31.238,31.6124,--,31.6407,30.99,1.12699575497199,0.3523,1.19854023945195,0.374400000000001,,,,,
2022-08-15 00:00:00,31.2433,31.2601,--,31.3538,31.1781,0.0524905821013544,0.0164000000000009,0.053771528615735,0.0167999999999999,,,,,
2022-08-12 00:00:00,31.3957,31.2437,--,31.489,31.1298,-0.50664271975747,-0.159099999999999,-0.484142732922028,-0.152000000000001,,,,,
2022-08-11 00:00:00,31.5167,31.4028,--,31.8195,31.3097,-0.362976406533575,-0.1144,-0.361395704499522,-0.113900000000001,,,,,
2022-08-10 00:00:00,30.5752,31.5172,--,31.5172,30.3784,3.06104096974929,0.9361,3.08092833407468,0.942,,,,,
2022-08-09 00:00:00,31.318,30.5811,--,31.3414,30.5753,-2.29274698310154,-0.717600000000001,-2.35295995912894,-0.736900000000002,,,,,
2022-08-08 00:00:00,30.5011,31.2987,--,31.3194,30.5011,2.60220489167314,0.793800000000001,2.61498765618289,0.797599999999999,,,,,
2022-08-05 00:00:00,31.0158,30.5049,--,31.2438,30.4265,-1.69001556593284,-0.5244,-1.64722496276091,-0.510899999999999,,,,,
2022-08-04 00:00:00,30.4985,31.0293,--,31.3438,30.4985,1.76243526969457,0.537399999999998,1.74041346295719,0.530799999999999,,,,,
2022-08-03 00:00:00,30.0963,30.4919,--,30.5347,29.9527,1.30603213417146,0.3931,1.314447290863,0.395600000000002,,,,,
2022-08-02 00:00:00,30.5407,30.0988,--,30.5407,30.0213,-1.38718703107902,-0.423400000000001,-1.44692164881617,-0.4419,,,,,
2022-08-01 00:00:00,30.497,30.5222,--,30.668,30.3446,0.110205125850317,0.0335999999999999,0.0826310784667399,0.0252000000000017,,,,,
2022-07-29 00:00:00,29.9394,30.4886,--,30.5824,29.9394,1.90244456773867,0.569200000000002,1.83437209830525,0.549200000000003,,,,,
2022-07-28 00:00:00,29.7491,29.9194,--,30.0513,29.5485,0.590713327528179,0.175699999999999,0.57245429273491,0.170300000000001,,,,,
2022-07-27 00:00:00,29.6243,29.7437,--,29.9292,29.6097,0.377634838248105,0.111900000000002,0.403047498168729,0.119399999999999,,,,,
2022-07-26 00:00:00,30.929,29.6318,--,30.929,29.6067,-4.19071453283282,-1.2961,-4.19412202140386,-1.2972,,,,,
2022-07-25 00:00:00,31.061,30.9279,--,31.1727,30.7084,-0.373022545637279,-0.1158,-0.428511638388973,-0.133099999999999,,,,,
2022-07-22 00:00:00,30.8607,31.0437,--,31.2016,30.6996,0.591357432633861,0.182500000000001,0.592987197309198,0.183,,,,,
2022-07-21 00:00:00,30.7135,30.8612,--,31.0086,30.5665,0.488093958901117,0.149899999999999,0.480896022921518,0.1477,,,,,
2022-07-20 00:00:00,30.7004,30.7113,--,30.897,30.5422,0.0948432641727115,0.0290999999999997,0.0355044233951448,0.010900000000003,,,,,
2022-07-19 00:00:00,29.9581,30.6822,--,30.7838,29.6601,2.38355039892686,0.714300000000001,2.41704246931548,0.7241,,,,,
2022-07-18 00:00:00,29.4751,29.9679,--,29.9849,29.4751,1.70262877466385,0.5017,1.67191968814355,0.492799999999999,,,,,
2022-07-15 00:00:00,28.7176,29.4662,--,29.5721,28.5714,1.67700705999269,0.486000000000001,2.60676379641753,0.7486,,,,,
2022-07-14 00:00:00,29.3026,28.9802,--,29.4491,28.7533,-1.11070542590691,-0.325500000000002,-1.10024366438474,-0.322400000000002,,,,,
2022-07-13 00:00:00,29.656,29.3057,--,29.922,29.0486,-1.13820754239603,-0.337399999999999,-1.1812112220124,-0.350299999999997,,,,,
2022-07-12 00:00:00,29.0907,29.6431,--,29.6618,28.7935,1.82538292164319,0.531400000000001,1.89888864826217,0.552400000000002,,,,,
2022-07-11 00:00:00,29.3659,29.1117,--,29.5246,28.9357,-0.828481786686385,-0.243200000000002,-0.865629863208691,-0.254200000000001,,,,,
2022-07-08 00:00:00,29.0383,29.3549,--,29.4283,28.9648,1.06766099267339,0.310100000000002,1.09028421085257,0.316600000000001,,,,,
2022-07-07 00:00:00,28.3157,29.0448,--,29.0733,28.3157,2.83456426452156,0.800599999999999,2.57489661212684,0.729099999999999,,,,,
2022-07-06 00:00:00,27.4051,28.2442,--,28.3991,27.4051,3.04830218142415,0.8355,3.06183885481169,0.839099999999998,,,,,
2022-07-05 00:00:00,27.8831,27.4087,--,28.2656,27.1468,-1.677410560225,-0.467600000000001,-1.70138901341673,-0.474399999999999,,,,,
2022-07-04 00:00:00,27.7892,27.8763,--,28.0561,27.7166,0.25029938827693,0.0696000000000012,0.313431117124637,0.0870999999999995,,,,,
2022-07-01 00:00:00,27.3906,27.8067,--,28.0795,27.0563,1.51357508186667,0.4146,1.51913430154871,0.4161,,,,,
2022-06-30 00:00:00,27.365,27.3921,--,27.5608,26.9376,-1.42542518047229,-0.396100000000001,0.0990316097204487,0.0271000000000008,,,,,
2022-06-29 00:00:00,27.9043,27.7882,--,28.037,27.5261,-0.324978119574725,-0.0905999999999985,-0.416064907559048,-0.116099999999999,,,,,
2022-06-28 00:00:00,28.0575,27.8788,--,28.2379,27.8195,-0.629823029352534,-0.1767,-0.636906353025048,-0.178700000000003,,,,,
2022-06-27 00:00:00,27.9369,28.0555,--,28.5186,27.9104,0.48423548457573,0.135199999999998,0.424528133042668,0.118599999999997,,,,,
2022-06-24 00:00:00,27.415,27.9203,--,28.0222,26.6231,1.85912800475728,0.509600000000003,1.84315155936532,0.505300000000002,,,,,
2022-06-23 00:00:00,27.5974,27.4107,--,27.6251,27.0916,-0.6516735832986,-0.1798,-0.67651300484829,-0.186700000000002,,,,,
2022-06-22 00:00:00,27.7291,27.5905,--,27.8187,27.1231,-0.510958380510743,-0.1417,-0.499835912452984,-0.1386,,,,,
2022-06-21 00:00:00,27.729,27.7322,--,28.0863,27.6698,0.0183935572057618,0.00509999999999877,0.0115402647048204,0.00319999999999965,,,,,
2022-06-20 00:00:00,27.5955,27.7271,--,28.1215,27.5577,0.436126012888176,0.1204,0.476889347900922,0.131599999999999,,,,,
2022-06-17 00:00:00,27.3638,27.6067,--,27.9409,27.2531,0.739305432398803,0.2026,0.887669110284386,0.242899999999999,,,,,
2022-06-16 00:00:00,28.4476,27.4041,--,28.4476,27.0151,-3.70876611055671,-1.0555,-3.66814775235873,-1.0435,,,,,
2022-06-15 00:00:00,28.2415,28.4596,--,28.7001,28.1228,0.765131800237213,0.216099999999997,0.77226776198148,0.2181,,,,,
2022-06-14 00:00:00,28.8401,28.2435,--,29.16,28.1445,-1.94420816914611,-0.559999999999999,-2.0686474734831,-0.596599999999999,,,,,
2022-06-13 00:00:00,29.4721,28.8035,--,29.4721,28.6194,-2.2911302660547,-0.6754,-2.26858622222374,-0.668600000000001,,,,,
2022-06-10 00:00:00,30.451,29.4789,--,30.4802,29.4283,-3.12489730461587,-0.950900000000001,-3.19234179501495,-0.972100000000001,,,,,
2022-06-09 00:00:00,30.8965,30.4298,--,30.8965,30.3091,-1.47130247828987,-0.4544,-1.51052708235561,-0.466699999999999,,,,,
2022-06-08 00:00:00,30.2608,30.8842,--,30.9982,30.2608,2.0095257598478,0.6084,2.0600909427378,0.6234,,,,,
2022-06-07 00:00:00,30.5527,30.2758,--,30.5527,29.571,-0.927704495849054,-0.2835,-0.906302879941875,-0.276900000000001,,,,,
2022-06-06 00:00:00,30.2875,30.5593,--,30.6889,30.2875,0.816513700934945,0.247499999999999,0.897399917457693,0.271799999999999,,,,,
2022-06-03 00:00:00,30.5047,30.3118,--,30.7139,30.2995,-0.685104305574211,-0.209099999999999,-0.632361570512079,-0.192899999999998,,,,,
2022-06-02 00:00:00,30.3703,30.5209,--,30.542,30.2698,0.455194749626434,0.138300000000001,0.495879197768875,0.150600000000001,,,,,
2022-06-01 00:00:00,30.8148,30.3826,--,31.0397,30.3017,-1.38529150194421,-0.4268,-1.40257278969846,-0.432200000000002,,,,,
2022-05-31 00:00:00,31.316,30.8094,--,31.3424,30.661,-1.65632989980305,-0.518899999999999,-1.61770341039724,-0.506599999999999,,,,,
2022-05-30 00:00:00,30.9044,31.3283,--,31.541,30.9044,1.385756033152,0.4282,1.37164934442992,0.4239,,,,,
2022-05-27 00:00:00,30.208,30.9001,--,31.1009,30.208,2.33786621271635,0.7059,2.29111493644068,0.6921,,,,,
2022-05-26 00:00:00,28.8464,30.1942,--,30.2475,28.7309,4.63714777811276,1.3381,4.67233346275445,1.3478,,,,,
2022-05-25 00:00:00,28.3722,28.8561,--,29.0724,28.1641,1.71056156329748,0.485300000000002,1.70554274959292,0.483900000000002,,,,,
2022-05-24 00:00:00,29.2769,28.3708,--,29.2769,28.2645,-3.04956395746194,-0.892400000000002,-3.09493149889504,-0.906100000000002,,,,,
2022-05-23 00:00:00,29.5,29.2632,--,29.6391,28.9427,0.818240386967414,0.237500000000001,-0.802711864406776,-0.236799999999999,,,,,
2022-05-20 00:00:00,28.9278,29.0257,--,29.4893,28.9278,0.232056218381476,0.0671999999999997,0.338428777853826,0.0978999999999992,,,,,
2022-05-19 00:00:00,29.4879,28.9585,--,29.4879,28.5132,-1.52615166982347,-0.448799999999999,-1.79531265366472,-0.529399999999999,,,,,
2022-05-18 00:00:00,30.0803,29.4073,--,30.28,29.4047,-2.25261758351338,-0.677700000000002,-2.23734470733338,-0.673000000000002,,,,,
2022-05-17 00:00:00,29.8027,30.085,--,30.3852,29.8027,0.97738455651847,0.2912,0.947229613424285,0.282299999999999,,,,,
2022-05-16 00:00:00,29.5714,29.7938,--,29.7969,29.2143,0.757529641729062,0.224,0.752078021331423,0.2224,,,,,
2022-05-13 00:00:00,28.9646,29.5698,--,29.5761,28.9646,2.09473433437719,0.6067,2.08944711820636,0.6052,,,,,
2022-05-12 00:00:00,27.6225,28.9631,--,29.12,27.6225,2.25205823789418,0.637900000000002,4.85328989048783,1.3406,,,,,
2022-05-11 00:00:00,28.0222,28.3252,--,28.7176,28.0222,1.06794072625678,0.299299999999999,1.08128555216934,0.302999999999997,,,,,
2022-05-10 00:00:00,28.355,28.0259,--,28.4597,27.9721,0.400154759942965,0.111699999999999,-1.16064186210545,-0.3291,,,,,
2022-05-09 00:00:00,28.4044,27.9142,--,28.5223,27.9142,-1.82809312794542,-0.5198,-1.72578896227344,-0.490199999999998,,,,,
2022-05-06 00:00:00,28.9316,28.434,--,28.9316,28.0414,-1.86780419117038,-0.5412,-1.7199187048072,-0.497599999999998,,,,,
2022-05-05 00:00:00,30.03,28.9752,--,30.03,28.9383,-1.53632851128033,-0.452099999999998,-3.51248751248751,-1.0548,,,,,
2022-05-04 00:00:00,30.111,29.4273,--,30.111,29.4226,-2.27611605734458,-0.685400000000001,-2.27059878449737,-0.683700000000002,,,,,
2022-05-03 00:00:00,29.8218,30.1127,--,30.368,29.7183,0.942289384411157,0.281099999999999,0.975460904439037,0.290900000000001,,,,,
2022-05-02 00:00:00,29.8138,29.8316,--,29.8716,28.8625,-0.016087731763884,-0.00479999999999947,0.0597038955114784,0.0178000000000011,,,,,
2022-04-29 00:00:00,29.6812,29.8364,--,30.1415,29.6415,0.478543020040893,0.142100000000003,0.522889910111453,0.155200000000001,,,,,
2022-04-28 00:00:00,29.5651,29.6943,--,29.8815,29.4337,1.09351753815565,0.321199999999997,0.437001735153939,0.129199999999997,,,,,
2022-04-27 00:00:00,29.4992,29.3731,--,29.6802,29.0439,-0.395054527697895,-0.116499999999998,-0.427469219504249,-0.126099999999997,,,,,
2022-04-26 00:00:00,30.1608,29.4896,--,30.4739,29.4872,-2.22864683142253,-0.6722,-2.2254051616668,-0.671199999999999,,,,,
2022-04-25 00:00:00,30.115,30.1618,--,30.4607,29.6794,-1.36433500114458,-0.417200000000001,0.155404283579615,0.0468000000000011,,,,,
2022-04-22 00:00:00,31.7433,30.579,--,31.7433,30.5775,-3.69486208829624,-1.1732,-3.6678606194063,-1.1643,,,,,
2022-04-21 00:00:00,31.4004,31.7522,--,31.9897,31.3352,1.04924815021083,0.329699999999999,1.12036789340262,0.351799999999997,,,,,
2022-04-20 00:00:00,31.3627,31.4225,--,31.6948,31.2075,0.182047734127409,0.0570999999999984,0.190672359203765,0.0597999999999992,,,,,
2022-04-19 00:00:00,31.2621,31.3654,--,31.503,30.8112,-0.153754572049767,-0.0482999999999976,0.330432056707645,0.103300000000001,,,,,
2022-04-14 00:00:00,31.3223,31.4137,--,31.4828,31.2197,0.26779615573671,0.0838999999999999,0.291804880229102,0.0914000000000001,,,,,
2022-04-13 00:00:00,31.3944,31.3298,--,31.3944,30.6757,-0.282635126963018,-0.0888000000000027,-0.205769181764908,-0.0646000000000022,,,,,
2022-04-12 00:00:00,31.1131,31.4186,--,31.5226,30.5078,0.934861666174072,0.291,0.981901514153209,0.305500000000002,,,,,
2022-04-11 00:00:00,31.3706,31.1276,--,31.4654,30.9555,-0.832459882315081,-0.261299999999999,-0.77461062268493,-0.242999999999999,,,,,
2022-04-08 00:00:00,30.9651,31.3889,--,31.4057,30.9651,1.35456289111187,0.419499999999999,1.36863759522818,0.4238,,,,,
2022-04-07 00:00:00,31.1173,30.9694,--,31.4193,30.9543,-0.341426525719623,-0.106100000000001,-0.475298306729697,-0.1479,,,,,
2022-04-06 00:00:00,31.9804,31.0755,--,31.9945,30.7802,-2.80492801581369,-0.896799999999999,-2.82954559667796,-0.904899999999998,,,,,
2022-04-05 00:00:00,31.9339,31.9723,--,32.1794,31.7275,0.108022468673488,0.0345000000000013,0.120248388076619,0.0383999999999993,,,,,
2022-04-04 00:00:00,31.4487,31.9378,--,31.9836,31.2896,1.57170298566322,0.494199999999999,1.55523121782459,0.489100000000001,,,,,
2022-04-01 00:00:00,30.847,31.4436,--,31.7218,30.847,1.85283561590588,0.571999999999999,1.93406165915648,0.596599999999999,,,,,
2022-03-31 00:00:00,32.4475,30.8716,--,32.4475,30.8628,-4.82685057017692,-1.5657,-4.85676862624238,-1.5759,,,,,
2022-03-30 00:00:00,33.3185,32.4373,--,33.3185,32.3836,-2.59800315291645,-0.865200000000002,-2.64477692573195,-0.8812,,,,,
2022-03-29 00:00:00,32.1858,33.3025,--,33.4165,32.1858,3.48015225666124,1.12,3.46954246903915,1.1167,,,,,
2022-03-28 00:00:00,32.3518,32.1825,--,32.8752,32.1796,-0.507317616070947,-0.164100000000005,-0.523309367639513,-0.1693,,,,,
2022-03-25 00:00:00,32.198,32.3466,--,32.5974,32.0628,0.401025532786645,0.129200000000004,0.461519349027896,0.148600000000002,,,,,
2022-03-24 00:00:00,32.7248,32.2174,--,32.8564,32.0638,-1.53215133853118,-0.501300000000001,-1.55050603823401,-0.507400000000004,,,,,
2022-03-23 00:00:00,33.1684,32.7187,--,33.4116,32.6177,-1.33141537143927,-0.441500000000005,-1.35580854065918,-0.4497,,,,,
2022-03-22 00:00:00,33.1257,33.1602,--,33.3249,32.9004,0.0712203424612116,0.0236000000000018,0.104148742517143,0.0345000000000013,,,,,
2022-03-21 00:00:00,33.3293,33.1366,--,33.4562,32.9247,-0.634517005415576,-0.211599999999997,-0.578169958564993,-0.192700000000002,,,,,
2022-03-18 00:00:00,32.8031,33.3482,--,33.3501,32.6413,1.65770445428052,0.543799999999997,1.66173318985095,0.545099999999998,,,,,
2022-03-17 00:00:00,33.2867,32.8044,--,33.7491,32.4326,-1.42908653846154,-0.4756,-1.44892704894148,-0.482300000000002,,,,,
2022-03-16 00:00:00,33.2925,33.28,--,33.679,32.7843,2.15200635994464,0.701100000000004,-0.0375459938424442,-0.0124999999999957,,,,,
2022-03-15 00:00:00,33.0893,32.5789,--,33.0957,32.1437,-1.56480384810618,-0.517900000000004,-1.54249258823851,-0.510400000000004,,,,,
2022-03-14 00:00:00,32.5769,33.0968,--,33.5464,32.5769,1.59809922581517,0.520600000000002,1.59591612461591,0.5199,,,,,
2022-03-11 00:00:00,32.2036,32.5762,--,33.3538,32.2036,1.13471610365499,0.365499999999997,1.15701350159609,0.372599999999998,,,,,
2022-03-10 00:00:00,33.4226,32.2107,--,33.4238,31.9039,-3.52813975985887,-1.178,-3.6259895998516,-1.2119,,,,,
2022-03-09 00:00:00,32.425,33.3887,--,33.4542,32.0857,6.20626256457236,1.9511,2.97208943716269,0.963700000000003,,,,,
2022-03-08 00:00:00,30.1375,31.4376,--,31.4818,30.1375,2.28233250152101,0.701499999999999,4.31389464952302,1.3001,,,,,
2022-03-07 00:00:00,30.7375,30.7361,--,31.5508,29.2247,-2.67071992906791,-0.843399999999999,-0.00455469703131448,-0.00140000000000029,,,,,
2022-03-04 00:00:00,32.9829,31.5795,--,32.9829,31.5728,-4.33005743922833,-1.4293,-4.25493210117971,-1.4034,,,,,
2022-03-03 00:00:00,34.5728,33.0088,--,34.8775,32.9502,-4.54007814058943,-1.5699,-4.52378748611625,-1.564,,,,,
2022-03-02 00:00:00,34.864,34.5787,--,34.864,34.1898,-0.860692281006579,-0.300200000000004,-0.818322625057364,-0.285299999999999,,,,,
2022-03-01 00:00:00,36.4863,34.8789,--,36.4863,34.8751,-4.39343561292373,-1.60279999999999,-4.40548918361138,-1.6074,,,,,
2022-02-28 00:00:00,35.6125,36.4817,--,36.4829,35.2855,0.673331916760721,0.244,2.44071604071604,0.869199999999999,,,,,
2022-02-25 00:00:00,36.1275,36.2377,--,36.3435,35.6414,1.74899199209316,0.622899999999994,0.305030793716695,0.110199999999999,,,,,
2022-02-24 00:00:00,35.025,35.6148,--,35.7511,34.915,-1.87706117186144,-0.6813,1.68394004282656,0.589800000000004,,,,,
2022-02-23 00:00:00,36.9989,36.2961,--,37.3429,36.2806,-1.86556571252443,-0.689999999999998,-1.89951593155471,-0.702799999999996,,,,,
2022-02-22 00:00:00,36.8175,36.9861,--,37.4335,36.6515,-1.13206235832513,-0.423499999999997,0.457934406192701,0.168599999999998,,,,,
2022-02-21 00:00:00,37.7021,37.4096,--,38.0444,37.0781,-0.818172659352794,-0.308600000000006,-0.77581885359172,-0.292500000000004,,,,,
2022-02-18 00:00:00,38.1508,37.7182,--,38.2528,37.652,-1.17692061811912,-0.449199999999998,-1.13392117596484,-0.432599999999994,,,,,
2022-02-17 00:00:00,38.3934,38.1674,--,38.5018,38.0717,-0.569996509162151,-0.218800000000002,-0.58864283965473,-0.225999999999999,,,,,
2022-02-16 00:00:00,38.4443,38.3862,--,38.6404,38.146,-0.173199350892526,-0.0666000000000011,-0.151127735451019,-0.058099999999996,,,,,
