iShares STOXX Europe 600 Technology UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:49,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Technology UCITS (DE) ETF iNAV,SX8PNAV.DE,Last,52.3062,EUR,-0.704,-0.0133,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX8PNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,82.3392,2021-11-19 00:00:00,Max,--,--,Advancing,0,Up days,1930.0,Up,0.230938694098004,2020-02-12 00:00:00,0.095819065278887,2020-03-24
Low,12.6,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1715.0,Down,-0.107639781889052,2020-03-12 00:00:00,-0.516195815756026,2008-04-29
Average,34.6444774335069,,Average,--,,,,Unchanged,1.0,Period,0.761666655480459,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX8PNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,52.5933,52.4952,--,53.1979,52.3572,-0.185197157014486,-0.0974000000000004,-0.186525660112604,-0.0981000000000023,,,,,
2022-10-28 00:00:00,52.21,52.5926,--,52.7159,51.5985,-0.855290566919851,-0.453700000000005,0.732809806550462,0.382599999999997,,,,,
2022-10-27 00:00:00,53.9798,53.0463,--,53.9798,52.1733,-1.70167109549593,-0.918299999999995,-1.72935060893148,-0.933499999999995,,,,,
2022-10-26 00:00:00,53.9908,53.9646,--,54.0526,52.7067,-0.0407508529894558,-0.0220000000000056,-0.0485267860450352,-0.0262000000000029,,,,,
2022-10-25 00:00:00,51.8146,53.9866,--,54.0118,51.8146,4.1938795991786,2.173,4.1918687010997,2.172,,,,,
2022-10-24 00:00:00,51.4285,51.8136,--,52.3989,51.0565,0.726283048211515,0.373600000000003,0.748806595564719,0.385100000000001,,,,,
2022-10-21 00:00:00,51.4628,51.44,--,51.6447,50.247,-0.0460518773426807,-0.0237000000000052,-0.0443038466620621,-0.0228000000000037,,,,,
2022-10-20 00:00:00,50.408,51.4637,--,51.6547,49.8058,2.08742466981675,1.0523,2.09431042691637,1.0557,,,,,
2022-10-19 00:00:00,50.71,50.4114,--,50.8346,49.6962,1.18768278411954,0.591700000000003,-0.588838493393809,-0.2986,,,,,
2022-10-18 00:00:00,49.3747,49.8197,--,50.8303,49.3747,0.927844867579517,0.457999999999998,0.901271298863589,0.445,,,,,
2022-10-17 00:00:00,48.4173,49.3617,--,49.7157,48.038,1.72237918307543,0.835799999999999,1.95054247138936,0.944400000000002,,,,,
2022-10-14 00:00:00,49.825,48.5259,--,50.0555,48.4886,-0.954412320001628,-0.467599999999997,-2.60732563973909,-1.2991,,,,,
2022-10-13 00:00:00,48.8435,48.9935,--,49.1456,46.3077,0.290882144626355,0.142099999999999,0.307103299313109,0.149999999999999,,,,,
2022-10-12 00:00:00,49.2533,48.8514,--,49.8222,48.7702,-0.833703800690589,-0.410699999999999,-0.815985933937431,-0.401900000000005,,,,,
2022-10-11 00:00:00,50.2318,49.2621,--,50.2801,48.9227,-1.94470044248405,-0.977000000000004,-1.93045043179819,-0.969700000000003,,,,,
2022-10-10 00:00:00,51.19,50.2391,--,51.406,50.1071,-1.85432999337739,-0.949199999999998,-1.85758937292439,-0.950899999999997,,,,,
2022-10-07 00:00:00,53.5122,51.1883,--,53.5122,51.1571,-4.34900412402343,-2.3274,-4.34274800886527,-2.3239,,,,,
2022-10-06 00:00:00,52.8998,53.5157,--,53.9585,52.8892,1.15911346344691,0.613199999999999,1.16427661352217,0.615900000000003,,,,,
2022-10-05 00:00:00,53.242,52.9025,--,53.5716,52.4784,-0.638774214632643,-0.3401,-0.637654483302644,-0.339499999999994,,,,,
2022-10-04 00:00:00,50.5673,53.2426,--,53.2432,50.5673,5.2968200884814,2.6783,5.29057315696112,2.6753,,,,,
2022-10-03 00:00:00,50.1183,50.5643,--,50.5783,48.7598,0.905195896285627,0.453600000000002,0.88989450959032,0.446000000000005,,,,,
2022-09-30 00:00:00,49.0873,50.1107,--,50.2905,48.8923,2.08007398715818,1.0211,2.08485697930015,1.0234,,,,,
2022-09-29 00:00:00,50.6726,49.0896,--,50.6726,48.7786,-3.12282917587622,-1.5824,-3.12397627119983,-1.58300000000001,,,,,
2022-09-28 00:00:00,50.5467,50.672,--,50.7624,49.2291,0.260187374481842,0.131499999999996,0.247889575382756,0.125299999999996,,,,,
2022-09-27 00:00:00,50.4866,50.5405,--,51.6042,50.4866,0.156753478896749,0.0791000000000039,0.106761001929222,0.0538999999999987,,,,,
2022-09-26 00:00:00,49.8895,50.4614,--,51.2569,49.8895,1.1850717058616,0.591000000000001,1.14633339680694,0.571899999999999,,,,,
2022-09-23 00:00:00,50.804,49.8704,--,50.804,49.2934,-1.81755181755182,-0.923200000000001,-1.8376505786946,-0.933600000000006,,,,,
2022-09-22 00:00:00,51.885,50.7936,--,52.54,50.7911,-4.24179354342465,-2.25,-2.10349812084418,-1.0914,,,,,
2022-09-21 00:00:00,52.3394,53.0436,--,53.135,51.6388,1.35029013946183,0.706699999999998,1.34544912627963,0.7042,,,,,
2022-09-20 00:00:00,52.7227,52.3369,--,53.1558,51.7961,-0.738530866000463,-0.389400000000002,-0.731753115830569,-0.385800000000003,,,,,
2022-09-19 00:00:00,52.6083,52.7263,--,53.0193,51.8113,0.23211074400904,0.122100000000003,0.224299207539499,0.118000000000002,,,,,
2022-09-16 00:00:00,53.4834,52.6042,--,53.4834,52.346,-1.65325256830908,-0.884300000000003,-1.6438745479906,-0.879200000000004,,,,,
2022-09-15 00:00:00,54.4561,53.4885,--,54.7106,53.2534,-1.76493815370205,-0.960999999999999,-1.77684410010999,-0.967599999999997,,,,,
2022-09-14 00:00:00,54.5641,54.4495,--,54.88,53.9361,-0.238367448643813,-0.130099999999999,-0.210028205358474,-0.114600000000003,,,,,
2022-09-13 00:00:00,56.3735,54.5796,--,57.0167,54.5445,-3.18234067010091,-1.794,-3.18216892688941,-1.7939,,,,,
2022-09-12 00:00:00,55.7776,56.3736,--,56.7127,55.6134,1.06472426348655,0.593900000000005,1.06852930208543,0.596000000000004,,,,,
2022-09-09 00:00:00,54.384,55.7797,--,55.9542,54.384,2.56562543670611,1.3953,2.56637981759341,1.3957,,,,,
2022-09-08 00:00:00,53.9443,54.3844,--,54.5153,52.8952,0.802013652952543,0.432699999999997,0.815841525425302,0.440100000000001,,,,,
2022-09-07 00:00:00,54.022,53.9517,--,54.0778,53.2963,-0.123476445063159,-0.0666999999999973,-0.13013216837584,-0.070299999999996,,,,,
2022-09-06 00:00:00,53.8833,54.0184,--,54.5692,53.3797,0.25277364324397,0.136200000000002,0.250727034164577,0.135100000000001,,,,,
2022-09-05 00:00:00,53.315,53.8822,--,54.0503,52.8936,-1.23650947269636,-0.674600000000005,1.06386570383569,0.5672,,,,,
2022-09-02 00:00:00,52.9267,54.5568,--,54.7433,52.9267,3.0762196619597,1.6282,3.07991996478149,1.63010000000001,,,,,
2022-09-01 00:00:00,54.581,52.9286,--,54.581,52.8012,-3.01054579771492,-1.6429,-3.0274271266558,-1.6524,,,,,
2022-08-31 00:00:00,55.0197,54.5715,--,56.1766,54.5703,-0.809208840224877,-0.4452,-0.814617309799944,-0.4482,,,,,
2022-08-30 00:00:00,55.4856,55.0167,--,56.5611,54.7736,-0.857770481522793,-0.475999999999999,-0.845084129936412,-0.468899999999998,,,,,
2022-08-29 00:00:00,56.8222,55.4927,--,56.8222,55.4593,-2.37360116393013,-1.3492,-2.33975453255946,-1.3295,,,,,
2022-08-26 00:00:00,58.2075,56.8419,--,59.0206,56.6755,-2.34743155185772,-1.3664,-2.34608942146631,-1.3656,,,,,
2022-08-25 00:00:00,57.6158,58.2083,--,58.4686,57.4899,1.03029261629411,0.593600000000002,1.02836374744428,0.592500000000001,,,,,
2022-08-24 00:00:00,57.1478,57.6147,--,57.6852,56.4813,0.813476162646239,0.4649,0.817004329125535,0.466900000000003,,,,,
2022-08-23 00:00:00,57.3224,57.1498,--,57.518,56.8133,-0.314146719251216,-0.180100000000003,-0.301103931447397,-0.172600000000003,,,,,
2022-08-22 00:00:00,59.0345,57.3299,--,59.0345,57.2473,-2.90226697265575,-1.7136,-2.88746410996959,-1.7046,,,,,
2022-08-19 00:00:00,59.8021,59.0435,--,60.0031,58.9923,-1.27363506852247,-0.761699999999998,-1.26851732631463,-0.758600000000001,,,,,
2022-08-18 00:00:00,59.0459,59.8052,--,59.8274,58.9771,1.28629180448365,0.759500000000003,1.28594872802345,0.759299999999996,,,,,
2022-08-17 00:00:00,60.2797,59.0457,--,60.5312,59.0149,-2.04208598361554,-1.23090000000001,-2.04712365854509,-1.234,,,,,
2022-08-16 00:00:00,60.4942,60.2766,--,60.8522,59.7595,-0.371396978246746,-0.224699999999999,-0.359703905498374,-0.217599999999997,,,,,
2022-08-15 00:00:00,60.064,60.5013,--,60.5754,59.9537,0.723193639092418,0.434400000000004,0.728056739477891,0.4373,,,,,
2022-08-12 00:00:00,60.0378,60.0669,--,60.3402,59.4709,0.0469697045405684,0.0281999999999982,0.0484694642375298,0.0290999999999997,,,,,
2022-08-11 00:00:00,59.7776,60.0387,--,60.4958,59.5246,0.438801935211883,0.262299999999996,0.436785685607985,0.261099999999999,,,,,
2022-08-10 00:00:00,58.3857,59.7764,--,59.8767,57.649,2.38717976386841,1.3937,2.38191886026887,1.3907,,,,,
2022-08-09 00:00:00,60.3654,58.3827,--,60.5598,58.2904,-3.26991548521032,-1.9736,-3.28449741076842,-1.9827,,,,,
2022-08-08 00:00:00,60.1053,60.3563,--,61.2142,60.1053,0.418268726842565,0.251399999999997,0.417600444553139,0.250999999999998,,,,,
2022-08-05 00:00:00,61.4663,60.1049,--,61.7675,59.9874,-2.2110539682643,-1.359,-2.21487221453056,-1.3614,,,,,
2022-08-04 00:00:00,60.8292,61.4639,--,62.0478,60.8292,1.10973477240239,0.674600000000005,1.04341336068862,0.634700000000002,,,,,
2022-08-03 00:00:00,58.8993,60.7893,--,60.8326,58.8993,3.20641350612131,1.8886,3.20886665885673,1.89,,,,,
2022-08-02 00:00:00,59.8354,58.9007,--,59.8354,58.3837,-1.56014453272543,-0.933500000000002,-1.5621187457592,-0.934699999999999,,,,,
2022-08-01 00:00:00,59.334,59.8342,--,60.1232,59.1133,0.837076048030342,0.496700000000004,0.843024235682744,0.5002,,,,,
2022-07-29 00:00:00,58.5379,59.3375,--,59.6432,58.5379,1.38517738882016,0.810699999999997,1.36595265631326,0.799599999999998,,,,,
2022-07-28 00:00:00,57.3859,58.5268,--,58.5271,57.3859,2.00162779308554,1.1485,1.98811903272407,1.1409,,,,,
2022-07-27 00:00:00,56.5529,57.3783,--,57.7584,56.5529,1.46220960046966,0.826900000000002,1.4595184331838,0.825400000000002,,,,,
2022-07-26 00:00:00,57.4132,56.5514,--,57.5088,56.5501,-1.50122010056903,-0.861899999999999,-1.50104853936029,-0.861800000000002,,,,,
2022-07-25 00:00:00,57.7257,57.4133,--,57.795,57.0448,-0.531013620975817,-0.3065,-0.541180098292448,-0.312400000000004,,,,,
2022-07-22 00:00:00,57.478,57.7198,--,58.6358,57.1048,0.429768516585237,0.247,0.420682695988026,0.241799999999998,,,,,
2022-07-21 00:00:00,56.3481,57.4728,--,57.4753,55.9857,2.00340763879028,1.1288,1.99598566766226,1.1247,,,,,
2022-07-20 00:00:00,55.2115,56.344,--,56.347,54.5887,2.0502789248714,1.132,2.05120310080328,1.1325,,,,,
2022-07-19 00:00:00,54.3639,55.212,--,55.3902,53.173,1.54883492520678,0.842100000000002,1.5600426018001,0.848100000000002,,,,,
2022-07-18 00:00:00,53.456,54.3699,--,54.4524,53.456,1.71191361673788,0.915100000000002,1.70963035019455,0.913899999999998,,,,,
2022-07-15 00:00:00,52.0165,53.4548,--,53.5134,52.0165,2.55786468565815,1.3332,2.76508415598896,1.4383,,,,,
2022-07-14 00:00:00,52.3714,52.1216,--,52.7087,51.5282,-0.496547458368097,-0.260100000000001,-0.476977892513854,-0.2498,,,,,
2022-07-13 00:00:00,52.6736,52.3817,--,52.8806,51.2224,-0.541138898013349,-0.284999999999997,-0.55416755262598,-0.291899999999998,,,,,
2022-07-12 00:00:00,52.8263,52.6667,--,53.0792,51.6198,-0.316463482726055,-0.167200000000001,-0.302122238354768,-0.159600000000005,,,,,
2022-07-11 00:00:00,52.625,52.8339,--,53.4929,52.339,-1.52702914271655,-0.819299999999998,0.396959619952494,0.2089,,,,,
2022-07-08 00:00:00,53.4077,53.6532,--,53.6552,52.5815,0.457038220078593,0.244099999999996,0.459671545488759,0.2455,,,,,
2022-07-07 00:00:00,51.6769,53.4091,--,53.4474,51.6769,3.35758145763545,1.735,3.35198125274542,1.7322,,,,,
2022-07-06 00:00:00,50.112,51.6741,--,52.0411,50.112,3.11845208874627,1.5627,3.11721743295019,1.5621,,,,,
2022-07-05 00:00:00,50.9216,50.1114,--,51.6266,49.4423,-1.58566187734195,-0.807399999999994,-1.59107333626594,-0.810199999999995,,,,,
2022-07-04 00:00:00,51.5094,50.9188,--,51.6112,50.7013,-1.14831402651509,-0.591500000000003,-1.14658683657741,-0.590600000000002,,,,,
2022-07-01 00:00:00,52.5457,51.5103,--,52.5457,51.1205,-1.96525125183422,-1.0326,-1.97047522442368,-1.0354,,,,,
2022-06-30 00:00:00,52.425,52.5429,--,53.2718,51.544,-1.92279693129001,-1.0301,0.224892703862672,0.117900000000006,,,,,
2022-06-29 00:00:00,53.445,53.573,--,53.9911,53.1,-1.26940130994549,-0.688800000000001,0.239498549911124,0.128,,,,,
2022-06-28 00:00:00,55.0758,54.2618,--,55.4882,54.2386,-1.47671089112866,-0.813299999999998,-1.47796309813021,-0.814,,,,,
2022-06-27 00:00:00,54.1989,55.0751,--,55.8381,54.1989,1.63482760402442,0.885899999999999,1.61663797604748,0.876199999999997,,,,,
2022-06-24 00:00:00,52.2493,54.1892,--,54.3482,52.2493,3.7270706958564,1.9471,3.71277701328056,1.9399,,,,,
2022-06-23 00:00:00,52.521,52.2421,--,52.68,51.5674,-0.525533101921045,-0.275999999999996,-0.53102568496411,-0.2789,,,,,
2022-06-22 00:00:00,52.7013,52.5181,--,52.8691,51.1228,-0.335705474902749,-0.176900000000003,-0.347619508437186,-0.183200000000006,,,,,
2022-06-21 00:00:00,51.9568,52.695,--,52.984,51.9568,1.41864855969929,0.737099999999998,1.42079573799772,0.738199999999999,,,,,
2022-06-20 00:00:00,51.4429,51.9579,--,52.074,51.2876,0.991294105298768,0.510000000000005,1.00110996852821,0.515000000000001,,,,,
2022-06-17 00:00:00,50.7815,51.4479,--,52.1546,50.7815,1.27559306219106,0.647999999999996,1.31228892411606,0.666399999999996,,,,,
2022-06-16 00:00:00,53.2991,50.7999,--,53.2991,50.6225,-4.69204965028668,-2.5009,-4.68900975813851,-2.4992,,,,,
2022-06-15 00:00:00,51.9688,53.3008,--,53.3731,51.91,2.56426045158385,1.3326,2.56307630732286,1.332,,,,,
2022-06-14 00:00:00,52.6616,51.9682,--,53.4684,51.9072,-1.35005334153388,-0.711199999999998,-1.31670894921536,-0.693399999999997,,,,,
2022-06-13 00:00:00,54.981,52.6794,--,54.981,52.4667,-4.20830022348014,-2.3143,-4.18617340535822,-2.3016,,,,,
2022-06-10 00:00:00,57.0617,54.9937,--,57.0617,54.9235,-3.63259133610319,-2.073,-3.62414719505378,-2.068,,,,,
2022-06-09 00:00:00,58.4468,57.0667,--,58.4468,56.992,-2.35444289877094,-1.376,-2.36129266272919,-1.38010000000001,,,,,
2022-06-08 00:00:00,58.0758,58.4427,--,58.7932,58.0087,0.62136504033966,0.360900000000001,0.631760561197609,0.366900000000001,,,,,
2022-06-07 00:00:00,58.7369,58.0818,--,58.7369,57.5727,-1.09510616450602,-0.643099999999997,-1.1153125207493,-0.655099999999997,,,,,
2022-06-06 00:00:00,57.6618,58.7249,--,59.191,57.6618,1.82725836684231,1.0538,1.84368160549965,1.0631,,,,,
2022-06-03 00:00:00,58.3762,57.6711,--,58.8154,57.5524,-1.21005524388676,-0.706399999999995,-1.20785525608038,-0.705099999999995,,,,,
2022-06-02 00:00:00,57.7613,58.3775,--,58.5118,57.5203,1.05753151475074,0.610900000000001,1.0668042443643,0.616199999999999,,,,,
2022-06-01 00:00:00,58.3209,57.7666,--,58.7535,57.6328,-0.893503570239883,-0.520800000000001,-0.950431149039204,-0.554300000000005,,,,,
2022-05-31 00:00:00,59.7128,58.2874,--,59.7128,58.1934,-2.38496771978598,-1.4241,-2.38709288460766,-1.4254,,,,,
2022-05-30 00:00:00,59.495,59.7115,--,60.2985,58.8146,1.99544610570296,1.1682,0.363896125724857,0.216500000000003,,,,,
2022-05-27 00:00:00,56.6965,58.5433,--,58.5469,56.6965,3.26809030068477,1.8527,3.25734392775568,1.8468,,,,,
2022-05-26 00:00:00,55.7053,56.6906,--,56.8209,55.4346,1.78028330849747,0.991600000000005,1.76877245073629,0.985300000000002,,,,,
2022-05-25 00:00:00,55.6405,55.699,--,56.0641,54.9084,0.0995622138035619,0.0553999999999988,0.105139242098822,0.0584999999999951,,,,,
2022-05-24 00:00:00,57.1649,55.6436,--,57.1649,55.6392,-2.64626172884434,-1.5125,-2.66124842342067,-1.5213,,,,,
2022-05-23 00:00:00,56.2462,57.1561,--,57.2538,56.2462,1.63523690130076,0.919600000000003,1.61770928524949,0.9099,,,,,
2022-05-20 00:00:00,55.9366,56.2365,--,57.322,55.7969,0.524820844110688,0.293599999999998,0.536142704418933,0.299900000000001,,,,,
2022-05-19 00:00:00,55.1,55.9429,--,55.9453,54.5485,-0.436036940337684,-0.244999999999997,1.52976406533575,0.8429,,,,,
2022-05-18 00:00:00,57.7627,56.1879,--,57.8451,56.1174,-2.71116828878497,-1.5658,-2.72632685106479,-1.5748,,,,,
2022-05-17 00:00:00,56.5596,57.7537,--,58.3294,56.5596,2.11682123186548,1.1972,2.11122426608392,1.1941,,,,,
2022-05-16 00:00:00,57.3315,56.5565,--,57.3315,56.1401,-1.35092707261343,-0.774500000000003,-1.35178741180677,-0.774999999999999,,,,,
2022-05-13 00:00:00,55.6367,57.331,--,57.469,55.6367,3.04844072975646,1.69600000000001,3.04529204643698,1.69430000000001,,,,,
2022-05-12 00:00:00,54.375,55.635,--,56.0559,54.0495,-0.447703506473985,-0.2502,2.31724137931034,1.26,,,,,
2022-05-11 00:00:00,54.0935,55.8852,--,55.9424,54.0935,3.3112729692757,1.7912,3.31222790168874,1.7917,,,,,
2022-05-10 00:00:00,53.812,54.094,--,55.3786,53.812,0.525541151284494,0.282800000000002,0.524046681037693,0.282000000000004,,,,,
2022-05-09 00:00:00,56.622,53.8112,--,56.622,53.8108,-4.97975501180443,-2.8201,-4.96414821094274,-2.8108,,,,,
2022-05-06 00:00:00,58.0141,56.6313,--,58.0141,55.716,-2.40509143173251,-1.39559999999999,-2.38355847974888,-1.3828,,,,,
2022-05-05 00:00:00,58.1589,58.0269,--,60.0895,57.8389,-0.226964402696758,-0.132000000000005,-0.226964402696758,-0.132000000000005,,,,,
2022-05-04 00:00:00,59.1408,58.1589,--,59.2199,58.1568,-1.66975222540641,-0.9876,-1.66027514000486,-0.981899999999996,,,,,
2022-05-03 00:00:00,58.701,59.1465,--,59.5083,58.643,0.957574826535576,0.561,0.758930852966734,0.445500000000003,,,,,
2022-05-02 00:00:00,59.8048,58.5855,--,59.8048,57.1605,-2.00848689415467,-1.20079999999999,-2.03879956123923,-1.2193,,,,,
2022-04-29 00:00:00,60.235,59.7863,--,60.7174,59.6965,0.98013714826199,0.580299999999994,-0.744915746658923,-0.448700000000002,,,,,
2022-04-28 00:00:00,57.6638,59.206,--,59.5395,57.6638,2.68907096622011,1.5504,2.67446821055845,1.5422,,,,,
2022-04-27 00:00:00,57.4832,57.6556,--,58.2356,56.8251,0.307068134330561,0.176499999999997,0.299913713919899,0.172400000000003,,,,,
2022-04-26 00:00:00,58.8095,57.4791,--,59.5653,57.3819,-2.26155475938247,-1.33,-2.26221953936013,-1.3304,,,,,
2022-04-25 00:00:00,59.21,58.8091,--,59.8008,58.4188,-2.30997828892835,-1.3906,-0.677081574058436,-0.4009,,,,,
2022-04-22 00:00:00,61.3606,60.1997,--,61.3606,59.655,-1.89033174922913,-1.1599,-1.89193065256858,-1.1609,,,,,
2022-04-21 00:00:00,61.3282,61.3596,--,62.2604,60.9564,0.0391289887112882,0.0240000000000009,0.0511999373860604,0.0313999999999979,,,,,
2022-04-20 00:00:00,59.8746,61.3356,--,62.0708,59.6636,2.44300843954443,1.4627,2.44009980859997,1.461,,,,,
2022-04-19 00:00:00,59.9037,59.8729,--,60.0999,58.767,-0.158085102480167,-0.0947999999999993,-0.051415855781862,-0.0307999999999993,,,,,
2022-04-14 00:00:00,60.3398,59.9677,--,60.9444,59.8758,-0.621615171984058,-0.375099999999996,-0.616674234916251,-0.372099999999996,,,,,
2022-04-13 00:00:00,60.3344,60.3428,--,60.3455,59.2805,0,0,0.0139224057917119,0.00839999999999463,,,,,
2022-04-12 00:00:00,60.0131,60.3428,--,60.9492,59.0157,0.536480686695272,0.321999999999996,0.549380052021968,0.329699999999995,,,,,
2022-04-11 00:00:00,61.2646,60.0208,--,61.2646,59.7908,-2.05227290529778,-1.2576,-2.03020994179347,-1.2438,,,,,
2022-04-08 00:00:00,62.335,61.2784,--,62.423,60.8791,-0.0066903275812852,-0.0041000000000011,-1.69503489211519,-1.0566,,,,,
2022-04-07 00:00:00,61.9254,61.2825,--,62.5744,61.1626,-1.03946310285469,-0.643700000000003,-1.03818465443906,-0.642900000000004,,,,,
2022-04-06 00:00:00,64.3462,61.9262,--,64.3462,61.3972,-3.75896147169394,-2.41869999999999,-3.76090584991809,-2.41999999999999,,,,,
2022-04-05 00:00:00,65.4574,64.3449,--,66.1041,64.0475,-1.69672525609002,-1.11060000000001,-1.69957865726413,-1.11250000000001,,,,,
2022-04-04 00:00:00,64.0887,65.4555,--,65.6343,63.8109,2.13011953446934,1.3652,2.13266925370619,1.3668,,,,,
2022-04-01 00:00:00,64.3073,64.0903,--,64.6417,63.7749,-0.349374173987404,-0.224699999999999,-0.337442249946738,-0.216999999999999,,,,,
2022-03-31 00:00:00,65.4062,64.315,--,65.9524,64.3131,-1.66383296230154,-1.0882,-1.66834336805991,-1.0912,,,,,
2022-03-30 00:00:00,66.4307,65.4032,--,66.4307,65.1944,-1.54183364093734,-1.02420000000001,-1.54672463183438,-1.0275,,,,,
2022-03-29 00:00:00,64.6524,66.4274,--,67.0342,64.6524,2.73702900041294,1.7697,2.74545105827472,1.77500000000001,,,,,
2022-03-28 00:00:00,64.5695,64.6577,--,65.3897,64.2903,0.130549111553672,0.0842999999999989,0.136597000131642,0.0882000000000005,,,,,
2022-03-25 00:00:00,64.3962,64.5734,--,65.6487,63.9268,0.271590176789845,0.174900000000008,0.27517151633173,0.177200000000013,,,,,
2022-03-24 00:00:00,64.3061,64.3985,--,64.6248,63.631,0.139638960202891,0.0897999999999968,0.143687768345457,0.0923999999999978,,,,,
2022-03-23 00:00:00,65.4916,64.3087,--,65.9043,63.6965,-1.78969038157866,-1.17189999999999,-1.80618583146541,-1.1829,,,,,
2022-03-22 00:00:00,64.5317,65.4806,--,65.766,64.5317,1.46069208945442,0.942700000000002,1.47044010927962,0.948899999999995,,,,,
2022-03-21 00:00:00,65.0167,64.5379,--,65.0218,64.0183,-0.745280479833904,-0.4846,-0.736426179735371,-0.478800000000007,,,,,
2022-03-18 00:00:00,63.2086,65.0225,--,65.0238,62.6737,2.87263395710587,1.81569999999999,2.86970443895292,1.8139,,,,,
2022-03-17 00:00:00,62.9814,63.2068,--,63.9389,62.6157,0.360433027732708,0.227000000000004,0.357883438602509,0.2254,,,,,
2022-03-16 00:00:00,60.375,62.9798,--,63.213,60.0713,6.57977347072431,3.88809999999999,4.3143685300207,2.6048,,,,,
2022-03-15 00:00:00,59.2331,59.0917,--,59.4698,57.3462,-0.251853027215995,-0.1492,-0.238717879023717,-0.141399999999997,,,,,
2022-03-14 00:00:00,59.5921,59.2409,--,60.5673,59.108,-0.590340763214282,-0.351799999999997,-0.589339862162935,-0.351199999999999,,,,,
2022-03-11 00:00:00,59.2747,59.5927,--,61.2582,58.6733,0.535467555626035,0.317399999999999,0.536485212071926,0.317999999999998,,,,,
2022-03-10 00:00:00,60.8778,59.2753,--,61.0196,59.0433,-2.61760579346329,-1.5933,-2.63232245580491,-1.6025,,,,,
2022-03-09 00:00:00,58.855,60.8686,--,60.8707,58.1036,6.84475119889344,3.8994,3.42128961005863,2.0136,,,,,
2022-03-08 00:00:00,58.4508,56.9692,--,59.8323,56.6185,-2.52410838335238,-1.4752,-2.53478138879194,-1.4816,,,,,
2022-03-07 00:00:00,56.89,58.4444,--,60.4911,56.509,0.237368366891922,0.138400000000004,2.73229038495342,1.5544,,,,,
2022-03-04 00:00:00,61.6688,58.306,--,61.6688,58.3016,-5.46541736047046,-3.37090000000001,-5.45300054484602,-3.3628,,,,,
2022-03-03 00:00:00,62.9713,61.6769,--,63.543,61.5069,-2.14116624144803,-1.3495,-2.05553958708173,-1.2944,,,,,
2022-03-02 00:00:00,62.2362,63.0264,--,63.4119,61.5634,1.26121841732352,0.785000000000004,1.26967906138229,0.790200000000006,,,,,
2022-03-01 00:00:00,64.0156,62.2414,--,64.089,62.0227,-2.76513246078042,-1.77,-2.77151194396367,-1.77420000000001,,,,,
2022-02-28 00:00:00,61.855,64.0114,--,64.018,61.7254,1.35843619118496,0.857899999999994,3.48621776735914,2.1564,,,,,
2022-02-25 00:00:00,60.7323,63.1535,--,63.259,60.7323,3.96305277211212,2.4074,3.98667595332302,2.4212,,,,,
2022-02-24 00:00:00,59.385,60.7461,--,60.945,58.4637,-1.58016506430509,-0.975300000000004,2.29199292750695,1.3611,,,,,
2022-02-23 00:00:00,62.3512,61.7214,--,63.4498,61.6773,-1.00468661283958,-0.626399999999997,-1.01008480991544,-0.629799999999996,,,,,
2022-02-22 00:00:00,60.605,62.3478,--,63.0937,59.9699,0.838272992665308,0.518299999999996,2.87567032423068,1.7428,,,,,
2022-02-21 00:00:00,63.4839,61.8295,--,63.9147,61.2346,-2.61138430617729,-1.6579,-2.60601506838741,-1.6544,,,,,
2022-02-18 00:00:00,66.445,63.4874,--,66.445,63.3049,-1.97721096837945,-1.2806,-4.45120024080065,-2.95759999999999,,,,,
2022-02-17 00:00:00,65.1065,64.768,--,65.6914,64.4695,-0.523584333324637,-0.340900000000005,-0.519917366161591,-0.338499999999996,,,,,
2022-02-16 00:00:00,65.1913,65.1089,--,66.0705,64.3478,-0.137732807555974,-0.0897999999999968,-0.126397233986732,-0.0823999999999927,,,,,
2022-02-15 00:00:00,64.3248,65.1987,--,65.5622,63.7081,1.35621044580521,0.872399999999999,1.3585739870159,0.873900000000006,,,,,
2022-02-14 00:00:00,64.285,64.3263,--,65.0391,62.8419,-1.79715587716687,-1.1772,0.064245158279547,0.0413000000000068,,,,,
2022-02-11 00:00:00,65.96,65.5035,--,66.4785,65.5016,-2.20614142475799,-1.4777,-0.69208611279562,-0.456499999999991,,,,,
