iShares STOXX Europe 600 Automobiles & Parts UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:51,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Automobiles & Parts UCITS (DE) ETF iNAV,SXAPNAV.DE,Last,47.5166,EUR,-0.4814,-0.01,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXAPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,67.675,2015-02-20 00:00:00,Max,--,--,Advancing,0,Up days,1873.0,Up,0.504018905238648,2008-10-28 00:00:00,0.504042097958712,2008-10-28
Low,14.4425,2009-03-03 00:00:00,Min,--,--,Declining,0,Down days,1772.0,Down,-0.298312661319882,2008-10-29 00:00:00,-0.298330646339494,2008-10-29
Average,41.9478680285166,,Average,--,,,,Unchanged,1.0,Period,0.346040815172043,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXAPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,47.4006,47.5886,--,47.7447,47.0059,0.392595327250664,0.186099999999996,0.396619452074451,0.188000000000002,,,,,
2022-10-28 00:00:00,47.6447,47.4025,--,47.6447,46.5711,-0.508346153926873,-0.242199999999997,-0.508346153926873,-0.242199999999997,,,,,
2022-10-27 00:00:00,47.56,47.6447,--,47.9124,47.1052,0.176405779549545,0.0838999999999999,0.17809083263246,0.084699999999998,,,,,
2022-10-26 00:00:00,47.3765,47.5608,--,47.5609,46.698,0.387740068514117,0.183700000000002,0.389011429717266,0.1843,,,,,
2022-10-25 00:00:00,47.0409,47.3771,--,47.6563,46.3981,0.712556253042501,0.3352,0.714697210299969,0.336199999999998,,,,,
2022-10-24 00:00:00,46.1186,47.0419,--,47.3267,46.0649,1.99913703195366,0.921999999999997,2.00201220331926,0.923299999999998,,,,,
2022-10-21 00:00:00,46.314,46.1199,--,46.314,45.4667,-0.419740771208896,-0.194400000000002,-0.419095737789867,-0.194099999999999,,,,,
2022-10-20 00:00:00,46.1503,46.3143,--,46.8296,45.6418,0.354925732115583,0.163800000000002,0.355360636875603,0.164000000000001,,,,,
2022-10-19 00:00:00,46.2809,46.1505,--,46.6953,45.9862,-0.279387551372306,-0.129300000000001,-0.281757701341162,-0.130400000000002,,,,,
2022-10-18 00:00:00,45.4969,46.2798,--,47.001,45.4969,1.7196587057722,0.782400000000003,1.72077658038241,0.782900000000005,,,,,
2022-10-17 00:00:00,44.3367,45.4974,--,45.7451,44.2905,2.58414071289905,1.1461,2.61792149618713,1.1607,,,,,
2022-10-14 00:00:00,44.2178,44.3513,--,45.107,44.0458,0.296697655591009,0.1312,0.301914613571921,0.133500000000005,,,,,
2022-10-13 00:00:00,43.6222,44.2201,--,44.4605,42.859,1.37040000183392,0.597799999999999,1.37063238442812,0.597900000000003,,,,,
2022-10-12 00:00:00,43.7933,43.6223,--,43.8565,42.9256,-0.391607944503548,-0.171499999999995,-0.390470688438641,-0.170999999999999,,,,,
2022-10-11 00:00:00,43.5915,43.7938,--,43.7939,42.5504,0.45947216901602,0.200299999999999,0.464081300253476,0.202299999999994,,,,,
2022-10-10 00:00:00,44.1299,43.5935,--,44.5103,43.562,-1.21997919872021,-0.538400000000003,-1.21550241446276,-0.5364,,,,,
2022-10-07 00:00:00,44.8206,44.1319,--,44.9629,43.9561,-1.53722928366008,-0.689,-1.53657023779244,-0.688699999999997,,,,,
2022-10-06 00:00:00,44.3462,44.8209,--,45.1757,44.3462,1.06747843734146,0.473400000000005,1.07044121029535,0.474699999999999,,,,,
2022-10-05 00:00:00,45.5985,44.3475,--,45.5985,43.656,-2.74201825526671,-1.2503,-2.74351129971382,-1.251,,,,,
2022-10-04 00:00:00,44.0048,45.5978,--,45.6356,44.0048,3.62005962985855,1.593,3.62005962985855,1.593,,,,,
2022-10-03 00:00:00,43.6656,44.0048,--,44.092,42.5802,0.774966564681311,0.3384,0.776812868711309,0.339200000000005,,,,,
2022-09-30 00:00:00,43.4648,43.6664,--,44.1657,42.9527,0.454810012721808,0.197700000000005,0.463823599786508,0.201600000000006,,,,,
2022-09-29 00:00:00,45.7602,43.4687,--,45.9275,43.0367,-5.00866464018252,-2.292,-5.0076267149182,-2.2915,,,,,
2022-09-28 00:00:00,45.7713,45.7607,--,45.8591,44.6801,-0.022940189464118,-0.0105000000000004,-0.0231586168625244,-0.0105999999999966,,,,,
2022-09-27 00:00:00,45.7205,45.7712,--,46.7932,45.6985,0.113518798406807,0.0519000000000034,0.110891175730797,0.0506999999999991,,,,,
2022-09-26 00:00:00,45.3074,45.7193,--,46.4513,44.9394,0.901996442333573,0.408699999999996,0.909123013017732,0.411899999999996,,,,,
2022-09-23 00:00:00,47.2465,45.3106,--,47.2604,45.248,-4.10008508332663,-1.9372,-4.0974463716889,-1.9359,,,,,
2022-09-22 00:00:00,48.0687,47.2478,--,48.0687,47.0396,-1.70755961272017,-0.820800000000006,-1.70776409597098,-0.820900000000002,,,,,
2022-09-21 00:00:00,47.8515,48.0686,--,48.0743,47.0436,0.452015890563262,0.216300000000004,0.453695286459154,0.217100000000002,,,,,
2022-09-20 00:00:00,48.2709,47.8523,--,49.2031,47.7193,-0.869653485139454,-0.419800000000002,-0.867189134654622,-0.418599999999998,,,,,
2022-09-19 00:00:00,47.9168,48.2721,--,48.5718,47.3344,0.739601441638472,0.354399999999998,0.741493588887404,0.3553,,,,,
2022-09-16 00:00:00,48.3953,47.9177,--,48.3953,47.034,-0.987281875380965,-0.477799999999995,-0.986872692182909,-0.477599999999995,,,,,
2022-09-15 00:00:00,48.4836,48.3955,--,48.8922,47.938,-0.180475630633415,-0.0874999999999986,-0.181710929056432,-0.0881000000000043,,,,,
2022-09-14 00:00:00,48.294,48.483,--,48.8299,47.9455,0.389689987327818,0.188199999999995,0.391352963101007,0.189,,,,,
2022-09-13 00:00:00,49.2958,48.2948,--,49.7514,48.2318,-2.03020147842809,-1.0008,-2.03059895569196,-1.001,,,,,
2022-09-12 00:00:00,47.6391,49.2956,--,49.3261,47.6391,3.47414489772357,1.6551,3.4771857570777,1.6565,,,,,
2022-09-09 00:00:00,47.0091,47.6405,--,48.19,47.0091,1.3401261420321,0.630000000000003,1.34314419974006,0.631400000000006,,,,,
2022-09-08 00:00:00,47.5123,47.0105,--,47.7747,46.2485,-1.05781352932139,-0.502600000000001,-1.05614756599871,-0.501800000000003,,,,,
2022-09-07 00:00:00,47.0254,47.5131,--,47.6522,46.5949,1.03666938858835,0.487500000000004,1.03709909963552,0.487700000000004,,,,,
2022-09-06 00:00:00,46.1456,47.0256,--,47.1443,46.1431,1.90479905345139,0.878999999999998,1.9070073853195,0.879999999999995,,,,,
2022-09-05 00:00:00,47.2275,46.1466,--,47.8744,45.9564,-4.80035483305311,-2.3269,-2.28870890900429,-1.0809,,,,,
2022-09-02 00:00:00,46.7335,48.4735,--,48.5616,46.7335,3.72257338371799,1.7397,3.72323921811977,1.74,,,,,
2022-09-01 00:00:00,47.4914,46.7338,--,47.4914,46.6038,-1.59440736139479,-0.757199999999997,-1.59523619013126,-0.757599999999997,,,,,
2022-08-31 00:00:00,48.1662,47.491,--,48.8757,47.4908,-1.40385988805661,-0.676200000000001,-1.40181288953665,-0.675200000000004,,,,,
2022-08-30 00:00:00,47.858,48.1672,--,49.1126,47.858,0.645867679661334,0.309100000000001,0.646077980692892,0.309200000000004,,,,,
2022-08-29 00:00:00,47.3905,47.8581,--,48.0085,46.7669,0.982007777569125,0.465400000000002,0.98669564575178,0.467599999999997,,,,,
2022-08-26 00:00:00,48.4629,47.3927,--,48.9782,47.2146,-2.20869073583819,-1.0704,-2.20828716399555,-1.0702,,,,,
2022-08-25 00:00:00,48.3678,48.4631,--,48.9147,47.99,0.194960387687925,0.0942999999999969,0.197031909658894,0.0952999999999946,,,,,
2022-08-24 00:00:00,48.4028,48.3688,--,48.4685,47.6214,-0.0725148180208618,-0.0350999999999999,-0.0702438701893257,-0.0339999999999989,,,,,
2022-08-23 00:00:00,47.8773,48.4039,--,48.6401,47.5035,1.09714987489192,0.525300000000001,1.09989493977313,0.526600000000002,,,,,
2022-08-22 00:00:00,49.7017,47.8786,--,49.7017,47.5569,-3.67351044674024,-1.8259,-3.66808378787849,-1.8231,,,,,
2022-08-19 00:00:00,51.134,49.7045,--,51.134,49.6583,-2.7976869117299,-1.4306,-2.79559588532092,-1.4295,,,,,
2022-08-18 00:00:00,50.6651,51.1351,--,51.4971,50.6651,0.926066644429489,0.469200000000001,0.927660263179188,0.469999999999999,,,,,
2022-08-17 00:00:00,51.8561,50.6659,--,52.2122,50.6659,-2.29689337987157,-1.1911,-2.29519767201929,-1.1902,,,,,
2022-08-16 00:00:00,51.3817,51.857,--,52.0096,51.3619,0.921698447358481,0.473599999999998,0.925037513355917,0.475299999999997,,,,,
2022-08-15 00:00:00,51.5063,51.3834,--,51.6378,50.9982,-0.242678864029945,-0.125,-0.238611587320389,-0.122900000000001,,,,,
2022-08-12 00:00:00,51.2536,51.5084,--,51.8577,51.2536,0.496547579793928,0.2545,0.49713581094792,0.254800000000003,,,,,
2022-08-11 00:00:00,51.3427,51.2539,--,51.6249,50.9502,-0.173538749196584,-0.089100000000002,-0.172955454232051,-0.0887999999999991,,,,,
2022-08-10 00:00:00,50.4517,51.343,--,51.5613,50.0925,1.76361459729016,0.889800000000001,1.76664017268001,0.891300000000001,,,,,
2022-08-09 00:00:00,51.5795,50.4532,--,51.6308,50.3623,-2.18305053199739,-1.126,-2.18361946122006,-1.1263,,,,,
2022-08-08 00:00:00,50.5213,51.5792,--,51.5796,50.5213,2.09174544360522,1.0568,2.09396828664346,1.0579,,,,,
2022-08-05 00:00:00,50.6685,50.5224,--,51.3087,50.334,-0.289525568837818,-0.146700000000003,-0.288344829627883,-0.146100000000004,,,,,
2022-08-04 00:00:00,50.9201,50.6691,--,52.1822,50.6686,-0.492929118363864,-0.250999999999998,-0.492929118363864,-0.250999999999998,,,,,
2022-08-03 00:00:00,50.3795,50.9201,--,50.9206,49.4131,1.07104931471502,0.5396,1.07305550868905,0.540599999999998,,,,,
2022-08-02 00:00:00,50.0609,50.3805,--,50.5003,49.3595,0.640432761551659,0.320599999999999,0.638422401514957,0.319600000000001,,,,,
2022-08-01 00:00:00,49.8314,50.0599,--,50.6686,49.8314,0.456731878721236,0.227600000000002,0.458546217846572,0.228499999999997,,,,,
2022-07-29 00:00:00,48.9769,49.8323,--,50.0604,48.9769,1.74819963206542,0.856199999999994,1.7465376534652,0.855399999999996,,,,,
2022-07-28 00:00:00,47.7646,48.9761,--,49.0444,47.7646,2.53811463912,1.2123,2.53639724817124,1.2115,,,,,
2022-07-27 00:00:00,47.4483,47.7638,--,48.0232,47.3054,0.663024877131766,0.314600000000006,0.664934254757283,0.3155,,,,,
2022-07-26 00:00:00,48.3848,47.4492,--,48.3848,47.1955,-1.93407047638731,-0.9358,-1.93366511797093,-0.935600000000001,,,,,
2022-07-25 00:00:00,48.0972,48.385,--,48.8442,47.4565,0.595861816609284,0.2866,0.598371630780996,0.287799999999997,,,,,
2022-07-22 00:00:00,48.1086,48.0984,--,48.4434,47.6232,-0.020370747606434,-0.00979999999999848,-0.0212020304062156,-0.0102000000000047,,,,,
2022-07-21 00:00:00,48.3479,48.1082,--,48.7014,47.4972,-0.49969182912857,-0.241600000000005,-0.495781616161211,-0.239700000000006,,,,,
2022-07-20 00:00:00,48.8102,48.3498,--,49.1556,47.3325,-0.940607143369343,-0.459099999999999,-0.943245469184719,-0.4604,,,,,
2022-07-19 00:00:00,47.3361,48.8089,--,49.1107,46.8011,3.10984265941087,1.4721,3.11136743415702,1.4728,,,,,
2022-07-18 00:00:00,46.4036,47.3368,--,47.7033,46.4036,2.0110508667431,0.933199999999999,2.0110508667431,0.933199999999999,,,,,
2022-07-15 00:00:00,44.6315,46.4036,--,46.5137,44.5134,-0.702730463065998,-0.328400000000002,3.97051409878672,1.77209999999999,,,,,
2022-07-14 00:00:00,47.4096,46.732,--,47.9447,46.2274,-1.43340448329101,-0.679600000000001,-1.42924639735412,-0.677599999999998,,,,,
2022-07-13 00:00:00,48.5284,47.4116,--,48.5284,46.8689,-2.30113150470963,-1.1167,-2.30133282778744,-1.1168,,,,,
2022-07-12 00:00:00,48.2927,48.5283,--,48.5383,47.3347,0.482240544648146,0.232900000000001,0.487858413383385,0.235599999999998,,,,,
2022-07-11 00:00:00,48.815,48.2954,--,49.3423,48.2484,-2.81383756894737,-1.3983,-1.06442691795554,-0.519599999999997,,,,,
2022-07-08 00:00:00,48.1152,49.6937,--,49.7254,47.806,3.28560531583005,1.5808,3.28066806331471,1.5785,,,,,
2022-07-07 00:00:00,45.6992,48.1129,--,48.2998,45.6992,5.28217247642182,2.41390000000001,5.28171171486592,2.41370000000001,,,,,
2022-07-06 00:00:00,45.5771,45.699,--,46.5392,45.5771,0.263279141709992,0.119999999999997,0.267458877374814,0.121899999999997,,,,,
2022-07-05 00:00:00,47.2761,45.579,--,47.8759,45.5028,-3.59180237366504,-1.6981,-3.58976311497776,-1.6971,,,,,
2022-07-04 00:00:00,47.7434,47.2771,--,48.345,47.0224,-0.981242250594832,-0.468500000000006,-0.976679499155913,-0.466300000000004,,,,,
2022-07-01 00:00:00,47.6509,47.7456,--,48.1839,46.8895,0.199788459278423,0.0952000000000055,0.198737064777377,0.0947000000000031,,,,,
2022-06-30 00:00:00,48.3575,47.6504,--,48.9312,46.705,-3.10035587188612,-1.5246,-1.46223440004137,-0.707100000000004,,,,,
2022-06-29 00:00:00,50.4862,49.175,--,50.4862,49.0075,-2.59444426837385,-1.3098,-2.59714535853362,-1.3112,,,,,
2022-06-28 00:00:00,50.1208,50.4848,--,51.2061,50.1208,0.725039603841869,0.363399999999999,0.726245391135012,0.363999999999997,,,,,
2022-06-27 00:00:00,49.7531,50.1214,--,51.1617,49.7461,0.739445466148108,0.367899999999999,0.740255381071728,0.368299999999998,,,,,
2022-06-24 00:00:00,49.5402,49.7535,--,49.9327,48.6389,0.387802579835476,0.1922,0.43055942446741,0.213300000000004,,,,,
2022-06-23 00:00:00,51.4174,49.5613,--,51.4268,49.5607,-3.6259868548983,-1.8647,-3.60986747676856,-1.8561,,,,,
2022-06-22 00:00:00,51.49,51.426,--,52.0654,50.458,-1.86552068941828,-0.977599999999995,-0.124295979801903,-0.0640000000000001,,,,,
2022-06-21 00:00:00,51.587,52.4036,--,52.6842,51.587,1.61703480919998,0.8339,1.58295694651752,0.816599999999994,,,,,
2022-06-20 00:00:00,50.6447,51.5697,--,51.6294,50.4682,2.02124713143942,1.0217,1.82644975683536,0.924999999999997,,,,,
2022-06-17 00:00:00,50.4211,50.548,--,51.0102,50.0673,-0.00593460070028311,-0.00300000000000011,0.251680348108231,0.126899999999999,,,,,
2022-06-16 00:00:00,52.1024,50.551,--,52.1024,50.3348,-2.97275613342086,-1.5488,-2.97759796093846,-1.5514,,,,,
2022-06-15 00:00:00,50.8483,52.0998,--,52.371,50.8483,2.45822009132779,1.25,2.46124255874828,1.2515,,,,,
2022-06-14 00:00:00,51.2563,50.8498,--,51.5559,50.3126,-0.809909294840532,-0.415199999999999,-0.793073241728336,-0.406500000000001,,,,,
2022-06-13 00:00:00,52.665,51.265,--,53.269,50.8894,-4.53836155688221,-2.4372,-2.65831197189784,-1.4,,,,,
2022-06-10 00:00:00,55.4663,53.7022,--,55.4663,53.5443,-3.19776769137036,-1.774,-3.18048977487231,-1.7641,,,,,
2022-06-09 00:00:00,56.1932,55.4762,--,56.2896,55.2118,-1.26716997519053,-0.712000000000003,-1.27595509776983,-0.716999999999999,,,,,
2022-06-08 00:00:00,55.8373,56.1882,--,56.2041,55.5397,0.766126862861138,0.427199999999999,0.628432965060995,0.350900000000003,,,,,
2022-06-07 00:00:00,56.324,55.761,--,56.324,55.3994,-0.977597826376494,-0.5505,-0.999573893899573,-0.562999999999995,,,,,
2022-06-06 00:00:00,55.4449,56.3115,--,56.4582,55.4449,1.55548341719419,0.862500000000004,1.56299316979561,0.866600000000005,,,,,
2022-06-03 00:00:00,56.3344,55.449,--,56.78,55.4069,-1.57413225693076,-0.886800000000001,-1.57168621659236,-0.885400000000004,,,,,
2022-06-02 00:00:00,55.7942,56.3358,--,56.5476,55.7942,0.975958617203756,0.544499999999999,0.970710217191039,0.541600000000003,,,,,
2022-06-01 00:00:00,55.0356,55.7913,--,56.354,55.0356,1.36887490256714,0.753399999999999,1.37311122255412,0.755699999999997,,,,,
2022-05-31 00:00:00,55.3494,55.0379,--,55.6683,54.6041,-0.571231399300146,-0.316200000000002,-0.562788395176826,-0.311500000000002,,,,,
2022-05-30 00:00:00,54.8261,55.3541,--,55.7081,54.8261,0.971332467494575,0.532500000000006,0.963044973105885,0.528000000000006,,,,,
2022-05-27 00:00:00,54.3618,54.8216,--,54.8842,54.0532,0.886271623113716,0.481599999999993,0.845814524169535,0.459799999999994,,,,,
2022-05-26 00:00:00,53.1035,54.34,--,54.4887,53.0453,2.3296279487561,1.23710000000001,2.32847175798207,1.23650000000001,,,,,
2022-05-25 00:00:00,52.5042,53.1029,--,53.2667,52.1907,1.13354803200292,0.595199999999998,1.14028972920262,0.598700000000001,,,,,
2022-05-24 00:00:00,53.3574,52.5077,--,53.5497,52.481,-1.58988679811081,-0.848300000000002,-1.59246889840959,-0.849699999999999,,,,,
2022-05-23 00:00:00,52.8186,53.356,--,53.7494,52.4461,1.01572335974404,0.536500000000004,1.0174446123146,0.537399999999998,,,,,
2022-05-20 00:00:00,52.5798,52.8195,--,54.3843,52.5798,0.44498958838462,0.233999999999995,0.455878493261669,0.239699999999999,,,,,
2022-05-19 00:00:00,52.8355,52.5855,--,52.8355,51.327,-0.495577833535798,-0.261899999999997,-0.473166715560561,-0.25,,,,,
2022-05-18 00:00:00,53.4519,52.8474,--,53.8378,52.7749,-1.10039412075141,-0.588000000000001,-1.13092331610289,-0.604500000000002,,,,,
2022-05-17 00:00:00,53.0192,53.4354,--,53.7349,52.9878,1.11569888240883,0.589600000000004,0.784998642001395,0.416200000000003,,,,,
2022-05-16 00:00:00,53.2938,52.8458,--,53.377,52.3987,-0.657946680001055,-0.350000000000001,-0.840623111881683,-0.448,,,,,
2022-05-13 00:00:00,52.2316,53.1958,--,53.2919,51.8421,2.3961040210968,1.2448,1.84600892946032,0.964199999999998,,,,,
2022-05-12 00:00:00,51.015,51.951,--,52.2075,50.6584,-0.475676876892986,-0.2483,1.8347544839753,0.936,,,,,
2022-05-11 00:00:00,50.3785,52.1993,--,52.3473,50.3785,3.61609127866353,1.8217,3.61424020167333,1.8208,,,,,
2022-05-10 00:00:00,51.005,50.3776,--,51.4752,50.3019,0.563525919597246,0.282299999999999,-1.23007548279581,-0.627400000000002,,,,,
2022-05-09 00:00:00,51.4904,50.0953,--,51.7945,50.0815,-2.70698070076967,-1.3938,-2.70943709895437,-1.3951,,,,,
2022-05-06 00:00:00,51.1396,51.4891,--,51.8357,50.4343,0.680273439027639,0.347900000000003,0.68342341355818,0.349499999999999,,,,,
2022-05-05 00:00:00,53.425,51.1412,--,53.591,50.9597,-1.66666666666668,-0.866800000000005,-4.27477772578381,-2.2838,,,,,
2022-05-04 00:00:00,52.7933,52.008,--,53.1358,52.0073,-1.44026682838083,-0.759999999999998,-1.48749936071433,-0.785299999999999,,,,,
2022-05-03 00:00:00,51.6392,52.768,--,52.8445,51.6392,2.14004769426121,1.1056,2.18593626547274,1.1288,,,,,
2022-05-02 00:00:00,51.895,51.6624,--,52.3157,50.3685,-1.56805511627996,-0.823,-0.448212737257934,-0.232600000000005,,,,,
2022-04-29 00:00:00,51.9028,52.4854,--,52.8307,51.9028,1.17725982029776,0.610700000000001,1.12248279476252,0.582599999999999,,,,,
2022-04-28 00:00:00,50.7641,51.8747,--,52.5037,50.7641,2.20226215549018,1.1178,2.18776655155907,1.1106,,,,,
2022-04-27 00:00:00,50.0055,50.7569,--,51.2782,49.3394,1.47807971593999,0.7393,1.50263471018189,0.751400000000004,,,,,
2022-04-26 00:00:00,51.2376,50.0176,--,52.1429,50.0173,-2.40106462483487,-1.2305,-2.38106390619389,-1.22,,,,,
2022-04-25 00:00:00,51.335,51.2481,--,51.7038,50.7176,-1.6943722976939,-0.883299999999998,-0.169280218174735,-0.0869,,,,,
2022-04-22 00:00:00,52.65,52.1314,--,53.2593,52.131,-2.45146562128682,-1.3101,-0.984995251661917,-0.518599999999999,,,,,
2022-04-21 00:00:00,52.9169,53.4415,--,53.9937,52.7416,0.998809366318298,0.528500000000001,0.991365707363809,0.5246,,,,,
2022-04-20 00:00:00,52.4477,52.913,--,53.502,52.4477,0.906601370009294,0.475399999999993,0.88716950409646,0.465299999999999,,,,,
2022-04-19 00:00:00,52.0639,52.4376,--,52.5427,51.3381,1.69736086760897,0.875200000000007,0.717771815019633,0.373700000000007,,,,,
2022-04-14 00:00:00,51.442,51.5624,--,52.092,51.1873,0.230932516386865,0.118799999999993,0.234049998056056,0.120399999999997,,,,,
2022-04-13 00:00:00,51.3521,51.4436,--,51.4696,50.6866,0.177206217406716,0.0910000000000011,0.178181612825967,0.0915000000000035,,,,,
2022-04-12 00:00:00,51.141,51.3526,--,51.7596,50.1397,0.411205596932488,0.210300000000004,0.413758041493135,0.211600000000004,,,,,
2022-04-11 00:00:00,51.56,51.1423,--,51.56,50.3606,-0.815895118592796,-0.420700000000004,-0.810124127230418,-0.417700000000004,,,,,
2022-04-08 00:00:00,51.775,51.563,--,52.1827,51.1077,1.32385393393111,0.673700000000004,-0.40946402704007,-0.211999999999996,,,,,
2022-04-07 00:00:00,51.282,50.8893,--,52.2189,50.859,-0.766346283220528,-0.393000000000001,-0.765765765765762,-0.392699999999998,,,,,
2022-04-06 00:00:00,52.7584,51.2823,--,52.7584,50.4456,-2.79766406423255,-1.476,-2.79784830472494,-1.4761,,,,,
2022-04-05 00:00:00,53.8999,52.7583,--,54.4241,52.5721,-2.11908980436175,-1.1422,-2.11800021892435,-1.1416,,,,,
2022-04-04 00:00:00,53.1027,53.9005,--,54.0933,52.4569,1.4991224832594,0.796100000000003,1.50237181913538,0.797800000000002,,,,,
2022-04-01 00:00:00,53.0053,53.1044,--,53.9356,52.8431,0.185072340457635,0.0980999999999952,0.186962435831888,0.0991,,,,,
2022-03-31 00:00:00,53.9663,53.0063,--,54.4957,52.9427,-1.78107194144624,-0.961199999999998,-1.77888793561907,-0.959999999999994,,,,,
2022-03-30 00:00:00,55.0799,53.9675,--,55.0799,53.7826,-2.0178326001427,-1.1114,-2.01961150982482,-1.1124,,,,,
2022-03-29 00:00:00,52.89,55.0789,--,55.5742,52.3226,5.84056341817274,3.0394,4.13858952543013,2.1889,,,,,
2022-03-28 00:00:00,51.6475,52.0395,--,52.9045,51.6475,0.753724090129368,0.389299999999999,0.758991238685311,0.391999999999996,,,,,
2022-03-25 00:00:00,51.7442,51.6502,--,52.1171,51.2876,-0.182820302716408,-0.0945999999999998,-0.181662872360576,-0.0940000000000012,,,,,
2022-03-24 00:00:00,51.91,51.7448,--,52.3143,51.2354,-0.320355376788393,-0.1663,-0.318243113080329,-0.165199999999999,,,,,
2022-03-23 00:00:00,52.6493,51.9111,--,53.2327,51.582,-1.39780044446977,-0.735900000000001,-1.40210791026661,-0.738199999999999,,,,,
2022-03-22 00:00:00,51.8478,52.647,--,53.0359,51.7537,1.5404555212032,0.798699999999997,1.5414347378288,0.799199999999999,,,,,
2022-03-21 00:00:00,51.768,51.8483,--,52.3494,51.4155,0.153567399669305,0.079500000000003,0.155115129037245,0.0803000000000011,,,,,
2022-03-18 00:00:00,52.1301,51.7688,--,52.3264,50.6348,-0.69364516673573,-0.361600000000003,-0.693073675285488,-0.3613,,,,,
2022-03-17 00:00:00,52.8882,52.1304,--,53.4267,51.4342,-1.43525652539728,-0.759099999999997,-1.43283378901153,-0.757799999999996,,,,,
2022-03-16 00:00:00,51.445,52.8895,--,53.4982,50.7482,5.24435865801727,2.6355,2.80785304694333,1.4445,,,,,
2022-03-15 00:00:00,49.7131,50.254,--,50.6804,48.2238,1.08336652224461,0.538599999999995,1.08804319183475,0.540900000000001,,,,,
2022-03-14 00:00:00,49.5725,49.7154,--,50.6311,48.4136,3.26009745398353,1.5696,0.288264662867526,0.142900000000004,,,,,
2022-03-11 00:00:00,48.1092,48.1458,--,49.9743,47.9612,0.0748288290535429,0.0360000000000014,0.0760769249956349,0.0366,,,,,
2022-03-10 00:00:00,50.4196,48.1098,--,50.655,47.5535,-4.58172269282565,-2.3101,-4.58115494767908,-2.3098,,,,,
2022-03-09 00:00:00,47.1625,50.4199,--,50.4203,46.7631,9.50587601616745,4.3768,6.90675854757487,3.2574,,,,,
2022-03-08 00:00:00,45.66,46.0431,--,47.8976,45.2076,-0.79205872783646,-0.367599999999996,0.839027595269396,0.383100000000006,,,,,
2022-03-07 00:00:00,47.0325,46.4107,--,48.177,44.6963,-3.98057710092335,-1.924,-1.32206452984638,-0.6218,,,,,
2022-03-04 00:00:00,50.135,48.3347,--,51.1507,48.0775,-5.60108275751622,-2.8679,-3.59090455769423,-1.8003,,,,,
2022-03-03 00:00:00,53.2267,51.2026,--,53.6376,50.988,-3.80893517013871,-2.0275,-3.80279070466515,-2.0241,,,,,
2022-03-02 00:00:00,54.0896,53.2301,--,54.0896,52.247,-1.58939393379158,-0.859699999999997,-1.58903005383659,-0.859499999999997,,,,,
2022-03-01 00:00:00,57.5798,54.0898,--,57.7484,54.0895,-6.06082709848627,-3.4898,-6.06115339059879,-3.49,,,,,
2022-02-28 00:00:00,57.9,57.5796,--,58.7835,55.8486,-2.57835830365376,-1.5239,-0.553367875647667,-0.320399999999999,,,,,
2022-02-25 00:00:00,57.1101,59.1035,--,59.1039,56.8522,3.48573959907341,1.9908,3.49045090097898,1.99339999999999,,,,,
2022-02-24 00:00:00,58.3,57.1127,--,59.106,56.2879,-5.97618153921124,-3.63010000000001,-2.03653516295026,-1.1873,,,,,
2022-02-23 00:00:00,60.2805,60.7428,--,62.236,60.2805,0.765911703668315,0.4617,0.766914673899518,0.462299999999999,,,,,
2022-02-22 00:00:00,58.465,60.2811,--,60.9802,57.7803,1.03598545161994,0.618100000000005,3.10630291627469,1.8161,,,,,
2022-02-21 00:00:00,61.2693,59.663,--,62.18,59.2078,-2.62377061755557,-1.60760000000001,-2.62170450780408,-1.6063,,,,,
2022-02-18 00:00:00,62.1877,61.2706,--,62.856,61.0078,-1.47742219735196,-0.918799999999997,-1.47472892549491,-0.917099999999998,,,,,
2022-02-17 00:00:00,62.2053,62.1894,--,63.1551,61.864,-0.0292568753657113,-0.0182000000000002,-0.0255605229779489,-0.015900000000002,,,,,
2022-02-16 00:00:00,62.5364,62.2076,--,63.2641,61.9165,-0.529591229764566,-0.331200000000003,-0.525773789345087,-0.328800000000001,,,,,
2022-02-15 00:00:00,61.1426,62.5388,--,62.6556,60.5867,2.28167415449179,1.3951,2.28351427646191,1.3962,,,,,
2022-02-14 00:00:00,61.335,61.1437,--,62.2363,59.6757,-1.87712434243678,-1.1697,-0.311893698540798,-0.191299999999998,,,,,
