iShares STOXX Europe 600 Basic Resources UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:52,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Basic Resources UCITS (DE) ETF iNAV,SXPPNAV.DE,Last,56.8385,EUR,-1.0147,-0.0175,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXPPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,88.082,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1838.0,Up,0.180482935842164,2008-11-24 00:00:00,0.363732466878704,2008-07-24
Low,19.2239,2016-01-20 00:00:00,Min,--,--,Declining,0,Down days,1809.0,Down,-0.151151618305103,2008-10-15 00:00:00,-0.163009468449854,2008-04-29
Average,45.7709769462719,,Average,--,,,,Unchanged,0.0,Period,-0.188373234649951,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXPPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-10-31 00:00:00,56.0044,55.8831,--,56.4761,55.2945,-0.205720530801831,-0.115200000000002,-0.216590125061599,-0.121299999999998,,,,,
2022-10-28 00:00:00,57.209,55.9983,--,57.209,55.158,-2.18312922175583,-1.2498,-2.11627541121153,-1.2107,,,,,
2022-10-27 00:00:00,58.1745,57.2481,--,58.1745,56.3211,-1.49152799024002,-0.866799999999998,-1.59245030038935,-0.926400000000001,,,,,
2022-10-26 00:00:00,56.6177,58.1149,--,58.1306,56.3485,2.58624037507635,1.4651,2.64440272211693,1.4972,,,,,
2022-10-25 00:00:00,56.3208,56.6498,--,56.7242,55.5155,0.628642583207651,0.353899999999996,0.584153634181334,0.329000000000001,,,,,
2022-10-24 00:00:00,56.2264,56.2959,--,56.6097,55.5595,-0.0800482774533606,-0.0450999999999979,0.123607415733543,0.069500000000005,,,,,
2022-10-21 00:00:00,55.7195,56.341,--,56.3701,54.2825,1.17551143546719,0.654600000000002,1.11540842972389,0.621500000000005,,,,,
2022-10-20 00:00:00,55.2975,55.6864,--,55.9869,54.4123,0.802270686708948,0.443199999999997,0.703286767032867,0.3889,,,,,
2022-10-19 00:00:00,55.9893,55.2432,--,56.3682,54.7183,-1.30983771732372,-0.733199999999997,-1.33257604578017,-0.746099999999998,,,,,
2022-10-18 00:00:00,56.8136,55.9764,--,57.4849,55.9066,-1.34387518968468,-0.762500000000003,-1.47359083036457,-0.837200000000003,,,,,
2022-10-17 00:00:00,55.5148,56.7389,--,57.024,55.4607,0.446654604808925,0.252299999999998,2.20499758622926,1.2241,,,,,
2022-10-14 00:00:00,57.88,56.4866,--,58.404,56.2823,-0.901918748366247,-0.514099999999999,-2.40739460953697,-1.3934,,,,,
2022-10-13 00:00:00,56.2099,57.0007,--,57.1655,55.2277,1.30108088703114,0.732100000000003,1.4068696083786,0.790800000000004,,,,,
2022-10-12 00:00:00,56.5523,56.2686,--,57.0902,55.7847,-0.643791980675651,-0.364600000000003,-0.501659525784103,-0.283700000000003,,,,,
2022-10-11 00:00:00,57.2784,56.6332,--,57.5446,55.5716,-1.17422054545676,-0.672899999999999,-1.1264281125171,-0.645199999999996,,,,,
2022-10-10 00:00:00,56.8878,57.3061,--,57.9385,56.2683,0.825697435464354,0.469300000000004,0.735307042986373,0.418300000000002,,,,,
2022-10-07 00:00:00,57.3357,56.8368,--,57.5646,56.1963,-0.95115941069244,-0.5458,-0.870138500096809,-0.498900000000006,,,,,
2022-10-06 00:00:00,58.2711,57.3826,--,58.9063,57.0965,-1.62960372480852,-0.950600000000001,-1.52476956844817,-0.888500000000001,,,,,
2022-10-05 00:00:00,58.8936,58.3332,--,58.9494,57.5723,-1.0582270837609,-0.623899999999999,-0.951546517788013,-0.560400000000001,,,,,
2022-10-04 00:00:00,57.0619,58.9571,--,58.9658,57.0619,3.29560008479907,1.881,3.32130545950975,1.8952,,,,,
2022-10-03 00:00:00,55.5936,57.0761,--,57.2924,54.6523,2.75872374594464,1.5323,2.66667386173947,1.48249999999999,,,,,
2022-09-30 00:00:00,55.0915,55.5438,--,55.991,54.4458,0.870433764040343,0.479299999999995,0.8209977945781,0.452299999999994,,,,,
2022-09-29 00:00:00,54.7129,55.0645,--,55.4018,53.2662,0.636925213831423,0.348500000000001,0.642627241473226,0.351600000000005,,,,,
2022-09-28 00:00:00,54.131,54.716,--,54.9329,52.5163,1.12386546142061,0.6081,1.0807116070274,0.585000000000001,,,,,
2022-09-27 00:00:00,53.1174,54.1079,--,54.6812,53.1174,2.42819714833072,1.2827,1.86473735536754,0.990499999999997,,,,,
2022-09-26 00:00:00,53.6821,52.8252,--,54.1268,52.284,-1.82357489071931,-0.981199999999994,-1.59624902900594,-0.856899999999996,,,,,
2022-09-23 00:00:00,56.9349,53.8064,--,56.9552,53.4838,-5.44754192850014,-3.1,-5.49487221370373,-3.1285,,,,,
2022-09-22 00:00:00,56.9334,56.9064,--,57.6483,56.0019,0.0460617227084219,0.0261999999999958,-0.0474238320564045,-0.027000000000001,,,,,
2022-09-21 00:00:00,56.4394,56.8802,--,57.2336,56.2631,0.873238537414128,0.492400000000004,0.781014681233328,0.440800000000003,,,,,
2022-09-20 00:00:00,57.3768,56.3878,--,58.2627,55.9732,-1.78736893440625,-1.0262,-1.72369320003905,-0.989000000000004,,,,,
2022-09-19 00:00:00,57.4472,57.414,--,57.4772,56.8811,-0.155121801917108,-0.0891999999999982,-0.0577921987494617,-0.0332000000000008,,,,,
2022-09-16 00:00:00,58.0097,57.5032,--,58.0097,56.3473,-0.892606310462913,-0.517899999999997,-0.87312983863044,-0.506500000000003,,,,,
2022-09-15 00:00:00,58.3751,58.0211,--,58.9604,57.8015,-0.577639474829586,-0.3371,-0.606422944029229,-0.354000000000006,,,,,
2022-09-14 00:00:00,59.7298,58.3582,--,59.7298,58.0923,-2.31760145155568,-1.38460000000001,-2.29634118982485,-1.3716,,,,,
2022-09-13 00:00:00,60.3735,59.7428,--,61.2273,59.5657,-0.952627268416737,-0.574599999999997,-1.04466363553545,-0.630699999999997,,,,,
2022-09-12 00:00:00,58.9926,60.3174,--,60.7804,58.9926,2.27379087228112,1.341,2.24570539355783,1.3248,,,,,
2022-09-09 00:00:00,57.264,58.9764,--,60.2426,57.264,3.03156298533745,1.7353,2.99036043587593,1.7124,,,,,
2022-09-08 00:00:00,56.4385,57.2411,--,57.6209,56.4385,1.27941540748081,0.723100000000002,1.42207890004165,0.802600000000005,,,,,
2022-09-07 00:00:00,56.83,56.518,--,57.481,56.1061,-2.2073340173756,-1.2757,-0.549005806792183,-0.311999999999998,,,,,
2022-09-06 00:00:00,57.2391,57.7937,--,58.1272,57.1551,1.0204527538066,0.583800000000004,0.968918099690597,0.554600000000001,,,,,
2022-09-05 00:00:00,56.968,57.2099,--,57.6968,56.15,0.531388657031145,0.302399999999999,0.424624350512558,0.241899999999994,,,,,
2022-09-02 00:00:00,55.8846,56.9075,--,57.1015,55.3606,1.87722994903229,1.0486,1.83037903107475,1.0229,,,,,
2022-09-01 00:00:00,58.1965,55.8589,--,58.1965,55.5839,-3.41461812057676,-1.9748,-4.01673640167364,-2.3376,,,,,
2022-08-31 00:00:00,58.5268,57.8337,--,59.2067,57.692,-1.19251619208053,-0.698,-1.18424379942181,-0.693100000000001,,,,,
2022-08-30 00:00:00,60.274,58.5317,--,60.274,58.445,-3.19946813348923,-1.9346,-2.8906327769851,-1.7423,,,,,
2022-08-29 00:00:00,60.639,60.4663,--,60.639,59.275,-0.357594263990267,-0.217000000000006,-0.284800211085285,-0.172700000000006,,,,,
2022-08-26 00:00:00,61.0047,60.6833,--,62.0709,60.5903,-0.477739911372932,-0.2913,-0.526844652952964,-0.321399999999997,,,,,
2022-08-25 00:00:00,60.4425,60.9746,--,61.3719,60.4425,0.815123938520148,0.493000000000002,0.880340819787401,0.5321,,,,,
2022-08-24 00:00:00,61.5427,60.4816,--,61.5427,60.4508,-1.71107265030186,-1.0529,-1.7241687478775,-1.0611,,,,,
2022-08-23 00:00:00,60.0144,61.5345,--,61.5352,59.8682,2.54929605631549,1.5297,2.53289210589458,1.5201,,,,,
2022-08-22 00:00:00,59.7832,60.0048,--,60.0951,58.7309,0.282607206065944,0.1691,0.370672697346415,0.221600000000002,,,,,
2022-08-19 00:00:00,60.8836,59.8357,--,60.8836,59.7711,-1.6665625852509,-1.0141,-1.72115315125912,-1.0479,,,,,
2022-08-18 00:00:00,60.223,60.8498,--,60.891,59.6467,1.50785958672737,0.9039,1.04079836607277,0.626800000000003,,,,,
2022-08-17 00:00:00,60.6466,59.9459,--,60.9243,59.5809,-1.12195902424863,-0.680199999999999,-1.15538216486991,-0.700699999999998,,,,,
2022-08-16 00:00:00,58.7494,60.6261,--,60.7527,58.7494,3.05636252063215,1.798,3.19441560254232,1.8767,,,,,
2022-08-15 00:00:00,59.7141,58.8281,--,59.7141,58.3474,-1.48505649343799,-0.886800000000001,-1.48373667190831,-0.886000000000003,,,,,
2022-08-12 00:00:00,59.795,59.7149,--,60.4943,59.1564,-0.157334180474506,-0.0940999999999974,-0.133957688769967,-0.0801000000000016,,,,,
2022-08-11 00:00:00,60.279,59.809,--,60.4433,59.6328,0.41435675646635,0.2468,-0.779707692562926,-0.470000000000006,,,,,
2022-08-10 00:00:00,58.5685,59.5622,--,59.6061,58.2405,1.69404131808092,0.992199999999997,1.69664580790015,0.993699999999997,,,,,
2022-08-09 00:00:00,58.8807,58.57,--,58.8807,58.1192,-0.453288508702902,-0.2667,-0.527677150577349,-0.310699999999997,,,,,
2022-08-08 00:00:00,58.3131,58.8367,--,59.4826,58.3021,0.903102549987055,0.526600000000002,0.897911446999048,0.523600000000002,,,,,
2022-08-05 00:00:00,57.6586,58.3101,--,58.7775,57.2779,1.05123606020432,0.6066,1.12992684525812,0.651499999999999,,,,,
2022-08-04 00:00:00,57.094,57.7035,--,58.0694,56.4492,1.08435739999474,0.619,1.06753774477177,0.609499999999997,,,,,
2022-08-03 00:00:00,57.0915,57.0845,--,57.4691,56.8737,-0.016113861949742,-0.00919999999999987,-0.0122610195913665,-0.007000000000005,,,,,
2022-08-02 00:00:00,57.9898,57.0937,--,57.9898,56.6219,-1.45826789049097,-0.844900000000003,-1.5452717546879,-0.896100000000004,,,,,
2022-08-01 00:00:00,58.6216,57.9386,--,59.1192,57.7919,-1.12293204725189,-0.658000000000001,-1.16509955374811,-0.683,,,,,
2022-07-29 00:00:00,57.1591,58.5966,--,58.8052,57.1591,2.60089089355504,1.48540000000001,2.51491013679362,1.4375,,,,,
2022-07-28 00:00:00,56.1115,57.1112,--,58.1341,56.1115,1.80122529665404,1.01049999999999,1.78163121641731,0.999699999999997,,,,,
2022-07-27 00:00:00,55.8007,56.1007,--,56.1366,55.1693,0.567545232422861,0.316600000000001,0.537627664169095,0.300000000000004,,,,,
2022-07-26 00:00:00,55.7207,55.7841,--,56.6487,55.6715,0.124563176325102,0.0694000000000017,0.113781772303653,0.0634000000000015,,,,,
2022-07-25 00:00:00,54.9514,55.7147,--,56.0748,54.4388,1.46105433381168,0.802300000000002,1.38904559301492,0.763300000000001,,,,,
2022-07-22 00:00:00,54.717,54.9124,--,55.4097,54.2453,0.34904077746548,0.190999999999995,0.357110221686129,0.195399999999999,,,,,
2022-07-21 00:00:00,54.9139,54.7214,--,54.9139,53.8612,-0.451703392960122,-0.2483,-0.350548768162515,-0.192499999999995,,,,,
2022-07-20 00:00:00,54.7526,54.9697,--,55.4299,54.3674,0.455221616722049,0.249100000000006,0.396510850626275,0.217100000000002,,,,,
2022-07-19 00:00:00,54.4343,54.7206,--,54.8498,53.5654,0.470399012933218,0.2562,0.525955142254051,0.286299999999997,,,,,
2022-07-18 00:00:00,52.8162,54.4644,--,54.7336,52.8162,3.24182719101039,1.7102,3.1206334420121,1.6482,,,,,
2022-07-15 00:00:00,52.2161,52.7542,--,52.9002,51.5756,-2.84767175256213,-1.5463,1.03052506793882,0.5381,,,,,
2022-07-14 00:00:00,56.4183,54.3005,--,56.4297,53.9455,-3.69092698846253,-2.081,-3.75374656804619,-2.1178,,,,,
2022-07-13 00:00:00,57.024,56.3815,--,57.6173,55.5622,-1.10261164249843,-0.628599999999999,-1.12671857463524,-0.642499999999998,,,,,
2022-07-12 00:00:00,56.656,57.0101,--,57.0445,55.7559,0.526170084832585,0.298400000000001,0.625000000000004,0.354100000000003,,,,,
2022-07-11 00:00:00,57.758,56.7117,--,57.758,55.8699,-1.7805742312928,-1.0281,-1.81152394473493,-1.0463,,,,,
2022-07-08 00:00:00,57.7851,57.7398,--,58.023,56.4797,-0.145959650111883,-0.0843999999999951,-0.0783939112331682,-0.0452999999999975,,,,,
2022-07-07 00:00:00,54.8076,57.8242,--,58.2241,54.8076,5.4239624278932,2.97499999999999,5.50398119968763,3.0166,,,,,
2022-07-06 00:00:00,53.9703,54.8492,--,55.7251,53.9703,1.667859142085,0.899800000000006,1.62848826113622,0.878900000000002,,,,,
2022-07-05 00:00:00,56.9056,53.9494,--,57.1505,53.8562,-5.15124983737522,-2.93,-5.19491930495417,-2.9562,,,,,
2022-07-04 00:00:00,56.1497,56.8794,--,57.4809,56.1497,1.17631154379105,0.661299999999997,1.29956170736441,0.729699999999994,,,,,
2022-07-01 00:00:00,57.5624,56.2181,--,57.5624,55.121,-2.32825209961396,-1.3401,-2.33537864995205,-1.3443,,,,,
2022-06-30 00:00:00,59.8238,57.5582,--,59.8238,57.1774,-3.87677940400404,-2.3214,-3.78712151351134,-2.2656,,,,,
2022-06-29 00:00:00,60.5796,59.8796,--,60.8671,59.4399,-1.02267336437552,-0.618699999999997,-1.15550449326175,-0.699999999999996,,,,,
2022-06-28 00:00:00,59.8748,60.4983,--,61.8089,59.8748,1.05433535280647,0.6312,1.04133959528884,0.6235,,,,,
2022-06-27 00:00:00,58.7972,59.8671,--,61.1695,58.7972,1.86434218003995,1.0957,1.81964447286606,1.0699,,,,,
2022-06-24 00:00:00,58.3553,58.7714,--,58.9718,57.8449,0.74187587634945,0.4328,0.713045773048892,0.4161,,,,,
2022-06-23 00:00:00,59.836,58.3386,--,60.0345,58.2131,-2.48294998662744,-1.4854,-2.5025068520623,-1.4974,,,,,
2022-06-22 00:00:00,63.0684,59.824,--,63.0684,59.824,-5.16290218259757,-3.25680000000001,-5.14425607752852,-3.2444,,,,,
2022-06-21 00:00:00,62.2476,63.0808,--,63.8281,62.2476,1.3541566245702,0.842800000000004,1.3385255013848,0.833200000000005,,,,,
2022-06-20 00:00:00,61.8444,62.238,--,62.8799,60.3466,0.706782392574898,0.436799999999998,0.636435958631661,0.393599999999999,,,,,
2022-06-17 00:00:00,63.5703,61.8012,--,64.1525,61.6228,-2.94931005837061,-1.8781,-2.78290333693565,-1.7691,,,,,
2022-06-16 00:00:00,65.6975,63.6793,--,65.7304,63.1926,-3.13403184686247,-2.0603,-3.07195859812018,-2.01820000000001,,,,,
2022-06-15 00:00:00,64.3756,65.7396,--,66.3188,63.8769,1.96406884710415,1.2663,2.11881520327576,1.36399999999999,,,,,
2022-06-14 00:00:00,65.4748,64.4733,--,66.1302,64.1675,-1.841724647169,-1.20970000000001,-1.52959611942306,-1.00150000000001,,,,,
2022-06-13 00:00:00,67.7963,65.683,--,67.7963,64.7378,-3.30909792156439,-2.24789999999999,-3.1171317608778,-2.1133,,,,,
2022-06-10 00:00:00,71.0857,67.9309,--,71.0857,67.7708,-4.43909884436568,-3.15560000000001,-4.43802339992433,-3.15480000000001,,,,,
2022-06-09 00:00:00,72.7359,71.0865,--,72.7359,71.0436,-2.35062371476023,-1.71120000000001,-2.26765599930708,-1.6494,,,,,
2022-06-08 00:00:00,73.632,72.7977,--,73.632,71.8628,-1.10553378208568,-0.813800000000001,-1.13306714471969,-0.834299999999999,,,,,
2022-06-07 00:00:00,72.6591,73.6115,--,73.6829,72.6591,1.2848507864173,0.933800000000005,1.31077869117566,0.952400000000011,,,,,
2022-06-06 00:00:00,72.13,72.6777,--,72.9699,71.062,2.27983737160083,1.62,0.759323443782069,0.547700000000006,,,,,
2022-06-03 00:00:00,73.02,71.0577,--,73.02,70.9662,-1.64343553187073,-1.18730000000001,-2.6873459326212,-1.9623,,,,,
2022-06-02 00:00:00,70.6453,72.245,--,72.8,70.6453,2.24443843751195,1.58590000000001,2.26441107901021,1.5997,,,,,
2022-06-01 00:00:00,71.1317,70.6591,--,71.5437,70.0775,-0.428251342248776,-0.303899999999999,-0.664401385036489,-0.4726,,,,,
2022-05-31 00:00:00,71.5261,70.963,--,71.8386,70.8932,-0.784629537974559,-0.561199999999999,-0.787265068275784,-0.563100000000006,,,,,
2022-05-30 00:00:00,71.102,71.5242,--,71.7734,71.0826,0.779331305277763,0.553099999999986,0.593794829962574,0.422199999999989,,,,,
2022-05-27 00:00:00,69.804,70.9711,--,71.2691,69.804,1.66890859108302,1.16500000000001,1.67196722250875,1.1671,,,,,
2022-05-26 00:00:00,69.6372,69.8061,--,69.9381,69.2704,0.137569537886852,0.0959000000000003,0.242542778859566,0.168899999999994,,,,,
2022-05-25 00:00:00,68.5866,69.7102,--,70.1471,68.5866,1.68240057879015,1.1534,1.6382208769643,1.1236,,,,,
2022-05-24 00:00:00,69.1478,68.5568,--,69.347,68.0672,-0.712539537254818,-0.492000000000004,-0.854690966306966,-0.591000000000008,,,,,
2022-05-23 00:00:00,68.645,69.0488,--,69.3603,68.1857,2.06317532112396,1.39579999999999,0.588243863354948,0.403800000000004,,,,,
2022-05-20 00:00:00,67.0057,67.653,--,68.6029,67.0057,0.911971074676027,0.611400000000003,0.96603721772924,0.647300000000001,,,,,
2022-05-19 00:00:00,67.185,67.0416,--,67.185,65.5799,-0.274001945681575,-0.184200000000004,-0.213440500111632,-0.1434,,,,,
2022-05-18 00:00:00,67.9929,67.2258,--,68.0393,67.169,-0.935593060490074,-0.634899999999988,-1.128206033277,-0.767099999999999,,,,,
2022-05-17 00:00:00,65.7743,67.8607,--,68.0351,65.7743,3.37433125754048,2.21509999999999,3.17205960382702,2.0864,,,,,
2022-05-16 00:00:00,64.7285,65.6456,--,65.9691,64.1671,1.49335881273414,0.965900000000005,1.41684111326542,0.917100000000005,,,,,
2022-05-13 00:00:00,63.7262,64.6797,--,64.8683,63.5308,1.41428743902648,0.901999999999994,1.49624487259557,0.953499999999998,,,,,
2022-05-12 00:00:00,64.25,63.7777,--,64.6226,62.1356,-2.60299745579715,-1.7045,-0.735097276264587,-0.472299999999997,,,,,
2022-05-11 00:00:00,63.5736,65.4822,--,65.6593,63.5736,3.28194645544105,2.0808,3.00218958813093,1.90860000000001,,,,,
2022-05-10 00:00:00,63.4092,63.4014,--,64.509,63.2753,0.011199745087494,0.00710000000000122,-0.0123010541057071,-0.00779999999999603,,,,,
2022-05-09 00:00:00,66.3307,63.3943,--,66.3307,63.3927,-4.51414567872598,-2.997,-4.42690940997154,-2.93639999999999,,,,,
2022-05-06 00:00:00,67.0423,66.3913,--,67.0656,65.2698,-1.20724495778438,-0.811300000000003,-0.971028738572508,-0.650999999999996,,,,,
2022-05-05 00:00:00,69.315,67.2026,--,70.2716,67.0131,-1.17846009058291,-0.801400000000001,-3.04753660823775,-2.11239999999999,,,,,
2022-05-04 00:00:00,69.3929,68.004,--,69.5889,67.9822,-2.02606817720137,-1.4063,-2.00150159454352,-1.38889999999999,,,,,
2022-05-03 00:00:00,69.7631,69.4103,--,70.0413,68.6821,-0.582665278277084,-0.40679999999999,-0.505711472110597,-0.352799999999988,,,,,
2022-05-02 00:00:00,70.702,69.8171,--,70.702,68.5835,-1.32862804067996,-0.940100000000001,-1.25159118553931,-0.884900000000002,,,,,
2022-04-29 00:00:00,68.9711,70.7572,--,71.1998,68.9711,2.67612787137405,1.8442,2.58963536901686,1.78609999999999,,,,,
2022-04-28 00:00:00,69.7974,68.913,--,70.6665,68.453,-1.19815853198698,-0.835700000000003,-1.26709590901667,-0.884399999999999,,,,,
2022-04-27 00:00:00,66.77,69.7487,--,69.7487,66.77,4.52046316540315,3.0166,4.46113524037742,2.9787,,,,,
2022-04-26 00:00:00,67.28,66.7321,--,67.8514,65.9254,1.02903149620604,0.679699999999997,-0.814357907253268,-0.547899999999999,,,,,
2022-04-25 00:00:00,69.025,66.0524,--,69.5592,65.9628,-6.03702618349213,-4.24379999999999,-4.30655559579862,-2.9726,,,,,
2022-04-22 00:00:00,72.8599,70.2962,--,72.8599,70.2876,-3.60982218273165,-2.6326,-3.51867076402795,-2.5637,,,,,
2022-04-21 00:00:00,74.5676,72.9288,--,74.675,72.2191,-1.9646378627321,-1.4615,-2.19773735509793,-1.6388,,,,,
2022-04-20 00:00:00,76.2416,74.3903,--,76.4153,73.8156,-2.45647667238805,-1.8734,-2.42820192650733,-1.85130000000001,,,,,
2022-04-19 00:00:00,76.559,76.2637,--,77.5312,75.8451,-0.348619177974799,-0.266800000000003,-0.385715591896443,-0.295299999999997,,,,,
2022-04-14 00:00:00,75.8659,76.5305,--,76.6636,75.5699,0.867643221100742,0.658299999999997,0.876019397384078,0.664600000000007,,,,,
2022-04-13 00:00:00,75.0296,75.8722,--,76.0884,75.0296,1.06725633067364,0.801200000000009,1.12302344674636,0.842600000000004,,,,,
2022-04-12 00:00:00,74.2005,75.071,--,75.183,73.9984,1.07836127863029,0.800899999999999,1.17317268751557,0.870499999999993,,,,,
2022-04-11 00:00:00,75.1873,74.2701,--,75.3314,73.8592,-1.2493069378019,-0.939599999999999,-1.219886869192,-0.917199999999994,,,,,
2022-04-08 00:00:00,73.7244,75.2097,--,75.3376,73.7244,2.00110667776961,1.4755,2.01466542962709,1.4853,,,,,
2022-04-07 00:00:00,74.1672,73.7342,--,74.1998,73.0766,-0.468942355456677,-0.347399999999993,-0.583816026491485,-0.432999999999993,,,,,
2022-04-06 00:00:00,74.8931,74.0816,--,74.8931,73.2898,-1.00079513032788,-0.748900000000006,-1.08354441196854,-0.811500000000009,,,,,
2022-04-05 00:00:00,73.962,74.8305,--,74.8421,73.1765,1.15141250116587,0.851799999999997,1.17425164273546,0.868499999999997,,,,,
2022-04-04 00:00:00,74.2125,73.9787,--,74.4828,73.6561,-0.23088365594559,-0.171199999999999,-0.315041266632983,-0.233800000000002,,,,,
2022-04-01 00:00:00,72.596,74.1499,--,74.2396,72.2445,2.14103885083944,1.5543,2.14047605928701,1.5539,,,,,
2022-03-31 00:00:00,72.91,72.5956,--,73.3532,72.5667,-0.276796740529493,-0.201499999999996,-0.431216568371954,-0.314399999999992,,,,,
2022-03-30 00:00:00,71.1815,72.7971,--,72.8045,71.1815,2.49085218625357,1.7692,2.26969086068712,1.6156,,,,,
2022-03-29 00:00:00,72.6061,71.0279,--,73.6423,70.6283,-2.23854610119429,-1.6264,-2.17364656688625,-1.5782,,,,,
2022-03-28 00:00:00,73.6765,72.6543,--,74.2312,72.4073,-1.34805036450857,-0.992799999999988,-1.38741661180973,-1.0222,,,,,
2022-03-25 00:00:00,73.0804,73.6471,--,73.8316,72.6728,0.813935183600835,0.5946,0.775447315559298,0.566699999999997,,,,,
2022-03-24 00:00:00,72.8421,73.0525,--,73.3739,72.4487,0.342154349934204,0.249099999999999,0.288843951506056,0.210399999999993,,,,,
2022-03-23 00:00:00,72.442,72.8034,--,73.006,71.9585,0.574963529463758,0.416199999999989,0.498881864111984,0.361400000000003,,,,,
2022-03-22 00:00:00,71.9442,72.3872,--,73.4448,71.9234,0.688110720867975,0.494700000000009,0.615754987893412,0.443000000000012,,,,,
2022-03-21 00:00:00,68.8582,71.8925,--,71.956,68.8582,4.34521986626742,2.99379999999999,4.40659209796364,3.0343,,,,,
2022-03-18 00:00:00,68.7751,68.8987,--,69.5459,68.7583,0.193118973212018,0.132800000000003,0.179716205429015,0.12360000000001,,,,,
2022-03-17 00:00:00,68.375,68.7659,--,69.2708,67.856,1.13346236204909,0.770700000000005,0.57170018281536,0.390900000000002,,,,,
2022-03-16 00:00:00,66.915,67.9952,--,68.1743,66.2802,3.57890375317233,2.3494,1.61428678173801,1.08019999999999,,,,,
2022-03-15 00:00:00,66.9836,65.6458,--,66.9836,64.3562,-2.10170441920152,-1.4093,-1.99720528607003,-1.3378,,,,,
2022-03-14 00:00:00,68.7968,67.0551,--,68.7968,66.9676,-2.50586665038253,-1.7235,-2.53165844923021,-1.74170000000001,,,,,
2022-03-11 00:00:00,67.5487,68.7786,--,69.3912,67.5487,1.86585069639863,1.2598,1.82076042914223,1.2299,,,,,
2022-03-10 00:00:00,65.825,67.5188,--,67.5968,65.6364,2.73956760968008,1.8004,2.57318647930117,1.6938,,,,,
2022-03-09 00:00:00,68.305,65.7184,--,68.305,64.7237,-1.28088615029645,-0.852699999999999,-3.78683844520899,-2.5866,,,,,
2022-03-08 00:00:00,66.35,66.5711,--,67.8296,65.8974,-1.17879854880562,-0.7941,0.333232856066326,0.221100000000007,,,,,
2022-03-07 00:00:00,67.2649,67.3652,--,69.718,67.2649,0.138244326779864,0.0930000000000035,0.149111943970785,0.100300000000004,,,,,
2022-03-04 00:00:00,69.273,67.2722,--,69.8708,66.8711,-2.98197718773751,-2.0677,-2.88828259206328,-2.0008,,,,,
2022-03-03 00:00:00,68.8918,69.3399,--,71.559,68.8667,0.640214343355771,0.441100000000006,0.650440255589194,0.448099999999997,,,,,
2022-03-02 00:00:00,67.3747,68.8988,--,69.3365,66.755,2.26273222875783,1.52449999999999,2.26212510037149,1.52409999999999,,,,,
2022-03-01 00:00:00,66.6318,67.3743,--,68.0278,66.5047,1.12768863605662,0.751300000000001,1.11433279605235,0.742500000000007,,,,,
2022-02-28 00:00:00,66.3408,66.623,--,66.802,65.5088,0.521748052120505,0.345800000000011,0.425379253792543,0.282200000000003,,,,,
2022-02-25 00:00:00,63.4565,66.2772,--,66.4198,63.4565,4.15408163586018,2.64339999999999,4.44509230732863,2.8207,,,,,
2022-02-24 00:00:00,62.72,63.6338,--,64.8296,62.72,-2.44449111811898,-1.5945,1.45695153061225,0.913800000000002,,,,,
2022-02-23 00:00:00,65.6366,65.2283,--,66.602,65.0947,-0.550697901340911,-0.361199999999997,-0.622061471800789,-0.408299999999997,,,,,
2022-02-22 00:00:00,64.43,65.5895,--,66.2521,63.806,0.214517846693079,0.1404,1.79962750271612,1.15949999999999,,,,,
2022-02-21 00:00:00,65.623,65.4491,--,66.4067,64.6616,-0.335164734761505,-0.220100000000002,-0.264998552336838,-0.173900000000003,,,,,
2022-02-18 00:00:00,65.3801,65.6692,--,66.247,65.3202,0.386140520907539,0.252600000000001,0.442183477847242,0.289100000000005,,,,,
2022-02-17 00:00:00,66.3955,65.4166,--,66.3955,65.2062,-1.43084883570252,-0.949600000000004,-1.47434690604031,-0.978899999999996,,,,,
2022-02-16 00:00:00,65.5337,66.3662,--,66.5448,65.5059,1.22894120697676,0.805700000000002,1.27033877226528,0.83250000000001,,,,,
2022-02-15 00:00:00,65.8133,65.5605,--,66.6862,65.2047,-0.400007292195226,-0.263300000000001,-0.38411688822775,-0.252799999999993,,,,,
2022-02-14 00:00:00,64.98,65.8238,--,65.9364,64.3584,-0.365245795435102,-0.241299999999995,1.29855340104648,0.843800000000002,,,,,
