XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: October 2011,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,10/2011,09/2011,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,2769.2085063140003,2825.047540092,-0.019765697031838725,0.17957998619686966,10757.74467117,7.1574761905
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,1221.540253027,1057.551533395,0.15506451879990757,0.07921548026352757,6132.8004055207,9.4899047619
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,846.945904099,1927.459828335,-0.5605895948396402,0.0549234676337325,509.3371606869,9.6909047619
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,647.286137809,465.263777893,0.39122400789571254,0.04197576145968435,613.2987273,9.2423809524
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,573.974913182,392.10189571399997,0.46384120927754613,0.03722161287297643,3285.3259131199998,11.5762380952
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,543.198055138,603.806572829,-0.10037737318266082,0.03522576903163231,3017.8178896,10.5991904762
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,328.779811112,295.014038779,0.11445479839789785,0.021320992553172366,317.216152,26.4740952381
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,271.325862907,511.024737718,-0.4690553257389931,0.017595170101708447,577.6230719600001,13.0270952381
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db X-trackers,Swap-based,Accumulating,245.817048107,414.298746161,-0.4066671685955974,0.015940952804875157,294.5493837572,12.3928095238
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,234.449045785,349.49690553,-0.3291813401624655,0.015203750930976515,2863.8983835778454,26.5531904762
ETFX DAX 2x Short Fund,DE000A0X9AA8,ETF Securities,Swap-based,Accumulating,209.52657986399998,231.716052695,-0.09576148295693299,0.013587557684465646,68.4492003022,23.5341904762
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,199.66894086300002,131.753691425,0.5154713215504885,0.012948301134553628,803.04164867,5.172047619
db x-trackers II EONIA TR Index ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,192.427569175,189.92467655599998,0.013178343459029351,0.01247870651038126,1611.83122126,0.3564285714
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,176.914204799,198.065682493,-0.10679021942505118,0.01147268267571621,6715.143081890001,13.6924285714
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,165.295488716,183.24625284400003,-0.09795978825980012,0.010719222302814298,1097.5728462036,15.1276666667
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,161.030823044,419.776873034,-0.6163894835841582,0.010442663639656277,973.699584,11.9591428571
ComStage ETF EURO STOXX 50 NR,LU0378434079,ComStage ETF,Swap-based,Accumulating,143.80974476699998,162.080439991,-0.11272609591271188,0.009325896522905188,198.80506147,12.578
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,135.45663378799998,247.465363524,-0.45262386679474453,0.008784206884552023,732.40574349,23.97
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,134.989387113,98.96497796199999,0.3640116927508683,0.008753906475155001,1195.74816721,17.3282857143
ETFlab Deutsche Börse EuroGOV®  Germany 5-10,DE000ETFL201,ETFlab,Full Replication,Distributing,133.4415657,171.48164214,-0.2218317714087642,0.008653532036990453,308.612903,5.8035238095
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Optimised,Distributing,126.70812844699999,197.762050127,-0.35928997314889377,0.008216876376647727,3814.88878308,26.5353809524
ETFX DAX 2x Long Fund,DE000A0X8994,ETF Securities,Swap-based,Accumulating,116.705474989,128.649704779,-0.09284304080229566,0.007568215806010281,44.7409631307,20.6559047619
db x-trackers MSCI World TRN Index ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,115.899061966,86.42251359800001,0.34107487899637,0.007515920849090596,1601.5343270254766,18.0375238095
DJ STOXX 600 Optimised Basic Resources Source ETF,IE00B5MTWY73,Source Markets,Swap-based,Accumulating,109.508815445,85.02264562,0.2879958585908795,0.00710152071294366,99.54347936,19.4486666667
