European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Januar 2009,,,,,
,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,
,,01/2009,12/2008,Change (%),Market Share
ComStage ETF ATX,LU0392496690,0.33591531,0.692045111,-0.5146048940153556,1.5544265218525238e-05
ComStage ETF Commerzbank EONIA Index TR,LU0378437684,56.314449448,44.162081316,0.27517652632909706,0.002605914978554994
ComStage ETF Commerzbank FED Funds Effective Rate Index TR,LU0378437767,9.11787,2.20736518,3.130657710202713,0.00042192357802338544
ComStage ETF DAX TR,LU0378438732,57.988010564999996,151.46011099700002,-0.6171400497247188,0.002683357944349138
ComStage ETF DJ EURO STOXX 50 Leveraged TR,LU0392496930,0.20371926,0.594352396,-0.6572416274065125,9.426977911669759e-06
ComStage ETF DJ EURO STOXX 50 Short TR,LU0392496856,1.064196798,0.567531287,0.875133269965432,4.924502331500558e-05
ComStage ETF DJ EURO STOXX 50 TR,LU0378434079,16.982283662,78.917487518,-0.7848096259003865,0.0007858442690759048
ComStage ETF DJ EURO STOXX Select Dividend 30 TR,LU0378434236,0.7267569399999999,15.835265331,-0.9541051618139129,3.363021061696721e-05
ComStage ETF DJ STOXX 600 Automobiles & Parts TR,LU0378435043,0.00326146,0.205569644,-0.9841345252317506,1.5092196672908812e-07
ComStage ETF DJ STOXX 600 Banks TR,LU0378435399,1.90367215,7.074827781000001,-0.7309231816055708,8.80912060504779e-05
ComStage ETF DJ STOXX 600 Basic Resources TR,LU0378435472,1.989682033,5.113379806,-0.6108871023690979,9.207125814386514e-05
ComStage ETF DJ STOXX 600 Chemicals TR,LU0378435555,0.243334436,0.8607583590000001,-0.7173022678714411,1.1260144737029864e-05
ComStage ETF DJ STOXX 600 Construction & Materials TR,LU0378435639,1.6651402,1.1698488459999998,0.4233806407498908,7.705329326855676e-05
ComStage ETF DJ STOXX 600 Financial Services TR,LU0378435712,0.014628799999999999,0.10215735799999999,-0.8568013084285128,6.769383242126177e-07
ComStage ETF DJ STOXX 600 Food & Beverage TR,LU0378435803,0.5947874599999999,1.313225777,-0.5470790549369486,2.7523407691340327e-05
ComStage ETF DJ STOXX 600 Health Care TR,LU0378435985,0.4221755,5.255201576999999,-0.9196652128725756,1.953590010757027e-05
ComStage ETF DJ STOXX 600 Industrial Goods & Services TR,LU0378436017,0.000478363,0.041556845,-0.9884889480902604,2.213594058195617e-08
ComStage ETF DJ STOXX 600 Insurance TR,LU0378436108,4.17519075,0.527752376,6.911268503696892,0.00019320427031424466
