European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
September 2008,,,,,
,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,
,,09/2008,08/2008,Change (%),Market Share
ComStage ETF Commerzbank EONIA Index TR,LU0378437684,35.764377065,,,0.0011155028961053724
ComStage ETF Commerzbank FED Funds Effective Rate Index TR,LU0378437767,5.772953534999999,,,0.0001800603537891999
ComStage ETF DAX TR,LU0378438732,30.516318576000003,,,0.0009518141945582963
ComStage ETF DJ EURO STOXX 50 TR,LU0378434079,16.990504423,,,0.0005299395221032809
ComStage ETF DJ EURO STOXX Select Dividend 30 TR,LU0378434236,4.061207714,,,0.0001266704284662613
ComStage ETF DJ STOXX 600 Automobiles & Parts TR,LU0378435043,0,,,0
ComStage ETF DJ STOXX 600 Banks TR,LU0378435399,3.222306984,,,0.00010050483379760127
ComStage ETF DJ STOXX 600 Basic Resources TR,LU0378435472,0.22140537400000002,,,6.905707751079297e-06
ComStage ETF DJ STOXX 600 Chemicals TR,LU0378435555,0.069128085,,,2.1561281181990122e-06
ComStage ETF DJ STOXX 600 Construction & Materials TR,LU0378435639,0,,,0
ComStage ETF DJ STOXX 600 Financial Services TR,LU0378435712,0.008431865,,,2.629926927001972e-07
ComStage ETF DJ STOXX 600 Food & Beverage TR,LU0378435803,0,,,0
ComStage ETF DJ STOXX 600 Health Care TR,LU0378435985,0.129308947,,,4.033189355113856e-06
ComStage ETF DJ STOXX 600 Industrial Goods & Services TR,LU0378436017,0,,,0
ComStage ETF DJ STOXX 600 Insurance TR,LU0378436108,0.07728689999999999,,,2.410604289970353e-06
ComStage ETF DJ STOXX 600 Media TR,LU0378436363,0,,,0
ComStage ETF DJ STOXX 600 Oil & Gas TR,LU0378436447,0.269256736,,,8.398207754548504e-06
ComStage ETF DJ STOXX 600 Personal & Household Goods TR,LU0378436520,0,,,0
ComStage ETF DJ STOXX 600 Retail TR,LU0378436876,0,,,0
ComStage ETF DJ STOXX 600 Technology TR,LU0378437098,0,,,0
ComStage ETF DJ STOXX 600 Telecommunications TR,LU0378437171,0,,,0
ComStage ETF DJ STOXX 600 TR,LU0378434582,2.3831149230000004,,,7.433015241750113e-05
ComStage ETF DJ STOXX 600 Travel & Leisure TR,LU0378437254,0,,,0
ComStage ETF DJ STOXX 600 Utilities TR,LU0378437338,0.30533601,,,9.523532391497533e-06
ComStage ETF Dow Jones Industrial Average TR,LU0378437502,1.3330111299999998,,,4.157706349402328e-05
ComStage ETF NASDAQ-100,LU0378449770,0.31985998,,,9.976539879045883e-06
ComStage ETF Nikkei 225,LU0378453376,0.304904613,,,9.510076974617305e-06
db x-trackers Currency Carry ETF,LU0328474126,0.7410893199999999,2.0722501799999997,-0.6423745901182646,2.311482403930306e-05
db x-trackers Currency Momentum ETF,LU0328474043,0.006932,0.31515616999999996,-0.9780045556461737,2.1621140113103886e-07
db x-trackers Currency Returns ETF,LU0328474472,0.11324379,0.38921585999999997,-0.7090463117304624,3.5321117289799665e-06
db x-trackers Currency Valuation ETF,LU0328473748,0,0.00780392,-1,0
db x-trackers DAX ETF,LU0274211480,402.60371612499995,170.18833244,1.3656364120433349,0.012557344714937862
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,25.911796623999997,17.75062578,0.45976806368118917,0.0008081976130838953
db x-trackers DJ EURO STOXX 50 ETF,LU0274211217,187.600471071,123.63059356999999,0.5174275691298051,0.005851321509391782
db x-trackers DJ EURO STOXX 50 Short ETF,LU0292106753,322.38609542399996,132.52471026,1.432648936123016,0.010055330264972278
