Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,52,iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,EXV4,iShares,Passive,Full Replication,Distributing,EUR,48.59982011,32.3520311,801.7666,10.9710434782609
,53,Vanguard FTSE All-World High Dividend Yield UCITS ETF,IE00B8GKDB10,VGWD,Vanguard,Passive,Optimised,Distributing,EUR,48.52383065999999,37.79904423,2637.8673,14.9652608695652
,54,iShares MSCI World Small Cap UCITS ETF USD (Acc),IE00BF4RFH31,IUSN,iShares,Passive,Optimised,Accumulating,EUR,48.223537714,39.252937956,2249.5904,13.4881739130435
,55,iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,2B76,iShares,Passive,Optimised,Accumulating,EUR,47.799173657,29.050704148,2646.3727,10.0281739130435
,56,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),IE0008471009,EUN2,iShares,Passive,Full Replication,Distributing,EUR,47.34310546,37.06833667,3397.4597,4.47452173913044
,57,Xtrackers MSCI World Information Technology UCITS ETF 1C,IE00BM67HT60,XDWT,Xtrackers,Passive,Full Replication,Accumulating,EUR,46.61273729,29.562192855,1865.0221,11.0024347826087
,58,SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPYD,SPDR,Passive,Full Replication,Distributing,EUR,45.64860842,28.24850044,4345.402,9.41252173913044
,59,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),IE00B53L3W79,SXRT,iShares,Passive,Full Replication,Accumulating,EUR,45.08745526,63.55991294,2948.671,4.73639130434783
,60,iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,EXH1,iShares,Passive,Full Replication,Distributing,EUR,44.61320899,62.74047124000001,1236.8441,8.01573913043478
,61,L&G DAX Daily 2x Short UCITS ETF,IE00B4QNHZ41,DES2,L&G ETF,Passive,Swap-based,Accumulating,EUR,44.5091913597,55.0034523025,51.0495,8.26917391304348
,62,VanEck Global Real Estate UCITS ETF,NL0009690239,TRET,VanEck,Passive,Full Replication,Distributing,EUR,44.435900965,54.25240797999999,287.2119,24.6267826086956
,63,UBS ETF (LU) MSCI USA Socially Responsible UCITS ETF (USD) A-dis,LU0629460089,UIMP,UBS ETF,Passive,Full Replication,Distributing,EUR,44.39442134,38.03857984,1723.702,10.2944782608696
,64,iShares Core MSCI Europe UCITS ETF EUR (Dist),IE00B1YZSC51,IQQY,iShares,Passive,Optimised,Distributing,EUR,44.38506414,29.61606719,6318.6085,6.56130434782609
,65,iShares EUR Corp Bond 0-3yr ESG UCITS ETF,IE00BYZTVV78,QDVL,iShares,Passive,Optimised,Distributing,EUR,44.0672486036,30.3949845731,2698.4333,10.8333913043478
,66,Xtrackers LevDAX Daily Swap UCITS ETF 1C,LU0411075376,DBPE,Xtrackers,Passive,Swap-based,Accumulating,EUR,43.92339112,41.44484575,51.7989,7.08913043478261
,67,Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C,LU0322251520,DXS3,Xtrackers,Passive,Swap-based,Accumulating,EUR,43.31692572999999,33.294796925,209.3852,6.40891304347826
,68,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF,LU1291103338,EKLD,EasyETF,Passive,Full Replication,Accumulating,USD,43.2807384998443,26.0184284337225,475.2205,13.2425217391304
,69,Xtrackers MSCI World Swap UCITS ETF 1C,LU0274208692,DBXW,Xtrackers,Passive,Swap-based,Accumulating,EUR,43.190735518,53.37882946,3036.3084,7.72378260869565
,70,Amundi Index MSCI World SRI PAB UCITS ETF DR (C),LU1861134382,XAMB,Amundi,Passive,Full Replication,Accumulating,EUR,43.10911305,48.8415104,2221.4598,8.47295652173913
,71,iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,IS3R,iShares,Passive,Optimised,Accumulating,EUR,41.37165892,56.47104046,1500.642,9.13021739130435
,72,SPDR MSCI World UCITS ETF,IE00BFY0GT14,SPPW,SPDR,Passive,Optimised,Accumulating,EUR,41.182274356,26.347079128,1525.6844,7.87017391304348
,73,iShares USD Treasury Bond 7-10yr UCITS ETF USD (Dist),IE00B1FZS798,IUSM,iShares,Passive,Optimised,Distributing,EUR,40.46101106,19.9017237,4017.9172,7.55034782608696
,74,iShares Edge MSCI World Value Factor UCITS ETF USD (Acc),IE00BP3QZB59,IS3S,iShares,Passive,Optimised,Accumulating,EUR,40.38123059,32.071810635,3915.2702,7.91878260869565
,75,iShares S&P 500 EUR Hedged UCITS ETF (Acc),IE00B3ZW0K18,IBCF,iShares,Passive,Optimised,Accumulating,EUR,40.17575728,48.790449026,4449.64,10.0667391304348
,76,Xtrackers MSCI Emerging Markets UCITS ETF 1C,IE00BTJRMP35,XMME,Xtrackers,Passive,Optimised,Accumulating,EUR,39.968856747,30.861508233,4529.2985,10.6566956521739
,77,L&G Cyber Security UCITS ETF,IE00BYPLS672,USPY,L&G ETF,Passive,Full Replication,Accumulating,EUR,39.86208249,14.936952954,2647.9581,20.6039130434783
,78,Xtrackers MSCI World Health Care UCITS ETF 1C,IE00BM67HK77,XDWH,Xtrackers,Passive,Optimised,Accumulating,EUR,39.087800375,56.16946401,1817.4375,13.8661739130435
,79,Deka Deutsche Boerse EUROGOV Germany Money Market UCITS ETF,DE000ETFL227,EL4W,Deka ETF,Passive,Full Replication,Distributing,EUR,38.035487746,33.802023141,178.4869,5.06091304347826
,80,Amundi ETF Leveraged MSCI USA Daily UCITS ETF - EUR (C/D),FR0010755611,18MF,Amundi,Passive,Swap-based,Accumulating,EUR,37.244233,18.3516815,333.4048,18.2304347826087
,81,iShares MSCI EM SRI UCITS ETF USD (Acc),IE00BYVJRP78,QDVS,iShares,Passive,Full Replication,Accumulating,EUR,36.901428052,24.537687391,3566.4687,19.8470869565217
,82,Xtrackers MSCI World ESG UCITS ETF,IE00BZ02LR44,XZW0,Xtrackers,Passive,Optimised,Accumulating,EUR,36.87493617000001,26.907500595,2210.5258,9.49604347826087
,83,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),LU1861137484,MIVB,Amundi,Passive,Full Replication,Accumulating,EUR,36.67126934,36.34695087,2292.8327,8.38069565217391
,84,Xtrackers MSCI World Energy UCITS ETF 1C,IE00BM67HM91,XDW0,Xtrackers,Passive,Optimised,Accumulating,EUR,36.510499875,32.6358343,1563.3714,30.6949565217391
,85,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Acc),IE00BQN1K901,CEMS,iShares,Passive,Optimised,Accumulating,EUR,36.407404588,26.165663445,2464.8654,7.93339130434783
,86,UBS ETF (IE) MSCI USA Value UCITS ETF (USD) A-dis,IE00B78JSG98,UBU5,UBS ETF,Passive,Full Replication,Distributing,EUR,36.28726617,33.56335873,918.2644,17.3447391304348
,87,iShares Edge MSCI World Quality Factor UCITS ETF USD (Acc),IE00BP3QZ601,IS3Q,iShares,Passive,Optimised,Accumulating,EUR,35.3244274,22.1412771,2064.7569,7.37191304347826
,88,Deka DAX (ausschuettend) UCITS ETF,DE000ETFL060,EL4F,Deka ETF,Passive,Full Replication,Distributing,EUR,35.32416937,59.13904133,764.6436,4.50830434782609
,89,iShares MSCI China A UCITS ETF USD (Acc),IE00BQT3WG13,36BZ,iShares,Passive,Optimised,Accumulating,EUR,34.87578768949999,42.12536194,2334.9224,15.2134347826087
,90,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),IE00BCRY6557,IS3M,iShares,Passive,Optimised,Distributing,EUR,34.7361727,84.694379512,3420.0191,5.53539130434783
,91,iShares EUR Corp Bond 1-5yr UCITS ETF EUR (Dist),IE00B4L60045,EUNT,iShares,Passive,Optimised,Distributing,EUR,34.630797075,46.375094545,3605.0221,8.2125652173913
,92,iShares Core EUR Corp Bond UCITS ETF EUR (Dist),IE00B3F81R35,EUN5,iShares,Passive,Optimised,Distributing,EUR,34.36535928,54.552276205,7598.7454,15.443
,93,iShares S&P 500 Energy Sector UCITS ETF USD (Acc),IE00B42NKQ00,QDVF,iShares,Passive,Full Replication,Accumulating,EUR,34.34807274,24.533191583,1428.6483,27.6427391304348
,94,Xtrackers S&P 500 Swap UCITS ETF 1C,LU0490618542,D5BM,Xtrackers,Passive,Swap-based,Accumulating,EUR,33.757267054,26.944150294,5928.5403,5.93226086956522
,95,Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF 1C,LU0411078552,DBPG,Xtrackers,Passive,Swap-based,Accumulating,EUR,33.69729284,22.26084628,204.6832,11.0556086956522
,96,iShares MSCI Europe SRI UCITS ETF EUR (Acc),IE00B52VJ196,IUSK,iShares,Passive,Optimised,Accumulating,EUR,33.69176899,28.89556015,3300.6374,9.45708695652174
,97,Deka DAX UCITS ETF,DE000ETFL011,EL4A,Deka ETF,Passive,Full Replication,Accumulating,EUR,33.59629188,80.18340724,1069.8411,4.29708695652174
,98,iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,EXV1,iShares,Passive,Full Replication,Distributing,EUR,32.704354958,62.724224836,775.9804,9.64904347826087
,99,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,IE00BLNMYC90,XDEW,Xtrackers,Passive,Full Replication,Accumulating,EUR,32.39454793,49.79417049,3164.7003,8.01791304347826
,100,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1C,LU0290358497,DBXT,Xtrackers,Passive,Swap-based,Accumulating,EUR,32.148084295,30.442064087,938.6049,2.2965652173913
,101,Lyxor MSCI World UCITS ETF - Dist,FR0010315770,LYYA,Amundi,Passive,Swap-based,Distributing,EUR,32.10938701,30.53371965,3984.3039,7.41873913043478
,102,Amundi Index MSCI USA SRI PAB UCITS ETF DR (C),LU1861136247,GNAR,Amundi,Passive,Full Replication,Accumulating,EUR,31.82627395,14.13754362,3584.5096,9.96386956521739
,103,Xtrackers S&P 500 2x Inverse Daily Swap UCITS ETF 1C,LU0411078636,DBPK,Xtrackers,Passive,Swap-based,Accumulating,EUR,31.7578842135,24.094242689,83.8094,26.4180434782609
,104,iShares Core MSCI Pacific ex-Japan UCITS ETF USD (Acc),IE00B52MJY50,SXR1,iShares,Passive,Full Replication,Accumulating,EUR,31.62405872,20.58237976,2678.5322,13.5607826086957
,105,iShares STOXX Europe 600 Telecommunications UCITS ETF (DE),DE000A0H08R2,EXV2,iShares,Passive,Full Replication,Distributing,EUR,31.56715688,16.613431595,187.7561,9.373
,106,iShares USD Treasury Bond 1-3yr UCITS ETF USD (Dist),IE00B14X4S71,IUSU,iShares,Passive,Optimised,Distributing,EUR,31.044816335,35.354191215,4127.7101,4.75565217391304
,107,Xtrackers MSCI World UCITS ETF 1D,IE00BK1PV551,XDWL,Xtrackers,Passive,Optimised,Distributing,EUR,30.4530305,38.967922332,1157.9763,7.16830434782609
,108,iShares USD Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),IE00BGPP6697,IBB1,iShares,Passive,Optimised,Distributing,EUR,30.4175261452,54.4767304335,1793.7981,9.22986956521739
,109,iShares EUR Corp Bond ex-Financials 1-5yr ESG UCITS ETF EUR (Dist),IE00B4L5ZY03,EUNS,iShares,Passive,Optimised,Distributing,EUR,30.31601985,31.697819535,1288.2259,13.6638260869565
,110,Lyxor Nasdaq-100 Daily (2x) Leveraged UCITS ETF - Acc,FR0010342592,L8I7,Amundi,Passive,Swap-based,Accumulating,EUR,29.3741077,21.5644819,283.2746,21.3979565217391
,111,Xtrackers S&P 500 Swap UCITS ETF 5C - EUR Hedged,LU2196472984,XS5E,Xtrackers,Passive,Swap-based,Accumulating,EUR,29.3005059172,17.8648252738,32.6682,19.4573913043478
,112,iShares Diversified Commodity Swap UCITS ETF (DE),DE000A0H0728,EXXY,iShares,Passive,Swap-based,Accumulating,EUR,29.024122835,38.76340672,444.3031,19.7645217391304
,113,Lyxor Daily LevDAX UCITS ETF - Acc,LU0252634307,LYY8,Amundi,Passive,Swap-based,Accumulating,EUR,27.81412236,39.45148952,106.6712,11.048652173913
,114,Xtrackers MSCI Japan UCITS ETF 1C,LU0274209740,DBXJ,Xtrackers,Passive,Full Replication,Accumulating,EUR,27.504558352,16.276767574,1973.6787,9.45282608695652
,115,SPDR MSCI ACWI UCITS ETF,IE00B44Z5B48,SPYY,SPDR,Passive,Optimised,Accumulating,EUR,27.3658082,34.30356188,2081.1165,8.85078260869565
,116,Vanguard FTSE Developed World UCITS ETF,IE00BKX55T58,VGVE,Vanguard,Passive,Optimised,Distributing,EUR,27.26751803,30.54228306,1426.1079,7.47447826086957
,117,SPDR S&P Global Dividend Aristocrats UCITS ETF,IE00B9CQXS71,ZPRG,SPDR,Passive,Optimised,Distributing,EUR,27.20057942,21.077655955,1255.9495,11.2365217391304
,118,iShares Pfandbriefe UCITS ETF (DE),DE0002635265,EXHE,iShares,Passive,Optimised,Distributing,EUR,27.19416861,6.949433030000001,881.0494,14.5576956521739
,119,iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,EXV6,iShares,Passive,Full Replication,Distributing,EUR,27.16257566,40.95201588,499.102,10.9336086956522
,120,Amundi MSCI Emerging Markets UCITS ETF - EUR (C),LU1681045370,AMEM,Amundi,Passive,Swap-based,Accumulating,EUR,27.0694158279,16.774427795,2060.3262,10.5991304347826
,121,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc),IE00BQN1K786,CEMR,iShares,Passive,Optimised,Accumulating,EUR,27.024504351,7.279049842,332.6332,11.1023043478261
,122,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),IE00BSKRJZ44,IS04,iShares,Passive,Optimised,Distributing,EUR,26.9431439228,32.4867987458,1486.5841,12.4053913043478
,123,Xtrackers FTSE China 50 UCITS ETF 1C,LU0292109856,DBX9,Xtrackers,Passive,Full Replication,Accumulating,EUR,26.737857525,15.11576347,111.3228,39.9068260869565
,124,SPDR S&P 500 UCITS ETF,IE00B6YX5C33,SPY5,SPDR,Passive,Full Replication,Distributing,EUR,26.38458407,22.22663014,5172.8395,6.98060869565217
,125,iShares Oil & Gas Exploration & Production UCITS ETF USD (Acc),IE00B6R51Z18,IS0D,iShares,Passive,Full Replication,Accumulating,EUR,26.2947472,21.216888543,435.957,56.1950869565217
,126,iShares MSCI USA ESG Screened UCITS ETF USD (Acc),IE00BFNM3G45,SGAS,iShares,Passive,Optimised,Accumulating,EUR,26.233640068,19.554737709,3983.2775,10.0780869565217
,127,iShares USD Treasury Bond 3-7yr UCITS ETF EUR Hedged (Dist),IE00BGPP6473,CBUE,iShares,Passive,Optimised,Distributing,EUR,26.2086074291,15.7355125937,1109.8804,8.5585652173913
,128,iShares MSCI World Quality Dividend ESG UCITS ETF,IE00BYYHSQ67,QDVW,iShares,Passive,Full Replication,Distributing,EUR,26.034432985,21.131355515,771.8996,17.7403913043478
,129,iShares S&P 500 Swap UCITS ETF USD (Acc),IE00BMTX1Y45,I500,iShares,Passive,Swap-based,Accumulating,EUR,25.8542836034,2.2224216414,2474.0523,11.9586956521739
,130,iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc),IE00BD1F4M44,QDVI,iShares,Passive,Optimised,Accumulating,EUR,25.589701958,25.319591037,2912.013,10.3706086956522
,131,iShares Dow Jones Global Titans 50 UCITS ETF (DE),DE0006289382,EXI2,iShares,Passive,Full Replication,Distributing,EUR,25.58941442,21.047406,1020.128,21.4689565217391
,132,Amundi MSCI World UCITS ETF - EUR (C),LU1681043599,AMEW,Amundi,Passive,Swap-based,Accumulating,EUR,25.55494985,26.74617876,2156.3939,9.39239130434783
,133,Invesco MSCI World UCITS ETF Acc,IE00B60SX394,SC0J,Invesco,Passive,Swap-based,Accumulating,EUR,25.472226832,28.571236584,3182.9732,8.34204347826087
,134,iShares STOXX Europe 600 Food & Beverage UCITS ETF (DE),DE000A0H08H3,EXH3,iShares,Passive,Full Replication,Distributing,EUR,24.99206307,9.37537474,318.2675,12.6548695652174
,135,iShares J.P. Morgan USD EM Bond EUR Hedged UCITS ETF (Dist),IE00B9M6RS56,IS3C,iShares,Passive,Optimised,Distributing,EUR,24.95271214,10.802232166,2140.9351,34.0325217391304
,136,iShares MSCI USA ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ908,EDMU,iShares,Passive,Optimised,Accumulating,EUR,24.778842008,35.285352039,4329.4594,8.95526086956522
,137,Lyxor MSCI New Energy ESG Filtered (DR) UCITS ETF - Dist,FR0010524777,LYM9,Amundi,Passive,Full Replication,Distributing,EUR,24.67369126,17.17387853,1554.9729,26.848
,138,iShares MSCI Europe ESG Screened UCITS ETF EUR (Acc),IE00BFNM3D14,SLMC,iShares,Passive,Optimised,Accumulating,EUR,24.254431633,24.936900762,1466.3241,10.0614782608696
,139,iShares Global Infrastructure UCITS ETF USD (Dist),IE00B1FZS467,IQQI,iShares,Passive,Full Replication,Distributing,EUR,24.17690634,14.379475755,2127.972,12.8310869565217
,140,Lyxor Core DAX (DR) UCITS ETF,LU0378438732,C001,Amundi,Passive,Full Replication,Distributing,EUR,24.1618526,26.54407524,873.7176,9.19804347826087
,141,L&G DAX Daily 2x Long UCITS ETF,IE00B4QNHH68,DEL2,L&G ETF,Passive,Swap-based,Accumulating,EUR,24.02604145,27.1890752,25.9801,8.51878260869565
,142,Xtrackers II Eurozone Government Bond UCITS ETF 1C,LU0290355717,DBXN,Xtrackers,Passive,Optimised,Accumulating,EUR,23.85998852,16.88294017,2207.7351,7.99126086956522
