Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,79,Xtrackers MSCI Emerging Markets UCITS ETF 1C,IE00BTJRMP35,XMME,Xtrackers,Passive,Optimised,Accumulating,EUR,43.689045172,39.282124056,5023.005732624579,14.9173333333333
,80,Xtrackers S&P 500 Swap UCITS ETF 1C,LU0490618542,D5BM,Xtrackers,Passive,Swap-based,Accumulating,EUR,41.385042508,55.086752376,6280.603524600101,7.68361904761905
,81,iShares Edge MSCI World Value Factor UCITS ETF USD (Acc),IE00BP3QZB59,IS3S,iShares,Passive,Optimised,Accumulating,EUR,41.269942955,49.60864978,4678.645344552679,12.9009047619048
,82,iShares MSCI World Small Cap UCITS ETF USD (Acc),IE00BF4RFH31,IUSN,iShares,Passive,Optimised,Accumulating,EUR,41.158258285,54.180524726,2147.765009081237,21.4355238095238
,83,iShares Core EUR Corp Bond UCITS ETF EUR (Dist),IE00B3F81R35,EUN5,iShares,Passive,Optimised,Distributing,EUR,40.99736042,45.65863357,7440.28944687,17.0003333333333
,84,iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),IE00B3WJKG14,QDVE,iShares,Passive,Full Replication,Accumulating,EUR,40.586424218,56.53643365999999,2663.067230267167,14.28
,85,UBS ETF (LU) MSCI EMU Socially Responsible UCITS ETF (EUR) A-dis,LU0629460675,UIMR,UBS ETF,Passive,Full Replication,Distributing,EUR,40.12971703,24.97449088,945.8064250499999,8.85814285714286
,86,VanEck Semiconductor UCITS ETF - USD Acc,IE00BMC38736,VVSM,VanEck,Passive,Full Replication,Accumulating,EUR,39.895260891,63.853649007,686.446523858261,20.7711904761905
,87,Xtrackers MSCI China UCITS ETF 1C,LU0514695690,XCS6,Xtrackers,Passive,Full Replication,Accumulating,EUR,39.872336034,18.986402858,1869.033615733771,18.3160952380952
,88,iShares EUR Govt Bond 1-3yr UCITS ETF EUR (Dist),IE00B14X4Q57,IBCA,iShares,Passive,Optimised,Distributing,EUR,38.27848858,21.735663225,1788.58436482,5.80514285714286
,89,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Acc,LU0908500753,LYP6,Amundi,Passive,Full Replication,Accumulating,EUR,38.19333428,48.68993764,4879.6362025152,10.7771904761905
,90,SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPYD,SPDR,Passive,Full Replication,Distributing,EUR,37.85044067,44.11374802,4041.296897051911,11.9190476190476
,91,Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,EL4B,Deka ETF,Passive,Full Replication,Distributing,EUR,37.545565495,41.107849015,808.17240418,5.44761904761905
,92,Xtrackers MSCI World Information Technology UCITS ETF 1C,IE00BM67HT60,XDWT,Xtrackers,Passive,Full Replication,Accumulating,EUR,37.458784205,46.42403735,1628.87396391286,14.9004285714286
,93,Amundi MSCI Emerging ESG Leaders UCITS ETF DR (C),LU2109787551,SADM,Amundi,Passive,Full Replication,Accumulating,EUR,37.338283255,32.69492927,761.9860605570337,31.1544761904762
,94,Lyxor Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF,LU0419741177,C090,Amundi,Passive,Swap-based,Distributing,EUR,37.25362316,56.897493,1398.67111426,25.613380952381
,95,iShares EUR Corp Bond ESG UCITS ETF EUR (Dist),IE00BYZTVT56,OM3F,iShares,Passive,Optimised,Distributing,EUR,36.958160424,22.7856313127,2138.54406026,15.3952380952381
,96,iShares MSCI Europe SRI UCITS ETF EUR (Acc),IE00B52VJ196,IUSK,iShares,Passive,Optimised,Accumulating,EUR,36.70088429,40.69680839,3216.58844585,11.023380952381
,97,Xtrackers II Eurozone Government Bond UCITS ETF 1C,LU0290355717,DBXN,Xtrackers,Passive,Optimised,Accumulating,EUR,36.42458442,29.93140359,1742.093824284,9.71342857142857
,98,Xtrackers MSCI World Health Care UCITS ETF 1C,IE00BM67HK77,XDWH,Xtrackers,Passive,Optimised,Accumulating,EUR,36.06084734,30.333847285,1770.21728671475,13.606
,99,iShares Core MSCI Japan IMI UCITS ETF USD (Acc),IE00B4L5YX21,EUNN,iShares,Passive,Optimised,Accumulating,EUR,35.593344604,25.465795508,3547.505498319365,9.04176190476191
,100,Vanguard FTSE Developed World UCITS ETF,IE00BKX55T58,VGVE,Vanguard,Passive,Optimised,Distributing,EUR,35.55911177,58.89676747999999,1272.575373,11.8620952380952
,101,iShares STOXX Europe 600 Telecommunications UCITS ETF (DE),DE000A0H08R2,EXV2,iShares,Passive,Full Replication,Distributing,EUR,35.370468305,23.521914915,275.785821,14.4871428571429
,102,SPDR MSCI EM Asia UCITS ETF,IE00B466KX20,SPYA,SPDR,Passive,Optimised,Accumulating,EUR,35.33086945,20.56005848,994.6386175101142,29.580619047619
,103,iShares EUR Inflation Linked Govt Bond UCITS ETF EUR (Acc),IE00B0M62X26,IBCI,iShares,Passive,Optimised,Accumulating,EUR,35.11531653,27.86416536,1840.34283521,21.0730952380952
,104,Lyxor Daily LevDAX UCITS ETF - Acc,LU0252634307,LYY8,Amundi,Passive,Swap-based,Accumulating,EUR,34.99590683,41.96823293,117.6836711496,13.2177142857143
,105,iShares EUR Corp Bond 1-5yr UCITS ETF EUR (Dist),IE00B4L60045,EUNT,iShares,Passive,Optimised,Distributing,EUR,34.97897505,56.326780045,3562.67740531,12.1910952380952
,106,Xtrackers MSCI Europe UCITS ETF 1C,LU0274209237,DBXA,Xtrackers,Passive,Full Replication,Accumulating,EUR,34.88014281,28.46957672,2801.325837636252,12.8080952380952
,107,iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,IS3R,iShares,Passive,Optimised,Accumulating,EUR,34.75237339,32.877585345,1548.57916717798,12.6739523809524
,108,Xtrackers MSCI AC World ESG Screened UCITS ETF 1C,IE00BGHQ0G80,XMAW,Xtrackers,Passive,Optimised,Accumulating,EUR,34.3821066,28.179528965,1279.165355,17.1075714285714
,109,Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF 1C,LU0411078552,DBPG,Xtrackers,Passive,Swap-based,Accumulating,EUR,34.35095671,34.95101907999999,176.236805782696,14.8409523809524
,110,iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,2B76,iShares,Passive,Optimised,Accumulating,EUR,34.09818196,45.443537483,2484.948768941187,17.3992857142857
,111,Amundi MSCI World UCITS ETF - EUR (C),LU1681043599,AMEW,Amundi,Passive,Swap-based,Accumulating,EUR,33.32436861,39.41071113,1993.4352764125,11.2123333333333
,112,Lyxor Nasdaq-100 Daily (2x) Leveraged UCITS ETF - Acc,FR0010342592,L8I7,Amundi,Passive,Swap-based,Accumulating,EUR,32.4819431,23.2398016,246.4475851448,25.2534285714286
,113,iShares MSCI World Quality Dividend ESG UCITS ETF,IE00BYYHSQ67,QDVW,iShares,Passive,Full Replication,Distributing,EUR,32.421392131,35.490989656,585.383885822103,17.4090952380952
,114,Lyxor MSCI World UCITS ETF - Dist,FR0010315770,LYYA,Amundi,Passive,Swap-based,Distributing,EUR,31.83034438,42.46343082,3648.024920426,11.3995238095238
,115,Vanguard S&P 500 UCITS ETF (USD) Accumulating,IE00BFMXXD54,VUAA,Vanguard,Passive,Full Replication,Accumulating,EUR,31.797397886,39.315796866,4271.057031,6.2832380952381
,116,iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,EXV4,iShares,Passive,Full Replication,Distributing,EUR,31.6843205,24.96315221,786.58373323,11.9878571428571
,117,Xtrackers EURO STOXX 50 Short Daily Swap UCITS ETF 1C,LU0292106753,DXSP,Xtrackers,Passive,Swap-based,Accumulating,EUR,31.523682289,20.873096843,158.542982712,6.52395238095238
,118,iShares MSCI World ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ569,EDMW,iShares,Passive,Optimised,Accumulating,EUR,31.247943391,34.541782998,2369.855530823858,11.5556666666667
,119,Amundi EURO STOXX 50 UCITS ETF DR - EUR (C),LU1681047236,V50A,Amundi,Passive,Full Replication,Accumulating,EUR,31.15502755,10.85657062,1942.628985818166,9.38509523809524
,120,Xtrackers MSCI World ESG UCITS ETF,IE00BZ02LR44,XZW0,Xtrackers,Passive,Optimised,Accumulating,EUR,31.009976655,32.237933855,2024.933858935346,10.2592380952381
,121,iShares MSCI Europe ESG Screened UCITS ETF EUR (Acc),IE00BFNM3D14,SLMC,iShares,Passive,Optimised,Accumulating,EUR,30.820562956,24.418117481,1461.3819275,10.930619047619
,122,iShares EUR Govt Bond Climate UCITS ETF EUR (Acc),IE00BLDGH553,SECA,iShares,Passive,Optimised,Accumulating,EUR,30.5414740724,21.2353323403,568.3348477999999,15.150380952381
,123,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),IE00BCRY6557,IS3M,iShares,Passive,Optimised,Distributing,EUR,30.43976297,31.323549426,3592.80796287,7.45795238095238
,124,UBS ETF (IE) MSCI USA Value UCITS ETF (USD) A-dis,IE00B78JSG98,UBU5,UBS ETF,Passive,Full Replication,Distributing,EUR,30.16363787,34.54179693,960.74941262,17.7313333333333
,125,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc),IE00BQN1K786,CEMR,iShares,Passive,Optimised,Accumulating,EUR,29.934800525,9.567425757999999,355.76179479,14.7840952380952
,126,iShares USD Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),IE00BGPP6697,IBB1,iShares,Passive,Optimised,Distributing,EUR,29.1558418186,34.846270729,1575.8634841,9.74547619047619
,127,iShares Global Corp Bond UCITS ETF EUR Hedged (Dist),IE00BJSFQW37,36B7,iShares,Passive,Optimised,Distributing,EUR,29.0810114524,13.4287780056,385.12326287,22.8038571428571
,128,SPDR S&P 500 UCITS ETF,IE00B6YX5C33,SPY5,SPDR,Passive,Full Replication,Distributing,EUR,29.01217661,48.67477258,4777.936688454437,9.26223809523809
,129,Xtrackers MSCI USA UCITS ETF 2C EUR Hedged,IE00BG04M077,XD9E,Xtrackers,Passive,Full Replication,Accumulating,EUR,28.916929848,28.841171834,305.6285678572,16.8165238095238
,130,Lyxor Commodities Thomson Reuters/CoreCommodity CRB TR UCITS ETF - Acc,LU1829218749,LYTR,Amundi,Passive,Swap-based,Accumulating,EUR,28.583009535,22.62272154,2177.6526651496,22.231
,131,Xtrackers MSCI World UCITS ETF 1D,IE00BK1PV551,XDWL,Xtrackers,Passive,Optimised,Distributing,EUR,28.454230966,33.666949868,1044.652094130137,9.045
,132,iShares Global Water UCITS ETF USD (Dist),IE00B1TXK627,IQQQ,iShares,Passive,Full Replication,Distributing,EUR,28.257959235,37.33827811,1845.158318407527,14.8945714285714
,133,SPDR S&P Global Dividend Aristocrats UCITS ETF,IE00B9CQXS71,ZPRG,SPDR,Passive,Optimised,Distributing,EUR,28.080977845,30.845789155,1313.419497268019,12.2702380952381
,134,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ239,EDM2,iShares,Passive,Optimised,Accumulating,EUR,27.9595051045,9.9834172205,1378.33977120374,32.6689523809524
,135,Deka MDAX UCITS ETF,DE000ETFL441,ELF1,Deka ETF,Passive,Full Replication,Accumulating,EUR,27.78796265,28.50571185,389.78775923,8.94514285714286
,136,Lyxor Nasdaq-100 UCITS ETF - Acc,LU1829221024,LYMS,Amundi,Passive,Swap-based,Accumulating,EUR,27.653115985,33.24492104,1088.37854888,12.0682380952381
,137,iShares Dow Jones Global Titans 50 UCITS ETF (DE),DE0006289382,EXI2,iShares,Passive,Full Replication,Distributing,EUR,27.58356962,23.63768814,927.1217022000001,23.5029523809524
,138,Lyxor Core DAX (DR) UCITS ETF,LU0378438732,C001,Amundi,Passive,Full Replication,Distributing,EUR,27.3311417,42.51628902,903.16571,10.7738095238095
,139,Amundi ETF Leveraged MSCI USA Daily UCITS ETF - EUR (C/D),FR0010755611,18MF,Amundi,Passive,Swap-based,Accumulating,EUR,27.2421585,30.6018705,275.8616457599925,16.2420476190476
,140,iShares Core MSCI Pacific ex-Japan UCITS ETF USD (Acc),IE00B52MJY50,SXR1,iShares,Passive,Full Replication,Accumulating,EUR,27.23223166,24.04774154,2636.409047834426,16.7396666666667
