XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: January 2021,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,01-2021,12-2020,Change (%),Market Share,in MEUR,100000
iShares Global Clean Energy UCITS ETF USD (Dist),IE00B1XNHC34,iShares,Full Replication,Distributing,972.4554270900001,366.63656530000003,1.6523689100520822,0.05454660028898833,5369.322997486816,14.22505
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,732.37572498,689.23412594,0.06259353304823967,0.04108014086710926,6268.52769868,3.64305
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,563.9182003999999,352.13622894,0.6014205698104558,0.03163108541123666,24147.63689549275,4.85415
Xtrackers DAX UCITS ETF 1C,LU0274211480,Xtrackers,Full Replication,Accumulating,321.41407413999997,275.41011996,0.16703799477913717,0.01802863611120272,3656.5920888336,3.9331
iShares Core EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,321.14470407,308.45976148,0.04112349218302325,0.018013526707595325,5301.48680855,3.74415
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,310.17993197000004,215.18668838999997,0.44144572459722164,0.017398494877511047,5935.82527825,5.3496
iShares Core MSCI EM IMI UCITS ETF USD (Acc),IE00BKM4GZ66,iShares,Optimised,Accumulating,212.15992063,168.33822422,0.26031934584702365,0.011900393648455687,15106.887564164468,9.37755
Xtrackers EURO STOXX 50 UCITS ETF 1C,LU0380865021,Xtrackers,Full Replication,Accumulating,158.26082538999998,210.67870528999998,-0.2488048321155506,0.008877106079592854,3781.0533785824,4.6472
iShares Core S&P 500 UCITS ETF USD (Acc),IE00B5BMR087,iShares,Full Replication,Accumulating,145.76787769,134.71810455000002,0.08202144156429192,0.00817635640445112,33599.16261040705,4.27365
Xtrackers MSCI Emerging Markets UCITS ETF 1C,IE00BTJRMP35,Xtrackers,Optimised,Accumulating,130.47227104,85.37270875,0.5282667371146286,0.007318401048479903,3435.933954941679,10.0218
iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,iShares,Optimised,Accumulating,129.81078252,88.43625392,0.46784578457413706,0.00728129708577781,3092.412856410679,18.255
Lyxor New Energy (DR) UCITS ETF - Dist,FR0010524777,Lyxor,Full Replication,Distributing,126.75839295,58.52355285,1.1659381014493553,0.0071100836099074576,996.9388712192999,47.10005
Deka DAX UCITS ETF,DE000ETFL011,Deka ETF,Full Replication,Accumulating,123.45733066,170.00195340000002,-0.27378875247677015,0.006924921678321036,972.1578605499999,3.92635
iShares Nasdaq-100 UCITS ETF USD (Acc),IE00B53SZB19,iShares,Full Replication,Accumulating,113.4216119,109.201262,0.038647446217242365,0.006362001955149232,5486.990168432762,4.2606
UBS ETF (LU) MSCI World Socially Responsible UCITS ETF (USD) A-dis,LU0629459743,UBS ETF,Full Replication,Distributing,109.76217462000001,95.65791962,0.14744471817941474,0.0061567381898041205,2499.84777133,11.43405
Xtrackers MSCI World UCITS ETF 1C,IE00BJ0KDQ92,Xtrackers,Optimised,Accumulating,109.03295027,74.6700513,0.4601965362517435,0.006115834814664885,5245.597829867978,12.0115
iShares Nasdaq-100 UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,108.16317269,120.52775557,-0.1025870167541526,0.006067047581157891,2147.4561597148977,5.56415
iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,107.95904529,72.95618287,0.47977924615890744,0.006055597744604303,1060.59829403,9.15985
iShares Healthcare Innovation UCITS ETF USD (Acc),IE00BYZK4776,iShares,Optimised,Accumulating,105.11657776999999,58.731235840000004,0.7897899859687336,0.005896159136593405,1791.4288464485828,24.02895
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,101.57514227,89.11680792,0.13979780740333325,0.0056975142822520706,1090.17011532,13.6412
iShares Core EUR Govt Bond UCITS ETF EUR (Dist),IE00B4WXJJ64,iShares,Optimised,Distributing,97.93602820999999,72.49808851,0.3508773848084452,0.0054933904792404935,4130.6529903,4.7386
VanEck Vector Video Gaming and eSports UCITS ETF,IE00BYWQWR46,VanEck Vectors,Full Replication,Accumulating,97.56352995,61.40875655,0.5887559923243553,0.005472496448387723,825.0594782135794,23.78365
iShares MSCI World SRI UCITS ETF EUR (Acc),IE00BYX2JD69,iShares,Optimised,Accumulating,96.13898389,56.133897340000004,0.7126725284669144,0.005392591352109329,2192.92137398,12.4266
Vanguard FTSE All-World UCITS ETF,IE00B3RBWM25,Vanguard,Optimised,Distributing,94.78805924,63.292228689999995,0.49762555691100596,0.0053168157999849515,5716.979559,12.53365
iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,iShares,Full Replication,Distributing,87.50890863,68.44192905,0.278586238650151,0.00490851645000326,706.12698725,10.46405
iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE),DE000A0Q4R28,iShares,Full Replication,Distributing,85.66884183,53.16011105,0.6115248846907744,0.004805304122272224,449.00965902999997,9.28175
iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,iShares,Optimised,Accumulating,84.54617453,48.07733565,0.7585453392320005,0.004742331894687596,2071.0676830669086,16.03815
