XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: February 2012,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,02/2012,01/2012,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,1522.373368281,1721.935314476,-0.11589398539963647,0.13064533506956974,12167.613253529998,4.39036842105263
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,565.558384746,544.8704601799999,0.037968519268168466,0.0485344569315322,6806.890615810001,5.08735
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,529.873373097,517.001604056,0.024896961518142247,0.045472080512592786,3149.3250141500002,6.68625
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,500.779347158,595.990692551,-0.159753074306362,0.042975321933838,684.41852526,4.75828571428571
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,429.859422084,398.9553485,0.07746248721866689,0.036889195121948506,592.76708162,5.06871428571429
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,336.42073989200003,243.187585122,0.3833795821576489,0.028870578797086707,767.372561,4.64461904761905
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,290.972989551,477.12535111299997,-0.39015399439111453,0.024970394587898577,507.2579594,6.405
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,256.924781542,220.66216601300002,0.16433544628064434,0.022048483553106252,268.485486,9.97663157894737
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,234.31948000900002,247.97053685100002,-0.055051124280150354,0.02010856706832029,3362.791126971672,15.3024210526316
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,183.467479577,247.81574075600003,-0.25966171875400545,0.015744606969032564,3776.832,8.01757142857143
db x-trackers II EONIA TR Index ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,177.046231119,171.678299567,0.03126738536867357,0.015193555450502895,1272.07705417,0.3103
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,176.675511215,141.692683095,0.24689226963501865,0.015161741424401185,1334.7532,3.4652380952381
