European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
November 2008,,,,,
,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,
,,11/2008,10/2008,Change (%),Market Share
ComStage ETF Commerzbank EONIA Index TR,LU0378437684,49.02589067,56.936255,-0.1389336957620413,0.002092569017216749
ComStage ETF Commerzbank FED Funds Effective Rate Index TR,LU0378437767,2.32395,3.29025,-0.2936858901299293,9.919301212280993e-05
ComStage ETF DAX TR,LU0378438732,96.25094775,122.55315898,-0.21461879439837517,0.004108273167235824
ComStage ETF DJ EURO STOXX 50 TR,LU0378434079,10.49710912,60.85835193,-0.8275157182686462,0.0004480474503300925
ComStage ETF DJ EURO STOXX Select Dividend 30 TR,LU0378434236,2.32274413,2.64565628,-0.12205370457268927,9.914154204921602e-05
ComStage ETF DJ STOXX 600 Automobiles & Parts TR,LU0378435043,0.3190493,0.0336869,8.471019892005497,1.361796126537749e-05
ComStage ETF DJ STOXX 600 Banks TR,LU0378435399,10.792988560000001,9.33177903,0.1565842402935682,0.00046067645391399513
ComStage ETF DJ STOXX 600 Basic Resources TR,LU0378435472,9.32071579,3.0473786400000002,2.058601142521626,0.0003978355275934232
ComStage ETF DJ STOXX 600 Chemicals TR,LU0378435555,0.23252054,0.49452677,-0.5298120261517896,9.924659628228795e-06
ComStage ETF DJ STOXX 600 Construction & Materials TR,LU0378435639,0.5889540999999999,0,,2.5138290918943438e-05
ComStage ETF DJ STOXX 600 Financial Services TR,LU0378435712,0.41378901,0.1839798,1.2491002273075633,1.766173036649477e-05
ComStage ETF DJ STOXX 600 Food & Beverage TR,LU0378435803,0.08049091,0.00924819,7.703423048185645,3.435588464212226e-06
ComStage ETF DJ STOXX 600 Health Care TR,LU0378435985,1.55981994,0.1104261,13.125464360327857,6.657769668788944e-05
ComStage ETF DJ STOXX 600 Industrial Goods & Services TR,LU0378436017,0.05861008,0,,2.5016503693964415e-06
ComStage ETF DJ STOXX 600 Insurance TR,LU0378436108,0.15443363000000002,0.23491956,-0.34261059402631255,6.591680945269711e-06
ComStage ETF DJ STOXX 600 Media TR,LU0378436363,0.0388416,0,,1.6578735771722e-06
