XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: January 2012,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,01/2012,12/2011,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,1721.935314476,2112.321900361,-0.18481396505820546,0.1361240360534042,11609.127265539999,5.37895454545454
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,595.990692551,443.549260869,0.34368545983672116,0.047114811943440416,644.70775,5.66854545454545
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,544.8704601799999,569.411950878,-0.04309971130770707,0.043073607668327435,6296.417688219999,6.24404545454545
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,517.001604056,600.49169565,-0.139036213487726,0.04087049286842862,3096.2986595499997,8.47081818181818
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,477.12535111299997,796.2497168279999,-0.40078427529781446,0.03771815813921179,534.4241721000001,6.54295454545455
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,398.9553485,239.038544347,0.6690000752383138,0.03153859020507902,572.61709797,7.14495454545455
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,247.97053685100002,207.305590401,0.19615943000543345,0.01960279809277237,3165.83517198,21.3732727272727
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,247.81574075600003,373.25859589,-0.3360749263788374,0.019590561007534868,3535.62,9.23945454545455
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,243.187585122,182.76451546,0.33060613276007733,0.019224691732953495,760.48686,5.97027272727273
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,220.66216601300002,220.00273638800002,0.002997370104692809,0.01744399129831223,286.85551608,14.5492272727273
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,212.28588770300001,201.950318952,0.051178769138050084,0.016781821935108965,7409.3826,16.4024545454545
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,198.02081419499999,202.96572865599998,-0.024363297654950267,0.01565412604306068,1223.324171415,10.1082727272727
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,182.825822567,90.674468532,1.016287776778959,0.014452917396712383,726.32268416,10.0147727272727
db x-trackers II EONIA TR Index ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,171.678299567,265.211487288,-0.3526739685277278,0.013571673014300768,1376.35618575,0.317590909090909
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db X-trackers,Swap-based,Accumulating,171.28733504,204.25108211399998,-0.16138835952703412,0.013540766121967737,275.67866676,9.79804545454546
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,158.216428283,43.285901225,2.655149224237966,0.012507472613388993,214.86232764000002,20.4928181818182
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Optimised,Distributing,144.683432747,106.355387107,0.3603770968502016,0.01143764963179017,4374.76,23.9462272727273
