XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: March 2012,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,03/2012,02/2012,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,1952.854109293,1522.373368281,0.28276949004834506,0.1572192730043813,12687.772775140002,4.27831818181818
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,759.414316513,565.558384746,0.3427690880298122,0.06113849784432586,6668.711931919999,4.61281818181818
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,574.8079130499999,529.873373097,0.08480241173540537,0.046276310030964864,2717.8792140499995,6.71281818181818
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,475.164044015,500.779347158,-0.05115087770366489,0.0382542378370015,693.40170443,4.43563636363636
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,380.379531856,429.859422084,-0.11510714360549945,0.03062337999524089,642.2816414299999,4.87409090909091
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,341.698645819,336.42073989200003,0.015688408296986367,0.02750928112171872,761.31846,5.41431818181818
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,283.45867939,290.972989551,-0.025824768727143232,0.022820530877553324,496.1008368,6.32686363636364
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db X-trackers,Swap-based,Accumulating,225.637382452,92.488311191,1.4396313387756687,0.018165486639735714,283.58037864,7.63345454545454
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,219.318880516,234.31948000900002,-0.06401772269392136,0.017656800263151067,3090.49871969,15.1037727272727
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,188.55841894,183.467479577,0.02774845642801438,0.015180354437912862,3688.3489999999997,7.384
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,172.49433475,256.924781542,-0.3286193191846618,0.013887076242775529,279.32591492,11.5733636363636
db x-trackers II EONIA TR Index ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,150.171341942,177.046231119,-0.1517958840871133,0.012089909376159778,1231.032251472,0.3305
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,148.859425458,97.297125382,0.5299467982590473,0.011984290346619669,709.2523252500001,3.90404545454546
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,146.00415644100002,169.13625680899997,-0.1367660654458155,0.011754419965136235,764.7190480999999,8.68527272727273
ComStage ETF EURO STOXX 50 NR,LU0378434079,ComStage ETF,Swap-based,Accumulating,131.474622851,73.936723668,0.7782046096789996,0.010584684500903555,164.81064736000002,8.96163636363636
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,129.03366205,123.911592728,0.04133648199683404,0.010388169010709387,193.38867576,16.6352727272727
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,123.817784341,120.205802287,0.030048317013650738,0.009968252081131059,1402.63207548,10.8869545454545
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Optimised,Distributing,116.669066656,98.817725005,0.18064918667270224,0.009392727165060313,4649.572,16.6216363636364
db x-trackers MSCI World TRN Index ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,102.266863966,95.22525636499999,0.07394684844963195,0.00823324278483526,1883.2559957099998,12.0913181818182
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,100.04156279899999,176.675511215,-0.4337553512028196,0.008054089498357446,1257.1744,3.203
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,97.61396100399999,91.764852109,0.06374018767068135,0.007858649507454999,7706.952,13.2044090909091
