XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: July 2013,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,07/2013,06/2013,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,973.7005659859999,1671.2015124319998,-0.41736495644440175,0.10559250333162262,14528.565,3.76404347826087
Deka DAX® UCITS ETF,DE000ETFL011,Deka,Full Replication,Accumulating,712.916404171,613.092376137,0.1628205339348301,0.0773118866438834,695.4184910800001,4.05104347826087
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,352.00257880000004,619.256939761,-0.4315726539360961,0.03817275533473725,3950.049,6.99795652173913
db x-trackers DAX® UCITS ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,320.77598221799997,342.791371779,-0.06422387310026423,0.034786401645724926,7181.429639546072,4.29447826086957
iShares S&P 500 UCITS ETF (Inc),DE0002643889,iShares,Full Replication,Distributing,223.127053359,212.824572506,0.048408323962260136,0.024196909140467834,11133.417638930001,4.67895652173913
iShares EURO STOXX 50 UCITS ETF (Inc),IE0008471009,iShares,Full Replication,Distributing,216.77402365400002,269.620487856,-0.196003147321002,0.023507957799855435,4821.68613414,6.60539130434783
iShares MSCI Japan EUR Hedged UCITS ETF,DE000A1H53P0,iShares,Optimised,Accumulating,212.48637037700001,271.22124147299996,-0.21655704684858545,0.02304298524181034,2121.46458252,16.1922608695652
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,165.39003857,280.308542804,-0.40997146602968293,0.017935645524695135,206.4467585,9.79247826086957
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,163.810992334,70.31766408300001,1.3295852396439733,0.01776440659276869,583.8894162,5.07191304347826
db x-trackers MSCI Emerging Markets Index UCITS ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,129.90806252500002,191.68692363600002,-0.3222904303494051,0.014087819196330769,2193.895333396057,15.8222608695652
db x-trackers ShortDAX® Daily UCITS ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,117.372066467,213.75098912299998,-0.4508934580908073,0.012728358955923958,375.0782212608,9.43547826086957
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,116.783710884,172.103577338,-0.32143356523819056,0.012664555009383991,1163.0525,11.7753043478261
iShares MSCI World UCITS ETF (Inc),DE000A0HGZR1,iShares,Optimised,Distributing,114.57629616,187.953393128,-0.39040049103039465,0.012425172950113838,4943.52792827,11.682652173913
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,112.086842431,220.449830541,-0.49155396420160236,0.012155205302609016,2288.367,11.7674347826087
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,111.484079666,97.96441363400001,0.13800588938867264,0.012089838975942678,658.5731674,5.252
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,104.90120005,171.272623995,-0.38751916328985303,0.01137596166903132,305.9,17.9963913043478
Deka DAX® (ausschüttend) UCITS ETF,DE000ETFL060,Deka,Full Replication,Distributing,104.72734810600001,79.88916792900001,0.3109079844100324,0.011357108376122488,319.3143721,6.96208695652174
Deka EURO STOXX 50® UCITS ETF,DE000ETFL029,Deka,Full Replication,Distributing,104.423794945,95.200390466,0.09688410345642495,0.011324189695283723,763.97933652,9.3134347826087
iShares eb.rexx Money Market (DE),DE000A0Q4RZ9,iShares,Full Replication,Distributing,96.65392431100001,26.14181469,2.6972920762066654,0.010481589701541174,359.12016,5.83626086956522
iShares Euro Corporate Bond Large Cap UCITS ETF,DE0002511243,iShares,Optimised,Distributing,94.268390644,56.406541032999996,0.6712315436759251,0.01022289161664757,3062.69922125,8.68517391304348
db x-trackers MSCI World Index UCITS ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,91.269098147,93.877473044,-0.02778488611189467,0.009897634741951928,2140.585413813762,9.9644347826087
db x-trackers II EONIA UCITS ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,89.79752043799999,110.371807731,-0.18640890020705292,0.009738050184267119,690.4409857156741,0.512608695652174
iShares MSCI Emerging Markets UCITS ETF (Inc),DE000A0HGZT7,iShares,Optimised,Distributing,84.167299131,143.212088141,-0.4122891424630807,0.009127483462951566,3902.36124125,17.6051739130435
db x-trackers Stoxx® Europe 600 Banks UCITS ETF,LU0292103651,db X-trackers,Swap-based,Accumulating,83.244617699,14.116672685000001,4.896900746834876,0.009027423705788103,161.00620215680001,12.1442608695652
Deka Deutsche Börse EUROGOV® Germany 5-10 UCITS ETF,DE000ETFL201,Deka,Full Replication,Distributing,68.62956227,45.698723890000004,0.5017829039427033,0.007442500842447875,310.19979528,4.77726086956522
db x-trackers MSCI Europe Index UCITS ETF,LU0274209237,db X-trackers,Swap-based,Accumulating,59.214918073,46.690803990999996,0.26823513436209234,0.006421534147485455,981.256348554877,10.6574347826087
db x-trackers Stoxx® Europe 600 UCITS ETF,LU0328475792,db X-trackers,Swap-based,Accumulating,58.006928025,37.503202914999996,0.5467193070541507,0.006290534230648762,488.80731010039995,9.79204347826087
