XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: March 2021,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,03-2021,02-2021,Change (%),Market Share,in MEUR,100000
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,746.94419296,544.3691245399999,0.37212813748608364,0.03597871947741631,6944.8068358,3.217
iShares Global Clean Energy UCITS ETF USD (Dist),IE00B1XNHC34,iShares,Full Replication,Distributing,696.96919177,734.30986826,-0.05085138863581051,0.03357152953518879,4415.823997936034,15.0717391304348
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,573.07928651,388.28700167,0.4759167421140007,0.0276040152423614,5976.67925924,4.32795652173913
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,558.2637896699999,408.63684405000004,0.366161171707003,0.02689038414414968,27514.506576068226,4.04747826086956
Xtrackers EURO STOXX 50 UCITS ETF 1C,LU0380865021,Xtrackers,Full Replication,Accumulating,421.47111634,134.58421772999998,2.1316533502133694,0.0203013708461114,4179.243920184,4.33830434782609
iShares Core EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,334.29536966,206.03531297,0.622514921549761,0.01610229979823997,5725.2700853100005,4.015
Xtrackers DAX UCITS ETF 1C,LU0274211480,Xtrackers,Full Replication,Accumulating,234.46793128,211.48904937999998,0.10865282135110421,0.01129382356203015,3957.1921341232,3.28426086956522
iShares Core S&P 500 UCITS ETF USD (Acc),IE00B5BMR087,iShares,Full Replication,Accumulating,218.01752715,196.42649909,0.10991912068904353,0.01050144244298302,36728.95993237527,3.6315652173913
iShares Core MSCI EM IMI UCITS ETF USD (Acc),IE00BKM4GZ66,iShares,Optimised,Accumulating,211.02567134999998,174.14376675999998,0.21178997833915925,0.010164659560371844,15763.448511547973,8.61960869565217
iShares Nasdaq-100 UCITS ETF USD (Acc),IE00B53SZB19,iShares,Full Replication,Accumulating,200.08482930000002,137.8834976,0.4511151282254682,0.009637662375476736,5679.007777501065,4.25186956521739
iShares Nasdaq-100 UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,152.78244608,135.6801009,0.12604903052515337,0.007359206779294381,2245.4989486823024,5.539
Xtrackers MSCI World UCITS ETF 1C,IE00BJ0KDQ92,Xtrackers,Optimised,Accumulating,140.25183875,97.41196332,0.4397804332232813,0.0067556339685584796,5953.088089165595,8.00378260869565
Xtrackers MSCI Emerging Markets UCITS ETF 1C,IE00BTJRMP35,Xtrackers,Optimised,Accumulating,129.40399186,86.6058792,0.4941709853342149,0.0062331161635232465,4565.750098451271,9.77026086956522
iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,iShares,Optimised,Accumulating,122.96552383,114.91705727,0.07003717943359744,0.005922988797517887,2980.3936369552234,20.9875217391304
Vanguard FTSE All-World UCITS ETF,IE00B3RBWM25,Vanguard,Optimised,Distributing,117.53446679999999,103.94170089,0.13077297940684085,0.005661386285322329,6354.770989,7.98617391304348
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,116.15965208,112.49649592,0.032562402322335426,0.00559516437261385,1272.0816188,12.1314782608696
iShares Core S&P 500 UCITS ETF USD (Dist),IE0031442068,iShares,Optimised,Distributing,113.36490966,80.45792989,0.40899610287002863,0.00546054755051587,10191.416957313433,3.99726086956522
iShares EUR High Yield Corp Bond UCITS ETF,IE00B66F4759,iShares,Optimised,Distributing,112.59128873,54.54730438,1.0641036254631508,0.005423283869126197,5092.684414609999,8.61808695652174
iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),IE0008471009,iShares,Full Replication,Distributing,112.27955702,44.53885775,1.5209348127029596,0.005408268413015802,4219.05379431,4.08239130434783
UBS ETF (LU) MSCI World Socially Responsible UCITS ETF (USD) A-dis,LU0629459743,UBS ETF,Full Replication,Distributing,110.15616312,106.59216516,0.03343583418772167,0.005305989026967683,2755.83710675,10.2468260869565
Xtrackers LevDAX Daily Swap UCITS ETF 1C,LU0411075376,Xtrackers,Swap-based,Accumulating,108.925458,66.27995176,0.6434148653942835,0.005246708568415043,43.466493248000006,6.17117391304348
Xtrackers ShortDAX x2 Daily Swap UCITS ETF 1C,LU0411075020,Xtrackers,Swap-based,Accumulating,108.35029023999999,67.46512244,0.6060193225968151,0.005219003955828809,128.346746787,6.27086956521739
iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,iShares,Full Replication,Distributing,106.37751541,88.03558168,0.20834682272755312,0.005123979571317022,1143.93029002,10.0012173913043
iShares EUR Corp Bond ex-Financials 1-5yr UCITS ETF EUR (Dist),IE00B4L5ZY03,iShares,Optimised,Distributing,104.5252771,41.32983812,1.5290512098429674,0.005034761175633768,1464.20805918,7.70017391304348
iShares Edge MSCI World Value Factor UCITS ETF USD (Acc),IE00BP3QZB59,iShares,Optimised,Accumulating,102.79751075,40.38322958,1.5455495218963615,0.004951538330587166,4393.195600810234,14.250652173913
iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,99.42977411,78.61782538,0.2647230272448424,0.00478932159072041,1406.78290018,9.20282608695652
iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),IE00BCRY6557,iShares,Optimised,Distributing,98.27537206000001,37.60501712,1.6133579928017863,0.0047337164894122215,2812.44085998,4.96904347826087
iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,iShares,Optimised,Accumulating,98.01641312999999,82.69451916,0.18528306501613123,0.004721242986322626,2114.4127955138592,15.5165217391304
Invesco EQQQ Nasdaq-100 UCITS ETF Dist,IE0032077012,Invesco,Full Replication,Distributing,95.99712205,56.09734645,0.711259589356209,0.00462397801258655,3469.9506590606666,6.85991304347826
Xtrackers MSCI USA UCITS ETF 1C,IE00BJ0KDR00,Xtrackers,Full Replication,Accumulating,93.43272148999999,50.35738302,0.8553927127804106,0.0045004562699375505,4897.154986127132,6.61065217391304
Xtrackers MSCI China UCITS ETF 1C,LU0514695690,Xtrackers,Full Replication,Accumulating,92.81698958,85.43417761,0.0864152049745468,0.004470797768175331,1787.972797058095,21.7132173913043
Deka DAX UCITS ETF,DE000ETFL011,Deka ETF,Full Replication,Accumulating,90.271772,112.456687,-0.1972751962717878,0.0043482000290364555,1069.19779609,3.90060869565217
iShares Core EUR Govt Bond UCITS ETF EUR (Dist),IE00B4WXJJ64,iShares,Optimised,Distributing,90.14961569,63.686530170000005,0.41552091862064766,0.0043423160183549215,4108.17494921,4.59539130434783
iShares MSCI China A UCITS ETF USD (Acc),IE00BQT3WG13,iShares,Optimised,Accumulating,89.44666964,82.51892898,0.08395335162043938,0.004308456596219937,1717.7997994115137,25.3409565217391
iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE),DE000A0Q4R28,iShares,Full Replication,Distributing,88.23883452,40.94296292,1.1551648495106028,0.004250277737120381,584.63122086,9.71960869565217
Invesco Elwood Global Blockchain UCITS ETF Acc,IE00BGBN6P67,Invesco,Optimised,Accumulating,87.91562884999999,124.49164636,-0.2938029866215355,0.004234709604662775,967.7462213902861,60.8723913043478
Xtrackers EURO STOXX 50 UCITS ETF 1D,LU0274211217,Xtrackers,Full Replication,Distributing,86.63156174,55.488690590000004,0.5612471806212067,0.004172858812091796,2659.798173176,3.983
iShares MSCI World Small Cap UCITS ETF USD (Acc),IE00BF4RFH31,iShares,Optimised,Accumulating,85.25542788,68.49295429,0.24473281615255615,0.004106573359203932,3183.4560121364602,21.8781739130435
Vanguard FTSE All-World UCITS ETF - (USD) Accumulating,IE00BK5BQT80,Vanguard,Optimised,Accumulating,85.18589817,82.29592272,0.03511687279858,0.0041032242603622595,2140.937753,12.0886086956522
Vanguard S&P 500 UCITS ETF,IE00B3XXRP09,Vanguard,Full Replication,Distributing,83.44781509,41.48578442,1.0114797455720859,0.0040195044802861166,23461.369249,4.878
Xtrackers ShortDAX Daily Swap UCITS ETF 1C,LU0292106241,Xtrackers,Swap-based,Accumulating,81.53999317,61.77101974,0.3200363781140325,0.003927608739855316,296.1271446819,5.5475652173913
iShares MSCI USA SRI UCITS ETF USD (Acc),IE00BYVJRR92,iShares,Full Replication,Accumulating,81.05274189000001,67.98116326,0.1922823618067051,0.0039041388778718374,5082.148541628998,11.5682173913043
iShares STOXX Europe 600 Travel & Leisure UCITS ETF (DE),DE000A0H08S0,iShares,Full Replication,Distributing,80.35537139,41.40921232,0.9405191958019838,0.003870548018169325,326.24579427,19.8054347826087
iShares MSCI Emerging Markets UCITS ETF (Dist),IE00B0M63177,iShares,Optimised,Distributing,79.85994751000001,47.68155427000001,0.6748604094947848,0.0038466844993563644,3446.786605083156,6.9554347826087
iShares J.P. Morgan USD EM Bond EUR Hedged UCITS ETF (Dist),IE00B9M6RS56,iShares,Optimised,Distributing,78.96931773,58.65025793,0.3464445088076358,0.003803784749529178,3346.08959434,16.5812173913043
Xtrackers MSCI World Value UCITS ETF 1C,IE00BL25JM42,Xtrackers,Optimised,Accumulating,78.73585002,23.23762264,2.3882919625550816,0.0037925391045073756,674.159792912375,16.9677826086957
iShares MSCI World SRI UCITS ETF EUR (Acc),IE00BYX2JD69,iShares,Optimised,Accumulating,78.57007431999999,78.39466333,0.0022375373851866165,0.003784554040211157,2418.71834901,10.5709565217391
iShares Core EUR Corp Bond UCITS ETF EUR (Dist),IE00B3F81R35,iShares,Optimised,Distributing,75.89122028,61.197316009999994,0.240107005143803,0.0036555193158843502,8621.700702790002,6.88895652173913
Deka DAX (ausschuettend) UCITS ETF,DE000ETFL060,Deka ETF,Full Replication,Distributing,75.79447586,39.64043935,0.9120493390797901,0.003650859342112559,946.2496155900001,4.35560869565217
iShares MSCI EM SRI UCITS ETF USD (Acc),IE00BYVJRP78,iShares,Full Replication,Accumulating,72.33143371999999,51.242154740000004,0.41156112749367946,0.003484051938202259,1688.0100408955223,26.05
iShares Healthcare Innovation UCITS ETF USD (Acc),IE00BYZK4776,iShares,Optimised,Accumulating,72.21644338,88.25010368000001,-0.18168432252656597,0.003478513097115514,1816.5626691940297,21.4447391304348
iShares MSCI World UCITS ETF USD (Dist),IE00B0M62Q58,iShares,Optimised,Distributing,71.03504093000001,65.85798322,0.07860941767235641,0.0034216074437359205,4776.943291778251,6.44504347826087
iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),IE00B53L3W79,iShares,Full Replication,Accumulating,70.81561894,39.15194102,0.8087383944470397,0.0034110383512926117,3745.89049571,4.32921739130435
iShares Digital Security UCITS ETF,IE00BG0J4C88,iShares,Optimised,Accumulating,70.25619053,44.48017713,0.5794943964513839,0.003384091869854252,1103.7418310959488,22.5652608695652
iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),IE00B8FHGS14,iShares,Optimised,Accumulating,69.66958543999999,51.36774832,0.3562904296677958,0.003355836345310312,2868.4375269424304,13.0092173913043
Xtrackers S&P 500 Equal Weight UCITS ETF 1C,IE00BLNMYC90,Xtrackers,Full Replication,Accumulating,67.99081466,28.313174370000002,1.4013843792818061,0.0032749735130803044,4641.648177473259,14.7354782608696
VanEck Vectors Video Gaming and eSports UCITS ETF,IE00BYWQWR46,VanEck Vectors,Full Replication,Accumulating,67.34125612000001,106.22281168,-0.3660377177468439,0.003243685654208,834.9781988144989,22.5972608695652
Xtrackers S&P 500 Swap UCITS ETF 1C,LU0490618542,Xtrackers,Swap-based,Accumulating,67.25637067,34.51588713,0.948562713068531,0.003239596901899528,6531.917535080113,4.14478260869565
iShares MSCI ACWI UCITS ETF USD (Acc),IE00B6R52259,iShares,Optimised,Accumulating,65.93499779999999,48.63021044,0.35584438569005683,0.0031759491698964168,1770.6546124434967,15.7879130434783
iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,iShares,Full Replication,Distributing,65.82710331,66.54725376,-0.010821640403031463,0.0031707521208725995,692.6443262,11.5045652173913
iShares MDAX UCITS ETF (DE),DE0005933923,iShares,Full Replication,Accumulating,65.76464975,56.9082033,0.15562688569364846,0.003167743865186587,1735.54526526,9.01008695652174
Xtrackers II Eurozone Government Bond UCITS ETF 1C,LU0290355717,Xtrackers,Optimised,Accumulating,65.52038528,49.002794619999996,0.3370744625503157,0.0031559781631070203,2825.7363819024,4.96669565217391
Xtrackers Russell 2000 UCITS ETF 1C,IE00BJZ2DD79,Xtrackers,Full Replication,Accumulating,65.31087135,40.25089735,0.6225941693198052,0.003145886320925064,1524.838524169459,10.4126956521739
Xtrackers MSCI World Information Technology UCITS ETF 1C,IE00BM67HT60,Xtrackers,Optimised,Accumulating,64.70105556,58.915530950000004,0.0982003304851824,0.0031165127861307665,1602.777562582441,16.3939130434783
iShares Global Corp Bond EUR Hedged UCITS ETF (Dist),IE00B9M6SJ31,iShares,Optimised,Distributing,64.132793,54.92097968,0.16772849598956752,0.003089140782400826,1656.49986597,13.5119130434783
Amundi MSCI Europe Quality Factor UCITS ETF - EUR (C),LU1681041890,Amundi,Swap-based,Accumulating,62.63523149,1.48436454,41.19666382625928,0.003017006416840063,401.09881597984963,13.2247826086957
Amundi MSCI Emerging Markets UCITS ETF - EUR (C),LU1681045370,Amundi,Swap-based,Accumulating,62.154128369999995,51.447801549999994,0.2081007642201187,0.0029938326986997613,2823.734791699638,10.0736956521739
HSBC MSCI World UCITS ETF,IE00B4X9L533,HSBC ETF,Optimised,Distributing,62.1146799,56.94995985,0.09068873908960273,0.002991932549465963,2425.204376,7.9344347826087
iShares Core MSCI Europe UCITS ETF EUR (Acc),IE00B4K48X80,iShares,Optimised,Accumulating,61.85466665,40.29578809,0.5350156823300882,0.002979408262015398,4305.428440029999,6.63604347826087
iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),IE00B3WJKG14,iShares,Full Replication,Accumulating,60.56729577,59.06189921,0.025488454996129173,0.002917398333842096,1919.1978853816631,12.3796086956522
Xtrackers Nikkei 225 UCITS ETF 1D,LU0839027447,Xtrackers,Full Replication,Distributing,60.42328514,54.992330689999996,0.09875839743209114,0.002910461646861502,1833.892425720735,11.4221304347826
iShares EUR Corp Bond Large Cap UCITS ETF EUR (Dist),IE0032523478,iShares,Optimised,Distributing,56.17114386,36.894966079999996,0.522460916164095,0.0027056450089742662,3235.1307785,8.42869565217391
iShares STOXX Global Select Dividend 100 UCITS ETF (DE),DE000A0F5UH1,iShares,Full Replication,Distributing,56.12317675,46.74537067,0.20061464794455985,0.0027033345348972224,1753.72050317,20.553652173913
iShares S&P SmallCap 600 UCITS ETF USD (Dist),IE00B2QWCY14,iShares,Optimised,Distributing,55.464210560000005,28.27020423,0.9619317253160149,0.0026715935294532173,1266.6750977228144,22.6292608695652
Xtrackers MSCI World Swap UCITS ETF 1C,LU0274208692,Xtrackers,Swap-based,Accumulating,54.44285731,60.69675352,-0.103035102329473,0.0026223971069956353,3083.25340104901,7.25508695652174
Lyxor MSCI World UCITS ETF - Dist,FR0010315770,Lyxor,Swap-based,Distributing,53.844404170000004,48.96303781,0.09969492454577744,0.002593570886981643,3157.863658071,9.37191304347826
iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc),IE00BDBRDM35,iShares,Optimised,Accumulating,52.77248317,48.885031070000004,0.07952234078430753,0.002541938723127312,1167.58796134,11.7031739130435
SPDR MSCI EM Asia UCITS ETF,IE00B466KX20,SPDR,Optimised,Accumulating,52.483038549999996,43.106937560000006,0.21750793539785818,0.002527996788930114,1270.9871166055436,17.5147391304348
Deka MSCI World UCITS ETF,DE000ETFL508,Deka ETF,Full Replication,Distributing,52.39498568,33.4676661,0.5655404689244223,0.002523755468709982,578.19081008,12.7574782608696
iShares MSCI EM Asia UCITS ETF USD (Acc),IE00B5L8K969,iShares,Full Replication,Accumulating,51.91498994,54.99117466,-0.05593960738281123,0.0025006350907184503,1305.579867684435,16.662
iShares MSCI World EUR Hedged UCITS ETF (Acc),IE00B441G979,iShares,Optimised,Accumulating,51.476314710000004,119.18636594,-0.5681023219055621,0.002479505034161861,2961.80666679,6.41013043478261
Lyxor MSCI World (LUX) UCITS ETF,LU0392494562,Lyxor,Swap-based,Distributing,51.41458164,44.12425145,0.16522275053801505,0.0024765314829528905,2546.006270226013,8.749
Xtrackers MSCI World UCITS ETF 1D,IE00BK1PV551,Xtrackers,Optimised,Distributing,50.90337105,26.31329114,0.9345117560235376,0.0024519075517611803,667.177283873872,7.64169565217391
Xtrackers STOXX Europe 600 UCITS ETF 1C,LU0328475792,Xtrackers,Full Replication,Accumulating,50.63214996,31.38347057,0.61333813757361,0.002438843406400067,1511.7802813488,8.10730434782609
iShares Digitalisation UCITS ETF USD (Acc),IE00BYZK4883,iShares,Optimised,Accumulating,50.56351812,52.06579782,-0.028853484684775776,0.0024355375560542814,1314.6047774413646,20.3585652173913
Amundi MSCI EM Asia UCITS ETF - EUR (C),LU1681044480,Amundi,Swap-based,Accumulating,50.47212654,42.17842213,0.19663382343790858,0.002431135417246043,1816.8809265174984,14.6421304347826
iShares EUR Corp Bond 1-5yr UCITS ETF EUR (Dist),IE00B4L60045,iShares,Optimised,Distributing,49.95148835,46.70572903,0.06949381558556089,0.002406057378533393,4118.3447519,7.79865217391304
SPDR S&P 500 UCITS ETF,IE00B6YX5C33,SPDR,Full Replication,Distributing,49.454668829999996,46.02511773,0.07451477082837643,0.002382126634698101,4437.367474260127,4.88239130434783
Invesco STOXX Europe 600 Optimised Technology UCITS ETF Acc,IE00B5MTWZ80,Invesco,Swap-based,Accumulating,49.103118359999996,35.74461506,0.3737207206617488,0.002365193193269015,6.2920504842,11.5059565217391
iShares EUR Corp Bond ESG UCITS ETF EUR (Dist),IE00BYZTVT56,iShares,Optimised,Distributing,49.096649469999996,41.9336217,0.17081824749709118,0.00236488160054116,1977.08090694,9.27030434782609
WisdomTree Cloud Computing UCITS ETF - USD Acc,IE00BJGWQN72,WisdomTree,Full Replication,Accumulating,48.45730927,51.11913368,-0.05207100000290921,0.002334085937460522,535.9412946695096,28.5697391304348
iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc),IE00BD1F4M44,iShares,Optimised,Accumulating,46.57067136,18.210165410000002,1.5573996892101811,0.0022432105859160403,4185.446628102345,15.8070434782609
Lyxor New Energy (DR) UCITS ETF - Dist,FR0010524777,Lyxor,Full Replication,Distributing,45.93681282,72.858997,-0.3695107713327429,0.0022126789627854677,1079.944744666,30.4469565217391
iShares EUR Corp Bond ex-Financials UCITS ETF EUR (Dist),IE00B4L5ZG21,iShares,Optimised,Distributing,45.85646569,40.8317136,0.12306003463934956,0.0022088088117375964,1572.78745514,9.22634782608696
iShares S&P 500 EUR Hedged UCITS ETF (Acc),IE00B3ZW0K18,iShares,Optimised,Accumulating,45.452122,45.44013668,0.0002637606502904344,0.0021893324327362106,4346.138438800001,7.69708695652174
Invesco S&P 500 UCITS ETF Acc,IE00B3YCGJ38,Invesco,Swap-based,Accumulating,45.20503494,12.7503913,2.5453841279365284,0.002177430772475608,7328.228143961903,6.36330434782609
Xtrackers MSCI AC World UCITS ETF 1C,IE00BGHQ0G80,Xtrackers,Optimised,Accumulating,44.52987281,35.63851294,0.24948739822475896,0.0021449096429106505,784.779215,13.1782608695652
Vanguard FTSE 100 UCITS ETF,IE00B810Q511,Vanguard,Full Replication,Distributing,44.359027729999994,6.99921799,5.337711983449739,0.002136680397318609,3880.526252,13.8169565217391
iShares J.P. Morgan USD EM Bond UCITS ETF USD (Dist),IE00B2NPKV68,iShares,Optimised,Distributing,43.31960296,32.713629510000004,0.32420656493520306,0.0020866135080246317,6596.107182976545,13.0148260869565
Xtrackers MSCI World ESG UCITS ETF,IE00BZ02LR44,Xtrackers,Full Replication,Accumulating,43.24181781,36.39200882,0.18822288771911766,0.0020828667621261617,1550.0178969265,13.6158695652174
Xtrackers II US Treasuries UCITS ETF 2D EUR Hedged,LU1399300455,Xtrackers,Full Replication,Distributing,42.66428407,22.56221945,0.8909613109892873,0.002055048185295328,767.6404314856,4.56169565217391
iShares EUR Corp Bond 0-3yr ESG UCITS ETF,IE00BYZTVV78,iShares,Optimised,Distributing,42.13207088,52.14621488,-0.19203971032307454,0.0020294126033527067,1626.02661853,6.8734347826087
Xtrackers DAX Income UCITS ETF 1D,LU0838782315,Xtrackers,Full Replication,Distributing,41.7053631,21.799733879999998,0.9131134044834497,0.0020088589935112373,575.6639600604,4.21578260869565
L&G Ecommerce Logistics UCITS ETF,IE00BF0M6N54,L&G ETF,Full Replication,Accumulating,41.67251105,5.41589149,6.6944878099838,0.00200727657985524,429.93603411513857,41.2738260869565
iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,iShares,Full Replication,Distributing,41.09950877,39.26208897,0.0467988293084447,0.0019796762738533377,664.36417353,9.48065217391304
Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,Deka ETF,Full Replication,Distributing,40.56451215,34.5624359,0.17365894774795088,0.0019539066199839262,1027.72519604,5.95969565217391
SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPDR,Full Replication,Distributing,40.1378404,21.933035620000002,0.8300175632505538,0.0019333547456312325,2498.511634123667,12.5759565217391
Invesco MSCI World UCITS ETF Acc,IE00B60SX394,Invesco,Swap-based,Accumulating,39.39399897,20.68520144,0.904453243265104,0.0018975254796728272,2407.453137994051,7.4095652173913
Lyxor S&P 500 UCITS ETF - Dist (EUR),LU0496786574,Lyxor,Swap-based,Distributing,39.163033479999996,18.08330468,1.165701135551513,0.0018864003612878194,3429.8012465935,5.25791304347826
SPDR S&P Euro Dividend Aristocrats UCITS ETF,IE00B5M1WJ87,SPDR,Full Replication,Distributing,39.12742936,22.11545086,0.7692349845224906,0.0018846853862497998,1491.08253824,9.25234782608696
