XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: September 2011,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,09/2011,08/2011,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,2825.047540092,4651.7501513570005,-0.39269147134484816,0.15442604058256365,9174.547,8.3542727273
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,1927.459828335,1736.16512816,0.11018231910793852,0.1053610551495458,527.96438853,9.2098181818
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,1057.551533395,2359.773846809,-0.551841997560456,0.0578091142526013,5110.16383134,11.6118636364
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,603.806572829,1021.571660183,-0.40894349719838874,0.03300597848228539,2667.299,11.3117727273
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,511.024737718,991.3725776599999,-0.4845280682221367,0.027934229695463414,506.82119445,11.9702272727
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,465.263777893,729.5962080119999,-0.36229962164859875,0.025432790785588508,549.49467481,11.2459090909
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,419.776873034,714.0630227280001,-0.4121290983108352,0.02294633258761341,898.729588,12.5328181818
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db X-trackers,Swap-based,Accumulating,414.298746161,392.695014033,0.055014021966127036,0.02264688083297894,373.80165462,12.28
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,392.10189571399997,760.479257243,-0.48440159020838414,0.02143353072849826,2710.883,12.6622272727
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,349.49690553,384.967844729,-0.09214000515801501,0.01910460710869969,2878.365885495715,26.3874090909
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,295.014038779,620.443111589,-0.524510735523443,0.01612640115905031,292.882552,31.0833636364
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,247.465363524,569.988078419,-0.5658411589758068,0.013527240065167747,683.523,24.1335909091
ETFX DAX 2x Short Fund,DE000A0X9AA8,ETF Securities,Swap-based,Distributing,231.716052695,278.96537806599997,-0.16937343873482869,0.01266633288441731,48.056049403500005,28.0752727273
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,212.223642458,342.369705408,-0.3801331160270319,0.011600816042101477,1855.207,5.1265909091
