XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: April 2011,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,04/2011,03/2011,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Capitalizing,2876.443199267,3574.289869044,-0.19524064788949258,0.21880434151283024,5928.4874796,4.1701578947
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Capitalizing,1286.512681826,1475.185961762,-0.12789796325789582,0.09786202636178461,4483.20208968,4.2536842105
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,624.5547317869999,1059.944220696,-0.4107664162017004,0.04750842528793911,4025.9715246399996,7.4714210526
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Capitalizing,344.23276307,860.466713384,-0.5999464503208743,0.026184985356174265,410.95124339999995,6.1117894737
db x-trackers II EONIA TR Index ETF,LU0290358497,db X-trackers,Swap-based,Capitalizing,314.110145004,180.96242641999999,0.7357754933887453,0.023893627886555822,989.239085806,0.4312631579
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Capitalizing,289.37123794,551.82129288,-0.4756069733559064,0.02201179678651359,643.33875,5.1895789474
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Capitalizing,259.492231308,540.801837732,-0.5201713211695962,0.019738970271865833,1480.5555728200002,5.7723684211
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,235.595941696,447.79610426,-0.4738767500326265,0.017921235120868958,2926.142,7.8939473684
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,230.644884387,390.283978922,-0.4090331736801951,0.017544619711058643,1578.2888181600001,7.9365263158
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Capitalizing,199.19945778299999,297.572506941,-0.33058514097710145,0.015152639273749269,3756.72868153,17.0591578947
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Capitalizing,178.605910198,384.588795287,-0.5355925279499756,0.013586136024216197,368.65836244,14.6105263158
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Capitalizing,170.023437852,335.180653666,-0.49274089661086307,0.01293328732179887,1029.67418094,14.7243157895
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,161.54920368,93.1830801,0.7336752928389196,0.012288672045438646,246.27444119999998,20.2445789474
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db X-trackers,Swap-based,Capitalizing,135.22325789500002,334.335800538,-0.5955465801825468,0.010286118602472256,266.29461728,8.2895789474
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,130.218610337,97.285209001,0.33852423892784644,0.009905426707109597,687.9166470399999,3.7953157895
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,119.212245689,341.150367741,-0.6505580618939697,0.009068198156978858,6576.5625,8.9779473684
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Capitalizing,108.04204093000001,173.871098805,-0.3786083962627316,0.008218506670813131,1036.58288888,8.6143157895
iShares eb.rexx Government Germany (DE),DE0006289465,iShares,Full Replication,Distributing,98.446613195,67.225497171,0.4644237281664654,0.007488604808810209,685.710707,3.1279473684
Lyxor ETF EURO Cash EONIA,FR0010510800,Lyxor ETF,Swap-based,Capitalizing,97.005763895,50.912474826,0.9053437144143908,0.007379002755000817,1295.701,1.4818421053
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,94.15988147499999,58.437077648999995,0.6113037349432087,0.007162523100860689,1234.85055798,2.6148421053
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Full Replication,Distributing,89.930434845,148.87643394600002,-0.3959390854457243,0.006840798936421554,4705.47,18.9841052632
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,iShares,Full Replication,Distributing,85.81802593799999,61.95666682900001,0.3851298065284432,0.006527977559257933,722.9280934400001,3.2523684211
Lyxor ETF Russia (DJ Rusindex Titans 10),FR0010326140,Lyxor ETF,Swap-based,Distributing,81.917774719,67.194343733,0.2191171186149874,0.006231294523790598,1334.7570686,17.0357894737
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,78.021853544,161.13138167699998,-0.515787348609716,0.005934940864695576,1439.55600272,20.9252631579
db x-trackers EURO STOXX ETF Anteilsklasse (1C),LU0380865021,db X-trackers,Swap-based,Capitalizing,73.98993114,121.25094139,-0.389778501578692,0.00562824190854624,718.207,12.1613157895
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,db X-trackers,Swap-based,Capitalizing,69.699736474,83.926234744,-0.1695119328705148,0.00530189678235178,1184.6104486299998,26.2873157895
db x-trackers MSCI Russia Capped Index ETF,LU0322252502,db X-trackers,Swap-based,Distributing,67.058730859,75.113435286,-0.10723387096238002,0.0051010016300786455,452.12014585000003,26.0773157895
db x-trackers MSCI Korea TRN Index ETF,LU0292100046,db X-trackers,Swap-based,Capitalizing,66.790422587,52.020869773,0.2839159144867993,0.005080592044103729,332.82364476,27.4871052632
db x-trackers MSCI Brazil TRN Index ETF,LU0292109344,db X-trackers,Swap-based,Capitalizing,62.099910531000006,67.151578223,-0.07522783269849875,0.004723795705475314,250.28149685000002,27.9191578947
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,db X-trackers,Swap-based,Capitalizing,60.481908852,85.83033081100001,-0.2953317518351142,0.004600718082377988,1013.8001979599999,14.4953684211
db x-trackers MSCI World TRN Index ETF,LU0274208692,db X-trackers,Swap-based,Capitalizing,60.473787910999995,154.788518568,-0.6093134783479868,0.00460010034129121,1868.57191099,17.7302631579
ComStage ETF EURO STOXX 50 NR,LU0378434079,ComStage ETF,Swap-based,Capitalizing,60.447978919,93.336729068,-0.352366645771774,0.004598137111319866,293.80875,8.6583684211
iShares STOXX Europe 600 Basic Resources (DE),DE0006344724,iShares,Full Replication,Distributing,58.788773834,52.931400796999995,0.1106597019690434,0.004471925240996587,292.9679977,13.0033157895
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,db X-trackers,Swap-based,Capitalizing,57.026523393,156.718811954,-0.6361220284790163,0.004337874950199273,822.6182074,23.3535263158
Lyxor ETF Leveraged EURO STOXX 50,FR0010468983,Lyxor ETF,Swap-based,Distributing,56.846356754,124.190491336,-0.542264821223704,0.004324170093166455,182.45734584000002,17.8436315789
iShares DJ-UBS Commodity Swap (DE),DE000A0H0728,iShares,Swap-based,Capitalizing,50.61024311,101.684175698,-0.5022800473860218,0.0038498034379089107,524.23424306,32.4857368421
ETFlab EURO STOXX 50 ,DE000ETFL029,ETFlab,Full Replication,Distributing,50.071181342,70.41632981000001,-0.2889265675006927,0.0038087982634587296,710.1852186,11.3116842105
db x-trackers MSCI USA TRN Index ETF,LU0274210672,db X-trackers,Swap-based,Capitalizing,46.80605044,58.095151806000004,-0.19432088590969265,0.0035604273527634098,1503.1235871400002,12.5192631579
iShares MSCI World,DE000A0HGZR1,iShares,Full Replication,Distributing,45.547172003,32.126079991,0.417763138725916,0.003464667399108605,2556.444,18.1825263158
db x-trackers S&P CNX Nifty ETF,LU0292109690,db X-trackers,Swap-based,Capitalizing,43.795309884999995,37.952801482,0.1539414265840413,0.0033314073238712625,276.3932418,29.01
ETFlab DAX (Preisindex),DE000ETFL060,ETFlab,Full Replication,Distributing,43.104025055,57.113855978,-0.2452965341439478,0.0032788228952739928,255.0264321,9.1090526316
iShares DivDAX (DE),DE0002635273,iShares,Full Replication,Distributing,42.182973032,54.748968979000004,-0.22952022990277554,0.0032087606109073375,310.85595619,21.0561052632
db x-trackers II EONIA TRI ETF 1D,LU0335044896,db X-trackers,Swap-based,Distributing,41.966770461,33.946770343000004,0.23625222773670318,0.003192314584372522,175.04661797799997,0.5735789474
db x-trackers MSCI Japan TRN Index ETF,LU0274209740,db X-trackers,Swap-based,Capitalizing,41.616417803000004,185.39592408500002,-0.7755267921428532,0.003165664072848257,228.36367615999998,24.1629473684
CS ETF (IE) on DJ EURO STOXX 50,IE00B53L3W79,CS ETF,Full Replication,Capitalizing,41.49219314,138.57629192,-0.7005823105444804,0.003156214591768882,138.14493875,8.6623684211
DJ STOXX 600 Optimised Basic Resources Source ETF,IE00B5MTWY73,Source Markets,Swap-based,Capitalizing,41.18605446,70.4955372,-0.4157636625542305,0.003132927334677876,126.65789564999999,14.4220526316
db x-trackers MSCI EM LATAM TRN Index ETF,LU0292108619,db X-trackers,Swap-based,Capitalizing,40.634900069,53.500660987,-0.24047854139832459,0.003091002302532137,381.47424069,33.3720526316
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,iShares,Full Replication,Distributing,40.353323238,52.779573588,-0.23543673253217112,0.003069583408146208,1163.9864244,10.9498947368
iShares Markit iBoxx EURO Corporate Bond,DE0002511243,iShares,Full Replication,Distributing,38.79545315,70.00759300300001,-0.4458393513352543,0.002951079855267348,3274.5105,8.2228421053
Lyxor ETF Brazil Ibovespa,FR0010408799,Lyxor ETF,Swap-based,Capitalizing,38.03290484,26.010559004,0.4622102060225295,0.0028930745795560844,559.58362417,34.1081578947
iShares STOXX Europe 600 Oil & Gas (DE),DE0006344765,iShares,Full Replication,Distributing,37.760007737,35.691514590000004,0.057954759576931636,0.0028723159318838863,203.6920707,15.0056842105
iShares STOXX Europe 600 Banks (DE),DE0006289341,iShares,Full Replication,Distributing,37.080809546,59.394755409999995,-0.37568882487969824,0.0028206509057932157,303.48270942,19.3597368421
db x-trackers II iBoxx € Germany Covered TRI ETF,LU0321463506,db X-trackers,Swap-based,Capitalizing,36.842791520999995,20.333206937,0.8119518300852866,0.002802545428430902,286.980718,18.2279473684
iShares TecDAX (DE),DE0005933972,iShares,Full Replication,Capitalizing,35.84786039,49.731157571999994,-0.27916698222638336,0.0027268633322141077,152.310037188,25.1327894737
ETFX DAX 2x Long Fund,DE000A0X8994,ETF Securities,Swap-based,Distributing,35.19432322,59.17571966,-0.40525736869424667,0.0026771502802850973,29.60246526,17.8116842105
iShares eb.rexx Money Market ,DE000A0Q4RZ9,iShares,Full Replication,Distributing,33.95502097,50.299936199,-0.32494902507102885,0.0025828794416272297,783.956971275,3.7904736842
db x-trackers STOXX 600 Banks ETF,LU0292103651,db X-trackers,Swap-based,Capitalizing,33.793079866,75.00785238600001,-0.5494727713027099,0.002570560958636288,177.66100192000002,12.8681578947
db x-trackers II iBoxx Global Inflation-Linked TR Index Hedged ETF,LU0290357929,db X-trackers,Swap-based,Capitalizing,33.237306608,21.452585741,0.5493380149730454,0.0025282845800246334,487.90002465,42.3535789474
iShares STOXX Europe 600 Insurance (DE),DE0006289416,iShares,Full Replication,Distributing,32.97989036,32.961818025,0.0005482808923431559,0.0025087035249727915,88.55788032000001,20.8534210526
Lyxor ETF STOXX Europe 600 Basic Resources,FR0010345389,Lyxor ETF,Swap-based,Distributing,32.51607771,64.019490267,-0.49209096207438885,0.002473422375845831,234.80827456,13.0048421053
iShares Nikkei 225 (DE),DE000A0H08D2,iShares,Full Replication,Distributing,32.350096239,274.13379492900003,-0.8819915791579853,0.0024607965515379706,211.19332329000002,17.5410526316
db x-trackers STOXX 600 Basic Resources ETF,LU0292100806,db X-trackers,Swap-based,Capitalizing,31.925397895,67.26833325,-0.525402275445854,0.002428490736660698,116.80869704,13.7875263158
db x-trackers MSCI AC Asia ex Japan TRN Index ETF,LU0322252171,db X-trackers,Swap-based,Capitalizing,31.42992873,81.02208426,-0.6120819525064141,0.002390801550093286,555.4287466000001,23.9828421053
ETFX DAX 2x Short Fund,DE000A0X9AA8,ETF Securities,Swap-based,Distributing,31.4214312,95.95475604,-0.6725390955410114,0.0023901551627574925,53.145605849999995,30.6787894737
RBS Market Access NYSE Arca Gold Bugs Index ETF,LU0259322260,RBS Market Access,Swap-based,Capitalizing,31.414536187,25.689201375,0.2228693188403954,0.0023896306751612934,193.0085825,73.3387894737
db x-trackers II iBoxx € Sovereigns Eurozone 1-3 TR Index ETF,LU0290356871,db X-trackers,Swap-based,Capitalizing,31.29621818,33.715743001999996,-0.07176246484784488,0.0023806304996607506,951.0288903499999,4.9059473684
Amundi ETF EONIA,FR0010718841,Amundi ETF,Swap-based,Capitalizing,30.996328010000003,3.28742248,8.42876317193037,0.0023578185521869605,200.61931318,2.0786315789
