XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: November 2020,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,11-2020,10-2020,Change (%),Market Share,in MEUR,100000
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1145.3289411199999,1500.9173300799998,-0.2369140403895842,0.06251482690902223,6088.19034337,3.7282380952381
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,526.6454545400001,284.3760599,0.8519331575421414,0.028745584129565772,22638.133044925515,4.23109523809524
iShares Core EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,372.28677576999996,407.55097575,-0.08652709005322523,0.020320313677763848,5607.4419741,4.47057142857143
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,364.47231555,293.58289244,0.24146305842561233,0.019893781517000476,5910.31364476,5.65371428571429
iShares Global Clean Energy UCITS ETF USD (Dist),IE00B1XNHC34,iShares,Full Replication,Distributing,349.86197113,194.83646498,0.7956698771244561,0.019096313541028146,3091.3412388621755,29.4369523809524
Xtrackers DAX UCITS ETF 1C,LU0274211480,Xtrackers,Full Replication,Accumulating,328.59609348000004,277.28643566000005,0.1850420764285574,0.01793557044563569,3688.7640983615997,3.93504761904762
Deka DAX UCITS ETF,DE000ETFL011,Deka ETF,Full Replication,Accumulating,230.06089734,212.95799613999998,0.0803111482545904,0.012557280846915715,1041.3565116299999,4.60823809523809
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,204.46303944,146.18708694999998,0.3986395358567614,0.011160087780009197,870.65012323,15.0616666666667
iShares Core S&P 500 UCITS ETF USD (Acc),IE00B5BMR087,iShares,Full Replication,Accumulating,202.36942423,191.08560149000002,0.05905114070350548,0.011045813192361689,33266.00784860535,4.12261904761905
iShares Nasdaq-100 UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,187.51678721000002,182.97900091,0.024799492168131154,0.010235120299593382,2100.3754582356,5.44209523809524
Xtrackers EURO STOXX 50 UCITS ETF 1C,LU0380865021,Xtrackers,Full Replication,Accumulating,176.00129553,134.27508758000002,0.31075167182549657,0.009606576880055307,3800.5324486269,5.06438095238095
iShares Nasdaq-100 UCITS ETF USD (Acc),IE00B53SZB19,iShares,Full Replication,Accumulating,156.6843131,135.32050040000001,0.1578756554760714,0.008552209204830772,5172.597391453635,4.54928571428571
iShares Core MSCI EM IMI UCITS ETF USD (Acc),IE00BKM4GZ66,iShares,Optimised,Accumulating,152.49215878,90.23159168000001,0.6900085207496143,0.008323391271151009,13434.450759565681,8.15957142857143
iShares MSCI World EUR Hedged UCITS ETF (Acc),IE00B441G979,iShares,Optimised,Accumulating,146.51832251,46.64509039,2.1411306374359884,0.0079973248224706,2582.38872891,7.1502380952381
Xtrackers ShortDAX Daily Swap UCITS ETF 1C,LU0292106241,Xtrackers,Swap-based,Accumulating,130.46589561,115.64207939,0.1281870431437595,0.007121144492877331,359.4327762141,4.71342857142857
Xtrackers ShortDAX x2 Daily Swap UCITS ETF 1C,LU0411075020,Xtrackers,Swap-based,Accumulating,123.08044672,155.41306996,-0.20804314108409117,0.006718028809314589,134.788926779,7.88995238095238
iShares Core S&P 500 UCITS ETF USD (Dist),IE0031442068,iShares,Full Replication,Distributing,117.92008602,95.52807808,0.23440237038211742,0.006436363826996797,9473.66544527169,4.30195238095238
Xtrackers MSCI China UCITS ETF 1C,LU0514695690,Xtrackers,Full Replication,Accumulating,113.10625334000001,54.03031861,1.0933849040650698,0.006173613183094519,1848.710944520835,18.987380952381
iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,iShares,Optimised,Accumulating,110.62575906999999,75.38524573000001,0.4674722884928637,0.006038221799562174,2847.6033966079053,19.6742857142857
iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,108.73104217,39.776934770000004,1.7335198852980893,0.005934803563287388,542.64394861,9.01028571428571
iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),IE0008471009,iShares,Full Replication,Distributing,105.54197118,59.91520404,0.7615223526492392,0.005760736346627798,4162.09062106,4.67723809523809
UBS ETF (LU) MSCI World Socially Responsible UCITS ETF (USD) A-dis,LU0629459743,UBS ETF,Full Replication,Distributing,103.12154032,67.46891219,0.5284304574171614,0.005628623369450962,2312.7354453899998,12.1898571428571
Xtrackers MSCI World UCITS ETF 1C,IE00BJ0KDQ92,Xtrackers,Optimised,Accumulating,96.85126235999999,84.07960834000001,0.15189954225707303,0.005286376415525621,4855.927389868517,9.34385714285714
Vanguard FTSE All-World UCITS ETF,IE00B3RBWM25,Vanguard,Full Replication,Distributing,83.77544855,60.67581589,0.38070576095552844,0.004572666835963789,5150.99441,8.12642857142857
iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),IE00B3WJKG14,iShares,Full Replication,Accumulating,83.02370304,56.69679317,0.4643456604513987,0.004531634745749314,1799.95182233607,15.3582857142857
iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),IE00B53L3W79,iShares,Full Replication,Accumulating,82.45886929000001,45.07214434,0.8294862713425541,0.0045008047519842975,3681.73580646,5.072
iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,iShares,Optimised,Accumulating,82.03179820999999,53.911453460000004,0.5216024229594196,0.004477494178326792,1892.8077423272553,17.5485714285714
