European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
July 2008,,,,,
,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,
,,07/2008,06/2008,Change (%),Market Share
db x-trackers Currency Carry ETF,LU0328474126,0.13063586,3.06788242,-0.9574182311719757,4.711283410826938e-06
db x-trackers Currency Momentum ETF,LU0328474043,0.53500825,0.00130739,408.2185575841944,1.929466758117221e-05
db x-trackers Currency Returns ETF,LU0328474472,0.10738882000000001,2.9489061299999997,-0.9635835068103711,3.872896509230162e-06
db x-trackers Currency Valuation ETF,LU0328473748,0.0759446,0.0270736,1.805116423379233,2.7388845154912863e-06
db x-trackers DAX ETF,LU0274211480,204.09698057,213.54634369,-0.044249706910071906,0.007360603120454896
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,29.843659199999998,16.84312868,0.7718595972871234,0.001076288979973284
db x-trackers DJ EURO STOXX 50 ETF,LU0274211217,168.30062604,168.52178345,-0.0013123372271075517,0.0060696346890818514
db x-trackers DJ EURO STOXX 50 Short ETF,LU0292106753,311.68188296,195.76856078,0.5920936524136815,0.01124057119266296
db x-trackers DJ EURO STOXX Select Dividend 30 ETF,LU0292095535,4.8760654500000005,8.19714474,-0.40515074398942474,0.00017585160969347462
db x-trackers DJ STOXX 600 Banks ETF,LU0292103651,42.31510918,15.669264400000001,1.700516635611816,0.001526062383690548
db x-trackers DJ STOXX 600 Banks Short ETF,LU0322249037,44.378707479999996,38.12771517,0.16394877799859509,0.0016004844944142087
db x-trackers DJ STOXX 600 Basic Resources ETF,LU0292100806,3.2800380899999997,8.3690639,-0.6080758697516935,0.00011829209101006014
db x-trackers DJ STOXX 600 Food & Beverage ETF,LU0292105359,0.39346736,0.9869524000000001,-0.601330965910818,1.4190102517561953e-05
db x-trackers DJ STOXX 600 Health Care ETF,LU0292103222,2.6060075499999997,2.19491937,0.18729078872724125,9.398368976791481e-05
db x-trackers DJ STOXX 600 Health Care Short ETF,LU0322249466,0.0241315,0.004969,3.8564097403904203,8.702842820368792e-07
db x-trackers DJ STOXX 600 Industrial Goods ETF,LU0292106084,3.06278131,1.24147948,1.467041428667029,0.00011045688968399488
db x-trackers DJ STOXX 600 Insurance ETF,LU0292105193,1.1716464,7.45747184,-0.8428895978238116,4.225454058078006e-05
db x-trackers DJ STOXX 600 Oil & Gas ETF,LU0292101796,1.2320906699999998,2.93446178,-0.5801306125718223,4.443441742723359e-05
db x-trackers DJ STOXX 600 Oil & Gas Short ETF,LU0322249623,3.50708691,1.90286233,0.843058667307792,0.00012648043484699613
db x-trackers DJ STOXX 600 Technology ETF,LU0292104469,2.19903583,2.50422786,-0.12187071107818426,7.930656272858807e-05
db x-trackers DJ STOXX 600 Technology Short ETF,LU0322250043,1.49311424,8.34398272,-0.8210549697782692,5.384803490696561e-05
db x-trackers DJ STOXX 600 Telecommunications ETF,LU0292104030,3.2938112200000003,1.65280929,0.9928561872979309,0.00011878880851843928
db x-trackers DJ STOXX 600 Telecommunications Short ETF,LU0322250126,3.9633847,0.1690928,22.439109766944544,0.0001429364692652944
db x-trackers DJ STOXX 600 Utilities ETF,LU0292104899,0.9797807900000001,0.5723778,0.7117728709953461,3.533505258184018e-05
db x-trackers DJ STOXX Global Select Dividend 100 ETF,LU0292096186,3.64956542,3.09676183,0.17851020528756645,0.00013161881446620895
db x-trackers FTSE 100 ETF,LU0292097234,24.038598420000003,12.03477647,0.9974279106822499,0.0008669338568726586
db x-trackers FTSE 250 ETF,LU0292097317,0.92288551,2.38438299,-0.612945775124826,3.3283167373457473e-05
db x-trackers FTSE All-Share ETF,LU0292097747,0.32889751,0.033621569999999996,8.78233645841048,1.186143975111648e-05
