XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: December 2010,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,12/2010,11/2010,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Capitalizing,1109.1912329240001,1499.539390185,-0.26031203969429717,0.10081690758190812,4368.72739926,3.4103333333
db x-trackers DAX ETF,LU0274211480,db x-trackers,Swap-based,Capitalizing,716.4884675269999,977.595575772,-0.2670911312572234,0.0651232623104603,2726.75372468,3.4075714286
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,509.33263284,676.940361482,-0.24759600428472417,0.04629439852144827,3714.7371387000003,7.4246190476
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db x-trackers,Swap-based,Capitalizing,291.180057986,342.03838090200003,-0.14869185961493547,0.026466016070360178,4722.124916152594,16.0217619048
db x-trackers ShortDAX ETF,LU0292106241,db x-trackers,Swap-based,Capitalizing,268.000074403,462.44519144,-0.42047170267144685,0.024359134774087274,452.64135445,4.567047619
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Capitalizing,236.306923429,280.283733904,-0.15690104403298155,0.021478472379828927,332.858,9.1088571429
db x-trackers II EONIA TR Index ETF,LU0290358497,db x-trackers,Swap-based,Capitalizing,234.488034435,205.369502834,0.14178605488730467,0.021313149432651963,1163.77849878,0.4620952381
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Capitalizing,206.792256584,146.460714548,0.41192986270886567,0.01879581735038095,1156.03940974,15.5012380952
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Capitalizing,197.587447824,307.108164065,-0.35661935779024,0.01795917139924076,898.5906358899999,5.8926190476
db x-trackers EURO STOXX 50 ETF,LU0274211217,db x-trackers,Swap-based,Distributing,194.182327917,303.353675832,-0.3598814077844241,0.01764967232570016,1590.73883001,7.3227142857
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,193.615589524,371.823994642,-0.4792816162646599,0.017598160187401356,3024.89,7.8807142857
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Capitalizing,182.49965336100001,236.421615518,-0.22807543226898652,0.016587807530828974,795.9421,5.5461428571
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,173.977727093,156.083931403,0.11464213855428329,0.015813230318641743,5810.929575859999,9.741952381
ETFX DAX 2x Long Fund,DE000A0X8994,ETF Securities,Swap-based,Distributing,159.81594302000002,39.28539136,3.068075625249416,0.01452603363541624,32.411658972000005,16.5691904762
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Capitalizing,157.18865878600002,134.548871827,0.16826441315769447,0.014287233810869908,594.6627272899999,5.5925238095
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db x-trackers,Swap-based,Capitalizing,149.72415554499997,267.473147145,-0.44022733817151016,0.01360876817658165,295.90180449,7.4281428571
CS ETF (IE) on DJ EURO STOXX 50,IE00B53L3W79,CS ETF,Full Replication,Capitalizing,125.98059683,286.12229243,-0.5596966745930109,0.011450662257978724,116.50133645,9.9126666667
iShares STOXX Europe 50,IE0008470928,iShares,Full Replication,Distributing,98.502341994,34.275315849,1.8738565802851341,0.008953101336035389,733.5948,13.1477619048
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,95.108535874,79.497323137,0.1963740679682604,0.008644630598262799,1630.8381181900002,3.756952381
iShares Markit iBoxx EURO Corporate Bond,DE0002511243,iShares,Full Replication,Distributing,88.210152324,109.039269301,-0.19102399631367462,0.00801762086704492,3588.1644944699997,9.917952381
ETFlab Deutsche Börse EuroGOV®  Germany Money Market,DE000ETFL227,ETFlab,Full Replication,Distributing,86.90678051,24.79969732,2.504348435733247,0.007899154445911653,655.5468603099999,4.9879047619
db x-trackers MSCI World TRN Index ETF,LU0274208692,db x-trackers,Swap-based,Capitalizing,86.66004312199999,52.82006304,0.6406652725191444,0.007876727924943377,1878.745120332595,16.4046666667
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,85.528139025,186.45498317500002,-0.5412933590263644,0.007773846593616941,748.0887317300001,4.672
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,iShares,Full Replication,Distributing,84.87793287299999,38.495157886,1.204898941429425,0.007714747881339377,757.97506058,4.2192380952
iShares eb.rexx Government Germany (DE),DE0006289465,iShares,Full Replication,Distributing,82.71424583,145.71616168900002,-0.4323605228736682,0.0075180854572456865,816.03670122,4.0485238095
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,iShares,Full Replication,Distributing,82.547798129,67.265036313,0.22720216406166394,0.007502956648082004,1230.42760266,10.3105238095
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,81.593196807,109.387430697,-0.25408983201177127,0.00741619076822201,1100.3948076099998,22.9944761905
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Full Replication,Distributing,78.37485523199999,60.005973244,0.3061175578855675,0.007123668401020772,4999.529211380001,20.3994761905
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,db x-trackers,Swap-based,Capitalizing,66.704252899,69.299505875,-0.03744980491897332,0.006062900877886301,905.7780106796299,17.524952381
ComStage ETF Commerzbank EONIA Index TR,LU0378437684,ComStage ETF,Swap-based,Capitalizing,65.630796198,30.819672627,1.1295098423759127,0.005965331962981876,409.09234735,1.8558571429
ComStage ETF Commerzbank Bund-Future Leveraged TR,LU0530118024,ComStage ETF,Swap-based,Capitalizing,65.24208445000001,2.31888354,27.135127670102833,0.005930001070336061,40.83114372,9.9258571429
db x-trackers MSCI Brazil TRN Index ETF,LU0292109344,db x-trackers,Swap-based,Capitalizing,60.079054163,62.040632833,-0.03161764444408777,0.0054607215341870964,285.793691870899,28.0011904762
iShares Nikkei 225 (DE),DE000A0H08D2,iShares,Full Replication,Distributing,59.547987596,67.433237772,-0.11693417721778376,0.005412451689082083,282.2,21.7714761905
DJ STOXX 600 Optimised Basic Resources Source ETF,IE00B5MTWY73,Source Markets,Swap-based,Capitalizing,58.29750236,56.342010939999994,0.03470751908522507,0.005298792249006983,193.68925108000002,21.2914761905
db x-trackers STOXX 600 Basic Resources ETF,LU0292100806,db x-trackers,Swap-based,Capitalizing,56.539498305,68.640841471,-0.1762994582622167,0.005139003272065349,151.30451449,19.1214285714
"iShares eb.rexx Government Germany 10,5+ (DE)",DE000A0D8Q31,iShares,Full Replication,Distributing,55.184482596,46.01462014,0.1992814985346092,0.005015842820151061,143.38956410000003,16.4748095238
Lyxor ETF Daily Double Short Bund,FR0010869578,Lyxor ETF,Swap-based,Distributing,55.15828207,76.03241042,-0.27454250410702685,0.005013461394901803,207.276,9.9055238095
iShares DivDAX (DE),DE0002635273,iShares,Full Replication,Distributing,54.658118452,31.391846575,0.741156523602817,0.004968000388940901,289.06586196000006,22.8485714286
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,db x-trackers,Swap-based,Capitalizing,54.001218453,70.009251721,-0.22865596866818427,0.004908293257723181,785.6052510414526,24.9335714286
db x-trackers EURO STOXX ETF Anteilsklasse (1C),LU0380865021,db x-trackers,Swap-based,Capitalizing,53.761439179999996,90.86760451,-0.40835417121529227,0.004886499175613126,632.67350685,9.2355238095
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,52.915495064999995,44.619648651,0.18592361582421546,0.0048096093958079,136.65912809,25.3064285714
iShares STOXX Europe 600 Basic Resources (DE),DE0006344724,iShares,Full Replication,Distributing,51.861072622,49.472673461999996,0.04827713953713331,0.0047137705477961036,293.75070152999996,22.6069047619
iShares MSCI World,DE000A0HGZR1,iShares,Full Replication,Distributing,51.415158352,34.033544549999995,0.5107200566918324,0.004673240388150382,2545.2961361999996,17.3116190476
ETFX DJ EURO STOXX 50 Leveraged (2x) Fund,DE000A0X9AB6,ETF Securities,Swap-based,Distributing,49.93107041,17.57298457,1.8413540233365149,0.0045383482681526305,14.799775936000001,20.8135714286
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,db x-trackers,Swap-based,Capitalizing,49.594075450999995,56.083453188,-0.11570931118036998,0.00450771803178887,1008.5424894299999,38.4468095238
db x-trackers MSCI Russia Capped Index ETF,LU0322252502,db x-trackers,Swap-based,Distributing,49.55477969,34.343123627,0.4429316397720109,0.0045041463509213125,379.76120782279776,27.623
db x-trackers FTSE/XINHUA China 25 ETF,LU0292109856,db x-trackers,Swap-based,Capitalizing,47.849401715999996,54.548667056999996,-0.12281263140673415,0.004349140677874526,296.72977466543017,22.5187619048
db x-trackers II iBoxx € Sovereigns Eurozone 3-5 TR Index ETF,LU0290356954,db x-trackers,Swap-based,Capitalizing,44.575920933,32.342945511,0.37822700526269304,0.004051606582963883,598.00529652,8.1843333333
iShares DJ-UBS Commodity Swap (DE),DE000A0H0728,iShares,Swap-based,Capitalizing,43.378386524999996,34.899860534999995,0.24293867826483573,0.003942759963775211,458.20671282,44.1774285714
iShares EURO STOXX (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,43.232437035,27.772942762,0.5566386826732768,0.003929494283513597,512.7556570400001,17.1370952381
db x-trackers S&P CNX Nifty ETF,LU0292109690,db x-trackers,Swap-based,Capitalizing,42.851757364,57.487705669,-0.2545926669829228,0.0038948934445686787,322.92903278501717,30.7783333333
Lyxor ETF EURO Cash EONIA,FR0010510800,Lyxor ETF,Swap-based,Capitalizing,42.73223376,17.993131673,1.374919193423278,0.003884029673037994,1044.1,2.8525238095
Lyxor ETF MSCI India,FR0010361683,Lyxor ETF,Swap-based,Distributing,42.624268576,43.023456429,-0.009278377102471147,0.0038742164725236897,1456.712,31.1157619048
db x-trackers MSCI USA TRN Index ETF,LU0274210672,db x-trackers,Swap-based,Capitalizing,41.605360003,80.695846847,-0.48441757997925083,0.0037816055607264873,1622.6080946905897,11.9860952381
