European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
April 2008,,,,,
,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,
,,04/2008,03/2008,Change (%),Market Share
db x-trackers Currency Carry ETF,LU0328474126,0.0653333,0.051434129999999995,0.27023243126694285,3.1790879995660645e-06
db x-trackers Currency Momentum ETF,LU0328474043,0.01611374,0.03690767,-0.5634040295689215,7.840870958933298e-07
db x-trackers Currency Returns ETF,LU0328474472,1.0040368499999999,0.50937249,0.9711250012736259,4.885596626769369e-05
db x-trackers Currency Valuation ETF,LU0328473748,2.27395,0.00095975,2368.3149257619175,0.00011064934966721798
db x-trackers DAX ETF,LU0274211480,157.93176116,315.80588705,-0.49990874889866943,0.007684886063524877
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,17.525287679999998,20.283230850000002,-0.13597159103476875,0.0008527723496659589
db x-trackers DJ EURO STOXX 50 ETF,LU0274211217,124.64295134999999,71.698505,0.7384316639517099,0.006065068056676791
db x-trackers DJ EURO STOXX 50 Short ETF,LU0292106753,74.078108,100.47014076,-0.26268533676134176,0.003604606290717886
db x-trackers DJ EURO STOXX Select Dividend 30 ETF,LU0292095535,2.36596362,6.50856468,-0.6364845804989373,0.00011512668963226845
db x-trackers DJ STOXX 600 Banks ETF,LU0292103651,12.46658752,12.442490289999999,0.0019366886723124477,0.0006066183520558744
db x-trackers DJ STOXX 600 Banks Short ETF,LU0322249037,0.86043359,0.36903272,1.3315915997909347,4.186829840820144e-05
db x-trackers DJ STOXX 600 Basic Resources ETF,LU0292100806,6.89399223,3.19900374,1.1550435042629865,0.00033545845636902917
db x-trackers DJ STOXX 600 Food & Beverage ETF,LU0292105359,0.53686159,0.6157114699999999,-0.12806303575926548,2.612343534150206e-05
db x-trackers DJ STOXX 600 Health Care ETF,LU0292103222,1.2019990900000002,1.27994068,-0.06089468927575592,5.848871681835037e-05
db x-trackers DJ STOXX 600 Health Care Short ETF,LU0322249466,0,0,,0
db x-trackers DJ STOXX 600 Industrial Goods ETF,LU0292106084,0.36474659000000004,0.23002906,0.5856543951446831,1.7748399470892234e-05
db x-trackers DJ STOXX 600 Insurance ETF,LU0292105193,0.6069985699999999,0.43180739,0.4057160300105098,2.9536268176270927e-05
db x-trackers DJ STOXX 600 Oil & Gas ETF,LU0292101796,9.354283630000001,0.07566039,122.63514951482541,0.00045517509191591866
db x-trackers DJ STOXX 600 Oil & Gas Short ETF,LU0322249623,0.44226255999999997,0.01895774,22.328865149537865,2.152029052800588e-05
db x-trackers DJ STOXX 600 Technology ETF,LU0292104469,0.06258769,0.0132541,3.72213805539418,3.0454878936095524e-06
db x-trackers DJ STOXX 600 Technology Short ETF,LU0322250043,0.0041984,0.0198856,-0.788872349841091,2.042921918436412e-07
db x-trackers DJ STOXX 600 Telecommunications ETF,LU0292104030,0.4707212,0.62965224,-0.25241082283769845,2.2905074717813695e-05
db x-trackers DJ STOXX 600 Telecommunications Short ETF,LU0322250126,0.00124,0.0012515999999999998,-0.009268136784915226,6.03378234294291e-08
db x-trackers DJ STOXX 600 Utilities ETF,LU0292104899,0.15796857,0.04621184,2.418357070395812,7.68667716456404e-06
db x-trackers DJ STOXX Global Select Dividend 100 ETF,LU0292096186,4.36728466,4.14438173,0.05378436266777009,0.0002125100408718825
db x-trackers FTSE 100 ETF,LU0292097234,21.71288853,15.338938890000001,0.4155404546370156,0.0010565390598919486
db x-trackers FTSE 250 ETF,LU0292097317,0.35744365,6.8002503,-0.9474366921464641,1.739304180618601e-05
db x-trackers FTSE All-Share ETF,LU0292097747,0.19404,0,,9.441896176005179e-06
db x-trackers FTSE Vietnam ETF,LU0322252924,15.176564800000001,9.64294143,0.5738522223918558,0.0007384845864255557
db x-trackers FTSE/XINHUA China 25 ETF,LU0292109856,27.55529206,39.69075082,-0.30575029469800286,0.0013408276990827658
db x-trackers II EONIA TR Index ETF,LU0290358497,348.69008450999996,430.92803283999996,-0.19083917049447152,0.01696709737964281
db x-trackers II EONIA TRI ETF,LU0335044896,3.9985374399999998,,,
db x-trackers II FED Funds Effective Rate TRI ETF,LU0321465469,3.75435798,12.675367029999999,-0.7038067638503719,0.000182685313619442
db x-trackers II iBoxx € Germany Covered TRI ETF,LU0321463506,9.999583119999999,0.10725701,92.23011260522738,0.00048657506505037063
