XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: February 2020,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,02-2020,01-2020,Change (%),Market Share,in MEUR,100000
iShares Core DAX® UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1004.0832034,1163.8119027999999,-0.1372461469209162,0.05532071361357453,5048.0452823900005,3.22815
iShares Core EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,443.22583744,437.68465514999997,0.012660216036363137,0.024419858370429325,5656.37435191,3.6066
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,413.14750849,277.38457208,0.4894393923640601,0.02276267038423117,19886.016778309193,4.8443
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,395.50621514,221.69194506,0.7840351169861308,0.02179071015834178,4770.84405292,3.94825
Xtrackers DAX UCITS ETF 1C,LU0274211480,Xtrackers,Full Replication,Accumulating,314.07791898,145.77989682,1.1544666022627523,0.017304357397280652,2923.0764045911997,3.32695
Deka DAX UCITS ETF,DE000ETFL011,Deka ETF,Full Replication,Accumulating,300.57327019999997,164.27293242,0.8297187842944089,0.016560308691874043,815.74470615,4.17305
iShares Core S&P 500 UCITS ETF USD (Acc),IE00B5BMR087,iShares,Full Replication,Accumulating,299.07852375,234.70090968,0.274296397733502,0.016477954520421566,30834.32893518266,4.08105
iShares MDAX® UCITS ETF (DE),DE0005933923,iShares,Full Replication,Accumulating,203.01647175,79.97899840000001,1.5383722703634155,0.011185344057633793,1361.3312167899999,7.1812
Xtrackers ShortDAX Daily Swap UCITS ETF 1C,LU0292106241,Xtrackers,Swap-based,Accumulating,190.44303212,66.19429384,1.877030950436981,0.010492601015470084,407.9796815195,3.3099
Xtrackers Euro Stoxx 50 UCITS ETF 1C,LU0380865021,Xtrackers,Full Replication,Accumulating,184.86767222,193.12622246,-0.04276244900772341,0.01018542239991701,2730.975586381,4.21385
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,184.6197759,192.82208359,-0.04253821728967866,0.010171764367118393,1222.94965995,9.3065
iShares Core MSCI EM IMI UCITS ETF USD (Acc),IE00BKM4GZ66,iShares,Optimised,Accumulating,181.19467897,183.23047609,-0.011110581402408393,0.009983056095013397,12626.106320588506,4.91245
iShares NASDAQ-100® UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,176.46810158000002,76.48452662999999,1.3072392463599671,0.009722641785443058,1262.8433520725152,6.12375
iShares Core S&P 500 UCITS ETF USD (Dist),IE0031442068,iShares,Full Replication,Distributing,175.21916275,63.9637861,1.739349457458085,0.009653830568303537,8298.811607105768,4.2526
iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),IE0008471009,iShares,Full Replication,Distributing,156.03004090000002,189.60967351,-0.177098731242892,0.008596591575792534,3541.71354976,3.64
iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),IE00B8FHGS14,iShares,Optimised,Accumulating,155.57933022999998,85.23761229,0.8252427074174673,0.008571759334984975,4075.3392836658472,11.86235
Xtrackers Euro Stoxx 50 UCITS ETF 1D,LU0274211217,Xtrackers,Full Replication,Distributing,144.19929116999998,61.80904105,1.3329805594840236,0.007944767588068205,2515.8448824705,3.8811
