XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: August 2010,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,08/2010,07/2010,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Capitalizing,1359.72430007,1543.297776705,-0.11894883761637776,0.12308434264901462,3262.8792834,4.0442272727
db x-trackers ShortDAX ETF,LU0292106241,db x-trackers,Swap-based,Capitalizing,640.8806246849999,528.698608521,0.21218519276572678,0.0580135034740367,609.85147464,4.3832727273
db x-trackers DAX ETF,LU0274211480,db x-trackers,Swap-based,Capitalizing,601.780437534,772.641005205,-0.2211383637678751,0.05447409417416134,1932.1282571200002,4.7142727273
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,526.129064906,634.6071953459999,-0.17093744167343627,0.04762601514083549,3332.16216608,7.3935
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db x-trackers,Swap-based,Capitalizing,396.904639358,504.475815461,-0.21323356404052662,0.03592842065645856,527.45423184,7.1425909091
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,248.636829717,235.539826996,0.055604196063294475,0.02250698964670738,3188.977,7.7454090909
db x-trackers EURO STOXX 50 ETF,LU0274211217,db x-trackers,Swap-based,Distributing,232.630275722,215.85939368500001,0.07769354740926149,0.021058051669759326,1698.78807144,8.3272272727
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db x-trackers,Swap-based,Capitalizing,224.660713527,199.457331798,0.12635976577950347,0.020336634597253146,3241.4409735,13.9815454545
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Capitalizing,192.43052868,177.396623726,0.08474741310308587,0.01741910851115981,744.8221241599999,5.6795
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Capitalizing,180.729271907,267.899821299,-0.3253848732310647,0.016359892684835394,210.28825344,11.8575454545
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,143.77825101300002,123.078313395,0.16818509327119968,0.013015029232212054,981.0398168999999,5.1271818182
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Capitalizing,143.758381478,176.228181124,-0.18424862266014752,0.013013230611231247,609.7551581700001,6.0966363636
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,143.444346202,113.80085983400001,0.2604856097857309,0.012984803653271409,1300.05168076,3.9905454545
iShares eb.rexx Government Germany (DE),DE0006289465,iShares,Full Replication,Distributing,131.467355406,71.563389733,0.8370755758845296,0.011900627957534365,989.7519919999999,4.4030454545
db x-trackers II EONIA TR Index ETF,LU0290358497,db x-trackers II,Swap-based,Capitalizing,129.98975553,126.536909439,0.027287264295517755,0.011766873335787615,1427.6620009849998,0.3106363636
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,126.734468933,165.079152872,-0.2322805955318411,0.011472199767840596,4966.325,10.1375
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Capitalizing,124.273044425,88.450476209,0.40500141719253935,0.011249387821674922,605.4048716799999,18.6209090909
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,iShares,Full Replication,Distributing,108.548582076,54.078946938,1.0072244047290329,0.00982598521598772,1378.1587913500002,10.2350454545
db x-trackers EURO STOXX ETF Anteilsklasse (1C),LU0380865021,db x-trackers,Swap-based,Capitalizing,100.52695895999999,76.89602690000001,0.3073101824978681,0.009099855508546166,607.6056,9.9990909091
db x-trackers MSCI World TRN Index ETF,LU0274208692,db x-trackers,Swap-based,Capitalizing,95.597215418,82.731200307,0.15551587627469,0.00865360751307822,1511.46259803,16.2905454545
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,db x-trackers,Swap-based,Capitalizing,95.11432594499999,67.657909186,0.4058123741825792,0.00860989561254568,779.5431501999999,13.3008636364
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,iShares,Full Replication,Distributing,89.446390882,69.81371252699999,0.2812152175320457,0.008096825381050414,858.9787483199999,4.7743636364
iShares Markit iBoxx EURO Corporate Bond,DE0002511243,iShares,Full Replication,Distributing,82.73194645299999,66.22266867,0.24929949388280948,0.007489023506248103,3741.8976,8.3646818182
db x-trackers S&P 500 Short ETF,LU0322251520,db x-trackers,Swap-based,Capitalizing,80.65171548299999,100.08634342399999,-0.19417861894172983,0.007300717787590732,192.73071303,9.4912272727
ETFX DAX 2x Short Fund,DE000A0X9AA8,ETF Securities,Swap-based,Distributing,80.0319477,72.36119728,0.10600640548163143,0.0072446154511379215,40.118365,16.6229545455
DJ EURO STOXX 50 Source ETF,IE00B60SWX25,Source Markets,Swap-based,Capitalizing,79.3677842,263.00590897,-0.6982281329312143,0.0071844943458485916,525.3909815200001,9.6706363636
iShares eb.rexx Money Market ,DE000A0Q4RZ9,iShares,Full Replication,Distributing,72.701051947,77.76439211900001,-0.06511129366576629,0.006581011450871098,755.77474804,3.8255909091
ComStage ETF MSCI Japan TRN,LU0392495452,ComStage ETF,Swap-based,Capitalizing,69.43150712,54.164791439999995,0.2818568164692634,0.006285047205934045,17.090268,21.8495909091
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,62.798469751,69.84527723800001,-0.10089168180960595,0.0056846144238710304,894.0711955200001,26.2742727273
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Full Replication,Distributing,59.70644652399999,62.156005341,-0.03940984951592763,0.005404719708206106,3273.138,14.7022727273
ComStage ETF MSCI North America TRN,LU0392494992,ComStage ETF,Swap-based,Capitalizing,58.13961067,30.045343829999997,0.9350622512080604,0.005262887307977201,53.942658,17.6694090909
"iShares eb.rexx Government Germany 10,5+ (DE)",DE000A0D8Q31,iShares,Full Replication,Distributing,56.749169806999994,7.482438957,6.584314437194277,0.005137022454634598,137.29839797999998,15.8338636364
iShares MSCI World,DE000A0HGZR1,iShares,Full Replication,Distributing,55.331285258,46.407076722999996,0.19230275132967045,0.005008673356470452,2324.04,17.0265454545
db x-trackers STOXX 600 Banks ETF,LU0292103651,db x-trackers,Swap-based,Capitalizing,53.655642541,32.306204036,0.6608463959804605,0.004856991591037609,235.27354912,17.4355
db x-trackers STOXX 600 Banks Short ETF,LU0322249037,db x-trackers,Swap-based,Capitalizing,51.210505987000005,66.61817014,-0.2312832087795319,0.004635654055611734,308.09714715,18.9628181818
ComStage ETF DJ Industrial Average TR,LU0378437502,ComStage ETF,Swap-based,Capitalizing,50.868876818000004,51.303955666,-0.008480415249702333,0.004604729255860837,140.36661,15.5185909091
db x-trackers MSCI USA TRN Index ETF,LU0274210672,db x-trackers,Swap-based,Capitalizing,50.194657207999995,54.451147329,-0.07817080685704947,0.004543697855970688,1050.06774208,12.5629090909
