XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: May 2011,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,05/2011,04/2011,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Capitalizing,2782.886077197,2876.443199267,-0.032525280559630554,0.2075198614303079,7541.356,4.0296818182
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Capitalizing,959.342984738,1286.512681826,-0.2543074014813711,0.07153822245482984,4410.82899856,4.2467727273
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,599.786086944,624.5547317869999,-0.03965808532445336,0.04472605855853526,3923.931,7.3267727273
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Capitalizing,429.006457031,344.23276307,0.24626852251062825,0.03199101869288566,416.48736597000004,5.6748636364
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Capitalizing,395.320630047,259.492231308,0.523439172164583,0.02947906600996232,632.75296768,5.4317727273
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Capitalizing,348.850747128,178.605910198,0.9531870291485258,0.026013806061647573,352.50497826,15.0435909091
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,332.628647235,235.595941696,0.4118606833398075,0.024804123800670968,2841.824,8.0243636364
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Capitalizing,233.45782937,170.023437852,0.3730920414232397,0.01740895424992753,1033.758,13.9887272727
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Capitalizing,229.421643485,108.04204093000001,1.1234478866762738,0.017107975800818395,1021.7705300499999,9.1530454545
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Capitalizing,224.683925045,199.19945778299999,0.12793442083442708,0.016754684057322056,3886.59387237,19.1940454545
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,223.141412652,230.644884387,-0.032532573852407154,0.01663965888231658,1496.75054679,7.945
db x-trackers II EONIA TR Index ETF,LU0290358497,db X-trackers,Swap-based,Capitalizing,187.76823318799998,314.110145004,-0.40222168505379263,0.014001880296671997,989.986993036,0.3704545455
DJ STOXX 600 Optimised Banks Source ETF,IE00B5MTWD60,Source Markets,Swap-based,Capitalizing,147.49417766,18.72376588,6.87737779917167,0.010998643300774142,256.22316966,14.7106363636
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,147.48630930599998,119.212245689,0.23717415483272708,0.010998056557484452,6761.760140099998,9.7139090909
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db X-trackers,Swap-based,Capitalizing,145.724617951,135.22325789500002,0.07765942205115506,0.010866687203608207,282.25493244,8.4505454545
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Capitalizing,134.085039471,289.37123794,-0.5366331483891222,0.009998723641222751,626.99389826,7.7009545455
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,128.500821734,130.218610337,-0.013191575294456359,0.009582308430957975,789.124,4.1172727273
DJ STOXX 600 Optimised Basic Resources Source ETF,IE00B5MTWY73,Source Markets,Swap-based,Capitalizing,125.70434806,41.18605446,2.05210949939583,0.009373775342206278,113.5962313,15.7044545455
iShares eb.rexx Government Germany (DE),DE0006289465,iShares,Full Replication,Distributing,113.77675326800001,98.446613195,0.15572033994338175,0.00848433439860653,740.663,3.7777727273
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Full Replication,Distributing,104.08204935500001,89.930434845,0.157361793417224,0.007761400165287138,4916.049599999999,18.5391818182
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,db X-trackers,Swap-based,Capitalizing,92.57412831299999,69.699736474,0.3281847679227996,0.006903254300260514,1087.00682761,35.867
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,91.097937792,161.54920368,-0.4360978840078428,0.0067931747483619305,256.307,21.5491363636
iShares DJ-UBS Commodity Swap (DE),DE000A0H0728,iShares,Swap-based,Capitalizing,80.014068486,50.61024311,0.5809856576284682,0.005966650428397848,551.9005377192,43.9746818182
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,76.843027244,78.021853544,-0.015108924569898874,0.0057301858298209486,1453.884,17.9214090909
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,70.091253629,94.15988147499999,-0.25561446625642115,0.0052267059581602065,1167.138,3.3819090909
