European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
May 2009,,,,,
,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,
,,05/2009,04/2009,Change (%),Market Share
ComStage ETF ATX,LU0392496690,3.9492081,0.2494055,14.834486809633308,0.0001532595618589656
ComStage ETF Commerzbank Commodity EW Index TR,LU0419741177,0.04307007,,,1.6714490323857532e-06
ComStage ETF Commerzbank EONIA Index TR,LU0378437684,34.085148097,51.693851605999996,-0.3406343880740391,0.0013227651546759906
ComStage ETF Commerzbank FED Funds Effective Rate Index TR,LU0378437767,0.2237412,0.23121,-0.03230310107694301,8.682874493698925e-06
ComStage ETF DAX TR,LU0378438732,59.191091862,55.412778147,0.06818488156245883,0.002297068317246666
ComStage ETF DJ EURO STOXX 50 Leveraged TR,LU0392496930,1.864101933,1.291871465,0.4429469057124811,7.234145131831134e-05
ComStage ETF DJ EURO STOXX 50 Short TR,LU0392496856,18.114549215,17.852554513,0.01467547413504433,0.0007029834350748874
ComStage ETF DJ EURO STOXX 50 TR,LU0378434079,22.795211226,17.953801063,0.26965934099478206,0.0008846290184048123
ComStage ETF DJ EURO STOXX Select Dividend 30 TR,LU0378434236,0.308097526,0.131868025,1.3364081322974242,1.1956546894703083e-05
ComStage ETF DJ STOXX 600 Automobiles & Parts TR,LU0378435043,0.035784417,0.90347962,-0.9603926682928388,1.3887098202797974e-06
ComStage ETF DJ STOXX 600 Banks TR,LU0378435399,2.4047116749999997,3.637333644,-0.3388806443514699,9.332125539488263e-05
ComStage ETF DJ STOXX 600 Basic Resources TR,LU0378435472,8.70539557,0.749225853,10.619187372062028,0.0003378361122239114
ComStage ETF DJ STOXX 600 Chemicals TR,LU0378435555,0.5565104350000001,0.25789966000000003,1.1578564120635133,2.1596872911823097e-05
ComStage ETF DJ STOXX 600 Construction & Materials TR,LU0378435639,2.034389295,1.51989472,0.3385067190706472,7.894990694521007e-05
ComStage ETF DJ STOXX 600 Financial Services TR,LU0378435712,0.251935935,0.32057959999999996,-0.2141236217151683,9.777046444989525e-06
ComStage ETF DJ STOXX 600 Food & Beverage TR,LU0378435803,0.57763184,0.05518068,9.468008730591938,2.2416545411772075e-05
ComStage ETF DJ STOXX 600 Health Care TR,LU0378435985,0.907438825,0.908529654,-0.0012006531599683123,3.521558581157436e-05
ComStage ETF DJ STOXX 600 Industrial Goods & Services TR,LU0378436017,0.01300758,0.02131,-0.38960206475832937,5.047938627608517e-07
ComStage ETF DJ STOXX 600 Insurance TR,LU0378436108,0.174036,0.02823987,5.162776245074783,6.753931530649635e-06
ComStage ETF DJ STOXX 600 Media TR,LU0378436363,1.27206227,0.1217,9.452442645850452,4.93657718765241e-05
ComStage ETF DJ STOXX 600 Oil & Gas TR,LU0378436447,3.201808069,0.674719116,3.7453940359383564,0.00012425470863676206
ComStage ETF DJ STOXX 600 Personal & Household Goods TR,LU0378436520,0.002038775,0,,7.912010593440558e-08
ComStage ETF DJ STOXX 600 Real Estate TR,LU0378436793,0.02249244,0.007330199999999999,2.0684619792092986,8.728791727989903e-07
ComStage ETF DJ STOXX 600 Retail TR,LU0378436876,0.0010194,1.8779214,-0.9994571657791428,3.9560538063068774e-08
ComStage ETF DJ STOXX 600 Technology TR,LU0378437098,2.28568022,1.7840302,0.2811891973577578,8.870192205543793e-05
ComStage ETF DJ STOXX 600 Telecommunications TR,LU0378437171,2.7694240750000003,1.4756277990000002,0.8767768382221972,0.00010747489359605312
ComStage ETF DJ STOXX 600 TR,LU0378434582,0.22454870000000002,11.579385778999999,-0.9806078919654586,8.714211686641762e-06
ComStage ETF DJ STOXX 600 Travel & Leisure TR,LU0378437254,0,0.00192128,-1,0
ComStage ETF DJ STOXX 600 Utilities TR,LU0378437338,0.080760343,0.6063777260000001,-0.866815122757329,3.1341206820070533e-06
ComStage ETF Dow Jones Industrial Average TR,LU0378437502,6.835261806,1.1889325759999998,4.749074374760846,0.00026526057960300493
ComStage ETF MSCI EM Eastern Europe TRN,LU0392495379,1.89916849,0.00156534,1212.262607484636,7.370230266512248e-05
ComStage ETF MSCI EMU TRN,LU0392494729,0.06805,0.003145,20.637519872813993,2.6408618944397e-06
ComStage ETF MSCI Europe Large Cap TRN,LU0392496187,0,0,,0
ComStage ETF MSCI Europe Mid Cap TRN,LU0392496260,0.0029871999999999998,0,,1.1592626967039341e-07
ComStage ETF MSCI Europe Small Cap TRN,LU0392496344,2.44009988,0.10937375,21.309739585595263,9.469458915090205e-05
ComStage ETF MSCI Europe TRN,LU0392494646,0.0014202000000000002,0.009385852,-0.848687151683193,5.511465191011407e-08
ComStage ETF MSCI Japan TRN,LU0392495452,5.0978145,0.002293,2222.207370257305,0.00019783429916197167
ComStage ETF MSCI North America TRN,LU0392494992,0.35575759999999995,1.3596576,-0.7383476545859782,1.3806123284310374e-05
ComStage ETF MSCI Pacific ex Japan TRN,LU0392495296,5.982664375,4.36952001,0.36918113690020626,0.00023217326047258492
ComStage ETF MSCI Pacific TRN,LU0392495023,0.01528859,0.01743656,-0.12318771592561839,5.933145444630691e-07
ComStage ETF MSCI Russia 30% Capped TRN,LU0392495536,0.58263797,0.00517802,111.52138269068098,2.261082164918003e-05
ComStage ETF MSCI Taiwan TRN,LU0392495619,2.57578754,0.6466512,2.9832718782552323,9.996031098543093e-05
ComStage ETF MSCI USA Large Cap TRN,LU0392495882,0.54228,1.0536,-0.48530751708428255,2.1044622896646003e-05
ComStage ETF MSCI USA Mid Cap TRN,LU0392495965,0.0103,0.010361825000000002,-0.005966613024250167,3.997189935742676e-07
ComStage ETF MSCI USA Small Cap TRN,LU0392496005,0.22111606,0.06799002999999999,2.252183592211976,8.580998928767706e-06
ComStage ETF MSCI USA TRN,LU0392495700,3.81845212,8.2298682,-0.5360251188469822,0.00014818522703086685
ComStage ETF MSCI World TRN,LU0392494562,12.520673,8.51935663,0.4696735380122241,0.00048589813693519475
ComStage ETF NASDAQ-100,LU0378449770,1.860881333,1.188673717,0.5655106244769439,7.221646733863121e-05
ComStage ETF Nikkei 225,LU0378453376,2.366533375,2.341083077,0.01087116397108523,9.18396445548461e-05
ComStage ETF SMI,LU0392496427,11.74561045,7.58649133,0.5482269654159084,0.0004558197658242136
ComStage ETF TOPIX,LU0392496773,0,0.001599,-1,0
db x-trackers CAC 40 ETF,LU0322250985,0.99899448,1.4585522,-0.31507800680702414,3.8768647391441635e-05
db x-trackers CAC 40 Short ETF,LU0322251280,7.04512526,17.82675961,-0.6048005686884337,0.0002734048911195971
db x-trackers Currency Carry ETF,LU0328474126,0.0799238,0.55862616,-0.8569279319106717,3.101656397925345e-06
db x-trackers Currency Momentum ETF,LU0328474043,0.413651745,0.209105419,0.9781971551870687,1.6052860116664037e-05
db x-trackers Currency Returns ETF,LU0328474472,2.49459671,0.73174348,2.4091136828441577,9.680948410629895e-05
db x-trackers Currency Valuation ETF,LU0328473748,2.482499752,1.205798742,1.0588010797576364,9.634002936095232e-05
db x-trackers DAX ETF,LU0274211480,407.968641097,301.709070678,0.35219216372982665,0.015832312099917905
db x-trackers db commodity booster - S&P GSCI TM Light Energy Euro ETF,LU0411078123,2.90572552,0,,0.00011276443499587043
db x-trackers db Hedge Fund Index ETF,LU0328476337,11.91442172,0.7960575,13.966785338998754,0.0004623709377609509
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,41.445781498,12.466020433,2.324700269886041,0.0016084141813863652
db x-trackers DJ EURO STOXX 50 ETF,LU0274211217,499.858704389,285.340366157,0.7517980758248826,0.019398351286185285
db x-trackers DJ EURO STOXX 50 Short ETF,LU0292106753,398.634688118,582.509829862,-0.31566015252920465,0.015470083139642623
"db x-trackers DJ EURO STOXX ETF Anteilsklasse ""1C""",LU0380865021,82.12734689,33.90549065,1.422243280234023,0.003187170916873355
db x-trackers DJ EURO STOXX Select Dividend 30 ETF,LU0292095535,5.295280184999999,3.99205143,0.3264559031495242,0.00020549748215941373
db x-trackers DJ Islamic Market Titans 100 ETF,LU0328475529,0.00111044,0.009884440000000001,-0.887657773227416,4.309358827423396e-08
db x-trackers DJ STOXX 600 Banks ETF,LU0292103651,28.355570294,30.471878076000003,-0.06945117648218835,0.0011004135941885514
db x-trackers DJ STOXX 600 Banks Short ETF,LU0322249037,57.370018721,44.855538505999995,0.27899520620683305,0.002226396713057768
db x-trackers DJ STOXX 600 Basic Resources ETF,LU0292100806,14.382987214,16.906778779,-0.1492769023591185,0.0005581702110457902
db x-trackers DJ STOXX 600 ETF,LU0328475792,2.08649329,4.2154691699999995,-0.5050388922664093,8.097194155128761e-05
db x-trackers DJ STOXX 600 Food & Beverage ETF,LU0292105359,1.24893778,3.2339386400000003,-0.6138028827906271,4.846836431635729e-05
db x-trackers DJ STOXX 600 Health Care ETF,LU0292103222,6.0031608499999995,5.245166876,0.14451284237843942,0.00023296868089577133
db x-trackers DJ STOXX 600 Health Care Short ETF,LU0322249466,6.5633488600000005,7.718673900000001,-0.14967921367943782,0.0002547082719219434
db x-trackers DJ STOXX 600 Industrial Goods ETF,LU0292106084,0.61287252,0.8904917,-0.31175942459654593,2.3784154066381087e-05
db x-trackers DJ STOXX 600 Insurance ETF,LU0292105193,0.6826304719999999,2.98697047,-0.771463936836309,2.6491297597181284e-05
db x-trackers DJ STOXX 600 Oil & Gas ETF,LU0292101796,9.220605562000001,7.4302474069999995,0.24095538909152792,0.0003578302112027121
db x-trackers DJ STOXX 600 Oil & Gas Short ETF,LU0322249623,3.14743811,11.202839050000001,-0.7190499572516844,0.00012214473724917428
db x-trackers DJ STOXX 600 Technology ETF,LU0292104469,2.1852714399999997,1.13118303,0.931846024953185,8.48052913284845e-05
db x-trackers DJ STOXX 600 Technology Short ETF,LU0322250043,3.562636416,10.996920645,-0.6760332704937874,0.0001382576157936462
db x-trackers DJ STOXX 600 Telecommunications ETF,LU0292104030,6.367928490000001,7.60200651,-0.1623358278339595,0.0002471244628325928
db x-trackers DJ STOXX 600 Telecommunications Short ETF,LU0322250126,6.34421652,6.71111225,-0.05466988426545849,0.0002462042565428779
db x-trackers DJ STOXX 600 Utilities ETF,LU0292104899,1.74649718,3.18645018,-0.45189879604519656,6.777748495824239e-05
db x-trackers DJ STOXX Global Select Dividend 100 ETF,LU0292096186,4.163729764,2.723980558,0.528546065342365,0.00016158464764867017
db x-trackers FTSE 100 ETF,LU0292097234,19.285048918,12.37313401,0.5586228115216221,0.0007484078004401436
db x-trackers FTSE 100 Short ETF,LU0328473581,6.103275201000001,4.049551275,0.5071485175848283,0.00023685388551946662
db x-trackers FTSE 250 ETF,LU0292097317,0.59368988,0.05395249,10.00393846511996,2.3039720517361914e-05
db x-trackers FTSE All-Share ETF,LU0292097747,0.22776864000000002,0.00105105,215.70580847723707,8.839170053260164e-06
db x-trackers FTSE Vietnam ETF,LU0322252924,5.825830177,6.822795804999999,-0.14612274154084837,0.0002260868907849551
db x-trackers FTSE/XINHUA China 25 ETF,LU0292109856,26.270898977,20.283495586,0.2951859735228579,0.0010195123591628832
db x-trackers II Emerging Markets Liquid Eurobond Index ETF,LU0321462953,3.27718379,1.40880089,1.3262221178750107,0.00012717986468900038
db x-trackers II EONIA TRI ETF,LU0290358497,536.315542956,544.66572146,-0.015330831691807267,0.02081315622025332
db x-trackers II EONIA TRI ETF 1D,LU0335044896,33.226546333,17.189400287999998,0.9329671644330495,0.0012894448213762652
db x-trackers II EURO Interest Rate Volatility TRI ETF,LU0378818644,0,0.00048785,-1,0
db x-trackers II EURO Interest Rates Volatility Short TRI ETF,LU0378818727,6.4978836,0.00135018,4811.605430387059,0.000252167717762596
db x-trackers II FED Funds Effective Rate TRI ETF,LU0321465469,1.1977933500000002,0.11268316,9.629745828924216,4.648356819145151e-05
db x-trackers II Global Sovereign EUR Hedged Index ETF,LU0378818131,0.00719891,0.00035236,19.43055397888523,2.7937291844968263e-07
db x-trackers II iBoxx € Germany Covered TRI ETF,LU0321463506,14.984220795,1.803762165,7.307204289873772,0.0005815026850167003
db x-trackers II iBoxx € Inflation-Linked TRI ETF,LU0290358224,5.558084738,4.16316279,0.33506303220970124,0.00021569631433726764
db x-trackers II iBoxx € Sovereigns Eurozone 10-15 TRI ETF,LU0290357333,2.6820010099999996,0.20159228,12.304085900511664,0.00010408220820217175
db x-trackers II iBoxx € Sovereigns Eurozone 1-3 TRI ETF,LU0290356871,33.140305668,44.982304325,-0.26325904896825214,0.0012860980221705396
db x-trackers II iBoxx € Sovereigns Eurozone 15+ TRI ETF,LU0290357507,0.26380306,0.01675587,14.743918996745618,1.0237581907282731e-05
db x-trackers II iBoxx € Sovereigns Eurozone 25+ TRI ETF,LU0290357846,2.60897277,0.00405024,643.1526353993837,0.0001012481524162203
db x-trackers II iBoxx € Sovereigns Eurozone 3-5 TRI ETF,LU0290356954,45.419276329999995,24.300078105,0.8691000141540488,0.0017626162547086557
db x-trackers II iBoxx € Sovereigns Eurozone 5-7 TRI ETF,LU0290357176,41.28651543,14.10554827,1.9269699156472422,0.0016022334364920458
db x-trackers II iBoxx € Sovereigns Eurozone 7-10 TRI ETF,LU0290357259,14.926821628,18.961108120000002,-0.21276638825473881,0.000579275157126871
db x-trackers II iBoxx € Sovereigns Eurozone TRI ETF,LU0290355717,17.314312271000002,27.441574261,-0.36904814183320656,0.0006719281044072537
db x-trackers II iBoxx Global Inflation-Linked TRI Hedged ETF,LU0290357929,7.62785096,32.730749163,-0.7669515316617685,0.00029601911736560303
db x-trackers II iTraxx Crossover 5-year Short TRI ETF,LU0321462870,2.0871566,0.13670733999999998,14.267333853471222,8.099768306639712e-05
db x-trackers II iTraxx Crossover 5-year TRI ETF,LU0290359032,22.5443654,27.86631685,-0.19098151645397654,0.0008748942765493729
db x-trackers II iTraxx Europe 5-year Short TRI ETF,LU0321462102,12.0018764,0,,0.0004657648500592965
db x-trackers II iTraxx Europe 5-year TRI ETF,LU0290358653,9.15361425,8.95374311,0.022322635075019637,0.00035523043452204606
db x-trackers II iTraxx Europe Senior Financials 5-year   TRI ETF,LU0378819295,0.9275526,0.36912245,1.5128588087774122,3.5996154539727687e-05
db x-trackers II iTraxx Europe Senior Financials 5-year  Short TRI ETF,LU0378819709,0,0,,0
db x-trackers II iTraxx Europe Subordinated Financials 5- year Short TRI ETF,LU0378819881,0.005482,0.00157276,2.4855922073297894,2.127436429877801e-07
db x-trackers II iTraxx Europe Subordinated Financials 5- year TRI ETF,LU0378819378,0.00851415,0.14530898,-0.941406580653171,3.3041431739226704e-07
db x-trackers II iTraxx HiVol 5-year Short TRI ETF,LU0321462441,0.05561,0.0134696,3.128556156084813,2.1580944886082544e-06
db x-trackers II iTraxx HiVol 5-year TRI ETF,LU0290358737,17.77513378,23.54734388,-0.24513211041618332,0.0006898115131252008
db x-trackers II Short iBoxx € Sovereigns Eurozone TRI ETF,LU0321463258,22.62967474,10.87646484,1.0806093774859291,0.0008782049332025073
db x-trackers II SONIA TRI ETF,LU0321464652,2.65540768,8.627204019999999,-0.6922052992088623,0.000103050183046503
db x-trackers LPX MM Private Equity ETF,LU0322250712,3.7376967349999997,2.384796605,0.5673021033171086,0.00014505129875728407
db x-trackers MSCI AC Asia ex Japan TRN Index ETF,LU0322252171,11.798429539999999,5.6878693799999995,1.074314431601803,0.00045786955160055426
db x-trackers MSCI Brazil TRN Index ETF,LU0292109344,38.879466477,39.934719875,-0.026424459750889806,0.0015088214767855258
