XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: July 2018,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,07-2018,06-2018,Change (%),Market Share,in MEUR,100000
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1314.25726958,1903.8472090999999,-0.309683432946657,0.13679622033769318,7375.1590879099995,3.020409090909091
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,565.93390854,646.6619779,-0.12483812581986053,0.05890598548787198,8784.43285103,3.443090909090909
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,366.78051191000003,632.03970805,-0.41968754931298646,0.03817683864807271,6782.72107161,3.642999999999999
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,304.25817702,579.75879034,-0.4751986824700536,0.031669118053631776,1985.3271445799999,7.415500000000001
Xtrackers DAX UCITS ETF 1C,LU0274211480,Xtrackers,Full Replication,Accumulating,190.09824766,301.35908714,-0.3691968957561662,0.01978662958510179,3787.0658466952,3.157181818181819
Xtrackers Euro Stoxx 50 UCITS ETF 1C,LU0380865021,Xtrackers,Full Replication,Accumulating,151.24882428,196.71114598,-0.23111207793290078,0.015742935550690125,3422.8082838744003,4.316272727272727
iShares Core S&P 500 UCITS ETF,IE00B5BMR087,iShares,Full Replication,Accumulating,132.4241787,219.80482472,-0.3975374340909509,0.01378354721467308,25400.372456157445,2.863409090909091
iShares TecDAX UCITS ETF (DE),DE0005933972,iShares,Full Replication,Accumulating,129.40236111,133.71121344,-0.03222506339704645,0.01346901730151988,984.18117844,8.219272727272726
Xtrackers Euro Stoxx 50 UCITS ETF 1D,LU0274211217,Xtrackers,Full Replication,Distributing,114.54917051999999,101.61965002,0.12723445216998197,0.011923003153683578,2534.3524120481,4.498636363636364
