XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: May 2018,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,05.2018,4.2018,Change (%),Market Share,in MEUR,100000
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1718.4628269,1656.9720225199999,0.03711034558476256,0.1236860025005513,7118.84734377,2.931
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,919.90477335,454.47045685,1.0241244716455107,0.06620995363751221,7864.4068593,3.189904761904762
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,584.4585039299999,362.73428936,0.6112579402438214,0.04206627856417465,2155.8070951199998,6.960142857142857
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,432.62562013999997,283.76571882999997,0.5245873318446188,0.0311381385135731,6808.4315198,3.689857142857143
Deka DAX UCITS ETF,DE000ETFL011,Deka ETF,Full Replication,Accumulating,374.46844754,275.30798232,0.3601801313001609,0.02695228818092161,1907.04901002,3.446666666666667
Xtrackers DAX UCITS ETF 1C,LU0274211480,Xtrackers,Full Replication,Accumulating,362.71475218,177.12710238,1.0477654029582055,0.026106318416006656,3648.642199644,3.185571428571428
iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,iShares,Full Replication,Distributing,204.07231497,111.73521486,0.8263921112578063,0.014688062182413166,942.0014615800001,7.325809523809523
iShares Core S&P 500 UCITS ETF,IE00B5BMR087,iShares,Full Replication,Accumulating,182.28082616,98.37794932999999,0.8528626323420845,0.013119624333625624,23292.06833458629,3.127142857142857
Xtrackers DAX Income UCITS ETF 1D,LU0838782315,Xtrackers,Full Replication,Distributing,171.32164436000002,103.83096540000001,0.6500053110360466,0.012330839515996471,626.489325,3.918095238095238
iShares EURO STOXX 50 UCITS ETF (Dist),IE0008471009,iShares,Full Replication,Distributing,168.80142065,162.17932287,0.0408319486282982,0.012149446941645983,4724.045785,3.992428571428571
Xtrackers Euro Stoxx 50 UCITS ETF 1C,LU0380865021,Xtrackers,Full Replication,Accumulating,159.86436154,114.45222834,0.3967780606690807,0.011506203981644869,3399.4534241258,4.376333333333333
iShares Core MSCI World UCITS ETF USD (Acc),IE00B4L5Y983,iShares,Optimised,Accumulating,152.12839471,104.01328796,0.4625861531125086,0.010949409387254007,12163.82958980949,4.713428571428572
Xtrackers Euro Stoxx 50 UCITS ETF 1D,LU0274211217,Xtrackers,Full Replication,Distributing,150.75161887000002,109.45410294,0.3773044118102935,0.010850316234161992,2314.0368358704,4.240047619047619
Deka DAX (ausschuettend) UCITS ETF,DE000ETFL060,Deka ETF,Full Replication,Distributing,150.12032656,70.04869517,1.1430852665517253,0.010804879102202555,858.9585973200001,4.094428571428571
iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,121.89154984999999,63.961448520000005,0.9057033990073866,0.008773118803355113,873.72946654,8.290190476190476
Xtrackers MSCI EMU UCITS ETF 1D,LU0846194776,Xtrackers,Full Replication,Distributing,116.49810043000001,172.12285925,-0.32316892167825173,0.008384926409544587,2499.8143012607998,6.555952380952381
