XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: June 2011,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,06/2011,05/2011,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Capitalizing,1730.2230777109999,2782.886077197,-0.3782630586683129,0.14907854481030305,7495.004,4.17159090909091
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,654.701662675,599.786086944,0.09155860218566092,0.056410050480656816,3839.216,7.35804545454546
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Capitalizing,566.33958056,959.342984738,-0.40965891284995504,0.04879664456334597,4446.60867759,5.27472727272727
db x-trackers ShortDAX ETF,LU0292106241,db X-trackers,Swap-based,Capitalizing,439.309506805,429.006457031,0.024016071565224673,0.037851548068855684,380.36386001,5.88372727272727
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,376.512319605,332.628647235,0.13192992466158948,0.0324408507971829,3115.588,8.18054545454545
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Capitalizing,328.33625782,395.320630047,-0.16944314851222453,0.028289931023820204,666.13670365,5.16286363636364
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,269.378947885,223.141412652,0.20721180655564675,0.023210083179767863,1561.35643973,8.042
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db X-trackers,Swap-based,Capitalizing,211.47203846099998,145.724617951,0.4511757960628697,0.018220739376301462,255.5473736,8.48286363636364
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Capitalizing,207.924679786,233.45782937,-0.10936942938646665,0.01791509377718668,1118.378,13.8852272727273
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Capitalizing,196.65376880199997,348.850747128,-0.4362810731494752,0.016943975642290412,382.81191113,14.11
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Capitalizing,177.349931444,224.683925045,-0.21066924832971423,0.015280728850788489,3894.96309858809,20.5452272727273
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,173.170978123,128.500821734,0.3476254531777887,0.014920664135463427,827.326,5.20659090909091
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,164.711821923,147.48630930599998,0.11679397700067917,0.014191810895170623,6748.08,9.88572727272727
db x-trackers II EONIA TR Index ETF,LU0290358497,db X-trackers,Swap-based,Capitalizing,157.268030378,187.76823318799998,-0.16243537201237945,0.013550442954992682,1053.35939579,0.369863636363636
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Capitalizing,145.909782862,229.421643485,-0.3640103843492001,0.012571799777073315,1003.50637187,7.31040909090909
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Capitalizing,140.15784740799998,134.085039471,0.04529071968773546,0.012076204626152356,626.974527,7.45181818181818
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,136.296485038,76.843027244,0.7737000991022538,0.011743504010537857,1433.068,18.746
Lyxor ETF Daily Double Short Bund,FR0010869578,Lyxor ETF,Swap-based,Distributing,114.66361454000001,44.88587917,1.554558731170777,0.009879584325581345,285.26770977999996,6.95877272727273
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,103.68101239,91.097937792,0.13812688742450363,0.00893330730047165,241.314,19.6693181818182
DJ STOXX 600 Optimised Banks Source ETF,IE00B5MTWD60,Source Markets,Swap-based,Capitalizing,87.15940944,147.49417766,-0.40906542330831686,0.007509781884906127,209.63992168000001,17.8095909090909
DJ STOXX 600 Optimised Basic Resources Source ETF,IE00B5MTWY73,Source Markets,Swap-based,Capitalizing,86.26990686,125.70434806,-0.3137078534560914,0.007433141044808882,107.55551285,15.2705454545455
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Full Replication,Distributing,82.62060170800001,104.08204935500001,-0.20619739695747075,0.007118711588493556,5042.84,19.5203636363636
db x-trackers MSCI USA TRN Index ETF,LU0274210672,db X-trackers,Swap-based,Capitalizing,76.024798139,51.667327018,0.4714288995928564,0.006550407529561471,1574.1195191528304,11.6216363636364
EURO STOXX Optimised Banks Source ETF,IE00B3Q19T94,Source Markets,Swap-based,Capitalizing,69.67376683,26.17276086,1.6620717318547342,0.006003193405679268,90.42455573000001,18.008
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,db X-trackers,Swap-based,Capitalizing,65.512757356,51.800522781000005,0.2647122816302836,0.0056446747583922055,914.9776606764528,16.6308181818182
iShares eb.rexx Government Germany (DE),DE0006289465,iShares,Full Replication,Distributing,64.327483728,113.77675326800001,-0.4346166340633991,0.005542549853262613,850.603,4.29454545454545
ETFlab EURO STOXX 50 ,DE000ETFL029,ETFlab,Full Replication,Distributing,63.670399075000006,43.966754882,0.4481487033983189,0.005485934480858718,649.5244616699999,11.208
db x-trackers MSCI World TRN Index ETF,LU0274208692,db X-trackers,Swap-based,Capitalizing,63.154266615000004,61.735603132,0.022979665072141442,0.005441463755056149,1821.6380926332208,18.4894090909091
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,62.58121599099999,70.091253629,-0.10714657320514454,0.005392088877198447,1193.277,4.17236363636364
ComStage ETF EURO STOXX 50 NR,LU0378434079,ComStage ETF,Swap-based,Capitalizing,60.478665636,30.760017632,0.9661453500950972,0.0052109300709429806,279.878237,10.6473181818182
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,db X-trackers,Swap-based,Capitalizing,58.627981868,43.468622825000004,0.34874256550592686,0.005051472457302497,893.1180891899968,25.2504545454545
Lyxor ETF Russia (DJ Rusindex Titans 10),FR0010326140,Lyxor ETF,Swap-based,Distributing,53.653630406999994,68.461937345,-0.2162998523307419,0.004622875077731103,1249.2215385299999,18.1568636363636
DJ STOXX 600 Optimised Oil & Gas Source ETF,IE00B5MTWH09,Source Markets,Swap-based,Capitalizing,53.25580118,36.29993574,0.4671045580203552,0.004588597531090916,149.29979448,16.645
ETFX DAX 2x Short Fund,DE000A0X9AA8,ETF Securities,Swap-based,Distributing,51.82739607,44.89440543,0.1544288330270911,0.004465524062737855,45.5998156425,25.3418181818182
DJ STOXX 600 Optimised Automobiles & Parts Source ETF,IE00B5NLX835,Source Markets,Swap-based,Capitalizing,51.004470340000005,21.23939183,1.4014091716109185,0.004394619581173746,133.77017564,14.6881818181818
Lyxor ETF STOXX Europe 600 Basic Resources,FR0010345389,Lyxor ETF,Swap-based,Distributing,50.056592433,43.870556521,0.14100655206046597,0.004312949037731255,231.26238798,13.9994090909091
Lyxor ETF EURO STOXX 50 Daily Leverage,FR0010468983,Lyxor ETF,Swap-based,Distributing,44.750517892,51.276161417000004,-0.127264665385746,0.0038557699135955627,204.86081854,18.8369545454545
db x-trackers STOXX 600 Basic Resources ETF,LU0292100806,db X-trackers,Swap-based,Capitalizing,44.651189558,48.029508576,-0.07033840482990328,0.00384721163941583,99.24037747,13.3886818181818
db x-trackers MSCI Korea TRN Index ETF,LU0292100046,db X-trackers,Swap-based,Capitalizing,44.461874142999996,60.117835152000005,-0.2604212372154783,0.003830899947043944,331.35693004909444,28.5754090909091
db x-trackers STOXX 600 Banks ETF,LU0292103651,db X-trackers,Swap-based,Capitalizing,44.227459778,34.215544727,0.2926130544138157,0.003810702463339668,186.40115162,14.5847727272727
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,iShares,Full Replication,Distributing,43.634010156,57.622844554,-0.24276542587012795,0.0037595699780516864,752.887,4.60954545454546
iShares STOXX Europe 600 Basic Resources (DE),DE000A0F5UK5,iShares,Full Replication,Distributing,43.26716448,,,0.003727962019371362,265.652,23.1460952380952
db x-trackers EURO STOXX ETF Anteilsklasse (1C),LU0380865021,db X-trackers,Swap-based,Capitalizing,42.720244869999995,44.29080381,-0.03546015887942411,0.003680838627805643,750.11161312,13.7579545454545
db x-trackers II iBoxx € Germany Total Return Index ETF,LU0468896575,db X-trackers,Swap-based,Distributing,42.33584692,1.00360214,41.18389462581258,0.003647718339588314,106.81700067,9.48690909090909
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,db X-trackers,Swap-based,Capitalizing,41.895728376,92.57412831299999,-0.5474358858195516,0.0036097970836943337,1022.5195859600001,33.7394090909091
Lyxor ETF EURO Cash EONIA,FR0010510800,Lyxor ETF,Swap-based,Capitalizing,41.880726762,18.107906355999997,1.3128420226296873,0.0036085045227443983,1164.9622396099999,2.95381818181818
Amundi ETF DJ EURO STOXX 50,FR0010654913,Amundi ETF,Swap-based,Capitalizing,41.784509299999996,46.59649678,-0.10326929731905066,0.003600214285835018,798.78,11.4390909090909
