XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Turnover Report: September 2021,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM
,,,,,09-2021,08-2021,Change (%),Market Share,in MEUR
iShares EUR Govt Bond 1-3yr UCITS ETF EUR (Dist),IE00B14X4Q57,iShares,Optimised,Distributing,6.881055480000001,12.47121619,-0.4482450327885784,0.00042492405358943457,1481.79828049
UBS ETF (IE) MSCI ACWI Socially Responsible UCITS ETF (hedged to EUR) A-acc,IE00BDR55927,UBS ETF,Full Replication,Accumulating,6.86731908,2.7321226899999997,1.5135471057487542,0.00042407579320457184,997.03909921
iShares Pfandbriefe UCITS ETF (DE),DE0002635265,iShares,Optimised,Distributing,6.86576503,9.36836856,-0.26713333425900143,0.0004239798263536433,470.2267094
Lyxor German Mid-Cap MDAX UCITS ETF - Dist,FR0011857234,Lyxor,Swap-based,Distributing,6.85022358,4.1109127999999995,0.6663509817089772,0.0004230200991792509,79.85445644250001
iShares MSCI Taiwan UCITS ETF USD (Dist),IE00B0M63623,iShares,Full Replication,Distributing,6.82959053,4.62647965,0.4761959517102814,0.00042174595173640633,475.39922732533046
iShares MSCI EMU ESG Enhanced UCITS ETF EUR (Acc),IE00BHZPJ015,iShares,Optimised,Accumulating,6.82384697,5.18660822,0.315666555203971,0.000421391271149347,339.85228051
Lyxor EUR 2-10Y Inflation Expectations UCITS ETF - Acc,LU1390062245,Lyxor,Swap-based,Accumulating,6.80013212,9.41417124,-0.27767065770943,0.00041992681410179747,1981.9985745000001
SPDR S&P 500 EUR Hdg UCITS ETF (Acc),IE00BYYW2V44,SPDR,Full Replication,Accumulating,6.80007089,3.77704999,0.8003656049042653,0.0004199230329813172,358.3723493726
iShares Global High Yield Corp Bond UCITS ETF EUR Hedged (Dist),IE00BJSFR200,iShares,Optimised,Distributing,6.7826138700000005,7.0249321799999995,-0.03449404261721989,0.00041884501410419117,511.02950201
iShares eb.rexx Government Germany UCITS ETF (DE),DE0006289465,iShares,Optimised,Distributing,6.780527650000001,2.95739778,1.2927344085583243,0.00041871618429579105,207.34633957
iShares MSCI Europe Financials Sector UCITS ETF EUR (Acc),IE00BMW42306,iShares,Full Replication,Accumulating,6.76252924,3.48657524,0.9395907945471442,0.0004176047331008989,593.93885149
Lyxor Commodities Thomson Reuters/CoreCommodity CRB TR UCITS ETF - Acc,LU1829218749,Lyxor,Swap-based,Accumulating,6.75093061,9.33277611,-0.27664281983938,0.0004168884858783603,987.2445098705998
Amundi Index US CORP SRI UCITS ETF DR - USD (C),LU1806495575,Amundi,Full Replication,Accumulating,6.74999132,5.01747891,0.34529540454012597,0.00041683048214398325,309.2535879109789
iShares Germany Govt Bond UCITS ETF EUR (Dist),IE00B5V94313,iShares,Optimised,Distributing,6.748707400000001,11.11449065,-0.3928010187313442,0.0004167511965616376,429.78366683999997
iShares MSCI Japan ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ452,iShares,Optimised,Accumulating,6.74575304,5.18341138,0.3014118589985424,0.0004165687567265554,308.18704585024614
Xtrackers II Eurozone Government Bond Short Daily Swap UCITS ETF 1C,LU0321463258,Xtrackers,Swap-based,Accumulating,6.74353717,5.675306,0.18822441820758207,0.0004164319206749694,62.2283504051
iShares USD TIPS UCITS ETF USD (Acc),IE00B1FZSC47,iShares,Optimised,Accumulating,6.7403298,8.946729880000001,-0.24661525603140277,0.00041623385677827177,3008.5296838500735
iShares EURO STOXX Small UCITS ETF EUR (Dist),IE00B02KXM00,iShares,Optimised,Distributing,6.73532512,12.04195114,-0.44067825540105954,0.00041592480405827864,1237.2734086500002
iShares USD Corp Bond ESG UCITS ETF EUR Hedged (Dist),IE00BH4G7D40,iShares,Optimised,Distributing,6.733235639999999,6.90329819,-0.02463497089642608,0.0004157957729359348,131.58912376
iShares Nikkei 225 UCITS ETF (DE),DE000A0H08D2,iShares,Full Replication,Distributing,6.712715599999999,9.80547242,-0.31541130172288023,0.0004145286041706254,181.89817459705407
Amundi S&P 500 UCITS ETF - EUR (C),LU1681048804,Amundi,Swap-based,Accumulating,6.7078818899999995,5.94879862,0.12760278477875242,0.0004142301093171766,2946.740836355912
Lyxor MSCI World Financials TR UCITS ETF - Acc (EUR),LU0533032859,Lyxor,Swap-based,Accumulating,6.7043634,4.928057610000001,0.3604474481782689,0.00041401283290694286,255.23440105730003
Xtrackers II Eurozone Government Bond 3-5 UCITS ETF 1C,LU0290356954,Xtrackers,Optimised,Accumulating,6.69455387,3.42848964,0.9526247919477453,0.00041340706751767626,462.3479135711
Lyxor Euro Government Bond 1-3Y (DR) UCITS ETF - Acc,LU1650487413,Lyxor,Full Replication,Accumulating,6.6740357900000005,7.235623530000001,-0.077614284058806,0.000412140019787744,1412.9629185804
SPDR MSCI Europe Financials UCITS ETF,IE00BKWQ0G16,SPDR,Full Replication,Accumulating,6.64642751,14.854023880000002,-0.5525503685941295,0.00041043513275633865,443.53848345999995
Amundi MSCI World ESG Leaders Select UCITS ETF DR (A),LU2109787122,Amundi,Full Replication,Accumulating,6.63641056,1.52181693,3.3608468464074717,0.00040981655861302966,245.48940051761318
Xtrackers MSCI EM Asia Swap UCITS ETF 1C,LU0292107991,Xtrackers,Swap-based,Accumulating,6.60838676,11.27723701,-0.4140065732288799,0.0004080860120816741,312.902339655193
Xtrackers MSCI EMU ESG UCITS ETF 1C,IE00BNC1G699,Xtrackers,Full Replication,Accumulating,6.59389064,8.856104310000001,-0.2554411726435504,0.0004071908369025722,22.236151600000003
iShares MSCI Russia ADR/GDR UCITS ETF USD (Acc),IE00B5V87390,iShares,Full Replication,Accumulating,6.589846400000001,5.231090679999999,0.25974616062285527,0.0004069410939874797,314.7907019345366
Xtrackers MSCI Canada UCITS ETF 1C,LU0476289540,Xtrackers,Full Replication,Accumulating,6.58164395,3.97894118,0.6541194383778248,0.00040643457019712585,346.150911556829
Deka MSCI Japan UCITS ETF,DE000ETFL300,Deka ETF,Full Replication,Distributing,6.58140343,5.31093509,0.2392174482403624,0.0004064197174272759,105.61891215626653
Franklin FTSE China UCITS ETF,IE00BHZRR147,Franklin LibertyShares,Optimised,Accumulating,6.5731619299999995,9.301652800000001,-0.2933339836120309,0.000405910782192291,183.38588522324898
iShares OMX Stockholm Capped UCITS ETF,IE00BD3RYZ16,iShares,Full Replication,Accumulating,6.57105714,3.64546473,0.802529341711667,0.00040578080563544535,608.5113905775794
SPDR Bloomberg Barclays Emerging Markets Local Bond UCITS ETF (Dist),IE00B4613386,SPDR,Optimised,Distributing,6.544626,10.17556351,-0.3568291334855026,0.0004041486102284422,2260.693928024873
Xtrackers MSCI Brazil UCITS ETF 1C,LU0292109344,Xtrackers,Full Replication,Accumulating,6.52718213,4.07452119,0.6019507141156875,0.0004030714033998923,69.08068176535501
Rize Sustainable Future of Food UCITS ETF – USD Acc,IE00BLRPQH31,Rize ETF,Full Replication,Accumulating,6.5004436,8.60168908,-0.2442828914713574,0.0004014202258170859,235.15544520252183
Lyxor STOXX Europe 600 Banks UCITS ETF - Acc,LU1834983477,Lyxor,Swap-based,Accumulating,6.4534617999999995,5.2622314800000005,0.22637360681062235,0.00039851897077576944,1141.157089914
Lyxor MSCI Pacific UCITS ETF,LU0392495023,Lyxor,Swap-based,Accumulating,6.42079582,3.42939498,0.8722823872565417,0.00039650175689391436,210.48834574661026
Xtrackers MSCI Singapore UCITS ETF 1C,LU0659578842,Xtrackers,Full Replication,Accumulating,6.41581564,5.51232029,0.16390472658837463,0.00039619421711613523,41.622434412
iShares eb.rexx Government Germany 1.5-2.5yr UCITS ETF (DE) EUR (Dist),DE0006289473,iShares,Optimised,Distributing,6.41440636,4.6723408,0.37284642421631586,0.0003961071902098731,126.68599338
Invesco STOXX Europe 600 Optimised Chemicals UCITS ETF Acc,IE00B5MTY077,Invesco,Swap-based,Accumulating,6.3604484,2.1142979,2.008302850795056,0.00039277513814994455,1.9650076929000002
Deka iBoxx EUR Liquid Sovereign Diversified 10+ UCITS ETF,DE000ETFL169,Deka ETF,Full Replication,Distributing,6.34250534,2.41855833,1.6224322404496232,0.0003916671049694014,15.17577525
Invesco STOXX Europe 600 Optimised Automobiles & Parts UCITS ETF Acc,IE00B5NLX835,Invesco,Swap-based,Accumulating,6.29766375,3.0146668500000002,1.0890081933929117,0.00038889801376710295,9.9226076922
BNP Paribas Easy S&P 500 UCITS ETF - C,FR0011550185,EasyETF,Swap-based,Accumulating,6.25392014,5.91705828,0.05693063073903004,0.00038619672584203665,1026.0587118400001
iShares MSCI World Health Care Sector UCITS ETF USD (Dist),IE00BJ5JNZ06,iShares,Full Replication,Distributing,6.22077786,8.27144226,-0.24792101976179426,0.0003841500991284854,311.6120703774074
SPDR S&P 500 ESG Screened UCITS ETF (Acc),IE00BH4GPZ28,SPDR,Full Replication,Accumulating,6.2159372,5.29780457,0.17330435992281235,0.0003838511750934698,388.4064073840574
iShares MSCI EMU Small Cap UCITS ETF EUR (Acc),IE00B3VWMM18,iShares,Optimised,Accumulating,6.181540900000001,5.2270068499999995,0.1826158023879385,0.0003817271092046015,837.2737897999999
Invesco S&P 500 UCITS ETF Dist,IE00BYML9W36,Invesco,Swap-based,Distributing,6.171123639999999,5.67440959,0.0875358118094538,0.00038108381482056963,1810.016116712207
Amundi MSCI World Ex Europe UCITS ETF - EUR (C),LU1681045537,Amundi,Swap-based,Accumulating,6.15982695,6.8321106,-0.09840058063462842,0.0003803862132213826,390.9597303799952
Lyxor Bund Future Daily (-1x) Inverse UCITS ETF,LU0530119774,Lyxor,Swap-based,Distributing,6.14142404,14.147404300000002,-0.5658974671417286,0.00037924978304177277,319.76052419
iShares Edge MSCI USA Quality Factor UCITS ETF USD (Acc),IE00BD1F4L37,iShares,Optimised,Accumulating,6.13817798,6.36040109,-0.034938537185867924,0.0003790493299314318,865.5773473184214
VanEck Vectors Global Mining UCITS ETF,IE00BDFBTQ78,VanEck Vectors,Full Replication,Accumulating,6.13343662,5.52114042,0.11090031287412905,0.00037875653794383884,135.61199423957163
Rize Cyber Security And Data Privacy UCITS ETF - USD Accumulating,IE00BJXRZJ40,Rize ETF,Full Replication,Accumulating,6.0924324400000005,2.8938684,1.1052900816084104,0.00037622441733670917,101.31280594179118
iShares EURO STOXX Mid UCITS ETF EUR (Dist),IE00B02KXL92,iShares,Optimised,Distributing,6.02884087,5.27883854,0.14207714903892477,0.00037229746343013834,582.9826274
iShares Digital Security UCITS ETF USD (Dist),IE00BG0J4841,iShares,Optimised,Distributing,6.00672987,3.23132616,0.858905468707003,0.00037093204852014025,142.41741092495036
Lyxor Euro Overnight Return UCITS ETF - Acc,FR0010510800,Lyxor,Swap-based,Accumulating,5.984903190000001,1.705275,2.5096410784184373,0.00036958419115015447,485.7489255
Xtrackers II EUR Overnight Rate Swap UCITS ETF 1C,LU0290358497,Xtrackers,Swap-based,Accumulating,5.9332629599999995,12.70477616,-0.5329895713802171,0.0003663952652762577,454.65195292159996
Lyxor 1 DAX 50 ESG (DR) UCITS ETF,DE000ETF9090,Lyxor,Full Replication,Distributing,5.8604772800000005,5.0350170599999995,0.16394387748112238,0.00036190054985378253,215.30215453
BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF,LU1953136527,EasyETF,Full Replication,Accumulating,5.8561336299999995,6.03256033,-0.02924574150093917,0.00036163231754977936,299.10562095
iShares STOXX Europe Select Dividend 30 UCITS ETF (DE),DE0002635299,iShares,Full Replication,Distributing,5.80373359,4.81653365,0.20496066502099497,0.00035839647132389655,425.4708726
SPDR MSCI Emerging Markets Small Cap UCITS ETF,IE00B48X4842,SPDR,Optimised,Accumulating,5.79045944,4.10866884,0.40932736744974574,0.0003575767561446848,162.11099259867004
iShares Core FTSE 100 UCITS ETF GBP (Acc),IE00B53HP851,iShares,Full Replication,Accumulating,5.77878254,10.252079720000001,-0.4363307057858111,0.0003568556755349179,1965.861043089724
Deka DAXplus Maximum Dividend UCITS ETF,DE000ETFL235,Deka ETF,Full Replication,Distributing,5.76232352,3.66209568,0.5735043602137668,0.0003558392858957357,345.12543379000005
iShares STOXX Europe 600 Real Estate UCITS ETF (DE),DE000A0Q4R44,iShares,Full Replication,Distributing,5.74201775,4.7968100499999995,0.19704922441112727,0.00035458534889076115,84.14705076999999
Vanguard FTSE North America UCITS ETF,IE00BKX55R35,Vanguard,Full Replication,Distributing,5.73238629,8.54147489,-0.3288762931667414,0.0003539905798125173,1456.269302
iShares Global Timber & Forestry UCITS ETF USD (Dist),IE00B27YCF74,iShares,Optimised,Distributing,5.711184769999999,4.02207513,0.4199597435167748,0.00035268132778761463,265.70375467656964
Lyxor SDAX (DR) UCITS ETF,LU0603942888,Lyxor,Full Replication,Distributing,5.70757648,3.6853815,0.5487070958596825,0.0003524585059810208,160.93361596
Xtrackers MSCI USA Information Technology UCITS ETF 1D,IE00BGQYRS42,Xtrackers,Full Replication,Distributing,5.6827357,6.04744744,-0.06030837698359548,0.00035092451966706027,746.456930681304
iShares EUR Govt Bond 3-5yr UCITS ETF EUR (Dist),IE00B1FZS681,iShares,Optimised,Distributing,5.66608378,5.2725174599999995,0.07464485854922143,0.0003498962179236703,1724.6813953800001
Amundi S&P Global Luxury UCITS ETF - EUR (C),LU1681048630,Amundi,Swap-based,Alternative,5.64584217,9.90854115,-0.4302044988731767,0.0003486462429747143,242.96339629991093
Lyxor Green Bond (DR) UCITS ETF - Monthly Hedged to EUR - Acc,LU1563454823,Lyxor,Optimised,Accumulating,5.64523417,6.5381665899999994,-0.13657229556764772,0.0003486086973067084,185.1540816144
Xtrackers MSCI Europe ESG UCITS ETF,IE00BFMNHK08,Xtrackers,Full Replication,Accumulating,5.622314429999999,8.94603457,-0.37152999063360437,0.00034719334048298803,473.32425
UBS ETF (IE) S&P Dividend Aristocrats ESG UCITS ETF,IE00BMP3HG27,UBS ETF,Full Replication,Distributing,5.614366469999999,3.66260018,0.5328908955604319,0.0003467025321483099,99.65449948
Deka MSCI Europe UCITS ETF,DE000ETFL284,Deka ETF,Full Replication,Distributing,5.60363415,4.867547200000001,0.15122338207629493,0.0003460397819449329,401.47291683
Deka Deutsche Boerse EUROGOV Germany 10+ UCITS ETF,DE000ETFL219,Deka ETF,Full Replication,Distributing,5.58635912,2.13354475,1.6183463552850252,0.00034497300144958377,41.90711019
Invesco EQQQ Nasdaq-100 UCITS ETF EUR Hdg Acc,IE00BYVTMS52,Invesco,Full Replication,Accumulating,5.5796567999999995,6.510676,-0.14299885296089077,0.0003445591148022327,206.2259248197
iShares MSCI EM Small Cap UCITS ETF USD (Dist),IE00B3F81G20,iShares,Optimised,Distributing,5.5737112699999996,4.82273553,0.15571572094893615,0.00034419196201358266,321.97492399170915
iShares MSCI EM IMI ESG Screened UCITS ETF USD (Dist),IE00BFNM3N12,iShares,Optimised,Distributing,5.5713512000000005,5.15918157,0.07989050674175058,0.00034404622121639403,275.360485516884
Invesco Nasdaq Biotech UCITS ETF A,IE00BQ70R696,Invesco,Swap-based,Accumulating,5.57042042,4.90952358,0.1346152695329348,0.00034398874299786347,684.2819923153755
iShares MSCI Japan UCITS ETF USD (Dist),IE00B02KXH56,iShares,Optimised,Distributing,5.542333650000001,5.81903351,-0.0475508277318718,0.00034225430789625407,1279.600593747301
Lyxor MSCI Digital Economy ESG Filtered (DR) UCITS ETF,LU2023678878,Lyxor,Full Replication,Accumulating,5.51212015,3.3268343199999997,0.6568664441335934,0.0003403885413826081,143.17811034755596
UBS ETF (IE) Solactive Global Pure Gold Miners UCITS ETF (USD) A-dis,IE00B7KMNP07,UBS ETF,Full Replication,Distributing,5.47681621,7.29584197,-0.24932362398743124,0.0003382084262336922,63.89407622
SPDR S&P U.S. Materials Select Sector UCITS ETF,IE00BWBXM831,SPDR,Full Replication,Accumulating,5.45960783,4.5418828399999995,0.20205827017766076,0.0003371457615586928,44.31076601606356
Xtrackers USD Corporate Bond UCITS ETF 1D,IE00BZ036H21,Xtrackers,Optimised,Distributing,5.39357645,2.95476529,0.8253823639575786,0.00033306814269117214,895.0344160563881
Vanguard FTSE Emerging Markets UCITS ETF (USD) Accumulating,IE00BK5BR733,Vanguard,Optimised,Accumulating,5.39157094,5.49169241,-0.018231441698680184,0.0003329442969466943,133.4741612
SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF,IE00B9KNR336,SPDR,Optimised,Distributing,5.38137062,5.5733737,-0.03445006388141536,0.0003323143992028224,176.49640234044395
iShares STOXX Europe 600 Personal & Household Goods UCITS ETF (DE),DE000A0H08N1,iShares,Full Replication,Distributing,5.37927635,5.83038132,-0.07737143511567102,0.00033218507228483754,101.06567174
iShares EUR Govt Bond 15-30yr UCITS ETF EUR (Dist),IE00B1FZS913,iShares,Optimised,Distributing,5.3741834100000005,5.119647690000001,0.049717428895971416,0.0003318705692677092,232.90188072
Xtrackers II Global Aggregate Bond Swap UCITS ETF 5C EUR Hedged,LU0942970798,Xtrackers,Swap-based,Accumulating,5.3511960499999995,3.77561094,0.4173060029326008,0.0003304510367234781,264.1599806411
Deka MSCI China ex A Shares UCITS ETF,DE000ETFL326,Deka ETF,Full Replication,Distributing,5.3296202699999995,6.79498986,-0.21565441894566728,0.00032911867311681905,120.09270901956873
Vanguard USD Treasury Bond UCITS ETF EUR hedged - Acc,IE00BMX0B631,Vanguard,Optimised,Accumulating,5.29699383,2.3368362200000004,1.2667373026253417,0.00032710390093843917,87.70869764
UBS ETF (LU) MSCI Japan Socially Responsible UCITS ETF (JPY) A-dis,LU1230561679,UBS ETF,Full Replication,Distributing,5.28396679,3.55704428,0.48549367791395626,0.0003262994454796566,452.42248434
Deka MSCI Emerging Markets UCITS ETF,DE000ETFL342,Deka ETF,Swap-based,Accumulating,5.25880608,4.71733555,0.11478312794602896,0.0003247457026104902,64.80734018723845
Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF,IE00B9F5YL18,Vanguard,Full Replication,Distributing,5.23343434,5.5734565499999995,-0.06100742096930856,0.0003231789280598776,793.1266401
Lyxor MSCI EM ESG Leaders Extra UCITS ETF - Acc,LU1769088581,Lyxor,Swap-based,Accumulating,5.1744392900000005,3.89058042,0.32999160315519216,0.00031953582187354136,111.25084993295657
Xtrackers MSCI USA Financials UCITS ETF 1D,IE00BCHWNT26,Xtrackers,Full Replication,Distributing,5.1670593899999995,18.834447530000002,-0.7256590944985367,0.00031908009280229646,705.108358223297
Lyxor 1 MDAX UCITS ETF (I),DE000ETF9074,Lyxor,Full Replication,Distributing,5.1464092400000006,4.62650606,0.11237490522167404,0.0003178048893875393,142.16345589
SPDR Bloomberg Barclays Euro Government Bond UCITS ETF,IE00B3S5XW04,SPDR,Optimised,Distributing,5.12807659,7.07108119,-0.2747818258327762,0.0003166727979556829,561.75780275
Amundi S&P 500 UCITS ETF - Daily Hedged EUR (C),LU1681049109,Amundi,Swap-based,Accumulating,5.107295570000001,3.78069438,0.3508882381548124,0.00031538951295939296,1122.346286929135
iShares Global Corp Bond UCITS ETF USD (Dist),IE00B7J7TB45,iShares,Optimised,Distributing,5.1069848,8.97844101,-0.43119470358919243,0.0003153703220593169,1086.9026765437432
Amundi CAC 40 UCITS ETF DR - EUR (C),LU1681046931,Amundi,Full Replication,Accumulating,5.09347196,2.40189488,1.120605694450708,0.00031453586711777565,1019.8183240089902
iShares S&P 500 Materials Sector UCITS ETF,IE00B4MKCJ84,iShares,Full Replication,Accumulating,5.06344721,5.34607337,-0.05286612069074548,0.00031268175643445217,104.064721858537
Xtrackers MSCI World High Dividend Yield UCITS ETF 1D,IE00BCHWNQ94,Xtrackers,Full Replication,Distributing,5.05894444,3.22173691,0.5702537424137466,0.0003124036980339144,103.90853919771001
iShares S&P 500 Consumer Staples Sector UCITS ETF,IE00B40B8R38,iShares,Full Replication,Accumulating,5.03867495,3.12557966,0.6120769579105847,0.00031115200141847155,116.45448598324553
iShares Edge MSCI World Multifactor UCITS ETF USD (Acc),IE00BZ0PKT83,iShares,Optimised,Accumulating,5.02670546,6.83135758,-0.2641718134157457,0.0003104128525735042,488.24782064081523
Vanguard USD Treasury Bond UCITS ETF,IE00BZ163M45,Vanguard,Optimised,Distributing,5.01639127,9.80033649,-0.48814091484322086,0.0003097759230447378,362.4110886
iShares Euro Government Bond Capped 1.5-10.5yr UCITS ETF (DE),DE000A0H0785,iShares,Optimised,Distributing,5.00087641,5.7729883399999995,-0.13374562436756965,0.0003088178378757933,281.75259141000004
Lyxor Euro Government Bond (DR) UCITS ETF - Acc,LU1650490474,Lyxor,Full Replication,Accumulating,5.00079808,2.95073249,0.6947649768142825,0.0003088130007834003,796.5303077696001
UBS ETF (IE) CMCI Composite SF UCITS ETF (USD) A-acc,IE00B53H0131,UBS ETF,Swap-based,Accumulating,4.9900486100000006,4.69338139,0.06320969794444964,0.00030814919152047344,1074.0899982734263
iShares Edge MSCI Europe Quality Factor UCITS ETF EUR (Acc),IE00BQN1K562,iShares,Optimised,Accumulating,4.95667268,6.03994723,-0.17935165801109165,0.0003060881362784196,276.95427338
L&G ROBO Global Robotics and Automation UCITS ETF,IE00BMW3QX54,L&G ETF,Full Replication,Accumulating,4.93746862,16.14078281,-0.6940998043204573,0.0003049022328884102,1024.3544347525692
iShares Fallen Angels High Yield Corp Bond UCITS ETF EUR Hedged (Dist),IE00BF3N7219,iShares,Optimised,Distributing,4.9289135,3.63640768,0.35543479547375734,0.00030437393075803063,563.88089752
iShares FTSE MIB UCITS ETF EUR (Acc),IE00B53L4X51,iShares,Full Replication,Accumulating,4.88987382,6.5180127599999995,-0.24979069540821208,0.0003019631234153707,299.4284514
iShares USD Short Duration High Yield Corp Bond UCITS ETF USD (Dist),IE00BCRY6003,iShares,Optimised,Distributing,4.846341740000001,7.71364521,-0.3717183500069223,0.00029927489804812234,1067.468698324553
Lyxor MSCI Brazil UCITS ETF - Acc,LU1900066207,Lyxor,Swap-based,Accumulating,4.83910501,4.0781633799999994,0.18658929500759736,0.00029882801011715446,178.3982707794
Invesco MSCI USA UCITS ETF Acc,IE00B60SX170,Invesco,Swap-based,Accumulating,4.83111621,4.81207639,0.003956674511561564,0.0002983346798004346,2631.892217039577
Lyxor Bund Daily (-2x) Inverse UCITS ETF - Acc,FR0010869578,Lyxor,Swap-based,Accumulating,4.81866688,1.56566347,2.0777155961874745,0.00029756589951905946,325.7663683098
Deka MSCI USA UCITS ETF,DE000ETFL268,Deka ETF,Full Replication,Distributing,4.81851847,6.44203362,-0.2520190433281222,0.00029755673479440683,384.7973588075413
Deka EURO STOXX 50 ESG UCITS ETF,DE000ETFL466,Deka ETF,Full Replication,Distributing,4.81138944,2.8381002599999996,0.6952852257587268,0.0002971164976339065,44.274228619999995
Amundi ETF Govt Bond EuroMTS Broad Investment Grade 10-15 UCITS ETF DR - EUR (C),FR0010754143,Amundi,Full Replication,Accumulating,4.80164124,5.31217992,-0.09610718908029747,0.00029651451954039454,61.71455835999735
Lyxor MSCI China UCITS ETF – Acc      ,LU1841731745,Lyxor,Swap-based,Accumulating,4.77126247,2.64111305,0.8065347373146332,0.0002946385471508417,161.17280740273526
Lyxor MSCI AC Asia Ex Japan UCITS ETF - Acc,LU1900068161,Lyxor,Swap-based,Accumulating,4.752555559999999,6.14092126,-0.2260842699683142,0.0002934833441372289,321.0719725528
iShares Emerging Asia Local Govt Bond UCITS ETF USD (Dist),IE00B6QGFW01,iShares,Optimised,Distributing,4.75046521,3.1132532599999996,0.5258846014988194,0.0002933542592899984,187.87095490111412
Deka iBoxx EUR Liquid Non-Financials Diversified UCITS ETF,DE000ETFL383,Deka ETF,Full Replication,Distributing,4.73062667,3.24333295,0.4585695464907482,0.00029212917501933704,340.70035908999995
SPDR S&P U.S. Energy Select Sector UCITS ETF,IE00BWBXM492,SPDR,Full Replication,Accumulating,4.72960467,4.94835645,-0.04420695683715359,0.00029206606371555074,200.6267325589429
Xtrackers II Eurozone Government Bond 25+ UCITS ETF 1C,LU0290357846,Xtrackers,Optimised,Accumulating,4.71456714,9.9017135,-0.523863507058652,0.00029113745498362804,125.516904069
Lyxor USD 10Y Inflation Expectations UCITS ETF - Acc,LU1390062831,Lyxor,Swap-based,Accumulating,4.71075879,3.3208326400000003,0.4185474851271034,0.0002909022789231834,374.9824678295008
L&G Longer Dated All Commodities UCITS ETF,IE00B4WPHX27,L&G ETF,Swap-based,Accumulating,4.6622068,6.2356453,-0.252329698740241,0.00028790406034165936,967.1819673546939
Lyxor EURO STOXX Banks (DR) UCITS ETF - Acc,LU1829219390,Lyxor,Full Replication,Accumulating,4.59190269,4.6562962699999995,-0.013829356266455761,0.00028356258867469976,1267.5027983322
iShares S&P 500 Utilities Sector UCITS ETF,IE00B4KBBD01,iShares,Full Replication,Accumulating,4.51846319,2.2982348,0.9660581199101155,0.00027902749807351467,108.10061868036965
BNP Paribas Easy MSCI Emerging SRI S-Series 5% Capped UCITS ETF - USD,LU1291098314,EasyETF,Swap-based,Accumulating,4.50792038,5.408669929999999,-0.16653808822828275,0.0002783764506325451,365.43147661283354
Xtrackers II USD Emerging Markets Bond UCITS ETF 2D,LU0677077884,Xtrackers,Optimised,Distributing,4.48887311,10.033765449999999,-0.552623276638383,0.00027720022945517824,756.2141061755101
UBS ETF (LU) J.P. Morgan USD EM IG ESG Diversified Bond UCITS ETF (hedged to EUR) A-acc,LU1974696418,UBS ETF,Optimised,Accumulating,4.44649378,5.8223247,-0.23630267820686812,0.0002745831895629197,332.38376356
iShares MSCI Poland UCITS ETF USD (Acc),IE00B4M7GH52,iShares,Full Replication,Accumulating,4.38143001,1.9325713,1.26715051082462,0.0002705653232674701,87.93298886777788
iShares Global AAA-AA Govt Bond UCITS ETF USD (Dist),IE00B87G8S03,iShares,Optimised,Distributing,4.3592737,4.80645536,-0.09303772250159836,0.0002691971103406672,124.88124789705502
iShares Edge MSCI World Minimum Volatility ESG UCITS ETF,IE00BKVL7778,iShares,Optimised,Accumulating,4.35271342,6.50774385,-0.33114862534117717,0.00026879199505299307,112.3363788841869
Amundi ETF Govt Bond EuroMTS Broad Investment Grade 7-10 UCITS ETF DR - EUR (C),FR0010754184,Amundi,Full Replication,Accumulating,4.349585940000001,5.22222213,-0.16710054997220103,0.0002685988645829682,119.65561433996318
Deka MSCI Germany Climate Change ESG UCITS ETF,DE000ETFL540,Deka ETF,Full Replication,Distributing,4.340313259999999,2.89501948,0.49923456128177723,0.00026802625115401234,327.08868836
Xtrackers MSCI World ESG UCITS ETF 2C - EUR hedged,IE00BMY76136,Xtrackers,Full Replication,Accumulating,4.32086497,0.92307686,3.6809373706973867,0.00026682526589147485,165.948933163
iShares Euro Dividend UCITS ETF EUR (Dist),IE00B0M62S72,iShares,Full Replication,Distributing,4.312100900000001,2.6265598199999998,0.6417295609128755,0.0002662840605253555,875.73102671
BNP Paribas Easy EURO STOXX 50 UCITS ETF - C/D,FR0012740983,EasyETF,Full Replication,Distributing,4.3008523499999995,1.63762922,1.6262674709724583,0.00026558943170323706,197.88014408
SPDR Bloomberg Barclays 1-3 Year Euro Government Bond UCITS ETF,IE00B6YX5F63,SPDR,Optimised,Distributing,4.27615049,6.85120272,-0.3758540412886805,0.0002640640240803939,816.31895695
iShares Smart City Infrastructure UCITS ETF USD (Acc),IE00BKTLJC87,iShares,Optimised,Accumulating,4.2570824400000005,3.48952622,0.21996000935622728,0.0002628865196810186,279.24470652906126
SPDR S&P 500 Low Volatility UCITS ETF,IE00B802KR88,SPDR,Full Replication,Accumulating,4.24686271,3.18299169,0.3342361914868839,0.00026225542331639667,149.64089477502375
