XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: October 2012,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,10/2012,09/2012,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,784.312900857,908.58844959,-0.13677870194044317,0.09226789661425486,12782.302,3.76578260869565
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,407.56437601700003,458.42642650700003,-0.11094921136537783,0.04794656274160433,3144.165,6.79669565217391
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,322.435929434,431.038066223,-0.2519548626891205,0.03793190825910149,4133.106,6.86547826086957
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,234.85753880000001,373.656811989,-0.37146191032932663,0.027629038213446016,6485.9747466528,4.11360869565217
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,227.524340013,310.86064245,-0.26808251369551916,0.026766348301305885,8095.0717186,4.98608695652174
db x-trackers ShortDAX Daily ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,169.464862348,292.74615888700004,-0.4211201165122258,0.01993613311956099,539.6012816931,5.86886956521739
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,154.211860489,226.75355307499999,-0.31991424876154606,0.01814174417473367,628.2209338600001,4.09247826086957
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,146.830486035,142.39439882,0.03115352325485543,0.017273386795620575,228.97584336000003,8.298
db x-trackers II EONIA Total Return Index ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,125.199656396,74.701443129,0.6760005048335671,0.014728699400282545,1302.6499808886,0.343565217391304
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,124.24983520900001,186.634746498,-0.33426204101640056,0.01461696082886751,2726.2142210998345,12.1159565217391
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,110.71474634900001,182.76437355599998,-0.39422139996515015,0.013024670075732327,335.39,19.9148695652174
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,110.310759726,115.981421042,-0.04889284219018575,0.012977144405908744,827.99,8.82613043478261
ETFX DAX 2x Long Fund (LevDAX x2),DE000A0X8994,ETF Securities,Swap-based,Accumulating,102.787686347,61.428750621,0.6732830361661477,0.012092117325522131,29.8502930439,7.81704347826087
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,100.765406787,93.25497652,0.08053650912012489,0.011854212936644534,578.47728461,5.13656521739131
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,db X-trackers,Swap-based,Accumulating,98.90604481999999,70.615987486,0.40061830671997134,0.01163547444904325,1106.071235880945,12.4184782608696
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,93.257349992,125.69045136300001,-0.2580395011656985,0.010970952432605827,1605.577,10.5819565217391
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Optimised,Distributing,87.97092267299999,150.16698266699998,-0.41417932816777514,0.0103490481788376,4972.58451145,12.3501304347826
Lyxor ETF China Enterprise (HSCEI),FR0010204081,Lyxor ETF,Swap-based,Distributing,80.527125836,35.107608907,1.2937228806813996,0.009473347324977672,895.30825651,21.8457826086957
db x-trackers MSCI World TRN Index ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,77.36514718000001,114.35519247,-0.3234662501198097,0.009101366806221063,1848.1854317755583,11.3839130434783
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,74.37099911499999,98.441469349,-0.2445155521669845,0.008749130162137655,1295.915240116,7.80417391304348
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,66.712471611,91.638564851,-0.2720044042650456,0.007848168029314933,579.555,4.93334782608696
db x-trackers Stoxx® Europe 600 ETF,LU0328475792,db X-trackers,Swap-based,Accumulating,65.872697147,63.054347636,0.04469714804234837,0.007749375540578641,317.6097721958,10.9709130434783
db x-trackers MSCI Japan TRN Index ETF,LU0274209740,db X-trackers,Swap-based,Accumulating,64.719908438,50.223416494999995,0.28864009967229554,0.0076137595264803536,222.3608156671664,11.1747391304348
iShares MSCI World,DE000A0HGZR1,iShares,Optimised,Distributing,63.164835421,94.71925069400001,-0.33313624254629814,0.007430818105775182,3582.9407938000004,10.7220869565217
Lyxor ETF Japan (Topix),FR0010245514,Lyxor ETF,Swap-based,Distributing,62.148254387,112.955916395,-0.449800803973195,0.007311225793009915,319.19266476,9.87260869565217
Lyxor ETF MSCI Emerging Markets,FR0010429068,Lyxor ETF,Swap-based,Distributing,56.995173884,37.381626814,0.5246841494510459,0.0067050086842817425,1007.258204625,14.4979565217391
iShares MSCI Japan,DE000A0DPMW9,iShares,Optimised,Distributing,56.861305380999994,47.475522405,0.19769730801343455,0.006689260167100381,1415.4338152,16.5289130434783
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,iShares,Full Replication,Distributing,56.428740381,45.944174166,0.22820229997210117,0.006638372488655549,527.294,3.16817391304348
iShares Markit iBoxx EURO Corporate Bond,DE0002511243,iShares,Optimised,Distributing,53.556897297,39.904348716,0.3421318482896549,0.006300524009461418,3435.88375661,8.3974347826087
ETFX DAX 2x Short Fund (ShortDAX x2),DE000A0X9AA8,ETF Securities,Swap-based,Accumulating,53.123514551,104.166570749,-0.4900137907102027,0.006249540129993623,98.344293276,12.7074347826087
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,49.449640003,86.944411789,-0.43124993331364114,0.005817339312439544,970.921,3.39139130434783
iShares eb.rexx Government Germany (DE),DE0006289465,iShares,Full Replication,Distributing,48.495400371,54.569617456,-0.11131133711717334,0.005705080947679262,632.362,4.67904347826087
db x-trackers MSCI AC Asia ex Japan TRN Index ETF,LU0322252171,db X-trackers,Swap-based,Accumulating,47.58576322,45.639590382,0.04264220650778583,0.005598069694245531,528.9945314190021,21.7681739130435
iShares STOXX Europe 600 Banks (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,46.255622020000004,99.21822148000001,-0.5337991214716138,0.005441589633048198,283.064,17.2733043478261
iShares DivDAX (DE),DE0002635273,iShares,Full Replication,Distributing,45.347197917,31.280029667,0.4497172285242641,0.005334721084633509,276.749,17.3675652173913
db x-trackers EURO STOXX 50 ETF,LU0380865021,db X-trackers,Swap-based,Accumulating,45.249855482,53.332034305,-0.15154454406855955,0.00532326955588912,769.0527959968,8.2424347826087
ETFlab EURO STOXX 50 ,DE000ETFL029,ETFlab,Full Replication,Distributing,45.088551851000005,71.768687704,-0.3717517584136206,0.005304293523833101,730.33612184,8.99578260869565
db x-trackers DBLCI - OY Balanced ETF (EUR),LU0292106167,db X-trackers,Swap-based,Accumulating,44.120020329999996,39.551191450000005,0.11551684570048493,0.005190353837070802,625.0114968146,25.6801304347826
iShares STOXX  Europe 50 (DE),DE0005933949,iShares,Full Replication,Distributing,43.623633674999994,78.06831485,-0.4412120492312638,0.005131958071153665,325.385,10.5010869565217
Lyxor ETF Leveraged EURO STOXX 50,FR0010468983,Lyxor ETF,Swap-based,Distributing,43.236757909999994,32.714840764,0.3216251982365905,0.0050864453516145935,168.16866392000003,18.3402608695652
EURO STOXX Optimised Banks Source ETF,IE00B3Q19T94,Source Markets,Swap-based,Accumulating,42.667624270000005,32.34421752,0.3191731796762911,0.005019491507303434,110.80393192,17.218
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,db X-trackers,Swap-based,Accumulating,41.802666854,20.394503572999998,1.0497025928761499,0.004917736453487518,894.7283591494711,24.0007391304348
AMUNDI ETF EURO STOXX 50 ( C ),FR0010654913,Amundi ETF,Swap-based,Accumulating,41.454002534999994,26.738141055,0.5503696554569617,0.00487671899310478,721.025505,6.03552173913044
Lyxor ETF EURO Cash EONIA,FR0010510800,Lyxor ETF,Swap-based,Accumulating,41.148492883,26.913370741999998,0.528923793212762,0.0048407783207601186,1115.12345,1.02204347826087
db x-trackers II iBoxx € Sovereigns Eurozone Yield Plus TR Index ETF,LU0524480265,db X-trackers,Swap-based,Accumulating,40.936390805,36.369361398,0.12557353858985132,0.004815826273454523,322.1636261045,28.1423913043478
ETFlab Deutsche Börse EuroGOV®  Germany 5-10,DE000ETFL201,ETFlab,Full Replication,Distributing,39.6733504,67.63129368999999,-0.41338767550640354,0.004667240063306981,319.1231818,4.38547826086957
iShares Nasdaq-100 (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,39.454830522,33.884180027999996,0.16440269439593136,0.004641533015151286,324.17,9.19186956521739
iShares eb.rexx Money Market (DE),DE000A0Q4RZ9,iShares,Full Replication,Distributing,39.241755364,24.823248568999997,0.5808468925782042,0.004616466493068163,656.168,3.54026086956522
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,iShares,Full Replication,Distributing,38.277079353,50.488196134000006,-0.24186082522319985,0.0045029803750252975,1247.811,11.2029565217391
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,37.590331590999995,127.271706985,-0.7046450269152882,0.0044221902064139566,632.80859,5.10391304347826
iShares MSCI Japan Monthly EUR Hedged,DE000A1H53P0,iShares,Optimised,Accumulating,36.840172960000004,20.31110858,0.8137942995527034,0.00433394027589035,423.40804851999997,30.0813043478261
Lyxor ETF EURO STOXX 50,FR0007054358,Lyxor ETF,Swap-based,Distributing,36.837616655,31.879472545000002,0.15552779623317936,0.004333639547845208,3789.1892111360003,6.49734782608696
ComStage ETF EURO STOXX 50 NR,LU0378434079,ComStage ETF,Swap-based,Accumulating,36.818318385,122.380629694,-0.699149134327382,0.004331369266712195,172.72637835,7.51504347826087
Lyxor ETF S&P 500,LU0496786574,Lyxor ETF,Swap-based,Distributing,36.265473201,37.900156982,-0.04313131952926641,0.004266331623922865,91.717636,10.447652173913
iShares Barclays Capital EURO Corporate Bond ex-Financials,DE000A0YEEX4,iShares,Full Replication,Distributing,35.635821073,38.520840067,-0.07489501757962791,0.0041922582822938185,1765.1571964000002,8.20486956521739
iShares EURO STOXX (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,35.031543766999995,26.34128571,0.3299101703946399,0.0041211700776558145,519.724,15.399652173913
iShares MSCI AC Far East ex-Japan,DE000A0HGZS9,iShares,Optimised,Distributing,34.19543204599999,24.153121239,0.4157769386254184,0.0040228084802029366,1697.04609193,19.877347826087
ETFlab Deutsche Börse EuroGOV®  Germany,DE000ETFL177,ETFlab,Full Replication,Distributing,34.018589344,30.819416647999997,0.10380380435291614,0.004002004405544351,489.52080797,3.58973913043478
