XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: July 2014,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,07/2014,06/2014,Change (%),Market Share,in MEUR,"100,000€"
iShares Core DAX® UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1114.801820134,690.227203087,0.6151229843566226,0.11228959350641518,16131.839,2.86639130434783
Deka DAX UCITS ETF,DE000ETFL011,Deka ETFs,Full Replication,Accumulating,599.73783867,461.10157129000004,0.3006631857535085,0.06040922870629639,797.46794112,3.32973913043478
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,434.704100174,457.422209907,-0.0496655152307075,0.043786030685026255,5328.5655,6.36969565217391
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,380.22434329799995,254.50281439399998,0.49398875687625377,0.03829849949925994,1015.674,12.7277826086957
db x-trackers DAX UCITS ETF (DR),LU0274211480,db X-trackers,Full Replication,Accumulating,363.315532404,181.23478768599998,1.0046677409056022,0.036595341621624006,2255.0287728639996,3.49813043478261
iShares EURO STOXX 50 UCITS ETF (Inc),IE0008471009,iShares,Full Replication,Distributing,220.974602331,229.68340447,-0.03791654934363142,0.022257900752267495,6012.1425,6.51017391304348
iShares MDAX UCITS ETF (DE) ,DE0005933923,iShares,Full Replication,Accumulating,196.483067195,111.605253272,0.7605180888406666,0.019790964947983505,1080.027,7.49073913043478
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,194.285035686,225.44809497799997,-0.13822720167602653,0.019569565897316156,3331.537,9.93226086956522
db x-trackers EURO STOXX 50 UCITS ETF (DR) (1C),LU0380865021,db X-trackers,Full Replication,Accumulating,152.08681825,125.38752716500001,0.21293418642721806,0.015319105773368565,1300.180375161,5.84313043478261
Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,Deka ETFs,Full Replication,Distributing,132.007507076,402.433131069,-0.6719765424746642,0.013296595898612294,1410.1028348900002,7.02152173913043
db x-trackers MSCI Emerging Markets Index UCITS ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,127.91143568199999,98.886420288,0.29351871884396874,0.012884014771188022,2255.301480696503,10.7276086956522
iShares MSCI World UCITS ETF (Inc),DE000A0HGZR1,iShares,Optimised,Distributing,108.210589186,55.871216714,0.9367859794412712,0.010899626151781019,5646.31463318,8.58517391304348
db x-trackers EURO STOXX 50 UCITS ETF (DR) (1D),LU0274211217,db X-trackers,Full Replication,Distributing,106.649779077,102.32668975499999,0.04224791530294536,0.010742411901216513,1375.488587248,6.02369565217391
iShares S&P 500 UCITS ETF (Inc),DE0002643889,iShares,Full Replication,Distributing,99.119815949,85.61652443700001,0.1577182862863844,0.00998394839363112,9832.36982065,3.59652173913043
db x-trackers ShortDAX Daily UCITS ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,97.867645206,85.892947756,0.13941420993044829,0.009857822169944838,369.7356164163,6.28404347826087
iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,91.61442406900001,37.177885827,1.4642182316474308,0.009227959851012624,344.256,17.7502608695652
iShares MSCI Japan EUR Hedged UCITS ETF,DE000A1H53P0,iShares,Optimised,Accumulating,90.58769911399999,111.813286218,-0.1898306348193446,0.009124541892988492,3011.42502873,9.13634782608696
Lyxor UCITS ETF LevDAX ,LU0252634307,Lyxor ETF,Swap-based,Accumulating,78.960039086,72.620190791,0.0873014546773363,0.007953333527166153,182.27171424000002,7.81521739130435
iShares Core MSCI World UCITS ETF (Acc),DE000A0YBR38,iShares,Optimised,Accumulating,78.77543401800001,27.040370264,1.913252786441209,0.007934738986261609,1155.49386443,11.3354347826087
db x-trackers MSCI World Index UCITS ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,77.772087882,132.395797772,-0.41257887946011695,0.007833675884530995,2549.8695413820687,9.18395652173913
db x-trackers MSCI Europe Index UCITS ETF (DR),LU0274209237,db X-trackers,Full Replication,Accumulating,76.990427104,55.899942696000004,0.3772899110594108,0.007754942275169849,1829.5560077115204,10.7115652173913
ComStage DAX TR UCITS ETF,LU0378438732,ComStage ETF,Swap-based,Accumulating,70.995703752,60.993487739,0.16398826143212086,0.007151117419287766,576.3713783,5.89586956521739
iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,70.74351087000001,34.98324890999999,1.0222110031003413,0.007125715024266931,820.224,13.1769565217391
iShares MSCI Emerging Markets UCITS ETF (Inc),DE000A0HGZT7,iShares,Optimised,Distributing,69.64103685799999,64.378599764,0.08174202473012948,0.007014667162285518,4570.46302061,11.0286956521739
Source STOXX Europe 600 Optimised Industrial Goods & Services UCITS ETF,IE00B5MJYX09,Source Markets,Swap-based,Accumulating,68.75990901,64.4085244,0.06755914144184305,0.006925914626998835,47.791645630000005,28.1594347826087
Deka DAX (ausschüttend) UCITS ETF,DE000ETFL060,Deka ETFs,Full Replication,Distributing,61.965454433,50.174739855,0.2349930385702843,0.006241535996851437,321.87405755000003,5.89652173913043
iShares MSCI Europe UCITS ETF (Inc),DE000A0M5X28,iShares,Optimised,Distributing,61.956831273,19.26283504,2.2163921429189584,0.006240667419931618,3002.16466386,11.5442173913043
db x-trackers II iBoxx Sovereigns Eurozone Yield Plus UCITS ETF (1C),LU0524480265,db X-trackers,Swap-based,Accumulating,60.555568638,52.475642084,0.15397480112899076,0.006099523757589045,1533.6190187304999,11.3086086956522
iShares NASDAQ-100 UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,58.639381862,24.192150196,1.4239011988151264,0.005906513816025132,590.557,10.2878695652174
iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,iShares,Full Replication,Distributing,55.699186251,18.133808995000003,2.071565729315767,0.00561035950049948,371.3745,16.952
db x-trackers ShortDAX x2 Daily UCITS ETF,LU0411075020,db X-trackers,Swap-based,Accumulating,54.130368961,24.069867070999997,1.2488852473231011,0.00545233871815203,92.05245,13.5372608695652
