XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: April 2010,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,04/2010,03/2010,Change (%),Market Share,in MEUR,100.000€
Amundi ETF Commodities S&P GSCI (LE),FR0010821728,Amundi ETF,Swap-based,Capitalizing,0,,,0,0,29.9642222222
Amundi ETF Commodities S&P GSCI Agriculture,FR0010821736,Amundi ETF,Swap-based,Capitalizing,0,,,0,0,45.2835
Amundi ETF Commodities S&P GSCI Metals,FR0010821744,Amundi ETF,Swap-based,Capitalizing,0.0008981815504675,,,6.607095018719887e-08,0,21.3543888889
Amundi ETF Commodities S&P GSCI Non Energy,FR0010821777,Amundi ETF,Swap-based,Capitalizing,0,,,0,0,33.4203333333
Amundi ETF Dow Jones EURO STOXX 50,FR0010654913,Amundi ETF,Swap-based,Capitalizing,6.2342044,1.85723196,2.3567182421306168,0.00045859304074418345,560.02,11.38245
Amundi ETF Dow Jones STOXX 600,FR0010791004,Amundi ETF,Swap-based,Capitalizing,0.0140672,,,1.0347944354786599e-06,0,19.5020555556
Amundi ETF EONIA,FR0010718841,Amundi ETF,Swap-based,Capitalizing,0,0.1941268,-1,0,335.71,1.71455
Amundi ETF EURO Corporates,FR0010754119,Amundi ETF,Swap-based,Capitalizing,0,0,,0,108.33,42.27275
Amundi ETF EURO Inflation,FR0010754127,Amundi ETF,Swap-based,Capitalizing,0,0,,0,25.66,44.33405
Amundi ETF EUROMTS Cash 3 Months,FR0010754200,Amundi ETF,Swap-based,Capitalizing,0,0,,0,5.91,3.4919
Amundi ETF Govt Bond EUROMTS Broad,FR0010754192,Amundi ETF,Swap-based,Capitalizing,0,0,,0,42.25,21.5445
Amundi ETF Govt Bond EUROMTS Broad 10-15,FR0010754143,Amundi ETF,Swap-based,Capitalizing,0,0,,0,26.34,22.7097
Amundi ETF Govt Bond EUROMTS Broad 1-3,FR0010754135,Amundi ETF,Swap-based,Capitalizing,0,0,,0,205.98,14.0232
Amundi ETF Govt Bond EUROMTS Broad 3-5,FR0010754168,Amundi ETF,Swap-based,Capitalizing,0,0,,0,158.56,15.11265
Amundi ETF Govt Bond EUROMTS Broad 5-7,FR0010754176,Amundi ETF,Swap-based,Capitalizing,0,0,,0,26.05,18.79675
Amundi ETF Govt Bond EUROMTS Broad 7-10,FR0010754184,Amundi ETF,Swap-based,Capitalizing,0,0,,0,26.24,19.6221
Amundi ETF Leveraged Dow Jones EURO STOXX 50,FR0010756072,Amundi ETF,Swap-based,Capitalizing,0.2291598,0.32398920000000003,-0.292693089769659,1.6857177396738695e-05,9.25,16.6751
Amundi ETF Leveraged MSCI Europe Daily,FR0010756080,Amundi ETF,Swap-based,Capitalizing,1.1824,1.13136,0.045113845283552445,8.697828569366806e-05,28.54,15.6064
Amundi ETF Leveraged MSCI USA Daily,FR0010755611,Amundi ETF,Swap-based,Capitalizing,0.42230634,2.45362056,-0.8278844142062455,3.1065190705994014e-05,15.21,11.8664
Amundi ETF MSCI Brazil,FR0010821793,Amundi ETF,Swap-based,Capitalizing,0,,,0,0,47.5687777778
Amundi ETF MSCI China,FR0010713784,Amundi ETF,Swap-based,Capitalizing,3.9732686800000003,1.1652582,2.409775344211266,0.00029227680851382225,50.23,46.2583
Amundi ETF MSCI Eastern Europe ex Russia,FR0010717074,Amundi ETF,Swap-based,Capitalizing,1.0783171,,,7.932186467537859e-05,0,27.4727222222
Amundi ETF MSCI EMU,FR0010655688,Amundi ETF,Swap-based,Capitalizing,0.392875,0.393995,-0.0028426756684729604,2.890019789572043e-05,137.8,18.43365
Amundi ETF MSCI EMU Hhigh Dividend,FR0010717090,Amundi ETF,Swap-based,Capitalizing,0,0.001237,-1,0,6.52,11.85635
Amundi ETF MSCI Europe,FR0010655696,Amundi ETF,Swap-based,Capitalizing,0,0.821625,-1,0,227.54,9.70925
Amundi ETF MSCI Europe Banks,FR0010688176,Amundi ETF,Swap-based,Capitalizing,0,0,,0,6.83,18.9609
Amundi ETF MSCI Europe Consumer Discretionary,FR0010688184,Amundi ETF,Swap-based,Capitalizing,0.41696554999999996,0.41591320000000004,0.002530215439182859,3.067231794005196e-05,7.18,17.80235
Amundi ETF MSCI Europe Consumer Staples,FR0010688168,Amundi ETF,Swap-based,Capitalizing,0.00106134,0.0020853,-0.4910372608257805,7.807301567838097e-08,30.43,17.0166
Amundi ETF MSCI Europe ex EMU,FR0010821819,Amundi ETF,Swap-based,Capitalizing,0,,,0,0,20.0543888889
Amundi ETF MSCI Europe Healthcare,FR0010688192,Amundi ETF,Swap-based,Capitalizing,0,0,,0,18.16,18.30385
Amundi ETF MSCI Europe High Dividend,FR0010718874,Amundi ETF,Swap-based,Capitalizing,0.00332,0,,2.4422184413310045e-07,10.18,11.42795
Amundi ETF MSCI Europe Industrials,FR0010688218,Amundi ETF,Swap-based,Capitalizing,0,0,,0,8.07,16.31635
Amundi ETF MSCI Europe Insurance,FR0010688226,Amundi ETF,Swap-based,Capitalizing,0.0047775,0,,3.5143670492346e-07,6.22,18.10995
Amundi ETF MSCI Europe IT,FR0010713768,Amundi ETF,Swap-based,Capitalizing,0.054245800000000004,0,,3.990364250745584e-06,5.88,15.396
Amundi ETF MSCI Europe Materials,FR0010791137,Amundi ETF,Swap-based,Capitalizing,0,0,,0,6.41,16.58895
Amundi ETF MSCI Europe Telecom Services,FR0010713735,Amundi ETF,Swap-based,Capitalizing,0,1.00128076,-1,0,7.55,18.1414
Amundi ETF MSCI Europe Utilities,FR0010688234,Amundi ETF,Swap-based,Capitalizing,0,0,,0,5.25,18.3192
Amundi ETF MSCI Germany,FR0010655712,Amundi ETF,Swap-based,Capitalizing,7.35259,4.84624811,0.5171716001969202,0.0005408623761911425,53.78,5.61475
Amundi ETF MSCI India,FR0010713727,Amundi ETF,Swap-based,Capitalizing,1.54909513,2.51039844,-0.38292858005440755,0.00011395267150186897,18.07,38.38445
Amundi ETF MSCI Japan,FR0010688242,Amundi ETF,Swap-based,Capitalizing,0.62222176,0.5952421,0.04532552384987554,4.577112821895886e-05,92.94,23.02345
Amundi ETF MSCI NORDIC,FR0010655738,Amundi ETF,Swap-based,Capitalizing,0.7336655,,,5.396901849001e-05,0,19.1834444444
Amundi ETF MSCI Pacific ex Japan,FR0010713669,Amundi ETF,Swap-based,Capitalizing,0.0181924,0.34709256,-0.9475863153044825,1.3382474328936798e-06,76.72,28.11495
Amundi ETF MSCI Switzerland,FR0010655753,Amundi ETF,Swap-based,Capitalizing,0.03085336,,,2.269597734006758e-06,0,14.7381111111
