XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: October 2018,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,10-2018,09-2018,Change (%),Market Share,in MEUR,100000
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,2499.20649096,1878.7226605399999,0.3302689872499087,0.16926516259680802,6915.8803983299995,2.892181818181818
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,653.01460829,561.33624915,0.16332164416394512,0.04422708737757789,7032.28321667,4.057045454545454
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,479.05724611,367.94912064,0.30196600355163716,0.03244537934312129,5935.05866135,4.281590909090909
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,303.19330260000004,261.0154865,0.1615912399128856,0.02053454320340656,1679.6955528800002,8.5525
Deka DAX UCITS ETF,DE000ETFL011,Deka ETF,Full Replication,Accumulating,265.70798046,132.93739336,0.9987452269389074,0.017995753723637084,1822.8756340799998,4.01
Xtrackers DAX UCITS ETF 1C,LU0274211480,Xtrackers,Full Replication,Accumulating,256.76752572,153.31664948,0.6747530460055811,0.017390238520819966,3662.1265932576,3.743863636363637
iShares EURO STOXX 50 UCITS ETF (Dist),IE0008471009,iShares,Full Replication,Distributing,241.03033207,95.60842743,1.521015547991008,0.01632439676199775,4255.13888301,4.968
Xtrackers Euro Stoxx 50 UCITS ETF 1C,LU0380865021,Xtrackers,Full Replication,Accumulating,213.63518492,129.65769638,0.6476861064527883,0.014468990234573502,3343.6724318204997,4.212681818181818
iShares TecDAX UCITS ETF (DE),DE0005933972,iShares,Full Replication,Accumulating,203.44830936000002,128.98821085,0.5772628213022464,0.013779057988377027,881.2377755599999,7.323409090909092
iShares MDAX UCITS ETF (DE),DE0005933923,iShares,Full Replication,Accumulating,198.83300624,94.330113,1.1078423412892553,0.013466474760113931,1738.6582757200001,7.388590909090909
iShares Core MSCI World UCITS ETF USD (Acc),IE00B4L5Y983,iShares,Optimised,Accumulating,186.49458303,161.03601748,0.1580923693245324,0.012630823437030718,13498.209670915105,4.140818181818182
iShares Core S&P 500 UCITS ETF,IE00B5BMR087,iShares,Full Replication,Accumulating,185.02130087,132.18535824,0.39971100682777116,0.012531041628178426,26466.59576469122,3.259772727272727
Xtrackers ShortDAX x2 Daily Swap UCITS ETF 1C,LU0411075020,Xtrackers,Swap-based,Accumulating,145.69142316,80.27135768000001,0.8149864082378628,0.00986732489665755,115.66744525120001,6.671863636363637
Xtrackers DAX Income UCITS ETF 1D,LU0838782315,Xtrackers,Full Replication,Distributing,144.22567517,59.70717568,1.4155501165048574,0.009768053358771142,531.84222,3.5445
iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,144.03781703,187.38186154,-0.2313139818004606,0.00975533018494487,1484.37915506,5.709409090909092
Xtrackers Euro Stoxx 50 UCITS ETF 1D,LU0274211217,Xtrackers,Full Replication,Distributing,133.675306,60.81708484000001,1.197989370119898,0.009053502576562494,2535.9328696416,4.815909090909091
iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,iShares,Full Replication,Distributing,128.94817435,47.48813684,1.7153765746687482,0.008733345474599134,900.51767364,8.407545454545454
iShares S&P 500 UCITS ETF USD (Dist),IE0031442068,iShares,Full Replication,Distributing,126.69614001000001,56.49351192,1.242667090504364,0.008580820679184063,7212.732847442197,3.2305
Xtrackers ShortDAX Daily Swap UCITS ETF 1C,LU0292106241,Xtrackers,Swap-based,Accumulating,119.09645234,57.85902075,1.05839039092275,0.008066112361243761,370.8427715568,5.168136363636363
Xtrackers MSCI EMU UCITS ETF 1D,LU0846194776,Xtrackers,Full Replication,Distributing,114.37792612,98.01559551000001,0.166935991408945,0.007746538084074365,2060.7244289284,5.733227272727273
iShares Core Euro Corp Bond UCITS ETF (Dist),IE00B3F81R35,iShares,Optimised,Distributing,97.57736406999999,26.815687649999997,2.638816402681361,0.0066086769759997515,7299.15975614,5.218954545454545
iShares NASDAQ-100 UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,94.00096356,80.43199757,0.16870109409120326,0.006366456088679663,1042.3407175030272,5.408727272727273
Deka DAX (ausschuettend) UCITS ETF,DE000ETFL060,Deka ETF,Full Replication,Distributing,92.19779455,55.03602003,0.6752264153502234,0.006244331847737116,785.4749512100001,5.167863636363636
iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),IE00B8FHGS14,iShares,Optimised,Accumulating,91.02316352,12.87400709,6.070305529869023,0.006164776951811796,1965.94677306483,12.94254545454545
iShares MSCI EM UCITS ETF USD (Dist),IE00B0M63177,iShares,Optimised,Distributing,86.90285772,52.77119393,0.6467858929869013,0.005885718685234682,4056.6973813447935,6.611090909090908
iShares Core EURO STOXX 50 UCITS ETF,IE00B53L3W79,iShares,Full Replication,Accumulating,85.14258176,61.45165686,0.3855213367797874,0.0057664994859958855,3678.5178024499996,5.503772727272727
Invesco EQQQ Nasdaq-100 UCITS ETF Dist,IE0032077012,Invesco,Full Replication,Distributing,82.3335841,19.974487879999998,3.1219371727892335,0.005576252922787211,2057.8329932799998,4.501227272727273
Xtrackers LevDAX Daily Swap UCITS ETF 1C,LU0411075376,Xtrackers,Swap-based,Accumulating,80.1600927,66.0444402,0.21372961080832975,0.005429047649211579,64.839319915,7.545772727272728
iShares USD Corp Bond UCITS ETF (Dist),IE0032895942,iShares,Optimised,Distributing,79.50208590999999,16.13795315,3.926404555214611,0.005384482453537661,3805.966853407395,9.8865
L&G DAX Daily 2x Short UCITS ETF,DE000A0X9AA8,L&G ETF,Swap-based,Accumulating,78.40311519,35.03123605,1.238091601395264,0.0053100518459497,73.626237216,6.722136363636364
Xtrackers MSCI Europe UCITS ETF 1C,LU0274209237,Xtrackers,Full Replication,Accumulating,75.59767993000001,56.31630508,0.34237641874071634,0.005120046555407936,2503.858652331655,6.435
iShares STOXX Europe 600 Insurance UCITS ETF (DE),DE000A0H08K7,iShares,Full Replication,Distributing,72.15636608,47.76741939,0.5105770209371152,0.004886974758229965,353.25714002999996,12.03440909090909
iShares Core MSCI Emerging Markets IMI UCITS ETF,IE00BKM4GZ66,iShares,Optimised,Accumulating,71.867333,69.88221565,0.02840661721348825,0.004867399252380801,7892.168549795533,7.809727272727273
Vanguard S&P 500 UCITS ETF,IE00B3XXRP09,Vanguard,Full Replication,Distributing,71.12657794,30.15791312,1.3584714783474383,0.0048172297181190895,21262.359872,4.296727272727273
iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,iShares,Full Replication,Distributing,70.37509564,59.915493479999995,0.17457257801759507,0.004766333654045063,275.93526169,10.39963636363636
Deka MDAX UCITS ETF,DE000ETFL441,Deka ETF,Full Replication,Accumulating,69.65947820000001,29.90311445,1.329505788317645,0.004717866629500731,471.32051908999995,8.65840909090909
iShares Automation & Robotics UCITS ETF,IE00BYZK4552,iShares,Optimised,Accumulating,68.6153023,39.81498096,0.7233538895556462,0.004647147141482245,1777.5809254353198,14.89909090909091
iShares MSCI World UCITS ETF USD (Dist),IE00B0M62Q58,iShares,Optimised,Distributing,68.36847669,27.80875937,1.458523078298692,0.004630430244674867,4711.661526581721,4.785227272727273
ComStage MSCI World UCITS ETF,LU0392494562,ComStage,Swap-based,Accumulating,67.63356182,37.01184406,0.8273491510003945,0.004580656252243542,1465.470951917391,9.676227272727273
Xtrackers Stoxx Europe 600 UCITS ETF 1C,LU0328475792,Xtrackers,Optimised,Accumulating,67.26423062,38.33887756,0.7544653078257726,0.0045556423504926466,1631.9104494336,5.350000000000001
iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE),DE000A0Q4R28,iShares,Full Replication,Distributing,63.505534950000005,88.14371781,-0.27952284600825816,0.004301075056419205,201.67487753,11.97413636363636
Xtrackers MSCI Emerging Markets Swap UCITS ETF 1C,LU0292107645,Xtrackers,Swap-based,Accumulating,63.44106548,47.31466708,0.3408329677715656,0.004296708696391912,1468.399411912227,7.233227272727273
Xtrackers Stoxx Europe 600 Banks Swap UCITS ETF 1C,LU0292103651,Xtrackers,Swap-based,Accumulating,63.334357759999996,103.17145706999999,-0.38612519820255353,0.004289481642668473,133.9189641522,9.563681818181818
SPDR S&P 500 UCITS ETF,IE00B6YX5C33,SPDR,Full Replication,Distributing,61.80555069,36.752173469999995,0.6816842340072902,0.004185939267030956,3010.939714613468,3.702909090909091
Lyxor Daily LevDAX UCITS ETF - Acc,LU0252634307,Lyxor,Swap-based,Accumulating,57.53584419,46.71076893,0.2317468863812171,0.003896762455279984,185.21112913680003,9.558363636363637
Xtrackers MSCI World Swap UCITS ETF 1C,LU0274208692,Xtrackers,Swap-based,Accumulating,56.275218100000004,27.09892576,1.0766586320947948,0.0038113833235958053,2410.039059202521,6.817500000000001
UBS ETF (LU) MSCI EMU UCITS ETF (EUR) A-dis,LU0147308422,UBS ETF,Full Replication,Distributing,53.8892475,29.513599940000002,0.8259123797013832,0.003649787351825953,1983.6751770899998,9.016636363636364
Xtrackers MSCI USA UCITS ETF 1C,IE00BJ0KDR00,Xtrackers,Full Replication,Accumulating,51.99589164,37.22098461,0.3969509991423088,0.003521554975407382,3678.667946101826,5.147090909090909
Xtrackers Nikkei 225 UCITS ETF 1D,LU0839027447,Xtrackers,Full Replication,Distributing,50.88508495,36.98564931,0.3758061815678855,0.003446322746427275,982.251776921448,8.1035
iShares STOXX Europe 600 Chemicals UCITS ETF (DE),DE000A0H08E0,iShares,Full Replication,Distributing,50.43897097,22.13435596,1.2787638845761111,0.00341610853418249,88.39859229999999,13.16468181818182
ComStage DAX UCITS ETF,LU0378438732,ComStage,Full Replication,Distributing,48.4869919,39.26248506,0.2349445488716091,0.0032839057506733123,780.50096216,8.040727272727272
