XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: November 2016,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,11/2016,10/2016,Change (%),Market Share,in MEUR,100000
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1592.96973256,930.228957154,0.7124490914942383,0.1085666466020717,7531.56806332,3.218136363636364
db x-trackers DAX UCITS ETF (DR) 1C,LU0274211480,db X-trackers,Full Replication,Accumulating,596.8779666,328.658461682,0.8161040599572973,0.04067939141585956,3652.3432045128,3.224636363636364
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,582.74290918,346.988704279,0.6794290476713596,0.039716036147865265,6357.74486179,5.077727272727272
iShares EURO STOXX Banks 30-15 UCITS ETF (DE),DE0006289309,iShares,Full Replication,Distributing,436.62482955,342.551384799,0.27462579024808154,0.029757560736113478,1020.70978149,12.28272727272727
iShares EURO STOXX 50 UCITS ETF (Dist),IE0008471009,iShares,Full Replication,Distributing,415.90256421,212.603522201,0.9562355313041175,0.028345263432544086,4894.54465378,5.958136363636364
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,403.17326998000004,229.601503961,0.7559696388072565,0.027477716008437496,4709.53495679,6.279909090909092
Deka DAX UCITS ETF,DE000ETFL011,Deka ETFs,Full Replication,Accumulating,234.94414387999998,123.901593215,0.8962156803933392,0.016012292838015682,1752.1601413699998,4.806636363636364
Lyxor UCITS ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,200.89320616999998,141.685179724,0.41788440090442824,0.013691598323067336,294.3872636364,7.127545454545454
db x-trackers EURO STOXX 50 UCITS ETF (DR) 1C,LU0380865021,db X-trackers,Full Replication,Accumulating,196.78694518,211.650318586,-0.07022608567423705,0.013411741790551324,2368.1742041116,5.137454545454546
db x-trackers EURO STOXX 50 UCITS ETF (DR) 1D,LU0274211217,db X-trackers,Full Replication,Distributing,186.35196061000002,92.586050036,1.0127433942536834,0.012700559864772587,2233.4639193118,5.773545454545455
iShares MDAX UCITS ETF (DE),DE0005933923,iShares,Full Replication,Accumulating,185.12506444,164.152629752,0.12776179534671428,0.012616942454985543,1633.99110806,4.295090909090909
iShares Core S&P 500 UCITS ETF,IE00B5BMR087,iShares,Full Replication,Accumulating,164.76352618,57.380836961,1.871403327420699,0.011229230006114694,17211.74832517608,3.402090909090909
iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,155.49718469,89.27044856200001,0.7418662860420633,0.010597695331427424,498.7258562,11.54359090909091
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,136.13021777,72.378706118,0.8808047984177148,0.009277766515216564,7642.447565262652,7.442863636363636
Source EURO STOXX Optimised Banks UCITS ETF,IE00B3Q19T94,Source,Swap-based,Accumulating,119.95133872,72.7037881,0.6498636708587129,0.008175117413769901,288.89389148000004,9.964045454545454
db x-trackers ShortDAX Daily UCITS ETF 1C,LU0292106241,db X-trackers,Swap-based,Accumulating,118.84541549,70.262375993,0.6914517024280555,0.008099744747217426,291.6176937576,6.691272727272727
ComStage DAX TR UCITS ETF,LU0378438732,ComStage,Swap-based,Accumulating,116.15889953,92.771562766,0.2520959663360469,0.007916648971535977,718.641478,7.091818181818183
iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,iShares,Full Replication,Distributing,115.59068746999999,42.817467752999995,1.6996152163132336,0.00787792326529552,611.9412899,10.78527272727273
db x-trackers EURO STOXX 50 Short Daily UCITS ETF 1C,LU0292106753,db X-trackers,Swap-based,Accumulating,111.16146524,46.746231,1.3779770660013209,0.007576055756618084,237.944362069,11.09577272727273
Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,Deka ETFs,Full Replication,Distributing,110.04201035,41.180978307,1.6721562933655445,0.007499760858513349,1081.35801374,7.772954545454545
Lyxor UCITS ETF MSCI Emerging Markets,FR0010429068,Lyxor ETF,Swap-based,Accumulating,105.8113657,43.763189056,1.4178166167141582,0.007211427129863427,1619.2160200649953,7.062272727272727
iShares S&P 500 UCITS ETF (Dist),IE0031442068,iShares,Full Replication,Distributing,105.48102715,50.138100145,1.1038098141921528,0.00718891336335309,7443.64600761262,3.738863636363636
db x-trackers II Eurozone Government Bond UCITS ETF (DR) 1D,LU0643975591,db X-trackers,Optimised,Accumulating,99.89391728,4.45628124,21.416430180245985,0.006808131625706112,22.112833981199998,16.20795454545455
db x-trackers MSCI Emerging Markets Index UCITS ETF 1C,LU0292107645,db X-trackers,Swap-based,Accumulating,98.66188022,81.23521045700001,0.21452113763186964,0.006724163845678856,1424.9895008065705,8.679318181818182
Lyxor UCITS ETF DAX,LU0252633754,Lyxor ETF,Full Replication,Accumulating,88.47662297,59.780237,0.48003131820972866,0.006030001739638784,933.1220332127999,3.976636363636364
iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,87.90430298999999,52.863020909999996,0.6628694591566806,0.005990996063798283,1284.89486289,10.246
iShares MSCI Europe UCITS ETF (Dist),IE00B1YZSC51,iShares,Optimised,Distributing,87.20399637,41.81692037,1.0853758621727985,0.005943267635710421,5437.5822146,9.604772727272726
db x-trackers MSCI World Index UCITS ETF 1C,LU0274208692,db X-trackers,Swap-based,Accumulating,84.86845213,56.507542257,0.5018960078640957,0.005784091851673336,2324.2756557926755,8.534090909090908
iShares S&P 500 EUR Hedged UCITS ETF,IE00B3ZW0K18,iShares,Optimised,Accumulating,84.41252370999999,30.965984690000003,1.7259757619546887,0.005753018681456577,1747.0950591300002,6.355727272727273
iShares MSCI Emerging Markets UCITS ETF (Dist),IE00B0M63177,iShares,Optimised,Distributing,80.78034378,46.691109357,0.7301011882659258,0.005505472487203577,4071.337000778614,9.400045454545454
iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,iShares,Full Replication,Distributing,79.6141155,80.36105381200001,-0.00929477995332706,0.0054259898134627355,545.17558736,11.02481818181818
iShares MSCI World UCITS ETF (Dist),IE00B0M62Q58,iShares,Optimised,Distributing,77.09222787,30.800509665,1.5029529935864456,0.005254114053678937,5237.532247949065,7.515454545454546
Source EURO STOXX 50 UCITS ETF,IE00B60SWX25,Source,Swap-based,Accumulating,76.45699833,32.112414563,1.3809171428078764,0.005210820863877053,305.13182408,5.638500000000001
ETFS DAX Daily 2x Long GO UCITS ETF,DE000A0X8994,ETF Securities,Swap-based,Accumulating,72.62703117,44.605465587,0.6282092388060785,0.0049497947548065215,60.15464,10.249
iShares Core Euro Government Bond UCITS ETF,IE00B4WXJJ64,iShares,Optimised,Distributing,64.04535554,14.86708321,3.3078628561735215,0.004364922533864478,1182.08954096,6.373818181818181
Deka DAX (ausschuettend) UCITS ETF,DE000ETFL060,Deka ETFs,Full Replication,Distributing,63.62862904,37.860523724,0.6806061507190788,0.004336521116228934,718.6077215199999,9.054181818181819
db x-trackers II iBoxx Sovereigns Eurozone Yield Plus UCITS ETF 1C,LU0524480265,db X-trackers,Swap-based,Accumulating,62.69753227,74.86434121500001,-0.16251807933577644,0.004273063505004602,1279.9272704279,10.31131818181818
iShares STOXX Global Select Dividend 100 UCITS ETF (DE),DE000A0F5UH1,iShares,Full Replication,Distributing,57.72034772,40.351364857,0.4304435035730123,0.003933850383079958,1084.70996234,17.88340909090909
iShares Euro Ultrashort Bond UCITS ETF,IE00BCRY6557,iShares,Optimised,Distributing,56.596416590000004,88.45795064,-0.3601884716916838,0.0038572504130355303,1382.56422078,7.934590909090908
iShares MSCI Japan EUR Hedged UCITS ETF,IE00B42Z5J44,iShares,Optimised,Accumulating,53.89097146,50.75571751,0.06177144376655286,0.0036728645459808075,2452.42586193,12.95586363636364
iShares Core EURO STOXX 50 UCITS ETF,IE00B53L3W79,iShares,Full Replication,Accumulating,52.19000472,49.680041376999995,0.050522569495322855,0.0035569375128621772,1703.5767478900002,7.437045454545455
SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPDR ETFs,Full Replication,Distributing,51.75902737,20.605399257,1.511915771416882,0.003527564848275667,2446.6548810213694,14.48981818181818
iShares NASDAQ-100 UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,51.61057105,27.232388397999998,0.895190766807306,0.003517447013328871,873.0083273642384,8.396681818181818
UBS ETF - Markit iBoxx EUR Germany 3-5 UCITS ETF (EUR) A-dis,LU0721553435,UBS ETF,Full Replication,Distributing,51.04575129,41.76889594,0.22209960644700733,0.0034789525045981614,2.87240719,10.98131818181818
iShares USD High Yield Corporate Bond UCITS ETF,IE00B4PY7Y77,iShares,Optimised,Distributing,50.83041876,25.77590884,0.9720126679343113,0.0034642768141511936,3097.3758354183597,15.94454545454545
UBS ETF - Markit iBoxx EUR Germany 5-10 UCITS ETF (EUR) A-dis,LU0721553518,UBS ETF,Full Replication,Distributing,50.237891090000005,17.119859899999998,1.9344802693157561,0.0034238939111769745,4.65182096,12.32127272727273
iShares Diversified Commodity Swap UCITS ETF (DE),DE000A0H0728,iShares,Swap-based,Accumulating,49.864259329999996,23.441231295,1.1272030765993084,0.003398429555880002,1257.0613644300001,17.98754545454545
iShares Gold Producers UCITS ETF,IE00B6R52036,iShares,Full Replication,Accumulating,48.23063513,22.71850549,1.1229668981187904,0.003287092160337045,341.53355995656324,43.9165
db x-trackers ShortDAX x2 Daily UCITS ETF 1C,LU0411075020,db X-trackers,Swap-based,Accumulating,48.19935678,27.571892681,0.7481337729569266,0.0032849604276987297,88.5417197,17.97495454545454
DEKA EURO STOXX 50 UCITS ETF,DE000ETFL466,Deka ETFs,Full Replication,Accumulating,47.24566928,27.835743100000002,0.697302245902679,0.003219963176548879,11.5292956,10.5195
Source STOXX Europe 600 Optimised Basic Resources UCITS ETF,IE00B5MTWY73,Source,Swap-based,Accumulating,46.817698310000004,11.17909078,3.1879701338287196,0.003190795407628834,61.68651663,9.827636363636364
db x-trackers II EONIA UCITS ETF 1C,LU0290358497,db X-trackers,Swap-based,Accumulating,46.30070265,29.350370500999997,0.5775168033542366,0.0031555602842195376,307.0860351172,1.250227272727273
iShares Euro Corporate Bond Large Cap UCITS ETF,IE0032523478,iShares,Optimised,Distributing,45.15045174,25.28434047,0.7857081063107516,0.0030771665260098365,5252.93045347,10.78518181818182
iShares Euro High Yield Corporate Bond UCITS ETF,IE00B66F4759,iShares,Optimised,Distributing,44.89005534,42.880555155,0.04686273714825462,0.003059419569895473,5708.671897069999,11.42413636363636
iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE),DE000A0Q4R28,iShares,Full Replication,Distributing,44.353800490000005,24.880912255,0.7826436601450089,0.003022871863056728,166.97738461,9.575545454545455
iShares STOXX Europe 600 Insurance UCITS ETF (DE),DE000A0H08K7,iShares,Full Replication,Distributing,44.22470452,14.877989564,1.9724919707572397,0.0030140735059591217,122.08634174,17.06895454545455
db x-trackers STOXX Europe 600 UCITS ETF (DR) 1C,LU0328475792,db X-trackers,Optimised,Accumulating,42.87233497,53.272703711999995,-0.19522885112469435,0.0029219046316803234,899.7283442858,7.175954545454545
Amundi ETF MSCI Emerging Markets UCITS ETF - EUR,FR0010959676,Amundi ETF,Swap-based,Accumulating or Distributing,41.719606340000006,10.585080587,2.9413593498038813,0.0028433420078945097,1457.6763015,11.438
ComStage Commerzbank Bund-Future Short TR UCITS ETF,LU0530119774,ComStage,Swap-based,Accumulating,40.79122399,20.82791699,0.9584879279855436,0.002780069394207071,763.0078754,10.34313636363636
iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,iShares,Full Replication,Distributing,40.649080700000006,32.641303093,0.24532652952563327,0.0027703818150793215,298.25464665,15.60409090909091
iShares Euro Government Bond 3-5yr UCITS ETF,IE00B1FZS681,iShares,Full Replication,Distributing,40.31328864,13.64258622,1.9549594182443806,0.002747496372145503,1735.41196879,4.554863636363636
db x-trackers LevDAX Daily UCITS ETF 1C,LU0411075376,db X-trackers,Swap-based,Accumulating,39.38381778,62.688119496,-0.37174989301580497,0.0026841495725660933,71.8544393343,10.26572727272727
db x-trackers S&P 500 UCITS ETF 1C,LU0490618542,db X-trackers,Swap-based,Accumulating,38.74896896,30.775254214,0.2590950082996444,0.0026408823302086896,1888.0205625993601,4.720318181818182
ComStage NYSE Arca Gold BUGS UCITS ETF,LU0488317701,ComStage,Swap-based,Accumulating,38.61545321,48.588391206,-0.20525351320478535,0.002631782749124518,209.94042807,68.88936363636364
iShares MSCI World EUR Hedged UCITS ETF,IE00B441G979,iShares,Optimised,Accumulating,38.545985630000004,11.94933226,2.2257857419390232,0.0026270482823898362,625.65040623,16.43977272727273
iShares Euro Government Bond 7-10yr UCITS ETF,IE00B1FZS806,iShares,Full Replication,Distributing,38.17605379,24.067263190000002,0.5862233062653432,0.0026018360900177994,514.6443475899999,7.262545454545455
db x-trackers DAX UCITS ETF (DR) - Income 1D,LU0838782315,db X-trackers,Full Replication,Distributing,37.49819237,32.245367387,0.16290169437231206,0.0025556373834597973,436.163845,3.638045454545455
