XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: April 2013,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,04/2013,03/2013,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,1303.425015874,838.97823209,0.5535862147781891,0.12930193402714643,13787.1815,4.10042857142857
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,512.875575391,522.208086663,-0.017871250006173622,0.05087811190187598,3826.551,5.94295238095238
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,338.323294995,200.157906232,0.690281944710466,0.03356223475575762,651.9205580800001,4.14809523809524
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,336.82394425300004,485.11025792000004,-0.305675485616002,0.03341349666314426,4315.4122923800005,6.17438095238095
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,257.357173138,174.267359336,0.47679504709655274,0.02553026051919767,1024.212,10.7658571428571
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,254.402544531,293.828730375,-0.13418083995286034,0.025237156436826762,7017.5821815623995,5.08138095238095
db x-trackers ShortDAX Daily ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,248.468522701,217.53315601499997,0.1422098922881756,0.02464849158090192,389.7132852456,6.0047619047619
ETFlab EURO STOXX 50 ,DE000ETFL029,ETFlab,Full Replication,Distributing,212.978877793,117.253249831,0.8164006379351678,0.02112785965451217,706.7487064400001,7.1702380952381
iShares MSCI Japan Monthly EUR Hedged,DE000A1H53P0,iShares,Optimised,Accumulating,163.625788604,147.55373703499998,0.10892337864128576,0.01623195094888331,1097.13356682,24.0039047619048
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,163.379607873,109.54989541799999,0.49137164622208584,0.016207529410052268,232.645183,8.49214285714286
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,147.769870188,166.766404701,-0.11391103949898906,0.014659017414543627,9018.43263744,4.22333333333333
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,126.117874648,167.843903583,-0.24860020557354467,0.012511103369030335,2138.16,11.8242380952381
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,125.401552869,103.44615444,0.212239870567005,0.012440043054641357,681.1053367999999,5.22609523809524
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,120.617848963,131.47562552,-0.0825839505540007,0.011965491654042176,351.54,16.8530476190476
db x-trackers II EONIA Total Return Index ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,109.24640424799999,78.345697558,0.39441485178077507,0.01083742538523089,1040.74712637093,0.355857142857143
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,102.936186934,85.080081352,0.20987410094407788,0.01021144131027843,2715.35272075057,10.6193333333333
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,102.72335091699999,112.862921402,-0.0898396954380124,0.01019032762265269,1290.2025668232,7.74257142857143
ETFX DAX 2x Short Fund (ShortDAX x2),DE000A0X9AA8,ETF Securities,Swap-based,Accumulating,99.810024845,80.873311677,0.23415280981235642,0.009901320820593796,87.41897859999999,12.9327142857143
