XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: July 2010,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income 
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,07/2010,06/2010,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Capitalizing,1543.297776705,1548.993402474,-0.0036769851697904254,0.1299987079128905,3212.6115185500003,4.2297727273
db x-trackers DAX ETF,LU0274211480,db x-trackers,Swap-based,Capitalizing,772.641005205,789.775747433,-0.02169570575406099,0.0650829242893197,1958.4423143999998,4.6895909091
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,634.6071953459999,710.4864448689999,-0.10679901083403598,0.053455733995379645,3324.01859986,7.4915
db x-trackers ShortDAX ETF,LU0292106241,db x-trackers,Swap-based,Capitalizing,528.698608521,597.441711987,-0.11506244389493814,0.04453459145766062,679.34856138,5.4940909091
db x-trackers EURO STOXX 50 Short ETF,LU0292106753,db x-trackers,Swap-based,Capitalizing,504.475815461,349.97167904900004,0.4414761126724418,0.04249419987064984,565.6340184,7.1512272727
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Capitalizing,267.899821299,233.72220056400002,0.146231811323551,0.022566371276268184,208.52125501,13.0522272727
DJ EURO STOXX 50 Source ETF,IE00B60SWX25,Source Markets,Swap-based,Capitalizing,263.00590897,808.49643815,-0.6746975044543058,0.022154135679864177,931.5976531499999,8.8424090909
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,235.539826996,345.469991316,-0.31820466924273993,0.019840547711330453,3317.168,7.9638181818
db x-trackers EURO STOXX 50 ETF,LU0274211217,db x-trackers,Swap-based,Distributing,215.85939368500001,288.316968012,-0.2513122097065902,0.01818277891245474,1607.6923734299999,8.8267272727
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db x-trackers,Swap-based,Capitalizing,199.457331798,286.853377264,-0.304671488617569,0.016801161648047288,3138.7637578500003,20.6865
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Capitalizing,177.396623726,252.007376585,-0.29606574962235044,0.014942891916637141,768.340815,6.3413181818
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Capitalizing,176.228181124,212.609550927,-0.17111822890539674,0.014844468896256279,621.2388386,6.1366363636
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,165.079152872,207.186275668,-0.2032331661942387,0.013905337583348701,5090.1525,10.1290454545
db x-trackers II EONIA TR Index ETF,LU0290358497,db x-trackers II,Swap-based,Capitalizing,126.536909439,155.230583792,-0.1848454966287305,0.010658756189930526,1316.635055856,0.3390909091
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,123.078313395,134.94474321799999,-0.08793547299452831,0.01036742354907584,926.11401138,5.4485
iShares Barclays Capital $ Treasury Bond 7-10,DE000A0LGQB6,iShares,Full Replication,Distributing,114.323175181,63.749695046999996,0.7933132871728137,0.009629940042912318,428.924,11.1698181818
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,113.80085983400001,120.770439466,-0.057709317468883636,0.009585943141434211,1437.8824799200002,4.4848181818
Lyxor ETF Leveraged EURO STOXX 50,FR0010468983,Lyxor ETF,Swap-based,Distributing,100.747157474,72.317435449,0.3931240350060441,0.008486372814894548,197.68682169,17.7392272727
db x-trackers S&P 500 Short ETF,LU0322251520,db x-trackers,Swap-based,Capitalizing,100.08634342399999,98.019658964,0.021084387375383873,0.00843070956314407,192.10484304,10.7496363636
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Capitalizing,88.450476209,142.109794737,-0.37759057091952253,0.007450569679429908,624.78676512,20.4149545455
db x-trackers MSCI World TRN Index ETF,LU0274208692,db x-trackers,Swap-based,Capitalizing,82.731200307,124.562223117,-0.335824311442391,0.006968810106727918,1508.8156040400002,18.3014545455
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Capitalizing,81.03468926299999,53.355028495,0.5187826067901717,0.006825905576566007,412.034908,9.7493181818
iShares eb.rexx Money Market ,DE000A0Q4RZ9,iShares,Full Replication,Distributing,77.76439211900001,65.97595,0.1786778685111774,0.006550434173944737,811.7305055600001,4.902
db x-trackers EURO STOXX ETF Anteilsklasse (1C),LU0380865021,db x-trackers,Swap-based,Capitalizing,76.89602690000001,122.84733023999999,-0.37405211208275735,0.006477287981310733,616.124,10.2680454545
ETFX DAX 2x Short Fund,DE000A0X9AA8,ETF Securities,Swap-based,Distributing,72.36119728,68.60319889,0.054778763247260054,0.006095299488808815,43.63806,20.3243636364
iShares eb.rexx Government Germany (DE),DE0006289465,iShares,Full Replication,Distributing,71.563389733,155.900774363,-0.5409683497378179,0.006028096676857263,988.6566779999998,4.6421363636
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,69.84527723800001,94.910088707,-0.2640900647177602,0.0058833725621916825,902.5949016,21.2657727273
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,iShares,Full Replication,Distributing,69.81371252699999,142.219778005,-0.5091138974739113,0.005880713728810605,845.87652864,5.221
Lyxor ETF MSCI Europe,FR0010261198,Lyxor ETF,Swap-based,Distributing,68.40639705500001,23.880197514,1.8645657982894024,0.005762169403958132,1029.5990663,11.5428636364
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,db x-trackers,Swap-based,Capitalizing,67.657909186,90.759221502,-0.25453405101641313,0.005699121003754887,821.3876334,17.3993636364
db x-trackers STOXX 600 Banks Short ETF,LU0322249037,db x-trackers,Swap-based,Capitalizing,66.61817014,99.267629486,-0.3289033848703383,0.00561153924566076,283.87267986,26.465
iShares Markit iBoxx EURO Corporate Bond,DE0002511243,iShares,Full Replication,Distributing,66.22266867,76.981018689,-0.1397532820715619,0.005578224430559153,3527.8848,9.4576818182
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,db x-trackers,Swap-based,Capitalizing,66.192408758,29.828233485,1.2191193049124678,0.005575675506093029,788.59548174,54.1971363636
ETFX DAX 2x Long Fund,DE000A0X8994,ETF Securities,Swap-based,Distributing,62.27923257,38.539508420000004,0.6159840932916598,0.0052460515955593135,13.08603975,13.7905909091
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Full Replication,Distributing,62.156005341,53.042956462,0.1718050705851697,0.005235671628198843,3064.832,18.3698181818
db x-trackers MSCI Japan TRN Index ETF,LU0274209740,db x-trackers,Swap-based,Capitalizing,59.181063179,25.500434349,1.3207864763809716,0.004985079264875879,342.07676016,17.2614090909
ComStage ETF MSCI USA TRN,LU0392495700,ComStage ETF,Swap-based,Capitalizing,58.65241112,76.08339331,-0.22910363788557486,0.0049405485944875515,149.8942318952,16.4764090909
Lyxor ETF MSCI India,FR0010361683,Lyxor ETF,Swap-based,Distributing,55.270844555,36.25800376,0.5243763810288709,0.004655704482867049,1156.83359851,32.4517727273
DJ STOXX 600 Optimised Banks Source ETF,IE00B5MTWD60,Source Markets,Swap-based,Capitalizing,54.86437002,114.07950962999999,-0.5190690230178543,0.004621465358605295,175.77788721000002,16.2770909091
Lyxor ETF China Enterprise,FR0010204081,Lyxor ETF,Swap-based,Distributing,54.862501021,50.566028321999994,0.08496757292545198,0.004621307924661724,865.72941912,19.8732727273
db x-trackers MSCI USA TRN Index ETF,LU0274210672,db x-trackers,Swap-based,Capitalizing,54.451147329,57.004919054,-0.044799146589101224,0.004586657807709331,1111.4945446599997,13.9209090909
ComStage ETF MSCI Japan TRN,LU0392495452,ComStage ETF,Swap-based,Capitalizing,54.164791439999995,23.65209385,1.2900632723474499,0.004562536801293623,17.2627298376,19.0418181818
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,iShares,Full Replication,Distributing,54.078946938,84.573704562,-0.36057020065432566,0.004555305744196366,1331.17483595,10.5860909091
iShares Nikkei 225 (DE),DE000A0H08D2,iShares,Full Replication,Distributing,53.212190556,65.873515082,-0.19220660245986654,0.004482295070925118,261.47581488000003,24.3243636364
iShares STOXX Europe 600 Basic Resources (DE),DE0006344724,iShares,Full Replication,Distributing,52.385681631,62.730277564000005,-0.1649059486855614,0.004412674616628947,244.81268174000002,20.9802727273
db x-trackers MSCI AC Asia ex Japan TRN Index ETF,LU0322252171,db x-trackers,Swap-based,Capitalizing,51.60900991,31.459172329999998,0.640507555908735,0.00434725216755496,288.8356794,26.4072272727
ComStage ETF DJ Industrial Average TR,LU0378437502,ComStage ETF,Swap-based,Capitalizing,51.303955666,11.928652581,3.300901155233335,0.004321556117083085,138.99125440720002,12.9957727273
iShares STOXX Europe 50,IE0008470928,iShares,Full Replication,Distributing,49.383480209,42.69656685,0.1566147784783778,0.004159786086855056,701.196,13.6791363636
db x-trackers II iBoxx Global Inflation-Linked TR Index Hedged ETF,LU0290357929,db x-trackers II,Swap-based,Capitalizing,48.059621160999995,9.237253849,4.202803987702774,0.004048271660866424,306.19685824,36.4395909091
iShares Capital Barclays $ Treasury Bond 1-3,DE000A0J2078,iShares,Full Replication,Distributing,46.869846462,67.211159446,-0.30264785121499027,0.003948051744844985,412.747,7.0637272727
iShares MSCI World,DE000A0HGZR1,iShares,Full Replication,Distributing,46.407076722999996,31.124897431,0.49099533021365516,0.0039090706298331905,2356.48,18.5984545455
iShares MSCI Latin America,DE000A0NA0K7,iShares,Full Replication,Distributing,46.20807502,14.40998034,2.206671621316036,0.003892307847787526,206.958,50.2491363636
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,db x-trackers,Swap-based,Capitalizing,44.228521957000005,73.88943575,-0.40142292997548024,0.003725561452944378,481.77223557,27.7559090909
